Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
314	GO:CC	GO:0031372	UBC13-MMS2 complex	0.0004221955261091	True	"""A heterodimeric ubiquitin conjugating enzyme complex that catalyzes assembly of K63-linked polyubiquitin chains, which act as a signal to promote error-free DNA postreplication repair; in Saccharomyces the complex comprises Ubc13p and Mms2p."" [GOC:mah, PMID:15772086]"	2	99	2	17376	0.0202020202020202	1.0	query_1	['GO:0031371']	['UBE2V2', 'UBE2N']
315	GO:CC	GO:0070435	Shc-EGFR complex	0.0004221955261091	True	"""A protein complex that contains the epidermal growth factor receptor (EGFR) and the adaptor protein Shc, and is involved in linking EGFR activation to the p21-Ras pathway."" [GOC:mah, PMID:7798267]"	2	99	2	17376	0.0202020202020202	1.0	query_1	['GO:0098797']	['SHC1', 'EGFR']
316	GO:CC	GO:0031588	nucleotide-activated protein kinase complex	0.0004221955261091	True	"""A protein complex that possesses nucleotide-dependent protein kinase activity. The nucleotide can be AMP (in S. pombe and human) or ADP (in S. cerevisiae)."" [GOC:bhm, GOC:mah, GOC:vw]"	11	99	3	17376	0.0303030303030303	0.2727272727272727	query_1	['GO:0140535', 'GO:1902911']	['PRKAR1A', 'PRKAR2A', 'PRKACA']
317	GO:CC	GO:0070288	ferritin complex	0.0004221955261091	True	"""A protein complex that binds iron and acts as a major iron storage system. Intracellular and extracellular ferritin complexes have different ratios of two types of ferritin monomer, the L (light) chain and H (heavy) chain."" [GOC:mah, PMID:19154717]"	2	99	2	17376	0.0202020202020202	1.0	query_1	['GO:0032991']	['FTL', 'FTH1']
318	GO:CC	GO:0032991	protein-containing complex	0.0004221955261091	True	"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]"	5470	99	51	17376	0.5151515151515151	0.0093235831809872	query_1	['GO:0005575']	['UBE2I', 'STIP1', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'CLINT1', 'SOS1', 'PRKACB', 'UBE4B', 'KCNH2', 'UQCRQ', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'FTL', 'EGFR', 'AKAP10', 'PRKAR2A', 'HSP90AA1', 'FTH1', 'PLCG1', 'AKAP9', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'UBE2D2', 'KCNQ1', 'ESR1', 'PRKACA', 'HSPA8', 'PTGES3', 'BAG3', 'CBL', 'KCNE1', 'PDCD6', 'UBE2N', 'CDC37']
319	GO:CC	GO:0008043	intracellular ferritin complex	0.0004221955261091	True	"""A ferritin complex located in the cell. Intracellular ferritin complexes contain 24 subunits, in a mixture of L (light) chains and H (heavy) chains."" [GOC:jl, GOC:mah, PMID:19154717]"	2	99	2	17376	0.0202020202020202	1.0	query_1	['GO:0070288', 'GO:0140535']	['FTL', 'FTH1']
320	REAC	REAC:R-HSA-167044	Signalling to RAS	0.0004270623749938	True	Signalling to RAS	17	99	3	17376	0.0303030303030303	0.1764705882352941	query_1	['REAC:R-HSA-187687']	['SHC1', 'SOS1', 'SHC3']
321	REAC	REAC:R-HSA-9703465	Signaling by FLT3 fusion proteins	0.0004270623749938	True	Signaling by FLT3 fusion proteins	17	99	3	17376	0.0303030303030303	0.1764705882352941	query_1	['REAC:R-HSA-9682385']	['PIK3R1', 'SOS1', 'GAB2']
322	GO:BP	GO:0070252	actin-mediated cell contraction	0.0004417203299554	True	"""The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of all or part of the cell body."" [GOC:mah]"	99	99	6	17376	0.0606060606060606	0.0606060606060606	query_1	['GO:0030048']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
323	REAC	REAC:R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	0.0004571513916061	True	Regulation of PLK1 Activity at G2/M Transition	85	99	5	17376	0.0505050505050505	0.0588235294117647	query_1	['REAC:R-HSA-69275']	['CDK5RAP2', 'PRKAR2B', 'HSP90AA1', 'AKAP9', 'PRKACA']
324	GO:CC	GO:0005770	late endosome	0.0004583721501617	True	"""A prelysosomal endocytic organelle differentiated from early endosomes by lower lumenal pH and different protein composition. Late endosomes are more spherical than early endosomes and are mostly juxtanuclear, being concentrated near the microtubule organizing center."" [NIF_Subcellular:nlx_subcell_20090702, PMID:11964142, PMID:2557062]"	285	99	9	17376	0.0909090909090909	0.031578947368421	query_1	['GO:0005768']	['LRRK2', 'PRKAR1B', 'PRKAR1A', 'OSBPL11', 'RNF128', 'EGFR', 'OSBPL9', 'KCNQ1', 'HSPA8']
325	GO:BP	GO:0043266	regulation of potassium ion transport	0.0004644276535456	True	"""Any process that modulates the frequency, rate or extent of the directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	100	99	6	17376	0.0606060606060606	0.06	query_1	['GO:0006813', 'GO:0010959']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
326	GO:CC	GO:0044754	autolysosome	0.0004673337160824	True	"""A type of secondary lysosome in which a primary lysosome has fused with the outer membrane of an autophagosome. It is involved in the second step of autophagy in which it degrades contents with acidic lysosomal hydrolases."" [GOC:sart, NIF_Subcellular:sao8444068431, PMID:19008921]"	12	99	3	17376	0.0303030303030303	0.25	query_1	['GO:0005767', 'GO:0005776']	['LRRK2', 'FTL', 'FTH1']
327	GO:BP	GO:0042326	negative regulation of phosphorylation	0.0004733757224388	True	"""Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule."" [GOC:jl]"	339	99	10	17376	0.101010101010101	0.0294985250737463	query_1	['GO:0016310', 'GO:0042325', 'GO:0045936']	['DDR2', 'LRRK2', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKAR2A', 'CHORDC1', 'DNAJA1', 'CBL']
328	GO:BP	GO:0009966	regulation of signal transduction	0.0004733757224388	True	"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]"	2832	99	33	17376	0.3333333333333333	0.0116525423728813	query_1	['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'UBE2D3', 'PRKACB', 'ENDOG', 'GRB2', 'EGFR', 'HSP90AA1', 'GPR161', 'PUM1', 'USP8', 'AKAP9', 'ERBB2', 'ESR1', 'PRKACA', 'DNAJA1', 'GAREM1', 'CBL', 'PDCD6', 'UBE2N', 'GRAP2', 'CDC37']
329	GO:CC	GO:0008180	COP9 signalosome	0.0004800791037922	True	"""A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome."" [PMID:11019806, PMID:12186635, PMID:14570571]"	34	99	4	17376	0.0404040404040404	0.1176470588235294	query_1	['GO:0140513']	['HSPA1A', 'HSP90AB1', 'GRB2', 'PLCG1']
330	GO:BP	GO:0060341	regulation of cellular localization	0.0004805053588817	True	"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]"	950	99	17	17376	0.1717171717171717	0.0178947368421052	query_1	['GO:0032879', 'GO:0050794', 'GO:0051641']	['LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PTPN23', 'PRKAR1A', 'UBE2D3', 'KCNB1', 'EGFR', 'HSP90AA1', 'USP8', 'ERBB2', 'PRKACA', 'DNAJA1', 'HSPA8', 'BAG3', 'KCNE1']
331	REAC	REAC:R-HSA-397014	Muscle contraction	0.0004893080809062	True	Muscle contraction	197	99	7	17376	0.0707070707070707	0.0355329949238578	query_1	['REAC:0000000']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
332	REAC	REAC:R-HSA-8963898	Plasma lipoprotein assembly	0.000500667571829	True	Plasma lipoprotein assembly	18	99	3	17376	0.0303030303030303	0.1666666666666666	query_1	['REAC:R-HSA-174824']	['PRKACB', 'PRKACG', 'PRKACA']
333	GO:BP	GO:0008150	biological_process	0.0005288559025752	True	"""A biological process is the execution of a genetically-encoded biological module or program. It consists of all the steps required to achieve the specific biological objective of the module. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."" [GOC:pdt]"	15627	99	99	17376	1.0	0.0063351890957957	query_1	[]	['SCARA5', 'UBE2I', 'STIP1', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'DPP3', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'USP54', 'OSBPL11', 'STUB1', 'RNF128', 'CLINT1', 'DNAJA2', 'PPAT', 'FKBP5', 'SOS1', 'GAB1', 'UBE2G1', 'UBE2D3', 'PIR', 'ANKRD26', 'PRKACB', 'UBE4B', 'CEP68', 'AKAP11', 'ANXA11', 'KCNH2', 'ENDOG', 'SH3D19', 'UQCRQ', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'HSPB8', 'FTL', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'RADX', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'OSBPL9', 'GTF2IRD2', 'UBE2D2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'NPEPL1', 'AKAP3', 'SHC3', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'PTGES3', 'ARTN', 'UBL7', 'DNAJC7', 'MYCBP', 'GAREM1', 'BAG3', 'HELZ', 'ECHDC1', 'CBL', 'KCNE1', 'PDCD6', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'AKAP1', 'GRAP2', 'CDC37']
334	GO:BP	GO:0032870	cellular response to hormone stimulus	0.0005371022114954	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]"	585	99	13	17376	0.1313131313131313	0.0222222222222222	query_1	['GO:0009725', 'GO:0071310', 'GO:0071495']	['HSPA1A', 'DDR2', 'PIK3R1', 'SHC1', 'SOS1', 'GAB1', 'GRB2', 'USP8', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3']
335	REAC	REAC:R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	0.0005810546934851	True	TICAM1, RIP1-mediated IKK complex recruitment	19	99	3	17376	0.0303030303030303	0.1578947368421052	query_1	['REAC:R-HSA-168164']	['UBE2D3', 'UBE2D2', 'UBE2N']
336	REAC	REAC:R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	0.0005810546934851	True	Role of LAT2/NTAL/LAB on calcium mobilization	19	99	3	17376	0.0303030303030303	0.1578947368421052	query_1	['REAC:R-HSA-2454202']	['PIK3R1', 'SOS1', 'GAB2']
337	REAC	REAC:R-HSA-3000480	Scavenging by Class A Receptors	0.0005810546934851	True	Scavenging by Class A Receptors	19	99	3	17376	0.0303030303030303	0.1578947368421052	query_1	['REAC:R-HSA-2173782']	['SCARA5', 'FTL', 'FTH1']
338	GO:BP	GO:0080135	regulation of cellular response to stress	0.0006033065193311	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	681	99	14	17376	0.1414141414141414	0.0205580029368575	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'ENDOG', 'EGFR', 'RADX', 'OTUB1', 'CHORDC1', 'UBE2V2', 'DNAJA1', 'DNAJC7', 'CCDC117', 'UBE2N']
339	GO:BP	GO:0050891	multicellular organismal-level water homeostasis	0.0006099094753183	True	"""A chemical homeostatic process involved in the maintenance of a steady state level of water within extracellular body fluids, such as blood, xylem or phloem, of a multicellular organism. This is distinct from maintenance of cellular homeostasis, which occurs within a cell."" [GOC:dph, GOC:tb]"	32	99	4	17376	0.0404040404040404	0.125	query_1	['GO:0050878', 'GO:0140962']	['PRKACB', 'AKAP11', 'PRKACG', 'PRKACA']
340	GO:BP	GO:0006796	phosphate-containing compound metabolic process	0.0006099094753183	True	"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]"	2608	99	31	17376	0.3131313131313131	0.0118865030674846	query_1	['GO:0006793']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'PPAT', 'SOS1', 'PRKACB', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'PLCG1', 'CHORDC1', 'AKAP9', 'ERBB2', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'CBL', 'CDC37']
341	GO:BP	GO:0061146	Peyer's patch morphogenesis	0.0006172626658212	True	"""The process in which a Peyer's patch is generated and organized. Peyer's patches are typically found as nodules associated with gut epithelium with distinct internal structures including B- and T-zones for the activation of lymphocytes."" [GOC:dph]"	2	99	2	17376	0.0202020202020202	1.0	query_1	['GO:0048541', 'GO:0048729']	['RET', 'ARTN']
342	REAC	REAC:R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	0.0006395838905164	True	Recruitment of NuMA to mitotic centrosomes	92	99	5	17376	0.0505050505050505	0.0543478260869565	query_1	['REAC:R-HSA-68877']	['CDK5RAP2', 'PRKAR2B', 'HSP90AA1', 'AKAP9', 'PRKACA']
343	REAC	REAC:R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	0.0006547197930168	True	Signaling by Non-Receptor Tyrosine Kinases	50	99	4	17376	0.0404040404040404	0.08	query_1	['REAC:R-HSA-162582']	['LRRK2', 'EGFR', 'ERBB2', 'CBL']
344	REAC	REAC:R-HSA-8848021	Signaling by PTK6	0.0006547197930168	True	Signaling by PTK6	50	99	4	17376	0.0404040404040404	0.08	query_1	['REAC:R-HSA-9006927']	['LRRK2', 'EGFR', 'ERBB2', 'CBL']
345	REAC	REAC:R-HSA-5621575	CD209 (DC-SIGN) signaling	0.0006642677495415	True	CD209 (DC-SIGN) signaling	20	99	3	17376	0.0303030303030303	0.15	query_1	['REAC:R-HSA-5621481']	['PRKACB', 'PRKACG', 'PRKACA']
346	GO:BP	GO:0019538	protein metabolic process	0.0006737095968569	True	"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]"	5057	99	48	17376	0.4848484848484848	0.0094917935534902	query_1	['GO:0043170', 'GO:0044238', 'GO:1901564']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'DPP3', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'USP54', 'STUB1', 'RNF128', 'FKBP5', 'SOS1', 'UBE2G1', 'UBE2D3', 'PRKACB', 'UBE4B', 'SH3D19', 'KCNE2', 'EGFR', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'UBE2D2', 'PRKACA', 'NPEPL1', 'SIRT5', 'DNAJA1', 'HSPA8', 'UBL7', 'BAG3', 'CBL', 'PDCD6', 'UBE2N', 'CDC37']
347	GO:BP	GO:0048584	positive regulation of response to stimulus	0.0006761707612278	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2115	99	27	17376	0.2727272727272727	0.0127659574468085	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'RET', 'SHC1', 'SOS1', 'ENDOG', 'GRB2', 'EGFR', 'HSP90AA1', 'PLCG1', 'PUM1', 'USP8', 'ERBB2', 'UBE2V2', 'ESR1', 'GAB2', 'ARTN', 'GAREM1', 'CBL', 'CCDC117', 'UBE2N']
348	GO:CC	GO:0098797	plasma membrane protein complex	0.0006844658899211	True	"""Any protein complex that is part of the plasma membrane."" [GOC:dos]"	631	99	13	17376	0.1313131313131313	0.0206022187004754	query_1	['GO:0005886', 'GO:0098796']	['KCNE5', 'RET', 'SHC1', 'KCNH2', 'KCNB1', 'GRB2', 'KCNE2', 'EGFR', 'AKAP9', 'ERBB2', 'KCNQ1', 'CBL', 'KCNE1']
349	REAC	REAC:R-HSA-5620912	Anchoring of the basal body to the plasma membrane	0.0006904729741929	True	Anchoring of the basal body to the plasma membrane	94	99	5	17376	0.0505050505050505	0.0531914893617021	query_1	['REAC:R-HSA-5617833']	['CDK5RAP2', 'PRKAR2B', 'HSP90AA1', 'AKAP9', 'PRKACA']
350	REAC	REAC:R-HSA-168256	Immune System	0.0007039595846724	True	Immune System	1957	99	24	17376	0.2424242424242424	0.0122636688809402	query_1	['REAC:0000000']	['HSPA1A', 'PIK3R1', 'HSP90AB1', 'PTPN23', 'SHC1', 'STUB1', 'SOS1', 'UBE2G1', 'UBE2D3', 'PRKACB', 'GRB2', 'FTL', 'PRKACG', 'HSP90AA1', 'FTH1', 'PLCG1', 'UBE2V2', 'UBE2D2', 'PRKACA', 'GAB2', 'HSPA8', 'CBL', 'UBE2N', 'GRAP2']
351	GO:BP	GO:0006793	phosphorus metabolic process	0.0007097733323522	True	"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]"	2632	99	31	17376	0.3131313131313131	0.0117781155015197	query_1	['GO:0044237']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'PPAT', 'SOS1', 'PRKACB', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'PLCG1', 'CHORDC1', 'AKAP9', 'ERBB2', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'CBL', 'CDC37']
352	GO:BP	GO:1901620	regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	0.0007112823487943	True	"""Any process that modulates the frequency, rate or extent of smoothened signaling pathway involved in dorsal/ventral neural tube patterning."" [GOC:TermGenie]"	12	99	3	17376	0.0303030303030303	0.25	query_1	['GO:0008589', 'GO:0060831']	['PRKACB', 'GPR161', 'PRKACA']
353	GO:BP	GO:0007166	cell surface receptor signaling pathway	0.0007491745606333	True	"""The series of molecular signals initiated by activation of a receptor on the surface of a cell. The pathway begins with binding of an extracellular ligand to a cell surface receptor, or for receptors that signal in the absence of a ligand, by ligand-withdrawal or the activity of a constitutively active receptor. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:mah, GOC:pr, GOC:signaling]"	2641	99	31	17376	0.3131313131313131	0.0117379780386217	query_1	['GO:0007165']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'UBE2D3', 'PRKACB', 'KCNB1', 'GFRA3', 'GRB2', 'EGFR', 'GPR161', 'PLCG1', 'USP8', 'ERBB2', 'PRKACA', 'GAB2', 'AKAP3', 'SHC3', 'GAREM1', 'BAG3', 'CBL', 'PDCD6', 'UBE2N', 'CDC37']
354	REAC	REAC:R-HSA-8939211	ESR-mediated signaling	0.0007566524030916	True	ESR-mediated signaling	214	99	7	17376	0.0707070707070707	0.0327102803738317	query_1	['REAC:R-HSA-9006931']	['PIK3R1', 'HSP90AB1', 'FKBP5', 'EGFR', 'HSP90AA1', 'ESR1', 'PTGES3']
355	REAC	REAC:R-HSA-163560	Triglyceride catabolism	0.0007566524030916	True	Triglyceride catabolism	21	99	3	17376	0.0303030303030303	0.1428571428571428	query_1	['REAC:R-HSA-8979227']	['PRKACB', 'PRKACG', 'PRKACA']
356	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.000788029893065	True	Signaling by ALK fusions and activated point mutants	53	99	4	17376	0.0404040404040404	0.0754716981132075	query_1	['REAC:R-HSA-9700206']	['PIK3R1', 'PRKAR1A', 'GRB2', 'PLCG1']
357	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.000788029893065	True	Signaling by ALK in cancer	53	99	4	17376	0.0404040404040404	0.0754716981132075	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'PRKAR1A', 'GRB2', 'PLCG1']
358	GO:BP	GO:0043270	positive regulation of monoatomic ion transport	0.0007981113923711	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	225	99	8	17376	0.0808080808080808	0.0355555555555555	query_1	['GO:0006811', 'GO:0043269', 'GO:0051050']	['KCNE5', 'AKAP5', 'KCNH2', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'KCNE1']
359	GO:BP	GO:0014070	response to organic cyclic compound	0.0007981113923711	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."" [GOC:ef]"	895	99	16	17376	0.1616161616161616	0.017877094972067	query_1	['GO:0010033']	['HSPA1A', 'LRRK2', 'PRKAR2B', 'ENDOG', 'EGFR', 'HSP90AA1', 'USP8', 'AKAP9', 'KCNQ1', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'CBL', 'KCNE1']
360	GO:BP	GO:0060255	regulation of macromolecule metabolic process	0.0008424537618644	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5738	99	52	17376	0.5252525252525253	0.0090623910770303	query_1	['GO:0019222', 'GO:0043170']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'RNF128', 'SOS1', 'UBE2D3', 'PRKACB', 'KCNH2', 'ENDOG', 'SH3D19', 'KCNE2', 'EGFR', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'RADX', 'OTUB1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'KCNQ1', 'ESR1', 'PRKACA', 'GTF2IRD1', 'DNAJA1', 'HSPA8', 'PTGES3', 'UBL7', 'MYCBP', 'BAG3', 'HELZ', 'CBL', 'PDCD6', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'CDC37']
361	GO:BP	GO:0048523	negative regulation of cellular process	0.0008424537618644	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	4496	99	44	17376	0.4444444444444444	0.0097864768683274	query_1	['GO:0009987', 'GO:0048519', 'GO:0050794']	['UBE2I', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'SHC1', 'STUB1', 'UBE2D3', 'ANKRD26', 'PRKACB', 'KCNH2', 'ENDOG', 'KCNB1', 'KCNE2', 'EGFR', 'PRKAR2A', 'DNAJA4', 'RADX', 'OTUB1', 'FTH1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'TOM1L2', 'HSPA8', 'BAG3', 'CBL', 'KCNE1', 'PDCD6']
