Waardenburg syndrome type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
672	GO:BP	GO:2000177	regulation of neural precursor cell proliferation	0.0001556309009018	True	"""Any process that modulates the frequency, rate or extent of neural precursor cell proliferation."" [GOC:dph, GOC:yaf]"	91	101	6	15719	0.0594059405940594	0.0659340659340659	query_1	['GO:0042127', 'GO:0061351']	['CTNNB1', 'FOXG1', 'NOTCH1', 'FOXO1', 'TP53', 'KDM1A']
673	GO:BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	0.0001556309009018	True	"""Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mah]"	91	101	6	15719	0.0594059405940594	0.0659340659340659	query_1	['GO:0007091', 'GO:1901990', 'GO:1902099']	['RB1', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'SMARCC2', 'SMARCC1']
674	GO:BP	GO:0043414	macromolecule methylation	0.0001623129243263	True	"""The covalent attachment of a methyl residue to one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule."" [GOC:go_curators]"	306	101	10	15719	0.099009900990099	0.0326797385620915	query_1	['GO:0032259', 'GO:0043412']	['WDR77', 'COPRS', 'CTNNB1', 'SMARCB1', 'SMAD4', 'MECP2', 'PRMT5', 'SNW1', 'CLNS1A', 'KDM1A']
675	GO:BP	GO:0030879	mammary gland development	0.0001623686294352	True	"""The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages."" [PMID:9576833]"	136	101	7	15719	0.0693069306930693	0.0514705882352941	query_1	['GO:0048732']	['AKT1', 'NCOR2', 'AR', 'ESR1', 'PML', 'CCND1', 'VDR']
676	GO:BP	GO:0065008	regulation of biological quality	0.0001632360536486	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	101	35	15719	0.3465346534653465	0.0126673905175533	query_1	['GO:0065007']	['REST', 'AKT1', 'CREBBP', 'MDM2', 'E2F4', 'PPARG', 'CDK7', 'NR1H2', 'CTNNB1', 'PPARA', 'TBL1X', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'SUMO1', 'SMAD2', 'SMAD4', 'USP7', 'EP300', 'MECP2', 'E2F1', 'HDAC3', 'NR1H4', 'ESR1', 'FOXO1', 'RARA', 'CLNS1A', 'TP53', 'SMAD3', 'PML', 'KDM1A', 'THRB', 'CCND1', 'VDR']
677	GO:BP	GO:0022405	hair cycle process	0.0001641689352741	True	"""A multicellular organismal process involved in the cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:isa_complete]"	92	101	6	15719	0.0594059405940594	0.0652173913043478	query_1	['GO:0022404', 'GO:0042633']	['CTNNB1', 'HDAC1', 'SMAD4', 'NOTCH1', 'RBPJ', 'HDAC2']
678	GO:BP	GO:0022404	molting cycle process	0.0001641689352741	True	"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]"	92	101	6	15719	0.0594059405940594	0.0652173913043478	query_1	['GO:0032501', 'GO:0042303']	['CTNNB1', 'HDAC1', 'SMAD4', 'NOTCH1', 'RBPJ', 'HDAC2']
679	GO:BP	GO:0001657	ureteric bud development	0.0001641689352741	True	"""The process whose specific outcome is the progression of the ureteric bud over time, from its formation to the mature structure."" [GOC:go_curators]"	92	101	6	15719	0.0594059405940594	0.0652173913043478	query_1	['GO:0072164']	['SMAD1', 'CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
45	GO:CC	GO:0005730	nucleolus	0.0001679575107986	True	"""A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."" [ISBN:0198506732]"	978	101	18	16420	0.1782178217821782	0.0184049079754601	query_1	['GO:0031981', 'GO:0043232']	['NRIP1', 'CDK8', 'MDM2', 'CDK7', 'RBL2', 'SMARCA4', 'SIN3A', 'E2F5', 'CDKN1A', 'SUMO1', 'DAXX', 'SMARCB1', 'RBPJ', 'CCND2', 'RARA', 'CDK4', 'TP53', 'PML']
680	GO:BP	GO:0030177	positive regulation of Wnt signaling pathway	0.0001689698909977	True	"""Any process that activates or increases the frequency, rate or extent of Wnt signal transduction."" [GOC:dph, GOC:go_curators, GOC:tb]"	137	101	7	15719	0.0693069306930693	0.0510948905109489	query_1	['GO:0009967', 'GO:0016055', 'GO:0030111']	['SMURF2', 'SMARCA4', 'TBL1X', 'RBPJ', 'SKI', 'TBL1XR1', 'SMAD3']
681	GO:BP	GO:0030900	forebrain development	0.0001695790758188	True	"""The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions)."" [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=forebrain]"	375	101	11	15719	0.1089108910891089	0.0293333333333333	query_1	['GO:0007420', 'GO:0048856']	['CTNNB1', 'HDAC1', 'FOXG1', 'SIN3A', 'NOTCH1', 'RBPJ', 'E2F1', 'SKI', 'RARA', 'KDM1A', 'CDK6']
682	GO:BP	GO:0043632	modification-dependent macromolecule catabolic process	0.0001705818656531	True	"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]"	682	101	15	15719	0.1485148514851485	0.0219941348973607	query_1	['GO:0009057']	['UBE2I', 'AKT1', 'SMURF2', 'MDM2', 'CTNNB1', 'TBL1X', 'WWTR1', 'SUMO1', 'USP7', 'SUMO2', 'CDK2', 'TBL1XR1', 'PML', 'SMARCC1', 'HIPK2']
683	GO:BP	GO:0043543	protein acylation	0.0001715070807896	True	"""The addition of an acyl group, any group or radical of the form RCO- where R is an organic group, to a protein amino acid."" [GOC:jl]"	246	101	9	15719	0.0891089108910891	0.0365853658536585	query_1	['GO:0036211']	['CREBBP', 'SMARCB1', 'SMAD4', 'EP300', 'MECP2', 'KAT2B', 'FOXO1', 'PML', 'HDAC2']
686	GO:BP	GO:0010332	response to gamma radiation	0.0001716242976311	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]"	56	101	5	15719	0.0495049504950495	0.0892857142857142	query_1	['GO:0010212']	['MDM2', 'CDKN1A', 'TP53', 'PML', 'KDM1A']
685	GO:BP	GO:0002052	positive regulation of neuroblast proliferation	0.0001716242976311	True	"""Any process that activates or increases the rate of neuroblast proliferation."" [GOC:dph]"	28	101	4	15719	0.0396039603960396	0.1428571428571428	query_1	['GO:0007405', 'GO:0050769', 'GO:1902692', 'GO:2000179']	['CTNNB1', 'FOXG1', 'NOTCH1', 'KDM1A']
684	GO:BP	GO:0061647	histone H3-K9 modification	0.0001716242976311	True	"""The modification of histone H3 at a lysine in position 9 of the histone."" [GOC:vw]"	28	101	4	15719	0.0396039603960396	0.1428571428571428	query_1	['GO:0016570']	['SMARCB1', 'SMAD4', 'MECP2', 'KDM1A']
687	GO:BP	GO:0072164	mesonephric tubule development	0.0001723055651366	True	"""The progression of a mesonephric tubule over time, from its initial formation to the mature structure. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]"	93	101	6	15719	0.0594059405940594	0.064516129032258	query_1	['GO:0035295', 'GO:0072163']	['SMAD1', 'CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
688	GO:BP	GO:0072163	mesonephric epithelium development	0.0001723055651366	True	"""The process whose specific outcome is the progression of an epithelium in the mesonephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]"	93	101	6	15719	0.0594059405940594	0.064516129032258	query_1	['GO:0001823', 'GO:0072073']	['SMAD1', 'CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
689	GO:BP	GO:1901214	regulation of neuron death	0.0001725506729468	True	"""Any process that modulates the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	309	101	10	15719	0.099009900990099	0.0323624595469255	query_1	['GO:0010941', 'GO:0070997']	['REST', 'AKT1', 'FOXO3', 'CTNNB1', 'PPARA', 'DAXX', 'MECP2', 'TP53', 'HIPK2', 'CCND1']
690	GO:BP	GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	0.000174236573482	True	"""Any process that modulates the frequency, rate or extent of cardiac muscle hypertrophy in response to stress."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:19287093]"	10	101	3	15719	0.0297029702970297	0.3	query_1	['GO:0010611', 'GO:0010612', 'GO:0014898', 'GO:0080134']	['PPARG', 'FOXO1', 'SMAD3']
691	GO:BP	GO:0060525	prostate glandular acinus development	0.000174236573482	True	"""The progression of a glandular acinus of the prostate gland over time, from its initial formation to the mature structure. The glandular acini are the saclike structures of the gland."" [GOC:dph, PMID:18977204]"	10	101	3	15719	0.0297029702970297	0.3	query_1	['GO:0003006', 'GO:0030850', 'GO:0048856']	['WDR77', 'NOTCH1', 'ESR1']
692	GO:BP	GO:0010612	regulation of cardiac muscle adaptation	0.000174236573482	True	"""Any process that modulates the rate, extent or frequency of the process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:dph, GOC:tb]"	10	101	3	15719	0.0297029702970297	0.3	query_1	['GO:0014887', 'GO:0043502']	['PPARG', 'FOXO1', 'SMAD3']
46	GO:CC	GO:0000803	sex chromosome	0.0001810300849197	True	"""A chromosome involved in sex determination."" [GOC:elh]"	29	101	4	16420	0.0396039603960396	0.1379310344827586	query_1	['GO:0005694']	['SUMO1', 'SMARCB1', 'CDK2', 'SMARCC1']
694	GO:BP	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.0001814917684599	True	"""Any process that modulates the frequency, rate or extent of metaphase/anaphase transition of cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	94	101	6	15719	0.0594059405940594	0.0638297872340425	query_1	['GO:0033045', 'GO:0044784', 'GO:1901987']	['RB1', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'SMARCC2', 'SMARCC1']
693	GO:BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.0001814917684599	True	"""The cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mtg_cell_cycle, PMID:10465783]"	94	101	6	15719	0.0594059405940594	0.0638297872340425	query_1	['GO:0044772', 'GO:0044784']	['RB1', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'SMARCC2', 'SMARCC1']
695	GO:BP	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0001814917684599	True	"""Any process that modulates the frequency, rate or extent of the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:mah]"	139	101	7	15719	0.0693069306930693	0.0503597122302158	query_1	['GO:0043161', 'GO:0061136', 'GO:2000058']	['AKT1', 'MDM2', 'SUMO1', 'USP7', 'SUMO2', 'CDK2', 'SMARCC1']
696	GO:BP	GO:0000075	cell cycle checkpoint signaling	0.0001831648891337	True	"""A signaling process that controls cell cycle progression by monitoring the integrity of specific cell cycle events. A cell cycle checkpoint begins with detection of deficiencies or defects and ends with signal transduction."" [GOC:mtg_cell_cycle]"	191	101	8	15719	0.0792079207920792	0.0418848167539267	query_1	['GO:0035556', 'GO:1901988']	['MDM2', 'CDKN1A', 'E2F1', 'CDK2', 'CDKN1B', 'TP53', 'PML', 'CCND1']
47	GO:CC	GO:0098687	chromosomal region	0.0001845432224886	True	"""Any subdivision of a chromosome along its length."" [GOC:dos]"	393	101	11	16420	0.1089108910891089	0.0279898218829516	query_1	['GO:0005694', 'GO:0110165']	['SMARCA4', 'SIN3A', 'DAXX', 'SMARCB1', 'SMARCC2', 'CDK2', 'KAT2B', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1']
697	GO:BP	GO:0022409	positive regulation of cell-cell adhesion	0.0001851814653947	True	"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]"	312	101	10	15719	0.099009900990099	0.032051282051282	query_1	['GO:0022407', 'GO:0045785', 'GO:0098609']	['AKT1', 'CBFB', 'FOXO3', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'RUNX1', 'SMARCC2', 'RARA', 'SMARCC1']
698	GO:BP	GO:0002696	positive regulation of leukocyte activation	0.0001867712901442	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	380	101	11	15719	0.1089108910891089	0.0289473684210526	query_1	['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']	['AKT1', 'CBFB', 'FOXO3', 'SMARCA4', 'SMARCA2', 'CDKN1A', 'SMARCB1', 'RUNX1', 'SMARCC2', 'RARA', 'SMARCC1']
699	GO:BP	GO:0097305	response to alcohol	0.0001901737421083	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr, PMID:24014527]"	250	101	9	15719	0.0891089108910891	0.036	query_1	['GO:0010033', 'GO:1901700']	['AKT1', 'PPARG', 'CTNNB1', 'PPARA', 'SMAD2', 'RARA', 'CDK4', 'HDAC2', 'CCND1']
160	REAC	REAC:R-HSA-9609690	HCMV Early Events	0.0001905469766466	True	HCMV Early Events	132	100	8	10022	0.08	0.0606060606060606	query_1	['REAC:R-HSA-9609646']	['TBL1X', 'NCOR2', 'DAXX', 'GPS2', 'NCOR1', 'HDAC3', 'TBL1XR1', 'PML']
161	REAC	REAC:R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	0.0001905469766466	True	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	21	100	4	10022	0.04	0.1904761904761904	query_1	['REAC:R-HSA-192105']	['RXRA', 'NCOA2', 'NR1H4', 'NCOA1']
700	GO:BP	GO:0043255	regulation of carbohydrate biosynthetic process	0.000190840482768	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of carbohydrates."" [GOC:jl]"	95	101	6	15719	0.0594059405940594	0.0631578947368421	query_1	['GO:0006109', 'GO:0009889', 'GO:0016051']	['AKT1', 'PPARA', 'USP7', 'EP300', 'KAT2B', 'FOXO1']
701	GO:BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	0.000190840482768	True	"""Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF]"	95	101	6	15719	0.0594059405940594	0.0631578947368421	query_1	['GO:0048585', 'GO:0071363', 'GO:0090287']	['SMURF2', 'PPARG', 'NOTCH1', 'SKI', 'SKIL', 'HIPK2']
702	GO:BP	GO:0071480	cellular response to gamma radiation	0.0001930468232911	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:mah]"	29	101	4	15719	0.0396039603960396	0.1379310344827586	query_1	['GO:0010332', 'GO:0071479']	['MDM2', 'CDKN1A', 'TP53', 'KDM1A']
703	GO:BP	GO:0010743	regulation of macrophage derived foam cell differentiation	0.0001930468232911	True	"""Any process that modulates the rate, frequency or extent of macrophage derived foam cell differentiation. Macrophage derived foam cell differentiation is the process in which a macrophage acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:BHF, GOC:dph, GOC:tb]"	29	101	4	15719	0.0396039603960396	0.1379310344827586	query_1	['GO:0010742', 'GO:0045595']	['PPARG', 'NR1H2', 'PPARA', 'NR1H3']
