Wiedemann-Rautenstrauch syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
60	REAC	REAC:R-HSA-162582	Signal Transduction	3.1648856496673725e-08	True	Signal Transduction	2438	93	49	10022	0.5268817204301075	0.020098441345365	query_1	['REAC:0000000']	['MET', 'RAPGEF1', 'ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'PLCG2', 'LTBP1', 'SOS1', 'ITGA2B', 'ITGA5', 'PXN', 'FYN', 'IQGAP1', 'SH3PXD2A', 'LYN', 'EGFR', 'FBN1', 'HSP90AA1', 'FGB', 'VCL', 'VAV1', 'SYK', 'PLCG1', 'FGG', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'ADAM12', 'CRKL', 'TLN1', 'PTK2', 'ITGB6', 'LCK', 'THBS1', 'ITGA3', 'CBL', 'PTPN11', 'PDGFRA']
166	GO:BP	GO:0043067	regulation of programmed cell death	3.2160396727748426e-08	True	"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]"	1405	100	30	15719	0.3	0.0213523131672597	query_1	['GO:0010941', 'GO:0012501']	['MET', 'ITGB1', 'ITGAV', 'BCAR1', 'SRC', 'FGA', 'TGFB3', 'PIK3R1', 'SHC1', 'PLCG2', 'LOX', 'ITGA5', 'ITGA4', 'LYN', 'EGFR', 'URI1', 'HSP90AA1', 'FGB', 'SYK', 'PLCG1', 'FGG', 'ERBB2', 'PTK2B', 'VEGFA', 'PTK2', 'LCK', 'EMILIN1', 'THBS1', 'CBL', 'PIH1D1']
167	GO:BP	GO:0048468	cell development	3.2160396727748426e-08	True	"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]"	2609	100	42	15719	0.42	0.0160981218857799	query_1	['GO:0030154', 'GO:0048856', 'GO:0048869']	['MET', 'RAPGEF1', 'ITGB1', 'FN1', 'SRC', 'SPP1', 'PIK3R1', 'CRK', 'ITK', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'FYN', 'ITGA4', 'IQGAP1', 'SH3PXD2A', 'LYN', 'TNC', 'JAM3', 'FBN1', 'HSP90AA1', 'VCL', 'VAV1', 'SYK', 'FGG', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP5', 'CRKL', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'ITGA3', 'JAM2', 'PTPN11', 'PDGFRA']
168	GO:BP	GO:0002431	Fc receptor mediated stimulatory signaling pathway	3.2691748943456384e-08	True	"""The series of molecular signals generated as a consequence of a the binding of the Fc portion of an immunoglobulin by an Fc receptor capable of activating or perpetuating an immune response. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	34	100	7	15719	0.07	0.2058823529411764	query_1	['GO:0002429']	['RAPGEF1', 'SRC', 'FYN', 'LYN', 'VAV1', 'SYK', 'PTK2']
169	GO:BP	GO:0048869	cellular developmental process	3.8292564309701984e-08	True	"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]"	4068	100	54	15719	0.54	0.0132743362831858	query_1	['GO:0009987', 'GO:0032502']	['MET', 'RAPGEF1', 'ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'ITK', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA5', 'FYN', 'ITGA4', 'IQGAP1', 'SH3PXD2A', 'LYN', 'GRB2', 'TNC', 'JAM3', 'EGFR', 'FBN1', 'HSP90AA1', 'VCL', 'VAV1', 'FBN2', 'SYK', 'FGG', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'ADAM12', 'MFAP5', 'CRKL', 'VTN', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'ADAM15', 'ITGA3', 'JAM2', 'PTPN11', 'PDGFRA', 'PIH1D1']
170	GO:BP	GO:0022607	cellular component assembly	3.905370183982496e-08	True	"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]"	2852	100	44	15719	0.44	0.0154277699859747	query_1	['GO:0016043', 'GO:0044085']	['MET', 'RAPGEF1', 'ITGB1', 'ITGB5', 'FN1', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'PLCG2', 'LRP4', 'LOX', 'ITGA5', 'PXN', 'FBLN5', 'GRB2', 'JAM3', 'APOA1', 'VBP1', 'HSP90AA1', 'FGB', 'VCL', 'SYK', 'FGG', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'CRKL', 'VTN', 'PFDN6', 'TLN1', 'PTK2', 'EMILIN1', 'THBS1', 'DNAAF10', 'ELN', 'PTPN11', 'PDGFRA', 'PIH1D1', 'MFAP4']
171	GO:BP	GO:0050851	antigen receptor-mediated signaling pathway	3.99132938293273e-08	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B or T cell."" [GOC:add]"	184	100	12	15719	0.12	0.0652173913043478	query_1	['GO:0002429']	['BCAR1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'GRB2', 'LCP2', 'SYK', 'PLCG1', 'CRKL', 'LCK']
173	GO:BP	GO:0048518	positive regulation of biological process	4.0358434636452426e-08	True	"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]"	5899	100	67	15719	0.67	0.011357857263943	query_1	['GO:0008150', 'GO:0050789']	['MET', 'RAPGEF1', 'ITGB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'SOS1', 'POLR3D', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'IQGAP1', 'LAT', 'ADAM19', 'MADCAM1', 'LYN', 'GRB2', 'TNC', 'LCP2', 'FBLN2', 'JAM3', 'EGFR', 'APOA1', 'HSP90AA1', 'FGB', 'VAV1', 'FBN2', 'SYK', 'PLCG1', 'FCGR1A', 'FGG', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP2', 'ADAM12', 'CRKL', 'VTN', 'PFDN2', 'VCAM1', 'PTK2', 'LCK', 'EMILIN1', 'POLR3A', 'THBS1', 'ITGA3', 'CBL', 'JAM2', 'PTPN11', 'PDGFRA', 'PIH1D1', 'MFAP4']
172	GO:BP	GO:0051129	negative regulation of cellular component organization	4.0358434636452426e-08	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	695	100	21	15719	0.21	0.0302158273381294	query_1	['GO:0016043', 'GO:0048523', 'GO:0051128']	['MET', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'PIK3R1', 'LRP4', 'PFDN1', 'FYN', 'JAM3', 'APOA1', 'VBP1', 'PFDN5', 'CDH1', 'VEGFA', 'PFDN4', 'PFDN2', 'PFDN6', 'EMILIN1', 'THBS1', 'ITGA3']
174	GO:BP	GO:0044087	regulation of cellular component biogenesis	4.040728449288369e-08	True	"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]"	917	100	24	15719	0.24	0.0261723009814612	query_1	['GO:0044085', 'GO:0050794']	['MET', 'RAPGEF1', 'SRC', 'TGFB3', 'PIK3R1', 'PLCG2', 'PXN', 'GRB2', 'JAM3', 'APOA1', 'HSP90AA1', 'VCL', 'SYK', 'MUSK', 'PTK2B', 'VEGFA', 'AGRN', 'TLN1', 'PTK2', 'EMILIN1', 'THBS1', 'ELN', 'PTPN11', 'PIH1D1']
175	GO:BP	GO:0010634	positive regulation of epithelial cell migration	4.1787468794623914e-08	True	"""Any process that activates or increases the frequency, rate or extent of epithelial cell migration."" [GOC:BHF, GOC:dph, GOC:tb]"	146	100	11	15719	0.11	0.0753424657534246	query_1	['GO:0010631', 'GO:0010632', 'GO:0030335']	['MET', 'BCAR1', 'SRC', 'ITGB3', 'PLCG2', 'PLCG1', 'PTK2B', 'VEGFA', 'PTK2', 'THBS1', 'ITGA3']
26	GO:CC	GO:0031091	platelet alpha granule	4.434037407374849e-08	True	"""A secretory organelle found in blood platelets, which is unique in that it exhibits further compartmentalization and acquires its protein content via two distinct mechanisms: (1) biosynthesis predominantly at the megakaryocyte (MK) level (with some vestigial platelet synthesis) (e.g. platelet factor 4) and (2) endocytosis and pinocytosis at both the MK and circulating platelet levels (e.g. fibrinogen (Fg) and IgG)."" [PMID:8467233]"	88	101	9	16420	0.0891089108910891	0.1022727272727272	query_1	['GO:0030141']	['FN1', 'FGA', 'ITGB3', 'TGFB3', 'ITGA2B', 'FGB', 'FGG', 'VEGFA', 'THBS1']
176	GO:BP	GO:1901698	response to nitrogen compound	4.4468235644201164e-08	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]"	1082	100	26	15719	0.26	0.0240295748613678	query_1	['GO:0042221']	['RAPGEF1', 'ITGB1', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PXN', 'FYN', 'ITGA4', 'LYN', 'GRB2', 'EGFR', 'FBN1', 'HSP90AA1', 'SYK', 'CDH1', 'PTK2B', 'AGRN', 'CRKL', 'VCAM1', 'PTK2', 'PTPN11', 'PDGFRA']
177	GO:BP	GO:0050778	positive regulation of immune response	5.0189560626253796e-08	True	"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]"	635	100	20	15719	0.2	0.0314960629921259	query_1	['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'POLR3D', 'FYN', 'LYN', 'GRB2', 'LCP2', 'HSP90AA1', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'CRKL', 'PTK2', 'LCK', 'MFAP4']
178	GO:BP	GO:0071310	cellular response to organic substance	5.208716292026484e-08	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:mah]"	1915	100	35	15719	0.35	0.0182767624020887	query_1	['GO:0010033', 'GO:0070887']	['RAPGEF1', 'BCAR1', 'SRC', 'SPP1', 'ITGB3', 'PIK3R1', 'CRK', 'SHC1', 'PLCG2', 'SOS1', 'LOX', 'PXN', 'FYN', 'ITGA4', 'LYN', 'GRB2', 'EGFR', 'URI1', 'APOA1', 'FBN1', 'FGB', 'SYK', 'FGG', 'CDH1', 'PTK2B', 'AGRN', 'CRKL', 'VCAM1', 'PTK2', 'THBS1', 'ADAM15', 'CBL', 'PTPN11', 'PDGFRA', 'PIH1D1']
179	GO:BP	GO:0001952	regulation of cell-matrix adhesion	5.208716292026484e-08	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix."" [GOC:hjd]"	114	100	10	15719	0.1	0.087719298245614	query_1	['GO:0007160', 'GO:0010810']	['SRC', 'ITGB3', 'PIK3R1', 'VCL', 'PTK2B', 'VEGFA', 'TLN1', 'PTK2', 'THBS1', 'ADAM15']
180	GO:BP	GO:0002757	immune response-activating signaling pathway	5.2395310770534675e-08	True	"""The series of molecular signals generated by a ligand binding to its receptor that lead to the activation or perpetuation of an immune response."" [GOC:add]"	387	100	16	15719	0.16	0.041343669250646	query_1	['GO:0002253', 'GO:0002764']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'LYN', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'PTK2', 'LCK']
61	REAC	REAC:R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	6.004101135136838e-08	True	Signaling by ERBB2 TMD/JMD mutants	17	93	6	10022	0.064516129032258	0.3529411764705882	query_1	['REAC:R-HSA-1227990']	['SHC1', 'SOS1', 'EGFR', 'HSP90AA1', 'PLCG1', 'ERBB2']
181	GO:BP	GO:0071675	regulation of mononuclear cell migration	6.11013424694365e-08	True	"""Any process that modulates the rate, frequency or extent of mononuclear cell migration. Mononuclear cell migration is the movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]"	116	100	10	15719	0.1	0.0862068965517241	query_1	['GO:0002685', 'GO:0071674']	['ITGB3', 'CRK', 'ITGA4', 'MADCAM1', 'LYN', 'PTK2B', 'CRKL', 'PTK2', 'THBS1', 'JAM2']
62	REAC	REAC:R-HSA-449147	Signaling by Interleukins	6.582472314824953e-08	True	Signaling by Interleukins	467	93	20	10022	0.2150537634408602	0.0428265524625267	query_1	['REAC:R-HSA-1280215']	['RAPGEF1', 'ITGB1', 'FN1', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'FYN', 'LYN', 'GRB2', 'HSP90AA1', 'VAV1', 'SYK', 'PTK2B', 'VEGFA', 'CRKL', 'VCAM1', 'LCK', 'CBL', 'PTPN11']
63	REAC	REAC:R-HSA-8941237	Invadopodia formation	6.582472314824953e-08	True	Invadopodia formation	4	93	4	10022	0.043010752688172	1.0	query_1	['REAC:R-HSA-1474244']	['SH3PXD2A', 'ADAM19', 'ADAM12', 'ADAM15']
182	GO:BP	GO:0048598	embryonic morphogenesis	7.027880811212864e-08	True	"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]"	581	100	19	15719	0.19	0.0327022375215146	query_1	['GO:0009653', 'GO:0009790']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'TGFB3', 'LRP4', 'SOS1', 'ITGA5', 'ITGA4', 'GRB2', 'APOA1', 'FBN1', 'FBN2', 'MFAP2', 'MFAP5', 'VTN', 'ITGA3', 'PDGFRA']
64	REAC	REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	7.459557594724533e-08	True	PI3K/AKT Signaling in Cancer	89	93	10	10022	0.1075268817204301	0.1123595505617977	query_1	['REAC:R-HSA-5663202']	['MET', 'SRC', 'PIK3R1', 'FYN', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
27	GO:CC	GO:0043230	extracellular organelle	7.808058014172524e-08	True	"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]"	2045	101	35	16420	0.3465346534653465	0.0171149144254278	query_1	['GO:0005576', 'GO:0043226']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'PSAT1', 'SPP1', 'FGA', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'IQGAP1', 'LYN', 'FBLN5', 'GRB2', 'FBLN2', 'APOA1', 'AOX1', 'HSP90AA1', 'FGB', 'VCL', 'FGG', 'CDH1', 'AGRN', 'VTN', 'TLN1', 'VCAM1', 'LCK', 'EMILIN1', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3']
28	GO:CC	GO:1903561	extracellular vesicle	7.808058014172524e-08	True	"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]"	2044	101	35	16420	0.3465346534653465	0.0171232876712328	query_1	['GO:0031982', 'GO:0065010']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'PSAT1', 'SPP1', 'FGA', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'IQGAP1', 'LYN', 'FBLN5', 'GRB2', 'FBLN2', 'APOA1', 'AOX1', 'HSP90AA1', 'FGB', 'VCL', 'FGG', 'CDH1', 'AGRN', 'VTN', 'TLN1', 'VCAM1', 'LCK', 'EMILIN1', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3']
29	GO:CC	GO:0065010	extracellular membrane-bounded organelle	7.808058014172524e-08	True	"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]"	2045	101	35	16420	0.3465346534653465	0.0171149144254278	query_1	['GO:0043227', 'GO:0043230']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'PSAT1', 'SPP1', 'FGA', 'ITGB3', 'CRK', 'PLCG2', 'ITGA2B', 'ITGA4', 'IQGAP1', 'LYN', 'FBLN5', 'GRB2', 'FBLN2', 'APOA1', 'AOX1', 'HSP90AA1', 'FGB', 'VCL', 'FGG', 'CDH1', 'AGRN', 'VTN', 'TLN1', 'VCAM1', 'LCK', 'EMILIN1', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3']
183	GO:BP	GO:1903034	regulation of response to wounding	8.064041891054704e-08	True	"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]"	156	100	11	15719	0.11	0.0705128205128205	query_1	['GO:0009611', 'GO:0080134']	['ITGB1', 'SPP1', 'FGA', 'CRK', 'FGB', 'FGG', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'PDGFRA']
65	REAC	REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	8.20244110820626e-08	True	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	90	93	10	10022	0.1075268817204301	0.1111111111111111	query_1	['REAC:R-HSA-199418']	['MET', 'SRC', 'PIK3R1', 'FYN', 'EGFR', 'VAV1', 'ERBB2', 'LCK', 'PTPN11', 'PDGFRA']
184	GO:BP	GO:0001704	formation of primary germ layer	8.375987588597325e-08	True	"""The formation of the ectoderm, mesoderm and endoderm during gastrulation."" [GOC:go_curators]"	120	100	10	15719	0.1	0.0833333333333333	query_1	['GO:0007369', 'GO:0048646']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'ITGA5', 'ITGA4', 'GRB2', 'VTN', 'ITGA3']
185	GO:BP	GO:1900024	regulation of substrate adhesion-dependent cell spreading	8.39741890136858e-08	True	"""Any process that modulates the frequency, rate or extent of substrate adhesion-dependent cell spreading."" [GOC:TermGenie, GOC:yaf]"	61	100	8	15719	0.08	0.1311475409836065	query_1	['GO:0010810', 'GO:0034446']	['FGA', 'ITGB3', 'CRK', 'APOA1', 'FGB', 'FGG', 'CRKL', 'PTK2']
186	GO:BP	GO:0065009	regulation of molecular function	8.507704907901452e-08	True	"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]"	2480	100	40	15719	0.4	0.0161290322580645	query_1	['GO:0065007']	['MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'SHC1', 'ITK', 'PLCG2', 'SOS1', 'LOX', 'FYN', 'ITGA4', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'URI1', 'APOA1', 'HSP90AA1', 'VAV1', 'SYK', 'FCGR1A', 'ERBB2', 'MUSK', 'PTK2B', 'VEGFA', 'AGRN', 'CRKL', 'VTN', 'PTK2', 'LCK', 'THBS1', 'ADAM15', 'CBL', 'PDGFRA', 'PIH1D1']
187	GO:BP	GO:0045859	regulation of protein kinase activity	9.553398859331881e-08	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	593	100	19	15719	0.19	0.0320404721753794	query_1	['GO:0001932', 'GO:0043549']	['SRC', 'ITGB3', 'SHC1', 'SOS1', 'IQGAP1', 'LAT', 'LYN', 'LCP2', 'EGFR', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'VEGFA', 'PTK2', 'THBS1', 'CBL', 'PIH1D1']
188	GO:BP	GO:0032502	developmental process	9.610926162547119e-08	True	"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]"	6018	100	67	15719	0.67	0.0111332668660684	query_1	['GO:0008150']	['MET', 'RAPGEF1', 'ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'SOS1', 'LOX', 'ITGA2B', 'ITGA5', 'FYN', 'ITGA4', 'IQGAP1', 'SH3PXD2A', 'ADAM19', 'LYN', 'GRB2', 'TNC', 'LOXL1', 'JAM3', 'EGFR', 'APOA1', 'PFDN5', 'PAPSS2', 'FBN1', 'HSP90AA1', 'VCL', 'VAV1', 'FBN2', 'SYK', 'PLCG1', 'FGG', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP2', 'ADAM12', 'MFAP5', 'CRKL', 'VTN', 'VCAM1', 'PTK2', 'ITGB6', 'LCK', 'EMILIN1', 'THBS1', 'ADAM15', 'ITGA3', 'CBL', 'ELN', 'JAM2', 'PTPN11', 'PDGFRA', 'PIH1D1']
30	GO:CC	GO:0045121	membrane raft	1.0187914916194405e-07	True	"""Any of the small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes. Small rafts can sometimes be stabilized to form larger platforms through protein-protein and protein-lipid interactions."" [PMID:16645198, PMID:20044567]"	318	101	14	16420	0.1386138613861386	0.0440251572327044	query_1	['GO:0098857']	['ITGB1', 'SRC', 'CRK', 'LRP4', 'FYN', 'LAT', 'LYN', 'LCP2', 'EGFR', 'VCL', 'CDH1', 'PTK2B', 'LCK', 'CBL']
189	GO:BP	GO:0050776	regulation of immune response	1.0217489405865241e-07	True	"""Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]"	810	100	22	15719	0.22	0.0271604938271604	query_1	['GO:0002682', 'GO:0006955', 'GO:0048583']	['RAPGEF1', 'BCAR1', 'SRC', 'CRK', 'ITK', 'PLCG2', 'SOS1', 'POLR3D', 'FYN', 'LYN', 'GRB2', 'LCP2', 'HSP90AA1', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'CRKL', 'PTK2', 'LCK', 'PTPN11', 'MFAP4']
31	GO:CC	GO:0098857	membrane microdomain	1.0270972023680193e-07	True	"""A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it."" [PMID:20044567, PMID:26253820]"	319	101	14	16420	0.1386138613861386	0.0438871473354232	query_1	['GO:0016020']	['ITGB1', 'SRC', 'CRK', 'LRP4', 'FYN', 'LAT', 'LYN', 'LCP2', 'EGFR', 'VCL', 'CDH1', 'PTK2B', 'LCK', 'CBL']
190	GO:BP	GO:0065007	biological regulation	1.1023609082114541e-07	True	"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	10874	100	93	15719	0.93	0.0085525105756851	query_1	['GO:0008150']	['MET', 'RAPGEF1', 'ITGB1', 'ITGA9', 'ITGB5', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'SHC1', 'ITK', 'PLCG2', 'LRP4', 'LTBP1', 'SOS1', 'LOX', 'POLR3D', 'ITGA2B', 'PFDN1', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'IQGAP1', 'PDRG1', 'LAT', 'ADAM19', 'MADCAM1', 'LYN', 'FBLN5', 'LMNB2', 'GRB2', 'TNC', 'LCP2', 'FBLN2', 'JAM3', 'EGFR', 'URI1', 'APOA1', 'VBP1', 'PFDN5', 'PAPSS2', 'FBN1', 'ITGAE', 'HSP90AA1', 'FGB', 'VCL', 'VAV1', 'FBN2', 'SYK', 'PLCG1', 'FCGR1A', 'FGG', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'MFAP2', 'ADAM12', 'PFDN4', 'CRKL', 'VTN', 'PFDN2', 'PFDN6', 'TLN1', 'VCAM1', 'UXT', 'PTK2', 'RPAP3', 'ITGB6', 'LCK', 'EMILIN1', 'POLR3A', 'THBS1', 'ITGB7', 'DNAAF10', 'ADAM15', 'ITGA3', 'CBL', 'ELN', 'JAM2', 'PTPN11', 'PDGFRA', 'PIH1D1', 'MFAP4']
191	GO:BP	GO:0045860	positive regulation of protein kinase activity	1.1246090488352989e-07	True	"""Any process that activates or increases the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	353	100	15	15719	0.15	0.0424929178470254	query_1	['GO:0001934', 'GO:0033674', 'GO:0045859']	['SRC', 'ITGB3', 'IQGAP1', 'LAT', 'LCP2', 'EGFR', 'HSP90AA1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'VEGFA', 'PTK2', 'THBS1', 'PIH1D1']
192	GO:BP	GO:0038095	Fc-epsilon receptor signaling pathway	1.2556739586041856e-07	True	"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin E (IgE) to an Fc-epsilon receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:12413516, PMID:15048725]"	24	100	6	15719	0.06	0.25	query_1	['GO:0038093']	['PLCG2', 'SOS1', 'LYN', 'VAV1', 'SYK', 'PLCG1']
66	REAC	REAC:R-HSA-422475	Axon guidance	1.3568150259425624e-07	True	Axon guidance	540	93	21	10022	0.2258064516129032	0.0388888888888888	query_1	['REAC:R-HSA-9675108']	['MET', 'ITGB1', 'ITGA9', 'ITGAV', 'SRC', 'ITGB3', 'PIK3R1', 'SHC1', 'SOS1', 'ITGA2B', 'ITGA5', 'FYN', 'LYN', 'EGFR', 'HSP90AA1', 'PLCG1', 'ERBB2', 'AGRN', 'TLN1', 'PTK2', 'PTPN11']
193	GO:BP	GO:0061041	regulation of wound healing	1.3873909938059445e-07	True	"""Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF, GOC:dph]"	127	100	10	15719	0.1	0.0787401574803149	query_1	['GO:0042060', 'GO:1903034']	['ITGB1', 'FGA', 'CRK', 'FGB', 'FGG', 'VTN', 'PTK2', 'EMILIN1', 'THBS1', 'PDGFRA']
