Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
102	REAC	REAC:R-HSA-2262752	Cellular responses to stress	0.0003233740842991	True	Cellular responses to stress	770	77	17	10022	0.2207792207792207	0.022077922077922	query_1	['REAC:R-HSA-8953897']	['STIP1', 'HSPA1A', 'HSP90AB1', 'HSPH1', 'SHC1', 'DNAJA2', 'FKBP5', 'UBE2D3', 'HSPB8', 'DNAJA4', 'HSP90AA1', 'UBE2D2', 'DNAJA1', 'HSPA8', 'PTGES3', 'DNAJC7', 'BAG3']
103	REAC	REAC:R-HSA-2219528	PI3K/AKT Signaling in Cancer	0.0003271827912569	True	PI3K/AKT Signaling in Cancer	89	77	6	10022	0.0779220779220779	0.0674157303370786	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'GAB1', 'EGFR', 'ERBB2', 'ESR1', 'GAB2']
104	REAC	REAC:R-HSA-1226099	Signaling by FGFR in disease	0.0003313739727883	True	Signaling by FGFR in disease	55	77	5	10022	0.0649350649350649	0.0909090909090909	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'GAB2']
80	GO:BP	GO:1903533	regulation of protein targeting	0.0003370962847699	True	"""Any process that modulates the frequency, rate or extent of protein targeting."" [GO_REF:0000058, GOC:TermGenie]"	78	99	6	15719	0.0606060606060606	0.0769230769230769	query_1	['GO:0006605', 'GO:0033157']	['LRRK2', 'UBE2D3', 'KCNB1', 'ERBB2', 'BAG3', 'KCNE1']
105	REAC	REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.0003418573618148	True	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	90	77	6	10022	0.0779220779220779	0.0666666666666666	query_1	['REAC:R-HSA-199418']	['PIK3R1', 'GAB1', 'EGFR', 'ERBB2', 'ESR1', 'GAB2']
106	REAC	REAC:R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	0.0003520742338388	True	Fc epsilon receptor (FCERI) signaling	132	77	7	10022	0.0909090909090909	0.053030303030303	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'SOS1', 'PLCG1', 'UBE2D2', 'GAB2', 'UBE2N', 'GRAP2']
17	GO:CC	GO:0031371	ubiquitin conjugating enzyme complex	0.0003571362223255	True	"""Any complex that possesses ubiquitin conjugating enzyme activity."" [GOC:mah]"	9	98	3	16420	0.0306122448979591	0.3333333333333333	query_1	['GO:0140535', 'GO:1990234']	['STUB1', 'UBE2V2', 'UBE2N']
81	GO:BP	GO:0033673	negative regulation of kinase activity	0.0003682698250004	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:mah]"	221	99	9	15719	0.0909090909090909	0.0407239819004524	query_1	['GO:0042326', 'GO:0043549', 'GO:0051348']	['DDR2', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKAR2A', 'CHORDC1', 'DNAJA1', 'CBL']
18	GO:CC	GO:0034703	cation channel complex	0.0003737675124487	True	"""An ion channel complex through which cations pass."" [GOC:mah]"	191	98	8	16420	0.0816326530612244	0.0418848167539267	query_1	['GO:0034702']	['KCNE5', 'KCNH2', 'KCNB1', 'KCNE2', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
82	GO:BP	GO:0048583	regulation of response to stimulus	0.0003849730286127	True	"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	3723	99	43	15719	0.4343434343434343	0.0115498254096159	query_1	['GO:0050789', 'GO:0050896']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'UBE2D3', 'PRKACB', 'ENDOG', 'GRB2', 'EGFR', 'HSP90AA1', 'RADX', 'OTUB1', 'GPR161', 'PLCG1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'ESR1', 'PRKACA', 'GAB2', 'GTF2IRD1', 'DNAJA1', 'ARTN', 'DNAJC7', 'GAREM1', 'CBL', 'PDCD6', 'CCDC117', 'UBE2N', 'GRAP2', 'CDC37']
107	REAC	REAC:R-HSA-8953897	Cellular responses to stimuli	0.000386407319276	True	Cellular responses to stimuli	784	77	17	10022	0.2207792207792207	0.0216836734693877	query_1	['REAC:0000000']	['STIP1', 'HSPA1A', 'HSP90AB1', 'HSPH1', 'SHC1', 'DNAJA2', 'FKBP5', 'UBE2D3', 'HSPB8', 'DNAJA4', 'HSP90AA1', 'UBE2D2', 'DNAJA1', 'HSPA8', 'PTGES3', 'DNAJC7', 'BAG3']
83	GO:BP	GO:0065009	regulation of molecular function	0.000398850817462	True	"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]"	2480	99	33	15719	0.3333333333333333	0.0133064516129032	query_1	['GO:0065007']	['UBE2I', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'KCNE2', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'DNAJA1', 'PTGES3', 'CBL', 'KCNE1', 'PDCD6', 'UBE2N', 'CDC37']
84	GO:BP	GO:0003091	renal water homeostasis	0.0004025885521317	True	"""Renal process involved in the maintenance of an internal steady state of water in the body."" [GOC:mtg_cardio]"	23	99	4	15719	0.0404040404040404	0.1739130434782608	query_1	['GO:0003014', 'GO:0050891']	['PRKACB', 'AKAP11', 'PRKACG', 'PRKACA']
86	GO:BP	GO:0071310	cellular response to organic substance	0.0004041313444852	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:mah]"	1915	99	28	15719	0.2828282828282828	0.014621409921671	query_1	['GO:0010033', 'GO:0070887']	['STIP1', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'RET', 'SHC1', 'STUB1', 'SOS1', 'GAB1', 'ENDOG', 'KCNB1', 'GRB2', 'HSPB8', 'EGFR', 'USP8', 'AKAP9', 'KCNQ1', 'ESR1', 'PRKACA', 'DNAJA1', 'HSPA8', 'PTGES3', 'BAG3', 'CBL', 'KCNE1', 'CDC37']
87	GO:BP	GO:0034767	positive regulation of monoatomic ion transmembrane transport	0.0004041313444852	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of ions from one side of a membrane to the other."" [GOC:mah]"	171	99	8	15719	0.0808080808080808	0.0467836257309941	query_1	['GO:0034220', 'GO:0034764', 'GO:0034765', 'GO:0043270']	['KCNE5', 'AKAP5', 'KCNH2', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'KCNE1']
85	GO:BP	GO:0043268	positive regulation of potassium ion transport	0.0004041313444852	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	48	99	5	15719	0.0505050505050505	0.1041666666666666	query_1	['GO:0006813', 'GO:0043266', 'GO:0043270']	['KCNE5', 'KCNH2', 'AKAP9', 'KCNQ1', 'KCNE1']
88	GO:BP	GO:0070647	protein modification by small protein conjugation or removal	0.0004053611532946	True	"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein."" [GOC:mah]"	998	99	19	15719	0.1919191919191919	0.0190380761523046	query_1	['GO:0036211']	['UBE2I', 'HSPA1A', 'LRRK2', 'HSP90AB1', 'USP54', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'HSP90AA1', 'OTUB1', 'USP8', 'UBE2V2', 'UBE2D2', 'DNAJA1', 'CBL', 'PDCD6', 'UBE2N']
89	GO:BP	GO:0006941	striated muscle contraction	0.0004207269769897	True	"""A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope."" [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]"	173	99	8	15719	0.0808080808080808	0.0462427745664739	query_1	['GO:0006936']	['KCNE5', 'KCNH2', 'KCNE2', 'HSP90AA1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
90	GO:BP	GO:1903748	negative regulation of establishment of protein localization to mitochondrion	0.0004207269769897	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of establishment of protein localization to mitochondrion."" [GO_REF:0000058, GOC:TermGenie, PMID:16857185]"	8	99	3	15719	0.0303030303030303	0.375	query_1	['GO:0072655', 'GO:1903747', 'GO:1904950']	['LRRK2', 'DNAJA1', 'BAG3']
108	REAC	REAC:R-HSA-4420097	VEGFA-VEGFR2 Pathway	0.0004243279910346	True	VEGFA-VEGFR2 Pathway	94	77	6	10022	0.0779220779220779	0.0638297872340425	query_1	['REAC:R-HSA-194138']	['PIK3R1', 'PRKACB', 'PRKACG', 'HSP90AA1', 'PLCG1', 'PRKACA']
91	GO:BP	GO:0086002	cardiac muscle cell action potential involved in contraction	0.0004262634644059	True	"""An action potential that occurs in a cardiac muscle cell and is involved in its contraction."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]"	49	99	5	15719	0.0505050505050505	0.1020408163265306	query_1	['GO:0086001', 'GO:0086003']	['KCNE5', 'KCNH2', 'KCNE2', 'KCNQ1', 'KCNE1']
92	GO:BP	GO:0034764	positive regulation of transmembrane transport	0.0004315817376393	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	229	99	9	15719	0.0909090909090909	0.0393013100436681	query_1	['GO:0034762', 'GO:0048522', 'GO:0051050', 'GO:0055085']	['KCNE5', 'AKAP5', 'PIK3R1', 'KCNH2', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'KCNE1']
93	GO:BP	GO:0042176	regulation of protein catabolic process	0.0004458348511859	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators, GOC:jl]"	356	99	11	15719	0.1111111111111111	0.0308988764044943	query_1	['GO:0009894', 'GO:0030163', 'GO:0051246']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'STUB1', 'RNF128', 'SH3D19', 'KCNE2', 'EGFR', 'HSP90AA1', 'USP8', 'PRKACA']
94	GO:BP	GO:0006511	ubiquitin-dependent protein catabolic process	0.0004643952092158	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]"	660	99	15	15719	0.1515151515151515	0.0227272727272727	query_1	['GO:0019941']	['UBE2I', 'HSPA1A', 'LRRK2', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'USP8', 'UBE2D2', 'UBL7', 'CBL', 'UBE2N']
109	REAC	REAC:R-HSA-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	0.0004644702882408	True	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	12	77	3	10022	0.0389610389610389	0.25	query_1	['REAC:R-HSA-70171']	['PRKACB', 'PRKACG', 'PRKACA']
110	REAC	REAC:R-HSA-1963640	GRB2 events in ERBB2 signaling	0.0004644702882408	True	GRB2 events in ERBB2 signaling	12	77	3	10022	0.0389610389610389	0.25	query_1	['REAC:R-HSA-1227986']	['SOS1', 'EGFR', 'ERBB2']
111	REAC	REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.0004644702882408	True	SHC1 events in EGFR signaling	12	77	3	10022	0.0389610389610389	0.25	query_1	['REAC:R-HSA-177929']	['SHC1', 'SOS1', 'EGFR']
112	REAC	REAC:R-HSA-3371511	HSF1 activation	0.0004644702882408	True	HSF1 activation	12	77	3	10022	0.0389610389610389	0.25	query_1	['REAC:R-HSA-3371556']	['HSP90AB1', 'HSP90AA1', 'PTGES3']
95	GO:BP	GO:1901379	regulation of potassium ion transmembrane transport	0.0004674343381086	True	"""Any process that modulates the frequency, rate or extent of potassium ion transmembrane transport."" [GOC:BHF, GOC:TermGenie]"	85	99	6	15719	0.0606060606060606	0.0705882352941176	query_1	['GO:0043266', 'GO:0071805', 'GO:1904062']	['KCNE5', 'KCNH2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
113	REAC	REAC:R-HSA-9658195	Leishmania infection	0.0004681473110615	True	Leishmania infection	242	77	9	10022	0.1168831168831168	0.0371900826446281	query_1	['REAC:R-HSA-5663205']	['HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PLCG1', 'PRKACA']
114	REAC	REAC:R-HSA-199418	Negative regulation of the PI3K/AKT network	0.000479310672706	True	Negative regulation of the PI3K/AKT network	97	77	6	10022	0.0779220779220779	0.0618556701030927	query_1	['REAC:R-HSA-1257604']	['PIK3R1', 'GAB1', 'EGFR', 'ERBB2', 'ESR1', 'GAB2']
115	REAC	REAC:R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	0.0005094158264745	True	Neurotransmitter receptors and postsynaptic signal transmission	191	77	8	10022	0.1038961038961039	0.0418848167539267	query_1	['REAC:R-HSA-112315']	['AKAP5', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
116	REAC	REAC:R-HSA-418555	G alpha (s) signalling events	0.000510833471199	True	G alpha (s) signalling events	142	77	7	10022	0.0909090909090909	0.0492957746478873	query_1	['REAC:R-HSA-388396']	['PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'PRKACB', 'PRKACG', 'PRKAR2A', 'PRKACA']
117	REAC	REAC:R-HSA-5654738	Signaling by FGFR2	0.0005260168184905	True	Signaling by FGFR2	62	77	5	10022	0.0649350649350649	0.0806451612903225	query_1	['REAC:R-HSA-190236']	['PIK3R1', 'SOS1', 'GAB1', 'PLCG1', 'CBL']
96	GO:BP	GO:0036211	protein modification process	0.0005309442241384	True	"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:bf, GOC:jl]"	3399	99	40	15719	0.404040404040404	0.0117681671079729	query_1	['GO:0019538', 'GO:0043412']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'USP54', 'STUB1', 'RNF128', 'FKBP5', 'SOS1', 'UBE2G1', 'UBE2D3', 'PRKACB', 'UBE4B', 'EGFR', 'PRKACG', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'UBE2D2', 'PRKACA', 'SIRT5', 'DNAJA1', 'CBL', 'PDCD6', 'UBE2N', 'CDC37']
97	GO:BP	GO:0019941	modification-dependent protein catabolic process	0.0005370984996836	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]"	670	99	15	15719	0.1515151515151515	0.0223880597014925	query_1	['GO:0043632', 'GO:0051603']	['UBE2I', 'HSPA1A', 'LRRK2', 'HSP90AB1', 'PTPN23', 'STUB1', 'RNF128', 'UBE2G1', 'UBE2D3', 'UBE4B', 'USP8', 'UBE2D2', 'UBL7', 'CBL', 'UBE2N']
19	GO:CC	GO:0070435	Shc-EGFR complex	0.000537357013157	True	"""A protein complex that contains the epidermal growth factor receptor (EGFR) and the adaptor protein Shc, and is involved in linking EGFR activation to the p21-Ras pathway."" [GOC:mah, PMID:7798267]"	2	98	2	16420	0.0204081632653061	1.0	query_1	['GO:0098797']	['SHC1', 'EGFR']
22	GO:CC	GO:0070288	ferritin complex	0.000537357013157	True	"""A protein complex that binds iron and acts as a major iron storage system. Intracellular and extracellular ferritin complexes have different ratios of two types of ferritin monomer, the L (light) chain and H (heavy) chain."" [GOC:mah, PMID:19154717]"	2	98	2	16420	0.0204081632653061	1.0	query_1	['GO:0032991']	['FTL', 'FTH1']
23	GO:CC	GO:1990565	HSP90-CDC37 chaperone complex	0.000537357013157	True	"""A protein kinase chaperone complex required for the proper folding, maturation and stabilization of target proteins (mostly signalling protein kinases, some steroid hormone receptors), usually during or immediately after completion of translation. The highly conserved, phosphorylated CDC37-Ser13 (vertebrates) or cdc37-Ser14 (yeast) is essential for complex assembly and target protein binding. CDC37-Ser13 (Ser14) is phosphorylated by Casein kinase II (CK2), which in turn is a target of CDC37 creating a positive feedback loop. Complex binding also prevents rapid ubiquitin-dependent proteosomal degradation of target proteins."" [GOC:bhm, GOC:pad, GOC:PARL, PMID:21855797, PMID:22939624]"	2	98	2	16420	0.0204081632653061	1.0	query_1	['GO:0005737', 'GO:0101031']	['HSP90AB1', 'CDC37']
24	GO:CC	GO:0008043	intracellular ferritin complex	0.000537357013157	True	"""A ferritin complex located in the cell. Intracellular ferritin complexes contain 24 subunits, in a mixture of L (light) chains and H (heavy) chains."" [GOC:jl, GOC:mah, PMID:19154717]"	2	98	2	16420	0.0204081632653061	1.0	query_1	['GO:0070288', 'GO:0140535']	['FTL', 'FTH1']
21	GO:CC	GO:0031372	UBC13-MMS2 complex	0.000537357013157	True	"""A heterodimeric ubiquitin conjugating enzyme complex that catalyzes assembly of K63-linked polyubiquitin chains, which act as a signal to promote error-free DNA postreplication repair; in Saccharomyces the complex comprises Ubc13p and Mms2p."" [GOC:mah, PMID:15772086]"	2	98	2	16420	0.0204081632653061	1.0	query_1	['GO:0031371']	['UBE2V2', 'UBE2N']
20	GO:CC	GO:0031588	nucleotide-activated protein kinase complex	0.000537357013157	True	"""A protein complex that possesses nucleotide-dependent protein kinase activity. The nucleotide can be AMP (in S. pombe and human) or ADP (in S. cerevisiae)."" [GOC:bhm, GOC:mah, GOC:vw]"	11	98	3	16420	0.0306122448979591	0.2727272727272727	query_1	['GO:0140535', 'GO:1902911']	['PRKAR1A', 'PRKAR2A', 'PRKACA']
118	REAC	REAC:R-HSA-2172127	DAP12 interactions	0.0005378137439898	True	DAP12 interactions	33	77	4	10022	0.0519480519480519	0.1212121212121212	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'SOS1', 'PLCG1', 'GRAP2']
26	GO:CC	GO:0031410	cytoplasmic vesicle	0.0005488726555522	True	"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]"	2393	98	30	16420	0.3061224489795918	0.0125365649811951	query_1	['GO:0005737', 'GO:0097708']	['HSPA1A', 'LRRK2', 'AKAP5', 'HSP90AB1', 'HSPH1', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'UBE2D3', 'ANXA11', 'GRB2', 'FTL', 'EGFR', 'HSP90AA1', 'FTH1', 'GPR161', 'USP8', 'ERBB2', 'OSBPL9', 'KCNQ1', 'PRKACA', 'AKAP3', 'TOM1L2', 'HSPA8', 'PDCD6', 'GRAP2']
25	GO:CC	GO:0097708	intracellular vesicle	0.0005488726555522	True	"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]"	2395	98	30	16420	0.3061224489795918	0.0125260960334029	query_1	['GO:0031982', 'GO:0043231']	['HSPA1A', 'LRRK2', 'AKAP5', 'HSP90AB1', 'HSPH1', 'PRKAR1B', 'PTPN23', 'PRKAR1A', 'RET', 'OSBPL11', 'RNF128', 'CLINT1', 'UBE2D3', 'ANXA11', 'GRB2', 'FTL', 'EGFR', 'HSP90AA1', 'FTH1', 'GPR161', 'USP8', 'ERBB2', 'OSBPL9', 'KCNQ1', 'PRKACA', 'AKAP3', 'TOM1L2', 'HSPA8', 'PDCD6', 'GRAP2']
98	GO:BP	GO:0032880	regulation of protein localization	0.0005632503277271	True	"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]"	846	99	17	15719	0.1717171717171717	0.0200945626477541	query_1	['GO:0008104', 'GO:0060341']	['LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PTPN23', 'PRKAR1A', 'UBE2D3', 'KCNB1', 'EGFR', 'HSP90AA1', 'USP8', 'ERBB2', 'PRKACA', 'DNAJA1', 'HSPA8', 'BAG3', 'KCNE1']
99	GO:BP	GO:0001932	regulation of protein phosphorylation	0.0005692957844777	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]"	1031	99	19	15719	0.1919191919191919	0.0184287099903006	query_1	['GO:0006468', 'GO:0031399', 'GO:0042325']	['DDR2', 'LRRK2', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'SOS1', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'CHORDC1', 'AKAP9', 'ERBB2', 'DNAJA1', 'CBL', 'CDC37']
100	GO:BP	GO:0051222	positive regulation of protein transport	0.0005763024276872	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	302	99	10	15719	0.101010101010101	0.0331125827814569	query_1	['GO:0015031', 'GO:0051050', 'GO:0051223', 'GO:1904951']	['AKAP5', 'PIK3R1', 'PTPN23', 'PRKAR1A', 'UBE2D3', 'KCNB1', 'HSP90AA1', 'ERBB2', 'PRKACA', 'BAG3']
27	GO:CC	GO:0044754	autolysosome	0.0005935189520878	True	"""A type of secondary lysosome in which a primary lysosome has fused with the outer membrane of an autophagosome. It is involved in the second step of autophagy in which it degrades contents with acidic lysosomal hydrolases."" [GOC:sart, NIF_Subcellular:sao8444068431, PMID:19008921]"	12	98	3	16420	0.0306122448979591	0.25	query_1	['GO:0005767', 'GO:0005776']	['LRRK2', 'FTL', 'FTH1']
