Trichothiodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
448	GO:BP	GO:0035239	tube morphogenesis	0.001161875934906	True	"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]"	830	107	16	15719	0.1495327102803738	0.0192771084337349	query_1	['GO:0009653', 'GO:0035295']	['AKT1', 'CTNNB1', 'AR', 'SMAD2', 'SMAD4', 'RUNX1', 'MECP2', 'SKI', 'BRCA1', 'SP1', 'ESR1', 'RARA', 'FOXH1', 'SMAD3', 'PML', 'HIPK2']
449	GO:BP	GO:0045321	leukocyte activation	0.0011749519322429	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]"	920	107	17	15719	0.1588785046728972	0.0184782608695652	query_1	['GO:0001775', 'GO:0002376']	['AKT1', 'CBFB', 'FOXO3', 'CTNNB1', 'SMARCA4', 'SMARCA2', 'NR1H3', 'SMARCB1', 'RUNX1', 'EP300', 'GPS2', 'SMARCC2', 'RARA', 'POU2F2', 'TP53', 'SMAD3', 'SMARCC1']
452	GO:BP	GO:0035113	embryonic appendage morphogenesis	0.0011774499426638	True	"""The process, occurring in the embryo, by which the anatomical structures of the appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]"	118	107	6	15719	0.0560747663551401	0.0508474576271186	query_1	['GO:0035107', 'GO:0048598']	['CREBBP', 'CTNNB1', 'HDAC1', 'SMAD4', 'SKI', 'HDAC2']
451	GO:BP	GO:0010628	positive regulation of gene expression	0.0011774499426638	True	"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]"	1105	107	19	15719	0.1775700934579439	0.0171945701357466	query_1	['GO:0010467', 'GO:0010468', 'GO:0010604']	['AKT1', 'WDR77', 'NR1H2', 'CTNNB1', 'HDAC1', 'AR', 'SMAD2', 'RUNX1', 'EP300', 'PRMT5', 'BRCA1', 'SP1', 'KAT2B', 'RARA', 'POU2F2', 'CLNS1A', 'TP53', 'SMAD3', 'HDAC2']
450	GO:BP	GO:0030326	embryonic limb morphogenesis	0.0011774499426638	True	"""The process, occurring in the embryo, by which the anatomical structures of the limb are generated and organized. A limb is an appendage of an animal used for locomotion or grasping."" [GOC:bf, GOC:jl, ISBN:0395825172]"	118	107	6	15719	0.0560747663551401	0.0508474576271186	query_1	['GO:0035108', 'GO:0035113']	['CREBBP', 'CTNNB1', 'HDAC1', 'SMAD4', 'SKI', 'HDAC2']
453	GO:BP	GO:0050769	positive regulation of neurogenesis	0.0011856450830824	True	"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]"	226	107	8	15719	0.0747663551401869	0.0353982300884955	query_1	['GO:0010720', 'GO:0022008', 'GO:0050767', 'GO:0051962']	['CTNNB1', 'HDAC1', 'FOXG1', 'MECP2', 'PRMT5', 'HDAC2', 'KDM1A', 'SKIL']
454	GO:BP	GO:1903037	regulation of leukocyte cell-cell adhesion	0.001196407445568	True	"""Any process that modulates the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]"	356	107	10	15719	0.0934579439252336	0.0280898876404494	query_1	['GO:0007159', 'GO:0022407']	['AKT1', 'CBFB', 'FOXO3', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'RUNX1', 'SMARCC2', 'RARA', 'SMARCC1']
82	GO:CC	GO:0070822	Sin3-type complex	0.0012045317782138	True	"""Any of a number of evolutionarily conserved histone deacetylase complexes (HDACs) containing a core consisting of a paired amphipathic helix motif protein (e.g. Sin3p in S. cerevisiae, Pst1 in S. pombe or Sin3A in mammals) at least one class I histone deacetylase (e.g. Rpd3p in S. cerevisiae, Clr6 in S. pombe, or HDAC1 and HDAC2 in mammals), and at least one WD40 repeat protein (e.g. Ume1p in S. cerevisiae, Prw1 in S. pombe, or RbAp46 and RbAp48 in mammals). These complexes also contain a variable number of other proteins that direct histone binding, DNA binding, or add other functionality to the complex."" [PMID:15565322, PMID:18292778]"	21	107	3	16420	0.02803738317757	0.1428571428571428	query_1	['GO:0000118', 'GO:0000228', 'GO:0000785']	['HDAC1', 'SIN3A', 'HDAC2']
83	GO:CC	GO:0016580	Sin3 complex	0.0012045317782138	True	"""A multiprotein complex that functions broadly in eukaryotic organisms as a transcriptional repressor of protein-coding genes, through the gene-specific deacetylation of histones. Amongst its subunits, the Sin3 complex contains Sin3-like proteins, and a number of core proteins that are shared with the NuRD complex (including histone deacetylases and histone binding proteins). The Sin3 complex does not directly bind DNA itself, but is targeted to specific genes through protein-protein interactions with DNA-binding proteins."" [PMID:10589671, PMID:11743021, PMID:12865422]"	21	107	3	16420	0.02803738317757	0.1428571428571428	query_1	['GO:0070822']	['HDAC1', 'SIN3A', 'HDAC2']
455	GO:BP	GO:0038092	nodal signaling pathway	0.0012208765423291	True	"""The series of molecular signals initiated by nodal protein binding to an activin receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:vk, PMID:17287255]"	16	107	3	15719	0.02803738317757	0.1875	query_1	['GO:0032924']	['SMAD2', 'FOXH1', 'SMAD3']
457	GO:BP	GO:0018022	peptidyl-lysine methylation	0.0012208765423291	True	"""The methylation of peptidyl-lysine to form either the mono-, di- or trimethylated derivative."" [GOC:ai]"	119	107	6	15719	0.0560747663551401	0.0504201680672268	query_1	['GO:0006479', 'GO:0018205']	['CTNNB1', 'SMARCB1', 'SMAD4', 'MECP2', 'BRCA1', 'KDM1A']
456	GO:BP	GO:0030575	nuclear body organization	0.0012208765423291	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of any of the extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:dph, GOC:jl, GOC:mah]"	16	107	3	15719	0.02803738317757	0.1875	query_1	['GO:0006997']	['SUMO1', 'PML', 'HIPK2']
458	GO:BP	GO:0009987	cellular process	0.0012452734347906	True	"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]"	14494	107	107	15719	1.0	0.0073823651165999	query_1	['GO:0008150']	['NRIP1', 'GTF3C3', 'RXRA', 'UBE2I', 'NCOA3', 'TGIF1', 'CCNT1', 'AKT1', 'WDR77', 'SMURF2', 'CREBBP', 'GTF3C1', 'CBFB', 'SUPT4H1', 'MPLKIP', 'ZNF143', 'GTF3A', 'COPRS', 'GTF2A2', 'CDK7', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'GTF2H4', 'SMARCA4', 'BDP1', 'SMARCA2', 'CCNT2', 'FOXG1', 'GTF2H1', 'TBL1X', 'ERCC3', 'NCOR2', 'SIN3A', 'CDK9', 'SUPT5H', 'GTF3C2', 'RXRB', 'GTF2H3', 'NR1H3', 'GTF2E1', 'AR', 'CCNK', 'POU2F1', 'SUMO1', 'CCNH', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'CTDP1', 'GTF2B', 'TARS1', 'SMAD9', 'RNF26', 'SMAD4', 'RUNX1', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'SUMO2', 'GPS2', 'NCOR1', 'HDAC3', 'BRF1', 'MNAT1', 'BRF2', 'GTF3C4', 'GTF2F1', 'SMARCC2', 'SKI', 'BRCA1', 'CDK13', 'SP1', 'TBP', 'GTF2H5', 'KAT2B', 'ESR1', 'GTF2F2', 'FOXO1', 'PDE8A', 'GTF3C5', 'DRAP1', 'RARA', 'GTF2E2', 'FOXH1', 'POU2F2', 'CLNS1A', 'TBL1XR1', 'TP53', 'GTF2A1', 'SMAD3', 'PML', 'ERCC2', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2', 'CARS1']
461	GO:BP	GO:1901983	regulation of protein acetylation	0.0012586962235722	True	"""Any process that modulates the frequency, rate or extent of protein acetylation."" [GOC:TermGenie, PMID:22117195]"	76	107	5	15719	0.0467289719626168	0.0657894736842105	query_1	['GO:0006473', 'GO:0031399']	['SMARCB1', 'SMAD4', 'BRCA1', 'PML', 'HDAC2']
460	GO:BP	GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.0012586962235722	True	"""A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:go_curators]"	76	107	5	15719	0.0467289719626168	0.0657894736842105	query_1	['GO:0042770', 'GO:0072331']	['DDX5', 'TP53', 'PML', 'KDM1A', 'HIPK2']
459	GO:BP	GO:0009266	response to temperature stimulus	0.0012586962235722	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus."" [GOC:hb]"	171	107	7	15719	0.0654205607476635	0.0409356725146198	query_1	['GO:0009628']	['AKT1', 'CREBBP', 'SUMO1', 'DAXX', 'EP300', 'FOXO1', 'HDAC2']
462	GO:BP	GO:0031062	positive regulation of histone methylation	0.0012698874631841	True	"""Any process that activates or increases the frequency, rate or extent of the covalent addition of methyl groups to histones."" [GOC:mah]"	41	107	4	15719	0.0373831775700934	0.0975609756097561	query_1	['GO:0016571', 'GO:0031060', 'GO:0031401']	['CTNNB1', 'SMAD4', 'MECP2', 'BRCA1']
463	GO:BP	GO:0009314	response to radiation	0.00129004738629	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:jl, Wikipedia:Electromagnetic_radiation]"	432	107	11	15719	0.102803738317757	0.0254629629629629	query_1	['GO:0009628']	['AKT1', 'CREBBP', 'ERCC3', 'EP300', 'MECP2', 'BRCA1', 'GTF2H5', 'TP53', 'PML', 'ERCC2', 'KDM1A']
464	GO:BP	GO:0007254	JNK cascade	0.001291741984419	True	"""An intracellular protein kinase cascade containing at least a JNK (a MAPK), a JNKK (a MAPKK) and a JUN3K (a MAP3K). The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinases in the downstream tier to transmit a signal within a cell."" [GOC:bf, GOC:signaling, PMID:11790549, PMID:20811974]"	172	107	7	15719	0.0654205607476635	0.0406976744186046	query_1	['GO:0051403']	['DAXX', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'SMAD3', 'HIPK2']
465	GO:BP	GO:0032355	response to estradiol	0.0013132421516481	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by estradiol, a C18 steroid hormone hydroxylated at C3 and C17 that acts as a potent estrogen."" [GOC:mah, ISBN:0911910123]"	121	107	6	15719	0.0560747663551401	0.0495867768595041	query_1	['GO:0014070', 'GO:0033993', 'GO:1901700']	['NRIP1', 'NCOA3', 'CTNNB1', 'NCOR2', 'ESR1', 'RARA']
466	GO:BP	GO:0050767	regulation of neurogenesis	0.0013347697220868	True	"""Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system."" [GOC:ai]"	362	107	10	15719	0.0934579439252336	0.0276243093922651	query_1	['GO:0022008', 'GO:0051960', 'GO:0060284']	['CTNNB1', 'HDAC1', 'FOXG1', 'MECP2', 'PRMT5', 'SKI', 'TP53', 'HDAC2', 'KDM1A', 'SKIL']
467	GO:BP	GO:0048568	embryonic organ development	0.0013582322971614	True	"""Development, taking place during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]"	435	107	11	15719	0.102803738317757	0.025287356321839	query_1	['GO:0009790', 'GO:0048513']	['AKT1', 'CTNNB1', 'FOXG1', 'ERCC3', 'SMAD2', 'RARA', 'FOXH1', 'TP53', 'SMAD3', 'NCOA1', 'HIPK2']
468	GO:BP	GO:0098773	skin epidermis development	0.001364832369222	True	"""The process whose specific outcome is the progression of the skin epidermis over time, from its formation to the mature structure."" [GOC:dos]"	122	107	6	15719	0.0560747663551401	0.0491803278688524	query_1	['GO:0008544', 'GO:0043588', 'GO:0060429']	['CTNNB1', 'HDAC1', 'SMAD4', 'HDAC3', 'ERCC2', 'HDAC2']
469	GO:BP	GO:0060538	skeletal muscle organ development	0.0013724122297803	True	"""The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue."" [GOC:dph]"	174	107	7	15719	0.0654205607476635	0.0402298850574712	query_1	['GO:0007517']	['CTNNB1', 'DDX5', 'CCNT2', 'EP300', 'SKI', 'GTF3C5', 'SKIL']
470	GO:BP	GO:0006302	double-strand break repair	0.001388306632584	True	"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]"	296	107	9	15719	0.0841121495327102	0.0304054054054054	query_1	['GO:0006281']	['SMARCA4', 'SMARCA2', 'SMARCB1', 'SMARCC2', 'BRCA1', 'TP53', 'PML', 'KDM1A', 'SMARCC1']
173	REAC	REAC:R-HSA-9022699	MECP2 regulates neuronal receptors and channels	0.0013934355706309	True	MECP2 regulates neuronal receptors and channels	15	102	3	10022	0.0294117647058823	0.2	query_1	['REAC:R-HSA-8986944']	['HDAC1', 'SIN3A', 'HDAC2']
471	GO:BP	GO:0007165	signal transduction	0.0013991467512582	True	"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]"	5252	107	54	15719	0.5046728971962616	0.0102817974105102	query_1	['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']	['RXRA', 'UBE2I', 'NCOA3', 'AKT1', 'SMURF2', 'CREBBP', 'FOXO3', 'NR1H2', 'NCOA2', 'CARM1', 'CTNNB1', 'DDX5', 'HDAC1', 'SMARCA4', 'GTF2H1', 'TBL1X', 'NCOR2', 'SIN3A', 'RXRB', 'NR1H3', 'AR', 'CCNK', 'SMAD2', 'DAXX', 'SMARCB1', 'RNF113A', 'SMAD9', 'SMAD4', 'EP300', 'MECP2', 'PRMT5', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'SKI', 'BRCA1', 'CDK13', 'ESR1', 'FOXO1', 'PDE8A', 'RARA', 'FOXH1', 'TBL1XR1', 'TP53', 'SMAD3', 'PML', 'HDAC2', 'KDM1A', 'SMARCC1', 'HEXIM1', 'SKIL', 'NCOA1', 'HIPK2']
472	GO:BP	GO:0051403	stress-activated MAPK cascade	0.0014021419867432	True	"""The series of molecular signals in which a stress-activated MAP kinase cascade relays a signal; MAP kinase cascades involve at least three protein kinase activities and culminate in the phosphorylation and activation of a MAP kinase."" [GOC:ai, PMID:15936270]"	233	107	8	15719	0.0747663551401869	0.0343347639484978	query_1	['GO:0000165', 'GO:0031098']	['DAXX', 'PRMT1', 'GPS2', 'NCOR1', 'HDAC3', 'FOXO1', 'SMAD3', 'HIPK2']
473	GO:BP	GO:0006474	N-terminal protein amino acid acetylation	0.0014223671072711	True	"""The acetylation of the N-terminal amino acid of proteins."" [GOC:ai]"	17	107	3	15719	0.02803738317757	0.1764705882352941	query_1	['GO:0006473', 'GO:0031365', 'GO:0051604']	['CREBBP', 'EP300', 'KAT2B']
474	GO:BP	GO:0031053	primary miRNA processing	0.0014223671072711	True	"""A process involved in the conversion of a primary microRNA transcript into a pre-microRNA molecule."" [GOC:sl, PMID:15211354, PMID:25799998]"	17	107	3	15719	0.02803738317757	0.1764705882352941	query_1	['GO:0035196']	['DDX5', 'SMAD2', 'SMAD3']
475	GO:BP	GO:0048863	stem cell differentiation	0.0014768693854411	True	"""The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [CL:0000034, GOC:isa_complete]"	235	107	8	15719	0.0747663551401869	0.0340425531914893	query_1	['GO:0030154']	['CTNNB1', 'HDAC1', 'SMAD4', 'CDK13', 'ESR1', 'TP53', 'ERCC2', 'HDAC2']
476	GO:BP	GO:1902692	regulation of neuroblast proliferation	0.0014864853089491	True	"""Any process that modulates the frequency, rate or extent of neuroblast proliferation."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:21168496]"	43	107	4	15719	0.0373831775700934	0.0930232558139534	query_1	['GO:0007405', 'GO:2000177']	['CTNNB1', 'FOXG1', 'TP53', 'KDM1A']
477	GO:BP	GO:0006109	regulation of carbohydrate metabolic process	0.0014990252237433	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."" [GOC:go_curators]"	177	107	7	15719	0.0654205607476635	0.03954802259887	query_1	['GO:0005975', 'GO:0080090']	['AKT1', 'NCOA2', 'EP300', 'NCOR1', 'KAT2B', 'FOXO1', 'TP53']
84	GO:CC	GO:0001673	male germ cell nucleus	0.0015202351470385	True	"""The nucleus of a male germ cell, a reproductive cell in males."" [CL:0000015, GOC:hjd, GOC:mtg_sensu]"	54	107	4	16420	0.0373831775700934	0.074074074074074	query_1	['GO:0043073']	['CDK7', 'BRCA1', 'TBP', 'SMARCC1']
478	GO:BP	GO:2000142	regulation of DNA-templated transcription initiation	0.0015460856929347	True	"""Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation."" [GOC:mah, GOC:txnOH]"	80	107	5	15719	0.0467289719626168	0.0625	query_1	['GO:0006352', 'GO:0006355']	['GTF2A2', 'TBP', 'ESR1', 'TP53', 'GTF2A1']
