Thanatophoric dysplasia type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
82	GO:BP	GO:0023056	positive regulation of signaling	1.7184897065622098e-07	True	"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1641	96	31	15719	0.3229166666666667	0.0188909201706276	query_1	['GO:0023051', 'GO:0023052', 'GO:0048518']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'HAP1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
84	GO:BP	GO:0001934	positive regulation of protein phosphorylation	1.7184897065622098e-07	True	"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]"	688	96	20	15719	0.2083333333333333	0.0290697674418604	query_1	['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']	['LATS1', 'SRC', 'HGF', 'PLCG2', 'FYN', 'LAT', 'LYN', 'FGFR3', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'CRKL', 'DOCK3', 'PKD1', 'PTK2', 'PTPN11']
85	GO:BP	GO:0030031	cell projection assembly	1.7184897065622098e-07	True	"""Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]"	548	96	18	15719	0.1875	0.0328467153284671	query_1	['GO:0022607', 'GO:0030030']	['TTC30B', 'NCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'WASL', 'RPGRIP1L', 'ASAP1', 'B9D1', 'WAS', 'ARL3', 'AHI1', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'NCK2']
86	GO:BP	GO:0045321	leukocyte activation	1.7184897065622098e-07	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]"	920	96	23	15719	0.2395833333333333	0.025	query_1	['GO:0001775', 'GO:0002376']	['NCK1', 'SRC', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'WAS', 'LAT', 'ZAP70', 'LYN', 'SHB', 'LCP2', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'PTK2B', 'DOCK2', 'LCK', 'CBL', 'PTPN11', 'NCK2']
88	GO:BP	GO:0048468	cell development	1.726255296460032e-07	True	"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]"	2609	96	40	15719	0.4166666666666667	0.0153315446531238	query_1	['GO:0030154', 'GO:0048856', 'GO:0048869']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'NPHP4', 'HGF', 'ITK', 'PLCG2', 'WASL', 'SOS1', 'RPGRIP1L', 'ASAP1', 'FYN', 'ZAP70', 'LYN', 'SHB', 'DVL2', 'CASP9', 'ARL3', 'AHI1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'PTPN11', 'PDGFRA', 'NCK2']
87	GO:BP	GO:0010647	positive regulation of cell communication	1.726255296460032e-07	True	"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1643	96	31	15719	0.3229166666666667	0.0188679245283018	query_1	['GO:0007154', 'GO:0010646', 'GO:0048522']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'PIK3R1', 'CRK', 'APAF1', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'SLC44A2', 'FYN', 'ZAP70', 'LYN', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'HAP1', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
89	GO:BP	GO:0050852	T cell receptor signaling pathway	1.7737907039186355e-07	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a T cell."" [GOC:add]"	127	96	10	15719	0.1041666666666666	0.0787401574803149	query_1	['GO:0050851']	['BCAR1', 'ITK', 'PLCG2', 'FYN', 'ZAP70', 'SHB', 'LCP2', 'PLCG1', 'CRKL', 'LCK']
68	REAC	REAC:R-HSA-5624138	Trafficking of myristoylated proteins to the cilium	1.824983615141438e-07	True	Trafficking of myristoylated proteins to the cilium	5	84	4	10022	0.0476190476190476	0.8	query_1	['REAC:R-HSA-5620920']	['CYS1', 'UNC119B', 'ARL3', 'RP2']
67	REAC	REAC:R-HSA-76009	Platelet Aggregation (Plug Formation)	1.824983615141438e-07	True	Platelet Aggregation (Plug Formation)	38	84	7	10022	0.0833333333333333	0.1842105263157894	query_1	['REAC:R-HSA-76002']	['BCAR1', 'SRC', 'CRK', 'SHC1', 'SOS1', 'SYK', 'PTK2']
90	GO:BP	GO:0038095	Fc-epsilon receptor signaling pathway	1.841848856574577e-07	True	"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin E (IgE) to an Fc-epsilon receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:12413516, PMID:15048725]"	24	96	6	15719	0.0625	0.25	query_1	['GO:0038093']	['PLCG2', 'SOS1', 'LYN', 'VAV1', 'SYK', 'PLCG1']
69	REAC	REAC:R-HSA-1643713	Signaling by EGFR in Cancer	2.032635136768638e-07	True	Signaling by EGFR in Cancer	23	84	6	10022	0.0714285714285714	0.2608695652173913	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SHC1', 'SOS1', 'EGFR', 'PLCG1', 'CBL']
91	GO:BP	GO:0033674	positive regulation of kinase activity	2.077302659847803e-07	True	"""Any process that activates or increases the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:mah]"	428	96	16	15719	0.1666666666666666	0.0373831775700934	query_1	['GO:0042327', 'GO:0043549', 'GO:0051347']	['MET', 'SRC', 'LAT', 'LYN', 'FGFR3', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'DOCK3', 'PKD1', 'PTK2', 'PDGFRA']
70	REAC	REAC:R-HSA-8875878	MET promotes cell motility	2.14701328685549e-07	True	MET promotes cell motility	39	84	7	10022	0.0833333333333333	0.1794871794871795	query_1	['REAC:R-HSA-6806834']	['MET', 'RAPGEF1', 'SRC', 'CRK', 'HGF', 'CRKL', 'PTK2']
92	GO:BP	GO:0009653	anatomical structure morphogenesis	2.751377994388036e-07	True	"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]"	2539	96	39	15719	0.40625	0.0153603781016148	query_1	['GO:0032502', 'GO:0048856']	['MET', 'LATS1', 'DOCK1', 'SRC', 'TMEM231', 'CRK', 'APAF1', 'HGF', 'SHC1', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'FYN', 'B9D1', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'CASP9', 'EGFR', 'AHI1', 'NEK8', 'SYK', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'GNAT1', 'SH3GL2', 'CRKL', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'DOCK5', 'PTPN11', 'PDGFRA']
93	GO:BP	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3.115110516248124e-07	True	"""Any process that modulates the frequency, rate or extent of phosphatidylinositol 3-kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to an inositol lipid at the 3' position of the inositol ring."" [GOC:bf]"	45	96	7	15719	0.0729166666666666	0.1555555555555555	query_1	['GO:0043550']	['SRC', 'PIK3R1', 'LYN', 'FGFR3', 'PTK2B', 'PTK2', 'PDGFRA']
94	GO:BP	GO:0043408	regulation of MAPK cascade	3.1425690570279e-07	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade."" [GOC:go_curators]"	644	96	19	15719	0.1979166666666666	0.0295031055900621	query_1	['GO:0000165', 'GO:1902531']	['RAPGEF1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'LYN', 'FGFR3', 'GRB2', 'DVL2', 'EGFR', 'APIP', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'XIAP', 'PTPN11', 'PDGFRA']
72	REAC	REAC:R-HSA-418885	DCC mediated attractive signaling	3.349307120332035e-07	True	DCC mediated attractive signaling	13	84	5	10022	0.0595238095238095	0.3846153846153846	query_1	['REAC:R-HSA-373752']	['NCK1', 'DOCK1', 'SRC', 'WASL', 'PTK2']
71	REAC	REAC:R-HSA-1433559	Regulation of KIT signaling	3.349307120332035e-07	True	Regulation of KIT signaling	13	84	5	10022	0.0595238095238095	0.3846153846153846	query_1	['REAC:R-HSA-1433557']	['SOS1', 'FYN', 'LYN', 'LCK', 'CBL']
95	GO:BP	GO:0006915	apoptotic process	3.461235340179803e-07	True	"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]"	1799	96	32	15719	0.3333333333333333	0.0177876598110061	query_1	['GO:0012501']	['LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'CYCS', 'PIK3R1', 'APAF1', 'HGF', 'SHC1', 'UACA', 'LYN', 'FGFR3', 'SHB', 'CASP9', 'EGFR', 'APIP', 'AHI1', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'CRKL', 'XIAP', 'DIABLO', 'PTK2', 'LCK', 'ELMO1', 'CBL', 'NCK2', 'ELMO2']
96	GO:BP	GO:0048869	cellular developmental process	3.472870066330245e-07	True	"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]"	4068	96	51	15719	0.53125	0.0125368731563421	query_1	['GO:0009987', 'GO:0032502']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'TMEM231', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'ITK', 'PLCG2', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'ZAP70', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'CASP9', 'ARL3', 'EGFR', 'AHI1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'PTPN11', 'PDGFRA', 'NCK2']
97	GO:BP	GO:0050853	B cell receptor signaling pathway	3.499511051881617e-07	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B cell."" [GOC:add]"	71	96	8	15719	0.0833333333333333	0.1126760563380281	query_1	['GO:0050851']	['BCAR1', 'ITK', 'PLCG2', 'SOS1', 'LYN', 'GRB2', 'SYK', 'LCK']
98	GO:BP	GO:0030335	positive regulation of cell migration	3.808261646464282e-07	True	"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]"	514	96	17	15719	0.1770833333333333	0.0330739299610894	query_1	['GO:0016477', 'GO:0030334', 'GO:2000147']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'DOCK4', 'LYN', 'EGFR', 'PLCG1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK5', 'PDGFRA']
99	GO:BP	GO:0051128	regulation of cellular component organization	3.814668524991908e-07	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	2347	96	37	15719	0.3854166666666667	0.0157648061354921	query_1	['GO:0016043', 'GO:0050794']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'NPHP4', 'HGF', 'PLCG2', 'WASL', 'NPHP1', 'PXN', 'ASAP1', 'FYN', 'WAS', 'LYN', 'GRB2', 'DVL2', 'CORO1B', 'EGFR', 'AHI1', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'HTRA2', 'CRKL', 'HAP1', 'PKD1', 'PTK2', 'DOCK2', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
100	GO:BP	GO:0032501	multicellular organismal process	3.954446165268898e-07	True	"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]"	6812	96	69	15719	0.71875	0.0101291837933059	query_1	['GO:0008150']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'OSTF1', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'PXN', 'ASAP1', 'FYN', 'B9D1', 'WAS', 'LAT', 'DOCK4', 'ZAP70', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'LCP2', 'CASP9', 'ARL3', 'EGFR', 'SPATA7', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'CYB5R3', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'XIAP', 'RP2', 'HAP1', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'ANKS6']
73	REAC	REAC:R-HSA-202403	TCR signaling	4.0110915880605226e-07	True	TCR signaling	120	84	10	10022	0.119047619047619	0.0833333333333333	query_1	['REAC:R-HSA-1280218']	['NCK1', 'PIK3R1', 'ITK', 'PLCG2', 'WAS', 'LAT', 'ZAP70', 'LCP2', 'PLCG1', 'LCK']
102	GO:BP	GO:0048666	neuron development	4.167439717851653e-07	True	"""The process whose specific outcome is the progression of a neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GOC:dph]"	1058	96	24	15719	0.25	0.0226843100189035	query_1	['GO:0030182', 'GO:0048468']	['RAPGEF1', 'NCK1', 'CRK', 'NPHP4', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'ASAP1', 'FYN', 'LYN', 'DVL2', 'ARL3', 'AHI1', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
101	GO:BP	GO:0006996	organelle organization	4.167439717851653e-07	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]"	3437	96	46	15719	0.4791666666666667	0.0133837649112598	query_1	['GO:0016043']	['MET', 'LATS1', 'TTC30B', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'WIPF3', 'CRK', 'NPHP4', 'HGF', 'SHC1', 'WASL', 'RPGRIP1L', 'WIPF1', 'NPHP1', 'PXN', 'ASAP1', 'B9D1', 'CENPN', 'WAS', 'GRB2', 'CORO1B', 'ARL3', 'SPATA7', 'AHI1', 'SH3KBP1', 'PTK2B', 'HTRA2', 'CRKL', 'RP2', 'HAP1', 'B9D2', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'DOCK5', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2', 'ALKBH7', 'SNX11']
103	GO:BP	GO:0001775	cell activation	4.203417359820338e-07	True	"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]"	1059	96	24	15719	0.25	0.0226628895184136	query_1	['GO:0009987', 'GO:0032501']	['NCK1', 'SRC', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'WAS', 'LAT', 'ZAP70', 'LYN', 'SHB', 'LCP2', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'PTK2B', 'DOCK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2']
105	GO:BP	GO:0046777	protein autophosphorylation	4.43111392747629e-07	True	"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]"	230	96	12	15719	0.125	0.0521739130434782	query_1	['GO:0006468']	['SRC', 'FYN', 'ZAP70', 'LYN', 'FGFR3', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'PTK2', 'LCK', 'PDGFRA']
104	GO:BP	GO:2000116	regulation of cysteine-type endopeptidase activity	4.43111392747629e-07	True	"""Any process that modulates the frequency, rate or extent of cysteine-type endopeptidase activity."" [GOC:obol, GOC:yaf]"	230	96	12	15719	0.125	0.0521739130434782	query_1	['GO:0052548']	['SRC', 'CYCS', 'APAF1', 'HGF', 'FYN', 'UACA', 'CASP9', 'SYK', 'HTRA2', 'XIAP', 'DIABLO', 'LCK']
106	GO:BP	GO:0006935	chemotaxis	4.683924780129918e-07	True	"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]"	593	96	18	15719	0.1875	0.0303541315345699	query_1	['GO:0042221', 'GO:0042330']	['MET', 'BCAR1', 'CRK', 'HGF', 'SOS1', 'FYN', 'DOCK4', 'LYN', 'CORO1B', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'PDGFRA', 'ELMO2']
74	REAC	REAC:R-HSA-451927	Interleukin-2 family signaling	4.88655436394449e-07	True	Interleukin-2 family signaling	44	84	7	10022	0.0833333333333333	0.1590909090909091	query_1	['REAC:R-HSA-449147']	['PIK3R1', 'SHC1', 'SOS1', 'GRB2', 'SYK', 'PTK2B', 'LCK']
75	REAC	REAC:R-HSA-111459	Activation of caspases through apoptosome-mediated cleavage	4.88655436394449e-07	True	Activation of caspases through apoptosome-mediated cleavage	6	84	4	10022	0.0476190476190476	0.6666666666666666	query_1	['REAC:R-HSA-111461']	['CYCS', 'APAF1', 'CASP9', 'XIAP']
107	GO:BP	GO:0042330	taxis	4.887294828188273e-07	True	"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]"	595	96	18	15719	0.1875	0.0302521008403361	query_1	['GO:0009605', 'GO:0040011']	['MET', 'BCAR1', 'CRK', 'HGF', 'SOS1', 'FYN', 'DOCK4', 'LYN', 'CORO1B', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'PTK2', 'DOCK2', 'PDGFRA', 'ELMO2']
108	GO:BP	GO:0031399	regulation of protein modification process	5.24857638937081e-07	True	"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	1440	96	28	15719	0.2916666666666667	0.0194444444444444	query_1	['GO:0036211', 'GO:0051246']	['LATS1', 'NCK1', 'SRC', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'FYN', 'LAT', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'LCP2', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'XIAP', 'DOCK3', 'PKD1', 'PTK2', 'CBL', 'PTPN11', 'NCK2']
13	GO:CC	GO:0098562	cytoplasmic side of membrane	5.284705755611916e-07	True	"""The side of a membrane that faces the cytoplasm."" [GOC:dos]"	197	97	11	16420	0.1134020618556701	0.0558375634517766	query_1	['GO:0098552']	['SRC', 'FYN', 'ZAP70', 'LYN', 'SYK', 'PTK2B', 'HTRA2', 'GNAT1', 'DIABLO', 'PTK2', 'LCK']
14	GO:CC	GO:0019897	extrinsic component of plasma membrane	5.337168438706108e-07	True	"""The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region."" [GOC:curators, GOC:dos]"	154	97	10	16420	0.1030927835051546	0.0649350649350649	query_1	['GO:0005886', 'GO:0019898']	['SRC', 'FYN', 'ZAP70', 'LYN', 'SYK', 'PTK2B', 'GNAT1', 'CRKL', 'PTK2', 'LCK']
109	GO:BP	GO:0043410	positive regulation of MAPK cascade	5.423264033595288e-07	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]"	464	96	16	15719	0.1666666666666666	0.0344827586206896	query_1	['GO:0000165', 'GO:0043408', 'GO:1902533']	['RAPGEF1', 'SRC', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'FGFR3', 'DVL2', 'EGFR', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'XIAP', 'PTPN11', 'PDGFRA']
110	GO:BP	GO:0070372	regulation of ERK1 and ERK2 cascade	5.513405438831098e-07	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:add, ISBN:0121245462, ISBN:0896039986]"	287	96	13	15719	0.1354166666666666	0.0452961672473867	query_1	['GO:0043408', 'GO:0070371']	['RAPGEF1', 'SRC', 'SHC1', 'LYN', 'FGFR3', 'EGFR', 'APIP', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'PTPN11', 'PDGFRA']
111	GO:BP	GO:2000147	positive regulation of cell motility	5.74299526227261e-07	True	"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]"	533	96	17	15719	0.1770833333333333	0.0318949343339587	query_1	['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'DOCK4', 'LYN', 'EGFR', 'PLCG1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK5', 'PDGFRA']
112	GO:BP	GO:0030155	regulation of cell adhesion	5.932200900112522e-07	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]"	753	96	20	15719	0.2083333333333333	0.0265604249667994	query_1	['GO:0007155', 'GO:0050794']	['NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'FYN', 'ZAP70', 'LYN', 'SHB', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'CRKL', 'PKD1', 'PTK2', 'LCK', 'DOCK5', 'PTPN11', 'NCK2']
113	GO:BP	GO:0120031	plasma membrane bounded cell projection assembly	6.469348354002671e-07	True	"""Formation of a prolongation or process extending and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]"	538	96	17	15719	0.1770833333333333	0.0315985130111524	query_1	['GO:0030031', 'GO:0120036']	['TTC30B', 'NCK1', 'PIK3R1', 'TMEM231', 'UNC119B', 'WASL', 'RPGRIP1L', 'ASAP1', 'B9D1', 'WAS', 'ARL3', 'AHI1', 'RP2', 'HAP1', 'B9D2', 'RPGRIP1', 'NCK2']
76	REAC	REAC:R-HSA-9006925	Intracellular signaling by second messengers	7.061740382728025e-07	True	Intracellular signaling by second messengers	288	84	14	10022	0.1666666666666666	0.0486111111111111	query_1	['REAC:R-HSA-162582']	['MET', 'SRC', 'PIK3R1', 'HGF', 'FYN', 'CASP9', 'EGFR', 'VAV1', 'PLCG1', 'ERBB2', 'XIAP', 'LCK', 'PTPN11', 'PDGFRA']
115	GO:BP	GO:0007229	integrin-mediated signaling pathway	7.568653280017788e-07	True	"""The series of molecular signals initiated by an extracellular ligand binding to an integrin on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	113	96	9	15719	0.09375	0.079646017699115	query_1	['GO:0007166']	['BCAR1', 'DOCK1', 'SRC', 'LAT', 'VAV1', 'SYK', 'PTK2B', 'PTK2', 'PTPN11']
114	GO:BP	GO:0030154	cell differentiation	7.568653280017788e-07	True	"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]"	4042	96	50	15719	0.5208333333333334	0.012370113805047	query_1	['GO:0048869']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'TMEM231', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'ITK', 'PLCG2', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'ZAP70', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CASP9', 'ARL3', 'EGFR', 'AHI1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'PTPN11', 'PDGFRA', 'NCK2']
