B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
72	GO:BP	GO:0032879	regulation of localization	4.065108046423264e-05	True	"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]"	2021	94	30	15719	0.3191489361702128	0.0148441365660564	query_1	['GO:0050789', 'GO:0051179']	['RAB14', 'RAB7A', 'RUFY1', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'HPS4', 'RAB8B', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB5C', 'RAB38', 'RAB5A', 'RAB4A', 'RAB13', 'NGFR', 'EHD3', 'YWHAE', 'EHD2', 'GDI1', 'GDI2', 'RAB10', 'APP', 'EHD1', 'RAB23', 'RAB3GAP1', 'RAB3A']
73	GO:BP	GO:0051640	organelle localization	4.09306265428868e-05	True	"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]"	565	94	15	15719	0.1595744680851064	0.0265486725663716	query_1	['GO:0051179']	['RAB34', 'RAB7A', 'RAB8A', 'PSEN1', 'HTT', 'RAB8B', 'RABGEF1', 'RAB3IP', 'RAB13', 'RAB1A', 'PPFIA3', 'RAB10', 'SUN2', 'RAB3A', 'RAB6A']
46	GO:CC	GO:1903561	extracellular vesicle	4.75349481776227e-05	True	"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]"	2044	94	28	16420	0.2978723404255319	0.0136986301369863	query_1	['GO:0031982', 'GO:0065010']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'RAB7A', 'EEA1', 'RAB8A', 'OSBPL1A', 'RAB8B', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'RAB1A', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
45	GO:CC	GO:0065010	extracellular membrane-bounded organelle	4.75349481776227e-05	True	"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]"	2045	94	28	16420	0.2978723404255319	0.0136919315403422	query_1	['GO:0043227', 'GO:0043230']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'RAB7A', 'EEA1', 'RAB8A', 'OSBPL1A', 'RAB8B', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'RAB1A', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
47	GO:CC	GO:0043230	extracellular organelle	4.75349481776227e-05	True	"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]"	2045	94	28	16420	0.2978723404255319	0.0136919315403422	query_1	['GO:0005576', 'GO:0043226']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'RAB7A', 'EEA1', 'RAB8A', 'OSBPL1A', 'RAB8B', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'RAB1A', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
74	GO:BP	GO:0048167	regulation of synaptic plasticity	5.121836909687676e-05	True	"""A process that modulates synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:dph, GOC:jid, GOC:tb, PMID:11891290]"	184	94	9	15719	0.0957446808510638	0.0489130434782608	query_1	['GO:0050804', 'GO:0065008']	['RAB8A', 'PSEN1', 'NCSTN', 'RAB5A', 'PPFIA3', 'MECP2', 'APP', 'RAB3GAP1', 'RAB3A']
48	GO:CC	GO:0030141	secretory granule	5.43013865398047e-05	True	"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]"	867	94	17	16420	0.1808510638297872	0.0196078431372549	query_1	['GO:0012505', 'GO:0099503']	['RAB14', 'RAB7A', 'PSEN1', 'RAB31', 'HPS4', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB4A', 'RAB13', 'PPFIA3', 'GDI2', 'RAB10', 'RAB18', 'APP', 'RAB3A', 'RAB6A']
49	GO:CC	GO:0043229	intracellular organelle	5.593248422904769e-05	True	"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]"	12263	94	87	16420	0.925531914893617	0.0070945119465057	query_1	['GO:0005622', 'GO:0043226']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'ANKLE2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MICALL1', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'APH1B', 'OSBPL1A', 'BMX', 'HPS4', 'RAB8B', 'BACE1', 'SALL2', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'RIN3', 'NCSTN', 'RABGEF1', 'RAB3IP', 'SCML1', 'HMMR', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'PSENEN', 'TNRC6C', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'NAT8', 'RAB3GAP2', 'SALL1', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'GDI2', 'RAB10', 'TBC1D17', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB6A', 'RAB3IL1']
50	GO:CC	GO:0030135	coated vesicle	5.811991503553914e-05	True	"""Small membrane-bounded organelle formed by pinching off of a coated region of membrane. Some coats are made of clathrin, whereas others are made from other proteins."" [ISBN:0815316194]"	300	94	10	16420	0.1063829787234042	0.0333333333333333	query_1	['GO:0031410']	['RAB14', 'SORT1', 'RAB8A', 'RAB8B', 'RAB5A', 'RAB13', 'GGA2', 'APP', 'RAB35', 'RAB3A']
76	GO:BP	GO:0033059	cellular pigmentation	6.574488038970329e-05	True	"""The deposition or aggregation of coloring matter in a cell."" [GOC:mtg_MIT_16mar07]"	63	94	6	15719	0.0638297872340425	0.0952380952380952	query_1	['GO:0009987', 'GO:0043473']	['HPS4', 'RAB32', 'RAB38', 'RAB1A', 'SHROOM3', 'HPS1']
75	GO:BP	GO:0009896	positive regulation of catabolic process	6.574488038970329e-05	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]"	512	94	14	15719	0.1489361702127659	0.02734375	query_1	['GO:0009056', 'GO:0009893', 'GO:0009894']	['RAB7A', 'OPTN', 'MTDH', 'PSEN1', 'HTT', 'GGA1', 'RILP', 'TNRC6C', 'RAB3GAP2', 'GGA3', 'AURKA', 'SIRT2', 'APP', 'RAB3GAP1']
18	REAC	REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	6.647646401855893e-05	True	Activated NOTCH1 Transmits Signal to the Nucleus	30	82	5	10022	0.0609756097560975	0.1666666666666666	query_1	['REAC:R-HSA-1980143']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
17	REAC	REAC:R-HSA-1251985	Nuclear signaling by ERBB4	6.647646401855893e-05	True	Nuclear signaling by ERBB4	30	82	5	10022	0.0609756097560975	0.1666666666666666	query_1	['REAC:R-HSA-1236394']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
51	GO:CC	GO:0032593	insulin-responsive compartment	6.822619420790585e-05	True	"""A small membrane-bounded vesicle that releases its contents by exocytosis in response to insulin stimulation; the contents are enriched in GLUT4, IRAP and VAMP2."" [PMID:17644329]"	8	94	3	16420	0.0319148936170212	0.375	query_1	['GO:0030141']	['RAB4A', 'RAB13', 'RAB10']
52	GO:CC	GO:0030424	axon	7.049516513681409e-05	True	"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]"	617	94	14	16420	0.1489361702127659	0.0226904376012965	query_1	['GO:0043005']	['TPX2', 'EEA1', 'PSEN1', 'HTT', 'BACE1', 'RIN3', 'RAB5A', 'NGFR', 'GDI1', 'AURKA', 'NGF', 'SIRT2', 'APP', 'RAB3A']
77	GO:BP	GO:0048278	vesicle docking	7.085070321376184e-05	True	"""The initial attachment of a transport vesicle membrane to the target membrane, mediated by proteins protruding from the membrane of the vesicle and the target membrane. Docking requires only that the two membranes come close enough for these proteins to interact and adhere."" [GOC:ai, GOC:jid]"	64	94	6	15719	0.0638297872340425	0.09375	query_1	['GO:0016192', 'GO:0140056']	['RAB8A', 'RAB8B', 'RAB13', 'PPFIA3', 'RAB10', 'RAB3A']
54	GO:CC	GO:0000323	lytic vacuole	7.45130058952906e-05	True	"""A vacuole that is maintained at an acidic pH and which contains degradative enzymes, including a wide variety of acid hydrolases."" [GOC:krc]"	710	94	15	16420	0.1595744680851064	0.0211267605633802	query_1	['GO:0005773']	['RAB14', 'SORT1', 'RAB7A', 'RAB39A', 'PSEN1', 'HPS4', 'BACE1', 'NCSTN', 'RAB5C', 'RAB38', 'RILP', 'GGA3', 'GDI2', 'HPS1', 'RAB3A']
53	GO:CC	GO:0005764	lysosome	7.45130058952906e-05	True	"""A small lytic vacuole that has cell cycle-independent morphology found in most animal cells and that contains a variety of hydrolases, most of which have their maximal activities in the pH range 5-6. The contained enzymes display latency if properly isolated. About 40 different lysosomal hydrolases are known and lysosomes have a great variety of morphologies and functions."" [GOC:mah, ISBN:0198506732]"	710	94	15	16420	0.1595744680851064	0.0211267605633802	query_1	['GO:0000323']	['RAB14', 'SORT1', 'RAB7A', 'RAB39A', 'PSEN1', 'HPS4', 'BACE1', 'NCSTN', 'RAB5C', 'RAB38', 'RILP', 'GGA3', 'GDI2', 'HPS1', 'RAB3A']
19	REAC	REAC:R-HSA-1980145	Signaling by NOTCH2	7.481627651957323e-05	True	Signaling by NOTCH2	31	82	5	10022	0.0609756097560975	0.1612903225806451	query_1	['REAC:R-HSA-157118']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
79	GO:BP	GO:0017157	regulation of exocytosis	8.44175486763452e-05	True	"""Any process that modulates the frequency, rate or extent of exocytosis."" [GOC:go_curators]"	197	94	9	15719	0.0957446808510638	0.0456852791878172	query_1	['GO:0006887', 'GO:0060627', 'GO:1903530']	['RAB7A', 'RAB8A', 'RAB8B', 'RABGEF1', 'RAB5A', 'RAB13', 'RAB10', 'RAB3GAP1', 'RAB3A']
78	GO:BP	GO:0001845	phagolysosome assembly	8.44175486763452e-05	True	"""The process that results in the fusion of a phagosome, a vesicle formed by phagocytosis, with a lysosome."" [GOC:add, ISBN:0781735149]"	17	94	4	15719	0.0425531914893617	0.2352941176470588	query_1	['GO:0006909', 'GO:0007040', 'GO:0016050', 'GO:0070925', 'GO:0090382']	['RAB14', 'RAB34', 'RAB7A', 'RAB39A']
80	GO:BP	GO:0048284	organelle fusion	0.0001030922720673	True	"""The creation of a single organelle from two or more organelles."" [GOC:jid]"	151	94	8	15719	0.0851063829787234	0.0529801324503311	query_1	['GO:0006996']	['RAB34', 'RAB7A', 'EEA1', 'RAB39A', 'RAB8A', 'RAB8B', 'RAB13', 'RAB3A']
81	GO:BP	GO:0071786	endoplasmic reticulum tubular network organization	0.0001050878990067	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endoplasmic reticulum (ER) tubular network. The ER tubular network is the ER part that that has membranes with high curvature in cross-section."" [GOC:vw, PMID:16469703, PMID:20434336]"	18	94	4	15719	0.0425531914893617	0.2222222222222222	query_1	['GO:0007029']	['RAB3GAP2', 'RAB10', 'RAB18', 'RAB3GAP1']
55	GO:CC	GO:0071944	cell periphery	0.0001177434202535	True	"""The broad region around and including the plasma membrane of a cell,  encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures."" [GOC:pdt]"	5277	94	50	16420	0.5319148936170213	0.0094750805381845	query_1	['GO:0110165']	['RAB14', 'GPAM', 'RBSN', 'SORT1', 'RAB7A', 'EEA1', 'PAWR', 'RAB39A', 'MTDH', 'RAB8A', 'PSEN1', 'TMEM102', 'RAB31', 'APH1B', 'BMX', 'RAB8B', 'BACE1', 'RABGGTB', 'RAB5B', 'NCSTN', 'HMMR', 'RAB5C', 'RABGGTA', 'RAB38', 'RAB5A', 'RAB4A', 'RAB13', 'NGFR', 'EHD3', 'PSENEN', 'SHROOM3', 'RAB3GAP2', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'APH1A', 'AURKA', 'RAB10', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'EHD1', 'GOLGA7B', 'RAB23', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB6A']
83	GO:BP	GO:0090383	phagosome acidification	0.0001222660538418	True	"""Any process that reduces the pH of the phagosome, measured by the concentration of the hydrogen ion."" [GOC:kmv, GOC:tb]"	6	94	3	15719	0.0319148936170212	0.5	query_1	['GO:0051452', 'GO:0090382']	['RAB7A', 'RAB39A', 'RAB38']
82	GO:BP	GO:0051049	regulation of transport	0.0001222660538418	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	1690	94	26	15719	0.2765957446808511	0.0153846153846153	query_1	['GO:0006810', 'GO:0032879']	['RAB7A', 'RUFY1', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'HPS4', 'RAB8B', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'EHD3', 'YWHAE', 'EHD2', 'GDI1', 'RAB10', 'APP', 'EHD1', 'RAB23', 'RAB3GAP1', 'RAB3A']
85	GO:BP	GO:0097494	regulation of vesicle size	0.0001263397577771	True	"""Any process that modulates the size of a vesicle."" [GOC:pm, PMID:20007772]"	19	94	4	15719	0.0425531914893617	0.2105263157894736	query_1	['GO:0032535']	['RIN3', 'RAB5A', 'RILP', 'RAB22A']
84	GO:BP	GO:1903232	melanosome assembly	0.0001263397577771	True	"""The aggregation, arrangement and bonding together of a set of components to form a melanosome, a tissue-specific, membrane-bounded cytoplasmic organelle within which melanin pigments are synthesized and stored."" [GO_REF:0000079, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22511774]"	19	94	4	15719	0.0425531914893617	0.2105263157894736	query_1	['GO:0032438', 'GO:0070925']	['HPS4', 'RAB32', 'RAB38', 'HPS1']
20	REAC	REAC:R-HSA-205025	NADE modulates death signalling	0.0001585791368324	True	NADE modulates death signalling	6	82	3	10022	0.0365853658536585	0.5	query_1	['REAC:R-HSA-204998']	['NGFR', 'YWHAE', 'NGF']
86	GO:BP	GO:0006509	membrane protein ectodomain proteolysis	0.0001590151565412	True	"""The proteolytic cleavage of transmembrane proteins and release of their ectodomain (extracellular domain)."" [GOC:jl, http://www.copewithcytokines.de/]"	43	94	5	15719	0.0531914893617021	0.1162790697674418	query_1	['GO:0033619']	['PSEN1', 'BACE1', 'NCSTN', 'PSENEN', 'APH1A']
87	GO:BP	GO:0051247	positive regulation of protein metabolic process	0.0001697079205595	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	1401	94	23	15719	0.2446808510638297	0.0164168451106352	query_1	['GO:0010604', 'GO:0019538', 'GO:0051173', 'GO:0051246']	['RAB1B', 'TPX2', 'ANKLE2', 'RAB7A', 'PAWR', 'PSEN1', 'APH1B', 'IL24', 'NCSTN', 'GGA1', 'RILP', 'NGFR', 'PSENEN', 'RAB1A', 'RAB3GAP2', 'GGA3', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'SIRT2', 'APP', 'RAB3GAP1']
56	GO:CC	GO:0070319	Golgi to plasma membrane transport vesicle	0.0001990274372551	True	"""A transport vesicle that mediates transport from the Golgi to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]"	2	94	2	16420	0.0212765957446808	1.0	query_1	['GO:0070382']	['RAB3IP', 'RAB3IL1']
57	GO:CC	GO:0031085	BLOC-3 complex	0.0001990274372551	True	"""A protein complex required for the biogenesis of specialized organelles of the endosomal-lysosomal system, such as melanosomes and platelet dense granules. The human complex contains the Hps1 and Hps4 proteins."" [PMID:12756248]"	2	94	2	16420	0.0212765957446808	1.0	query_1	['GO:0031082']	['HPS4', 'HPS1']
88	GO:BP	GO:1990090	cellular response to nerve growth factor stimulus	0.0002182421913102	True	"""A process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nerve growth factor stimulus."" [PMID:22399805, Wikipedia:Nerve_growth_factor]"	46	94	5	15719	0.0531914893617021	0.108695652173913	query_1	['GO:0071363', 'GO:1990089']	['SORT1', 'NGF', 'APP', 'RAB35', 'EHD1']
21	REAC	REAC:R-HSA-73887	Death Receptor Signaling	0.0002326830776633	True	Death Receptor Signaling	138	82	8	10022	0.0975609756097561	0.0579710144927536	query_1	['REAC:R-HSA-162582']	['PSEN1', 'APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'YWHAE', 'APH1A', 'NGF']
89	GO:BP	GO:1990089	response to nerve growth factor	0.0002403738752984	True	"""A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nerve growth factor stimulus."" [PMID:22399805]"	47	94	5	15719	0.0531914893617021	0.1063829787234042	query_1	['GO:0070848']	['SORT1', 'NGF', 'APP', 'RAB35', 'EHD1']
90	GO:BP	GO:0120036	plasma membrane bounded cell projection organization	0.0002440837860846	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]"	1435	94	23	15719	0.2446808510638297	0.0160278745644599	query_1	['GO:0030030']	['MICALL1', 'RAB8A', 'PSEN1', 'HTT', 'RAB3IP', 'RAB5A', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'EHD2', 'GDI1', 'MECP2', 'AURKA', 'NGF', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB23', 'RAB3A', 'RAB6A']
91	GO:BP	GO:0140352	export from cell	0.0002525331761166	True	"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]"	844	94	17	15719	0.1808510638297872	0.0201421800947867	query_1	['GO:0006810', 'GO:0009987']	['RAB7A', 'RAB8A', 'PSEN1', 'RAB31', 'RAB8B', 'RABGEF1', 'RAB3IP', 'RAB5A', 'RAB13', 'RAB1A', 'YWHAE', 'PPFIA3', 'MECP2', 'RAB10', 'RAB3GAP1', 'RAB3A', 'RAB3IL1']
58	GO:CC	GO:0070062	extracellular exosome	0.0002765515730957	True	"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]"	2021	94	26	16420	0.2765957446808511	0.0128649183572488	query_1	['GO:0005615', 'GO:1903561']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'RAB7A', 'EEA1', 'RAB8A', 'OSBPL1A', 'RAB8B', 'RAB5B', 'NCSTN', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'RAB1A', 'YWHAE', 'EHD2', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3GAP1', 'RAB22A', 'RAB6A']
22	REAC	REAC:R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	0.0003005387766655	True	Translocation of SLC2A4 (GLUT4) to the plasma membrane	70	82	6	10022	0.073170731707317	0.0857142857142857	query_1	['REAC:R-HSA-199991']	['RAB14', 'RAB8A', 'RAB4A', 'RAB13', 'YWHAE', 'RAB10']
92	GO:BP	GO:0034498	early endosome to Golgi transport	0.0003050456769115	True	"""The directed movement of substances from early endosomes to the Golgi."" [GOC:rb]"	8	94	3	15719	0.0319148936170212	0.375	query_1	['GO:0042147', 'GO:0048193']	['RBSN', 'EHD3', 'RAB6A']
93	GO:BP	GO:0006612	protein targeting to membrane	0.0003050456769115	True	"""The process of directing proteins towards a membrane, usually using signals contained within the protein."" [GOC:curators]"	128	94	7	15719	0.0744680851063829	0.0546875	query_1	['GO:0006605', 'GO:0090150']	['MICALL1', 'RAB8B', 'RABGEF1', 'RAB3IP', 'CHM', 'GDI1', 'GOLGA7B']
94	GO:BP	GO:1903020	positive regulation of glycoprotein metabolic process	0.0003064454217481	True	"""Any process that activates or increases the frequency, rate or extent of glycoprotein metabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:23544079]"	24	94	4	15719	0.0425531914893617	0.1666666666666666	query_1	['GO:0009100', 'GO:0051247', 'GO:1903018']	['RAB1B', 'PAWR', 'NCSTN', 'RAB1A']
95	GO:BP	GO:0050804	modulation of chemical synaptic transmission	0.0003481169595761	True	"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse. Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]"	445	94	12	15719	0.1276595744680851	0.0269662921348314	query_1	['GO:0007268', 'GO:0099177']	['RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
96	GO:BP	GO:0099177	regulation of trans-synaptic signaling	0.0003523294697449	True	"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]"	446	94	12	15719	0.1276595744680851	0.0269058295964125	query_1	['GO:0010646', 'GO:0023051', 'GO:0099537']	['RAB8A', 'PSEN1', 'BACE1', 'NCSTN', 'RAB5A', 'NGFR', 'PPFIA3', 'MECP2', 'NGF', 'APP', 'RAB3GAP1', 'RAB3A']
59	GO:CC	GO:0036477	somatodendritic compartment	0.0003677630724406	True	"""The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon."" [GOC:pad, GOC:PARL]"	821	94	15	16420	0.1595744680851064	0.0182704019488428	query_1	['GO:0110165']	['TPX2', 'RAB8A', 'PSEN1', 'HTT', 'BACE1', 'RIN3', 'RABGEF1', 'RAB3IP', 'RAB5A', 'NGFR', 'GDI1', 'AURKA', 'NGF', 'SIRT2', 'APP']
