Cockayne syndrome type 3	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
31	GO:CC	GO:0031519	PcG protein complex	9.424819666317712e-11	True	"""A chromatin-associated multiprotein complex containing Polycomb Group proteins. In Drosophila, Polycomb group proteins are involved in the long-term maintenance of gene repression, and PcG protein complexes associate with Polycomb group response elements (PREs) in target genes to regulate higher-order chromatin structure."" [PMID:9372908]"	47	102	9	16420	0.088235294117647	0.1914893617021276	query_1	['GO:0140513']	['BMI1', 'RING1', 'PHC1', 'PCGF6', 'SKP1', 'RYBP', 'PCGF2', 'RNF2', 'PHC3']
117	GO:BP	GO:0016567	protein ubiquitination	9.851464229934176e-11	True	"""The process in which one or more ubiquitin groups are added to a protein."" [GOC:ai]"	799	101	26	15719	0.2574257425742574	0.032540675844806	query_1	['GO:0032446']	['CUL3', 'BMI1', 'AKT1', 'CUL4B', 'DDB2', 'CDK5', 'VCP', 'RING1', 'PHC1', 'DDB1', 'RBX1', 'PCGF6', 'UBD', 'BTRC', 'SKP1', 'CAND1', 'CDKN2A', 'PCGF2', 'UBE2W', 'ERCC8', 'SKP2', 'RNF2', 'CDKN1B', 'CUL1', 'CUL4A', 'NUB1']
52	REAC	REAC:R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1.067298103124092e-10	True	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	77	99	12	10022	0.1212121212121212	0.1558441558441558	query_1	['REAC:R-HSA-5696398']	['CUL4B', 'CDK7', 'DDB1', 'RBX1', 'PCNA', 'CCNH', 'EP300', 'ERCC6', 'MNAT1', 'ERCC8', 'COPS5', 'CUL4A']
53	REAC	REAC:R-HSA-8878171	Transcriptional regulation by RUNX1	1.2379758197026556e-10	True	Transcriptional regulation by RUNX1	235	99	18	10022	0.1818181818181818	0.076595744680851	query_1	['REAC:R-HSA-212436']	['BMI1', 'CREBBP', 'CDK7', 'RING1', 'HDAC1', 'PHC1', 'CCNH', 'RYBP', 'EP300', 'CCND2', 'MNAT1', 'YAF2', 'ESR1', 'CCND3', 'RNF2', 'CDK6', 'CCND1', 'PHC3']
54	REAC	REAC:R-HSA-8951664	Neddylation	1.305575347514598e-10	True	Neddylation	236	99	18	10022	0.1818181818181818	0.0762711864406779	query_1	['REAC:R-HSA-597592']	['CUL3', 'CUL4B', 'DDB2', 'VCP', 'DDB1', 'RBX1', 'UBD', 'BTRC', 'SKP1', 'NEDD8', 'UFD1', 'CAND1', 'ERCC8', 'COPS5', 'SKP2', 'NPLOC4', 'CUL1', 'CUL4A']
118	GO:BP	GO:0044249	cellular biosynthetic process	1.3454959429756515e-10	True	"""The chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:jl]"	5024	101	66	15719	0.6534653465346535	0.0131369426751592	query_1	['GO:0009058', 'GO:0044237']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'CBX3', 'E2F4', 'VCP', 'CDK7', 'MAX', 'RBL1', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDKN2D', 'PCGF6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'EP300', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MNAT1', 'CAND1', 'CDKN2A', 'CDK2', 'SP1', 'PCGF2', 'YAF2', 'ESR1', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
119	GO:BP	GO:0000086	G2/M transition of mitotic cell cycle	1.3454959429756515e-10	True	"""The mitotic cell cycle transition by which a cell in G2 commits to M phase. The process begins when the kinase activity of M cyclin/CDK complex reaches a threshold high enough for the cell cycle to proceed. This is accomplished by activating a positive feedback loop that results in the accumulation of unphosphorylated and active M cyclin/CDK complex."" [GOC:mtg_cell_cycle]"	140	101	13	15719	0.1287128712871287	0.0928571428571428	query_1	['GO:0044772', 'GO:0044839']	['PKMYT1', 'CDC25B', 'CCNB1', 'CDC6', 'CDKN1A', 'CCNA2', 'CDK1', 'CDKN2A', 'CDK2', 'ORC1', 'SKP2', 'CDK4', 'CCND1']
120	GO:BP	GO:0001932	regulation of protein phosphorylation	1.5046633949974702e-10	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]"	1031	101	29	15719	0.2871287128712871	0.0281280310378273	query_1	['GO:0006468', 'GO:0031399', 'GO:0042325']	['PKMYT1', 'CDKN2B', 'CDC25B', 'AKT1', 'SERTAD1', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'RB1', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDC6', 'CDK5R1', 'CDKN1A', 'CCNA2', 'CCNH', 'SMAD4', 'CCND2', 'ERCC6', 'MNAT1', 'CDKN2A', 'CDKN2C', 'CCND3', 'CDKN1B', 'TP53', 'CCND1']
121	GO:BP	GO:0033522	histone H2A ubiquitination	1.5293188034420315e-10	True	"""The modification of histone H2A by addition of one or more ubiquitin groups."" [GOC:bf, GOC:mah, PMID:15509584, PMID:16473935, PMID:18430235]"	28	101	8	15719	0.0792079207920792	0.2857142857142857	query_1	['GO:0016574']	['BMI1', 'CUL4B', 'DDB2', 'RING1', 'DDB1', 'PCGF6', 'PCGF2', 'RNF2']
122	GO:BP	GO:1901991	negative regulation of mitotic cell cycle phase transition	1.983007421345063e-10	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	179	101	14	15719	0.1386138613861386	0.0782122905027933	query_1	['GO:0044772', 'GO:0045930', 'GO:1901988', 'GO:1901990']	['CDKN2B', 'CCNB1', 'RBL1', 'RBL2', 'RB1', 'CDT1', 'CDC6', 'CDKN1A', 'CDK1', 'CDK2', 'ORC1', 'CDKN1B', 'TP53', 'CCND1']
123	GO:BP	GO:0009416	response to light stimulus	2.0444349455187563e-10	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:go_curators, ISBN:0582227089]"	303	101	17	15719	0.1683168316831683	0.0561056105610561	query_1	['GO:0009314']	['AKT1', 'CUL4B', 'MYC', 'DDB2', 'CREBBP', 'CDK5', 'DDB1', 'RBX1', 'CDKN2D', 'PCNA', 'CDKN1A', 'EP300', 'ERCC6', 'ERCC8', 'TP53', 'CUL4A', 'CCND1']
55	REAC	REAC:R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	2.1349576081662775e-10	True	Gap-filling DNA repair synthesis and ligation in TC-NER	63	99	11	10022	0.1111111111111111	0.1746031746031746	query_1	['REAC:R-HSA-6781827']	['CUL4B', 'CDK7', 'DDB1', 'RBX1', 'PCNA', 'CCNH', 'EP300', 'ERCC6', 'MNAT1', 'ERCC8', 'CUL4A']
56	REAC	REAC:R-HSA-6782135	Dual incision in TC-NER	2.512388303396208e-10	True	Dual incision in TC-NER	64	99	11	10022	0.1111111111111111	0.171875	query_1	['REAC:R-HSA-6781827']	['CUL4B', 'CDK7', 'DDB1', 'RBX1', 'PCNA', 'CCNH', 'EP300', 'ERCC6', 'MNAT1', 'ERCC8', 'CUL4A']
124	GO:BP	GO:0034644	cellular response to UV	2.5739077075796156e-10	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."" [GOC:mah]"	89	101	11	15719	0.1089108910891089	0.1235955056179775	query_1	['GO:0009411', 'GO:0071482']	['CUL4B', 'MYC', 'DDB2', 'CREBBP', 'DDB1', 'RBX1', 'PCNA', 'CDKN1A', 'EP300', 'TP53', 'CUL4A']
125	GO:BP	GO:0048145	regulation of fibroblast proliferation	2.5739077075796156e-10	True	"""Any process that modulates the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]"	89	101	11	15719	0.1089108910891089	0.1235955056179775	query_1	['GO:0042127', 'GO:0048144']	['BMI1', 'MYC', 'CCNB1', 'CDC6', 'CDKN1A', 'CCNA2', 'E2F1', 'ESR1', 'CDK4', 'TP53', 'CDK6']
126	GO:BP	GO:0065007	biological regulation	2.606179441390931e-10	True	"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	10874	101	97	15719	0.9603960396039604	0.0089203604929188	query_1	['GO:0008150']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'UFD1', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'ORC6', 'CUL1', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
57	REAC	REAC:R-HSA-9614085	FOXO-mediated transcription	2.9480397977775663e-10	True	FOXO-mediated transcription	65	99	11	10022	0.1111111111111111	0.1692307692307692	query_1	['REAC:R-HSA-212436']	['AKT1', 'CREBBP', 'RBL2', 'HDAC1', 'CDKN1A', 'SMAD2', 'SMAD4', 'EP300', 'FOXO1', 'CDKN1B', 'SMAD3']
127	GO:BP	GO:0016574	histone ubiquitination	3.4388882842094705e-10	True	"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"	47	101	9	15719	0.0891089108910891	0.1914893617021276	query_1	['GO:0016567', 'GO:0016570']	['BMI1', 'CUL4B', 'DDB2', 'RING1', 'PHC1', 'DDB1', 'PCGF6', 'PCGF2', 'RNF2']
128	GO:BP	GO:0010390	histone monoubiquitination	3.613326282321125e-10	True	"""The modification of histones by addition of a single ubiquitin group."" [PMID:17329563]"	31	101	8	15719	0.0792079207920792	0.2580645161290322	query_1	['GO:0006513', 'GO:0016574']	['BMI1', 'CUL4B', 'DDB2', 'RING1', 'DDB1', 'PCGF6', 'PCGF2', 'RNF2']
129	GO:BP	GO:0006468	protein phosphorylation	3.6395283914752576e-10	True	"""The process of introducing a phosphate group on to a protein."" [GOC:hb]"	1482	101	34	15719	0.3366336633663366	0.0229419703103913	query_1	['GO:0016310', 'GO:0036211']	['PKMYT1', 'CDKN2B', 'CDC25B', 'AKT1', 'SERTAD1', 'CDK5', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'RB1', 'CCNE1', 'CCNB2', 'CDKN2D', 'CDC6', 'CDK5R1', 'CDKN1A', 'CCNA2', 'CCNH', 'SMAD2', 'SMAD4', 'CCND2', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2A', 'CDKN2C', 'CDK2', 'CCND3', 'CDK4', 'CDKN1B', 'TP53', 'CDK6', 'CCND1']
58	REAC	REAC:R-HSA-5696398	Nucleotide Excision Repair	4.1432665527458725e-10	True	Nucleotide Excision Repair	109	99	13	10022	0.1313131313131313	0.1192660550458715	query_1	['REAC:R-HSA-73894']	['CUL4B', 'DDB2', 'CDK7', 'DDB1', 'RBX1', 'PCNA', 'CCNH', 'EP300', 'ERCC6', 'MNAT1', 'ERCC8', 'COPS5', 'CUL4A']
130	GO:BP	GO:0016570	histone modification	4.3814013723055004e-10	True	"""The covalent alteration of one or more amino acid residues within a histone protein."" [GOC:krc]"	475	101	20	15719	0.198019801980198	0.0421052631578947	query_1	['GO:0036211']	['BMI1', 'CUL4B', 'DDB2', 'CREBBP', 'CDK5', 'EHMT2', 'RING1', 'HDAC1', 'PHC1', 'DDB1', 'PCGF6', 'SMAD4', 'EP300', 'ERCC6', 'EHMT1', 'CDK1', 'CDK2', 'PCGF2', 'RNF2', 'TP53']
59	REAC	REAC:R-HSA-73894	DNA Repair	4.821661453723922e-10	True	DNA Repair	329	99	20	10022	0.202020202020202	0.060790273556231	query_1	['REAC:0000000']	['CUL4B', 'DDB2', 'VCP', 'CCNA1', 'CDK7', 'DDB1', 'RBX1', 'PCNA', 'CCNA2', 'CCNH', 'EP300', 'UFD1', 'ERCC6', 'MNAT1', 'CDK2', 'ERCC8', 'COPS5', 'NPLOC4', 'TP53', 'CUL4A']
60	REAC	REAC:R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	5.065140344819484e-10	True	Senescence-Associated Secretory Phenotype (SASP)	111	99	13	10022	0.1313131313131313	0.1171171171171171	query_1	['REAC:R-HSA-2559583']	['CDKN2B', 'EHMT2', 'CCNA1', 'CDKN2D', 'CDKN1A', 'CCNA2', 'EHMT1', 'CDKN2A', 'CDKN2C', 'CDK2', 'CDK4', 'CDKN1B', 'CDK6']
131	GO:BP	GO:0006915	apoptotic process	8.013238578669283e-10	True	"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]"	1799	101	37	15719	0.3663366336633663	0.0205669816564758	query_1	['GO:0012501']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'CDK5', 'VCP', 'MAX', 'TFDP1', 'RB1', 'HDAC1', 'DDB1', 'CDKN2D', 'UBD', 'CDK5R1', 'CDKN1A', 'E2F2', 'RYBP', 'SMAD4', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2A', 'MCM2', 'PCGF2', 'ESR1', 'FOXO1', 'COPS5', 'SKP2', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CUL4A', 'CCND1']
61	REAC	REAC:R-HSA-9754119	Drug-mediated inhibition of CDK4/CDK6 activity	8.209645225074568e-10	True	Drug-mediated inhibition of CDK4/CDK6 activity	5	99	5	10022	0.0505050505050505	1.0	query_1	['REAC:R-HSA-69231']	['CCND2', 'CCND3', 'CDK4', 'CDK6', 'CCND1']
132	GO:BP	GO:1901564	organonitrogen compound metabolic process	8.573689411164108e-10	True	"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]"	5961	101	71	15719	0.7029702970297029	0.0119107532293239	query_1	['GO:0006807', 'GO:0071704']	['CUL3', 'PKMYT1', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'DDB2', 'CREBBP', 'SERTAD1', 'CDK5', 'EHMT2', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'CCNE2', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'CDKN1A', 'CCNA2', 'USP24', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'EP300', 'UFD1', 'CCND2', 'ERCC6', 'EHMT1', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'SP1', 'PCGF2', 'UBE2W', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'CCND1']
133	GO:BP	GO:0045787	positive regulation of cell cycle	9.24902881072286e-10	True	"""Any process that activates or increases the rate or extent of progression through the cell cycle."" [GOC:go_curators]"	335	101	17	15719	0.1683168316831683	0.0507462686567164	query_1	['GO:0007049', 'GO:0048522', 'GO:0051726']	['CUL3', 'CDC25B', 'AKT1', 'CUL4B', 'CCNB1', 'TFDP1', 'RB1', 'CDT1', 'CDC6', 'CCND2', 'MNAT1', 'CDK1', 'CCND3', 'CDK4', 'CDKN1B', 'CUL4A', 'CCND1']
62	REAC	REAC:R-HSA-8878166	Transcriptional regulation by RUNX2	1.0737767654595821e-09	True	Transcriptional regulation by RUNX2	118	99	13	10022	0.1313131313131313	0.1101694915254237	query_1	['REAC:R-HSA-212436']	['AKT1', 'CCNB1', 'RB1', 'RBX1', 'CDKN1A', 'SKP1', 'SMAD4', 'CDK1', 'ESR1', 'SKP2', 'CDK4', 'CUL1', 'CCND1']
63	REAC	REAC:R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	1.243216860140082e-09	True	FOXO-mediated transcription of cell cycle genes	17	99	7	10022	0.0707070707070707	0.4117647058823529	query_1	['REAC:R-HSA-9614085']	['RBL2', 'CDKN1A', 'SMAD2', 'SMAD4', 'FOXO1', 'CDKN1B', 'SMAD3']
134	GO:BP	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	1.3019750677187199e-09	True	"""Any process that regulates transcription such that the target genes are involved in the transition between G1 and S phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]"	22	101	7	15719	0.0693069306930693	0.3181818181818182	query_1	['GO:0000082', 'GO:0006355', 'GO:1903047']	['CDK5', 'E2F4', 'TFDP1', 'RB1', 'E2F2', 'E2F6', 'E2F1']
135	GO:BP	GO:0090068	positive regulation of cell cycle process	1.3577579947053332e-09	True	"""Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]"	250	101	15	15719	0.1485148514851485	0.06	query_1	['GO:0010564', 'GO:0022402', 'GO:0045787']	['CUL3', 'CDC25B', 'AKT1', 'CUL4B', 'CCNB1', 'TFDP1', 'RB1', 'CDT1', 'CDC6', 'CCND2', 'CDK1', 'CCND3', 'CDK4', 'CUL4A', 'CCND1']
136	GO:BP	GO:0031570	DNA integrity checkpoint signaling	1.3577579947053332e-09	True	"""A signaling process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and progresses through signal transduction and ends with cell cycle effector processes."" [GOC:mtg_cell_cycle]"	135	101	12	15719	0.1188118811881188	0.0888888888888888	query_1	['GO:0000075']	['CDT1', 'CDC6', 'CDKN1A', 'E2F1', 'ERCC6', 'CDK1', 'CDK2', 'ORC1', 'CDKN1B', 'TP53', 'CUL4A', 'CCND1']
137	GO:BP	GO:0012501	programmed cell death	1.736714567352552e-09	True	"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]"	1850	101	37	15719	0.3663366336633663	0.02	query_1	['GO:0008219']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'CDK5', 'VCP', 'MAX', 'TFDP1', 'RB1', 'HDAC1', 'DDB1', 'CDKN2D', 'UBD', 'CDK5R1', 'CDKN1A', 'E2F2', 'RYBP', 'SMAD4', 'EP300', 'CCND2', 'E2F1', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2A', 'MCM2', 'PCGF2', 'ESR1', 'FOXO1', 'COPS5', 'SKP2', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CUL4A', 'CCND1']
138	GO:BP	GO:1902807	negative regulation of cell cycle G1/S phase transition	2.147607455593232e-09	True	"""Any signalling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G1 phase to S phase of the cell cycle."" [GO_REF:0000058, GOC:mtg_cell_cycle, GOC:TermGenie]"	81	101	10	15719	0.099009900990099	0.1234567901234567	query_1	['GO:0044843', 'GO:1901988', 'GO:1902806']	['CDKN2B', 'RBL1', 'RBL2', 'RB1', 'CDKN2D', 'CDKN1A', 'CDK2', 'CDKN1B', 'TP53', 'CCND1']
139	GO:BP	GO:1902749	regulation of cell cycle G2/M phase transition	2.190220915734824e-09	True	"""Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle."" [GO_REF:0000058, GOC:jl, GOC:TermGenie]"	109	101	11	15719	0.1089108910891089	0.1009174311926605	query_1	['GO:0044839', 'GO:1901987']	['CDC25B', 'CCNB1', 'CDC6', 'CDKN1A', 'CDK1', 'CDKN2A', 'CDK2', 'ORC1', 'CDK4', 'TP53', 'CCND1']
140	GO:BP	GO:1901576	organic substance biosynthetic process	2.8197926317653806e-09	True	"""The chemical reactions and pathways resulting in the formation of an organic substance, any molecular entity containing carbon."" [GOC:pr, GOC:TermGenie]"	5359	101	66	15719	0.6534653465346535	0.0123157305467437	query_1	['GO:0009058', 'GO:0071704']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'CBX3', 'E2F4', 'VCP', 'CDK7', 'MAX', 'RBL1', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDKN2D', 'PCGF6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'EP300', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MNAT1', 'CAND1', 'CDKN2A', 'CDK2', 'SP1', 'PCGF2', 'YAF2', 'ESR1', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
141	GO:BP	GO:0006511	ubiquitin-dependent protein catabolic process	3.202148122736256e-09	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]"	660	101	22	15719	0.2178217821782178	0.0333333333333333	query_1	['GO:0019941']	['CUL3', 'AKT1', 'CUL4B', 'VCP', 'DDB1', 'RBX1', 'UBD', 'BTRC', 'USP24', 'SKP1', 'RYBP', 'NEDD8', 'UFD1', 'CDKN2A', 'CDK2', 'UBE2W', 'ERCC8', 'SKP2', 'NPLOC4', 'CUL1', 'CUL4A', 'NUB1']
142	GO:BP	GO:0045930	negative regulation of mitotic cell cycle	3.872839836405207e-09	True	"""Any process that stops, prevents or reduces the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]"	226	101	14	15719	0.1386138613861386	0.0619469026548672	query_1	['GO:0000278', 'GO:0007346', 'GO:0045786']	['CDKN2B', 'CCNB1', 'RBL1', 'RBL2', 'RB1', 'CDT1', 'CDC6', 'CDKN1A', 'CDK1', 'CDK2', 'ORC1', 'CDKN1B', 'TP53', 'CCND1']
143	GO:BP	GO:0010467	gene expression	3.872839836405207e-09	True	"""The process in which a gene's sequence is converted into a mature gene product (protein or RNA). This includes the production of an RNA transcript and its processing, translation and maturation for protein-coding genes."" [GOC:txnOH-2018, PMID:25934543, PMID:31580950]"	5541	101	67	15719	0.6633663366336634	0.0120916802021295	query_1	['GO:0043170']	['CUL3', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CREBBP', 'CKS1B', 'SERTAD1', 'GMNN', 'CDK5', 'EHMT2', 'CBX3', 'E2F4', 'CDK7', 'MAX', 'RBL1', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'PCGF6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'CCNA2', 'E2F2', 'CCNH', 'SMAD2', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'EP300', 'UFD1', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDK2', 'SP1', 'PCGF2', 'YAF2', 'ESR1', 'FOXO1', 'COPS5', 'CCND3', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1', 'ORC2', 'PHC3']
64	REAC	REAC:R-HSA-69002	DNA Replication Pre-Initiation	3.938487928413766e-09	True	DNA Replication Pre-Initiation	159	99	14	10022	0.1414141414141414	0.0880503144654088	query_1	['REAC:R-HSA-69306']	['MCM6', 'GMNN', 'MCM7', 'CDT1', 'CDC6', 'ORC5', 'ORC3', 'MCM4', 'CDK2', 'ORC1', 'MCM2', 'ORC6', 'ORC4', 'ORC2']
144	GO:BP	GO:0019941	modification-dependent protein catabolic process	4.175442361736629e-09	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]"	670	101	22	15719	0.2178217821782178	0.0328358208955223	query_1	['GO:0043632', 'GO:0051603']	['CUL3', 'AKT1', 'CUL4B', 'VCP', 'DDB1', 'RBX1', 'UBD', 'BTRC', 'USP24', 'SKP1', 'RYBP', 'NEDD8', 'UFD1', 'CDKN2A', 'CDK2', 'UBE2W', 'ERCC8', 'SKP2', 'NPLOC4', 'CUL1', 'CUL4A', 'NUB1']
145	GO:BP	GO:0071482	cellular response to light stimulus	4.552667235425185e-09	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]"	117	101	11	15719	0.1089108910891089	0.094017094017094	query_1	['GO:0009416', 'GO:0071478']	['CUL4B', 'MYC', 'DDB2', 'CREBBP', 'DDB1', 'RBX1', 'PCNA', 'CDKN1A', 'EP300', 'TP53', 'CUL4A']
65	REAC	REAC:R-HSA-8849470	PTK6 Regulates Cell Cycle	4.591069268882624e-09	True	PTK6 Regulates Cell Cycle	6	99	5	10022	0.0505050505050505	0.8333333333333334	query_1	['REAC:R-HSA-8848021']	['CCNE1', 'CDK2', 'CDK4', 'CDKN1B', 'CCND1']
