Myoclonic-astatic epilepsy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
89	GO:BP	GO:0072583	clathrin-dependent endocytosis	3.551410426926979e-07	True	"""An endocytosis process that begins when material is taken up into clathrin-coated pits, which then pinch off to form clathrin-coated endocytic vesicles."" [GOC:BHF, GOC:mah, PMID:18498251, PMID:8970738, PMID:9234965]"	42	103	7	15719	0.0679611650485436	0.1666666666666666	query_1	['GO:0006898']	['CLTC', 'AP2M1', 'AP2B1', 'AP2S1', 'AP2A2', 'AP2A1', 'DAB2']
90	GO:BP	GO:0034109	homotypic cell-cell adhesion	4.2848469478538003e-07	True	"""The attachment of a cell to a second cell of the identical type via adhesion molecules."" [GOC:add]"	95	103	9	15719	0.087378640776699	0.0947368421052631	query_1	['GO:0098609']	['FN1', 'HBB', 'FGA', 'ITGB3', 'FGB', 'FGG', 'CTSG', 'DMTN', 'TLN1']
91	GO:BP	GO:0006641	triglyceride metabolic process	4.651528306243543e-07	True	"""The chemical reactions and pathways involving triglyceride, any triester of glycerol. The three fatty acid residues may all be the same or differ in any permutation. Triglycerides are important components of plant oils, animal fats and animal plasma lipoproteins."" [ISBN:0198506732]"	96	103	9	15719	0.087378640776699	0.09375	query_1	['GO:0006639']	['C3', 'APOC3', 'APOE', 'LDLR', 'PCSK9', 'APOA1', 'APOA2', 'APOA4', 'APOC2']
93	GO:BP	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	4.78770324200706e-07	True	"""Any process that activates or increases the frequency, rate or extent of substrate adhesion-dependent cell spreading."" [GOC:TermGenie, GOC:yaf]"	44	103	7	15719	0.0679611650485436	0.1590909090909091	query_1	['GO:0010811', 'GO:0034446', 'GO:1900024']	['FGA', 'ITGB3', 'APOA1', 'FGB', 'FGG', 'DMTN', 'DAB2']
92	GO:BP	GO:0006954	inflammatory response	4.78770324200706e-07	True	"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]"	749	103	21	15719	0.203883495145631	0.02803738317757	query_1	['GO:0006952']	['C3', 'ITGB1', 'FN1', 'SRC', 'SPP1', 'TFRC', 'APOE', 'FYN', 'LDLR', 'AGT', 'APOA1', 'LRP1', 'ORM2', 'TFR2', 'HP', 'APOA2', 'FGR', 'SERPINA1', 'ITGB6', 'APP', 'ORM1']
94	GO:BP	GO:0045937	positive regulation of phosphate metabolic process	4.925115547294678e-07	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	825	103	22	15719	0.2135922330097087	0.0266666666666666	query_1	['GO:0006796', 'GO:0010562', 'GO:0019220']	['C3', 'SRC', 'ITGB3', 'TGFB3', 'SNX9', 'TFRC', 'LRP4', 'ITGA5', 'HFE', 'FYN', 'AGT', 'NTSR1', 'TF', 'FGR', 'MUSK', 'VTN', 'APOC2', 'LRP8', 'PTK2', 'APP', 'DAB2', 'HPX']
95	GO:BP	GO:0042592	homeostatic process	4.925115547294678e-07	True	"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]"	1586	103	31	15719	0.3009708737864077	0.019546027742749	query_1	['GO:0008150']	['ITGB1', 'APOC3', 'SRC', 'HEPH', 'SPP1', 'ITGB3', 'SLC2A1', 'TFRC', 'APOE', 'LOX', 'HFE', 'LDLR', 'PCSK9', 'AGT', 'LDLRAP1', 'NTSR1', 'APOA1', 'TF', 'TFR2', 'APOA2', 'APOA4', 'MFAP2', 'DMTN', 'APOC2', 'SLC40A1', 'ITGB6', 'APP', 'CP', 'ADD1', 'ALB', 'HPX']
96	GO:BP	GO:0010562	positive regulation of phosphorus metabolic process	4.925115547294678e-07	True	"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]"	825	103	22	15719	0.2135922330097087	0.0266666666666666	query_1	['GO:0006793', 'GO:0031325', 'GO:0051174']	['C3', 'SRC', 'ITGB3', 'TGFB3', 'SNX9', 'TFRC', 'LRP4', 'ITGA5', 'HFE', 'FYN', 'AGT', 'NTSR1', 'TF', 'FGR', 'MUSK', 'VTN', 'APOC2', 'LRP8', 'PTK2', 'APP', 'DAB2', 'HPX']
97	GO:BP	GO:0090066	regulation of anatomical structure size	5.927743975668968e-07	True	"""Any process that modulates the size of an anatomical structure."" [GOC:dph, GOC:tb]"	488	103	17	15719	0.1650485436893204	0.0348360655737704	query_1	['GO:0065008']	['NTS', 'FN1', 'HBB', 'SPP1', 'ADD2', 'FGA', 'ADD3', 'SNX9', 'AP2M1', 'APOE', 'AGT', 'BIN1', 'FGB', 'FGG', 'DMTN', 'ADD1', 'ELN']
68	GO:CC	GO:1990712	HFE-transferrin receptor complex	6.120903188706877e-07	True	"""A protein complex containing at least HFE and a transferrin receptor (either TFR1/TFRC or TFR2), proposed to play a role in the sensing of transferrin-bound Fe (Fe2-Tf) on the plasma membrane to regulate hepcidin transcription."" [GOC:BHF, GOC:kom, PMID:25147378]"	8	104	4	16420	0.0384615384615384	0.5	query_1	['GO:0098802']	['TFRC', 'HFE', 'TF', 'TFR2']
69	GO:CC	GO:0034366	spherical high-density lipoprotein particle	6.120903188706877e-07	True	"""A mature high-density lipoprotein (HDL) particle, converted from discoidal HDL particles following the esterification of cholesterol in the particle by phosphatidylcholine-sterol O-acyltransferase (lecithin cholesterol acyltransferase; LCAT)."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	8	104	4	16420	0.0384615384615384	0.5	query_1	['GO:0034364']	['APOC3', 'APOA1', 'APOA2', 'APOC2']
67	GO:CC	GO:0005577	fibrinogen complex	6.120903188706877e-07	True	"""A highly soluble, elongated protein complex found in blood plasma and involved in clot formation. It is converted into fibrin monomer by the action of thrombin. In the mouse, fibrinogen is a hexamer, 46 nm long and 9 nm maximal diameter, containing two sets of nonidentical chains (alpha, beta, and gamma) linked together by disulfide bonds."" [ISBN:0198547684]"	8	104	4	16420	0.0384615384615384	0.5	query_1	['GO:0005615', 'GO:0032991']	['FN1', 'FGA', 'FGB', 'FGG']
70	GO:CC	GO:0005773	vacuole	6.883062482218383e-07	True	"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]"	800	104	20	16420	0.1923076923076923	0.025	query_1	['GO:0005737', 'GO:0043231']	['C3', 'TCN2', 'SRC', 'LRP2', 'CLTC', 'AP2M1', 'AP2B1', 'MYO6', 'LDLR', 'AP2S1', 'PCSK9', 'AP2A2', 'LRP1', 'ORM2', 'AP2A1', 'MPO', 'AGRN', 'CTSG', 'DAB2', 'CP']
98	GO:BP	GO:0007166	cell surface receptor signaling pathway	7.510275605577914e-07	True	"""The series of molecular signals initiated by activation of a receptor on the surface of a cell. The pathway begins with binding of an extracellular ligand to a cell surface receptor, or for receptors that signal in the absence of a ligand, by ligand-withdrawal or the activity of a constitutively active receptor. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:mah, GOC:pr, GOC:signaling]"	2638	103	41	15719	0.3980582524271844	0.0155420773313116	query_1	['GO:0007165']	['C3', 'ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'LRP2', 'LRP4', 'APOE', 'LTBP1', 'LOX', 'ITGA2B', 'ITGA5', 'HFE', 'NTSR2', 'FYN', 'CDK14', 'AGT', 'NTSR1', 'APOA1', 'LRP1', 'TF', 'FBN1', 'FGB', 'FBN2', 'FGR', 'FGG', 'MUSK', 'CTSG', 'DMTN', 'VTN', 'TLN1', 'LRP8', 'PTK2', 'ITGB6', 'APP', 'DAB2', 'HPX']
71	GO:CC	GO:0031256	leading edge membrane	7.807371190622338e-07	True	"""The portion of the plasma membrane surrounding the leading edge of a motile cell."" [GOC:mah]"	172	104	10	16420	0.0961538461538461	0.0581395348837209	query_1	['GO:0005886', 'GO:0031252', 'GO:0110165']	['ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'AMPH', 'ITGA5', 'SYNE2', 'MYO6', 'FGR', 'TLN1']
99	GO:BP	GO:0010901	regulation of very-low-density lipoprotein particle remodeling	8.749828018038001e-07	True	"""Any process that modulates the rate, frequency or extent of very-low-density lipoprotein particle remodeling. Very-low-density lipoprotein particle remodeling is the acquisition, loss or modification of a protein or lipid within a very-low-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase or lipoprotein lipase and the subsequent loss of free fatty acid."" [GOC:tb]"	6	103	4	15719	0.0388349514563106	0.6666666666666666	query_1	['GO:0034372', 'GO:0051128', 'GO:0051239']	['APOC3', 'APOA1', 'APOA2', 'APOC2']
100	GO:BP	GO:0071363	cellular response to growth factor stimulus	9.395002158281488e-07	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]"	638	103	19	15719	0.1844660194174757	0.0297805642633228	query_1	['GO:0070848', 'GO:0071495']	['ITGB5', 'SRC', 'ITGB3', 'TGFB3', 'LRP2', 'LTBP1', 'LOX', 'ITGA5', 'HFE', 'FYN', 'AGT', 'FBN1', 'FBN2', 'VTN', 'LRP8', 'PTK2', 'ITGB6', 'APP', 'DAB2']
101	GO:BP	GO:0006953	acute-phase response	9.517212848672124e-07	True	"""An acute inflammatory response that involves non-antibody proteins whose concentrations in the plasma increase in response to infection or injury of homeothermic animals."" [ISBN:0198506732]"	49	103	7	15719	0.0679611650485436	0.1428571428571428	query_1	['GO:0002526']	['FN1', 'TFRC', 'ORM2', 'TFR2', 'HP', 'SERPINA1', 'ORM1']
102	GO:BP	GO:0032369	negative regulation of lipid transport	9.517212848672124e-07	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	29	103	6	15719	0.058252427184466	0.2068965517241379	query_1	['GO:0006869', 'GO:0032368', 'GO:0051051', 'GO:1905953']	['APOC3', 'ITGAV', 'ITGB3', 'PCSK9', 'APOA2', 'APOC2']
72	GO:CC	GO:0030659	cytoplasmic vesicle membrane	9.981794062610946e-07	True	"""The lipid bilayer surrounding a cytoplasmic vesicle."" [GOC:mah]"	1158	104	24	16420	0.2307692307692307	0.0207253886010362	query_1	['GO:0012506', 'GO:0031410']	['ITGB1', 'ITGAV', 'ITGB3', 'AMPH', 'LRP2', 'CLTC', 'SNX9', 'AP2M1', 'TFRC', 'APOE', 'AP2B1', 'ITGA2B', 'MYO6', 'LDLR', 'AP2S1', 'PCSK9', 'AP2A2', 'LDLRAP1', 'BIN1', 'LRP1', 'TF', 'AP2A1', 'DAB2', 'NUMB']
47	REAC	REAC:R-HSA-3000170	Syndecan interactions	1.1401114325379276e-06	True	Syndecan interactions	25	99	6	10022	0.0606060606060606	0.24	query_1	['REAC:R-HSA-3000171']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'VTN']
73	GO:CC	GO:0032587	ruffle membrane	1.1651754645078289e-06	True	"""The portion of the plasma membrane surrounding a ruffle."" [GOC:mah]"	99	104	8	16420	0.0769230769230769	0.0808080808080808	query_1	['GO:0001726', 'GO:0031253', 'GO:0031256']	['ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'ITGA5', 'MYO6', 'FGR', 'TLN1']
103	GO:BP	GO:0098609	cell-cell adhesion	1.2514755251938791e-06	True	"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]"	873	103	22	15719	0.2135922330097087	0.0252004581901489	query_1	['GO:0007155']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'HBB', 'SRC', 'ADD2', 'FGA', 'ITGB3', 'TFRC', 'ITGA2B', 'ITGA5', 'HFE', 'FYN', 'APOA1', 'FGB', 'FGG', 'APOA4', 'CTSG', 'DMTN', 'TLN1', 'PTK2']
74	GO:CC	GO:0012506	vesicle membrane	1.2911729016264258e-06	True	"""The lipid bilayer surrounding any membrane-bounded vesicle in the cell."" [GOC:mah, GOC:vesicle]"	1176	104	24	16420	0.2307692307692307	0.0204081632653061	query_1	['GO:0031090', 'GO:0031982']	['ITGB1', 'ITGAV', 'ITGB3', 'AMPH', 'LRP2', 'CLTC', 'SNX9', 'AP2M1', 'TFRC', 'APOE', 'AP2B1', 'ITGA2B', 'MYO6', 'LDLR', 'AP2S1', 'PCSK9', 'AP2A2', 'LDLRAP1', 'BIN1', 'LRP1', 'TF', 'AP2A1', 'DAB2', 'NUMB']
75	GO:CC	GO:0071062	alphav-beta3 integrin-vitronectin complex	1.3349311227864e-06	True	"""A protein complex that consists of an alphav-beta3 integrin complex bound to vitronectin."" [PMID:10835423]"	3	104	3	16420	0.0288461538461538	1.0	query_1	['GO:0098797']	['ITGB3', 'ITGA5', 'VTN']
48	REAC	REAC:R-HSA-164952	The role of Nef in HIV-1 replication and disease pathogenesis	1.4403599620472204e-06	True	The role of Nef in HIV-1 replication and disease pathogenesis	26	99	6	10022	0.0606060606060606	0.2307692307692307	query_1	['REAC:R-HSA-162909']	['AP2M1', 'AP2B1', 'FYN', 'AP2S1', 'AP2A2', 'AP2A1']
104	GO:BP	GO:0034375	high-density lipoprotein particle remodeling	1.4582438264704057e-06	True	"""The acquisition, loss or modification of a protein or lipid within a high-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase, with the subsequent loss of free fatty acid, and the transfer of cholesterol esters from LDL to a triglyceride-rich lipoprotein particle by cholesteryl ester transfer protein (CETP), with the simultaneous transfer of triglyceride to LDL."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	16	103	5	15719	0.0485436893203883	0.3125	query_1	['GO:0034369']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOA4']
76	GO:CC	GO:0030131	clathrin adaptor complex	1.517600322596559e-06	True	"""A membrane coat adaptor complex that links clathrin to a membrane."" [GOC:mah]"	23	104	5	16420	0.048076923076923	0.217391304347826	query_1	['GO:0030118', 'GO:0030119']	['AP2M1', 'AP2B1', 'AP2S1', 'AP2A2', 'AP2A1']
49	REAC	REAC:R-HSA-6802952	Signaling by BRAF and RAF1 fusions	1.521247281122629e-06	True	Signaling by BRAF and RAF1 fusions	63	99	8	10022	0.0808080808080808	0.1269841269841269	query_1	['REAC:R-HSA-6802957']	['FN1', 'SRC', 'FGA', 'ITGB3', 'ITGA2B', 'FGB', 'FGG', 'TLN1']
105	GO:BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	1.5652486115193137e-06	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	342	103	14	15719	0.1359223300970873	0.0409356725146198	query_1	['GO:0007167']	['ITGB5', 'SRC', 'TGFB3', 'LRP2', 'LTBP1', 'LOX', 'HFE', 'LRP1', 'TF', 'FBN1', 'FBN2', 'PTK2', 'ITGB6', 'DAB2']
106	GO:BP	GO:0002526	acute inflammatory response	1.680055069148432e-06	True	"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	113	103	9	15719	0.087378640776699	0.079646017699115	query_1	['GO:0006954']	['C3', 'FN1', 'TFRC', 'ORM2', 'TFR2', 'HP', 'APOA2', 'SERPINA1', 'ORM1']
107	GO:BP	GO:0070848	response to growth factor	1.7769796867697985e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]"	667	103	19	15719	0.1844660194174757	0.0284857571214392	query_1	['GO:0009719']	['ITGB5', 'SRC', 'ITGB3', 'TGFB3', 'LRP2', 'LTBP1', 'LOX', 'ITGA5', 'HFE', 'FYN', 'AGT', 'FBN1', 'FBN2', 'VTN', 'LRP8', 'PTK2', 'ITGB6', 'APP', 'DAB2']
109	GO:BP	GO:0045785	positive regulation of cell adhesion	1.7855232301792642e-06	True	"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]"	466	103	16	15719	0.1553398058252427	0.0343347639484978	query_1	['GO:0007155', 'GO:0030155', 'GO:0048522']	['FN1', 'ITGAV', 'SRC', 'FGA', 'ITGB3', 'TFRC', 'ITGA5', 'FYN', 'FBLN2', 'APOA1', 'FGB', 'FGG', 'CTSG', 'DMTN', 'VTN', 'DAB2']
108	GO:BP	GO:0033344	cholesterol efflux	1.7855232301792642e-06	True	"""The directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle."" [GOC:sart]"	54	103	7	15719	0.0679611650485436	0.1296296296296296	query_1	['GO:0030301']	['APOC3', 'APOE', 'APOA1', 'LRP1', 'APOA2', 'APOA4', 'APOC2']
110	GO:BP	GO:0051241	negative regulation of multicellular organismal process	1.7855232301792642e-06	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]"	1056	103	24	15719	0.233009708737864	0.0227272727272727	query_1	['GO:0032501', 'GO:0048519', 'GO:0051239']	['APOC3', 'FN1', 'SPP1', 'FGA', 'TGFB3', 'LRP4', 'APOE', 'HFE', 'LDLR', 'PCSK9', 'SYNGAP1', 'AGT', 'BIN1', 'APOA1', 'FBN1', 'FGB', 'APOA2', 'FGR', 'FGG', 'APOA4', 'CTSG', 'VTN', 'APOC2', 'ORM1']
111	GO:BP	GO:0006909	phagocytosis	1.8124959067747776e-06	True	"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]"	242	103	12	15719	0.116504854368932	0.0495867768595041	query_1	['GO:0006897']	['C3', 'ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'FYN', 'LDLR', 'APOA1', 'LRP1', 'APOA2', 'FGR', 'PTK2']
77	GO:CC	GO:0070161	anchoring junction	1.820058342484432e-06	True	"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]"	855	104	20	16420	0.1923076923076923	0.023391812865497	query_1	['GO:0030054']	['ITGB1', 'ITGB5', 'ITGAV', 'SRC', 'ITGB3', 'ADD3', 'CLTC', 'SLC2A1', 'SCN1A', 'ITGA2B', 'ITGA5', 'SYNE2', 'LRP1', 'TLN1', 'PTK2', 'ITGB6', 'APP', 'DAB2', 'NUMB', 'ADD1']
78	GO:CC	GO:0030175	filopodium	1.853807786791297e-06	True	"""Thin, stiff, actin-based protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal or dendritic growth cone, or a dendritic shaft."" [GOC:mah, GOC:pr, ISBN:0815316194]"	106	104	8	16420	0.0769230769230769	0.0754716981132075	query_1	['GO:0098858']	['ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'SYNE2', 'MYO6', 'AP2A1', 'APP']
112	GO:BP	GO:0055088	lipid homeostasis	1.970559604966015e-06	True	"""Any process involved in the maintenance of an internal steady state of lipid within an organism or cell."" [GOC:BHF, GOC:rl]"	154	103	10	15719	0.0970873786407767	0.0649350649350649	query_1	['GO:0048878']	['APOC3', 'APOE', 'LDLR', 'PCSK9', 'LDLRAP1', 'APOA1', 'APOA2', 'APOA4', 'APOC2', 'ITGB6']
79	GO:CC	GO:0030118	clathrin coat	2.187238318177218e-06	True	"""A membrane coat found on coated pits and some coated vesicles; consists of polymerized clathrin triskelions, each comprising three clathrin heavy chains and three clathrin light chains, linked to the membrane via one of the AP adaptor complexes."" [GOC:mah, PMID:11252894, PMID:9531549]"	46	104	6	16420	0.0576923076923076	0.1304347826086956	query_1	['GO:0030117']	['CLTC', 'AP2M1', 'AP2B1', 'AP2S1', 'AP2A2', 'AP2A1']
113	GO:BP	GO:0042327	positive regulation of phosphorylation	2.3046268334608327e-06	True	"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule."" [GOC:jl]"	754	103	20	15719	0.1941747572815534	0.026525198938992	query_1	['GO:0016310', 'GO:0042325', 'GO:0045937']	['C3', 'SRC', 'ITGB3', 'TGFB3', 'SNX9', 'TFRC', 'LRP4', 'ITGA5', 'HFE', 'FYN', 'AGT', 'TF', 'FGR', 'MUSK', 'VTN', 'LRP8', 'PTK2', 'APP', 'DAB2', 'HPX']
114	GO:BP	GO:0030001	metal ion transport	2.4063518562262952e-06	True	"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	833	103	21	15719	0.203883495145631	0.0252100840336134	query_1	['GO:0006812']	['SLC6A1', 'ITGB1', 'TCN2', 'ITGAV', 'HEPH', 'ITGB3', 'LRP2', 'CLTC', 'TFRC', 'SCN1A', 'HFE', 'FYN', 'PCSK9', 'AGT', 'BIN1', 'NTSR1', 'TF', 'TFR2', 'SLC40A1', 'CP', 'HPX']
115	GO:BP	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	2.4063518562262952e-06	True	"""Any process that regulates the the local concentration of neurotransmitter receptor at the postsynaptic membrane."" [GOC:dos]"	85	103	8	15719	0.0776699029126213	0.0941176470588235	query_1	['GO:0065008']	['ITGB3', 'AP2M1', 'AP2B1', 'AP2S1', 'AP2A2', 'TFR2', 'AP2A1', 'NUMB']
