Xeroderma pigmentosum-Cockayne syndrome complex	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
82	GO:BP	GO:0035825	homologous recombination	5.812953740488277e-17	True	"""A DNA recombination process that results in the exchange of an equal amount of genetic material between highly homologous DNA molecules."" [GOC:mah, PMID:11139492, PMID:17304215]"	61	103	14	15719	0.1359223300970873	0.2295081967213114	query_1	['GO:0006310']	['RBBP8', 'BRIP1', 'NBN', 'RAD50', 'RAD51AP1', 'MLH1', 'ERCC4', 'FANCD2', 'ATM', 'MRE11', 'RAD51', 'BRCA1', 'BARD1', 'RMI1']
62	REAC	REAC:R-HSA-73893	DNA Damage Bypass	7.223155882501358e-17	True	DNA Damage Bypass	48	98	14	10022	0.1428571428571428	0.2916666666666667	query_1	['REAC:R-HSA-73894']	['USP1', 'POLD3', 'WDR48', 'POLD4', 'RPA2', 'POLE4', 'PCNA', 'RPA3', 'RPA1', 'POLE3', 'POLD1', 'POLE2', 'POLE', 'POLD2']
63	REAC	REAC:R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	7.96139021024515e-17	True	TP53 Regulates Transcription of DNA Repair Genes	61	98	15	10022	0.1530612244897959	0.2459016393442623	query_1	['REAC:R-HSA-3700989']	['MSH2', 'FANCI', 'CDK7', 'MLH1', 'ERCC3', 'MDC1', 'ATR', 'CCNH', 'PMS2', 'FANCD2', 'ATM', 'MNAT1', 'BRCA1', 'TP53', 'ERCC2']
83	GO:BP	GO:0080135	regulation of cellular response to stress	8.842306544413334e-17	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	681	103	31	15719	0.3009708737864077	0.0455212922173274	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['RBBP8', 'AKT1', 'USP1', 'TP53BP1', 'RAD52', 'RAD51AP1', 'WDR48', 'H2AX', 'RPA2', 'OGG1', 'BRCA2', 'PHLPP1', 'PCNA', 'ATR', 'PARP1', 'ERCC1', 'ERCC4', 'ATRIP', 'ATM', 'RAD9A', 'RAD51', 'BRCA1', 'PRKDC', 'XRCC1', 'KAT5', 'BARD1', 'RMI2', 'TP53', 'PNKP', 'KDM1A', 'RNF8']
64	REAC	REAC:R-HSA-157579	Telomere Maintenance	1.0257559922181904e-16	True	Telomere Maintenance	111	98	18	10022	0.1836734693877551	0.1621621621621621	query_1	['REAC:R-HSA-73886']	['POLD3', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'RPA1', 'BLM', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'WRN', 'POLD2']
65	REAC	REAC:R-HSA-1500620	Meiosis	2.296260550379127e-16	True	Meiosis	116	98	18	10022	0.1836734693877551	0.1551724137931034	query_1	['REAC:R-HSA-1474165', 'REAC:R-HSA-1640170']	['RBBP8', 'NBN', 'RAD50', 'MLH1', 'H2AX', 'RPA2', 'BRCA2', 'ATR', 'RPA3', 'RPA1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'TOP3A', 'BRCA1', 'CDK2', 'CDK4']
84	GO:BP	GO:0071704	organic substance metabolic process	2.59503099834351e-16	True	"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]"	9998	103	101	15719	0.9805825242718448	0.0101020204040808	query_1	['GO:0008152']	['RBBP8', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'CDK7', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'ERCC3', 'MSH3', 'MDC1', 'OGG1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'CDKN1A', 'USP12', 'ATR', 'RPA3', 'AR', 'CCNH', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'CCND2', 'APEX1', 'MNAT1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'KAT5', 'POLD1', 'BARD1', 'POLB', 'WRN', 'RMI2', 'CDK4', 'POLE2', 'RMI1', 'TP53', 'PHLPP2', 'ERCC2', 'PNKP', 'NEIL1', 'KDM1A', 'POLE', 'POLD2', 'CDK6', 'CCND1', 'RNF8', 'MSH6']
85	GO:BP	GO:1902749	regulation of cell cycle G2/M phase transition	3.722223780435509e-16	True	"""Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle."" [GO_REF:0000058, GOC:jl, GOC:TermGenie]"	109	103	16	15719	0.1553398058252427	0.146788990825688	query_1	['GO:0044839', 'GO:1901987']	['RBBP8', 'HUS1', 'NBN', 'RAD50', 'PAXIP1', 'CDKN1A', 'BLM', 'ATM', 'MRE11', 'HUS1B', 'BRCA1', 'CDK2', 'BARD1', 'CDK4', 'TP53', 'CCND1']
66	REAC	REAC:R-HSA-69306	DNA Replication	3.804303640133095e-16	True	DNA Replication	187	98	21	10022	0.2142857142857142	0.1122994652406417	query_1	['REAC:0000000']	['RPA4', 'POLD3', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLE4', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'RPA1', 'POLE3', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'POLE2', 'POLE', 'POLD2']
67	REAC	REAC:R-HSA-68952	DNA replication initiation	4.072920699029125e-16	True	DNA replication initiation	8	98	8	10022	0.0816326530612244	1.0	query_1	['REAC:R-HSA-69239']	['POLE4', 'POLA1', 'PRIM1', 'POLE3', 'PRIM2', 'POLA2', 'POLE2', 'POLE']
68	REAC	REAC:R-HSA-5656169	Termination of translesion DNA synthesis	4.715767803729505e-16	True	Termination of translesion DNA synthesis	32	98	12	10022	0.1224489795918367	0.375	query_1	['REAC:R-HSA-110313']	['POLD3', 'POLD4', 'RPA2', 'POLE4', 'PCNA', 'RPA3', 'RPA1', 'POLE3', 'POLD1', 'POLE2', 'POLE', 'POLD2']
69	REAC	REAC:R-HSA-174437	Removal of the Flap Intermediate from the C-strand	5.811146128628513e-16	True	Removal of the Flap Intermediate from the C-strand	17	98	10	10022	0.1020408163265306	0.5882352941176471	query_1	['REAC:R-HSA-174414']	['POLD3', 'FEN1', 'POLD4', 'RPA2', 'PCNA', 'RPA3', 'RPA1', 'POLD1', 'WRN', 'POLD2']
70	REAC	REAC:R-HSA-74160	Gene expression (Transcription)	7.477293816049603e-16	True	Gene expression (Transcription)	1409	98	48	10022	0.4897959183673469	0.0340667139815471	query_1	['REAC:0000000']	['RBBP8', 'HUS1', 'BRIP1', 'AKT1', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'FANCI', 'CDK7', 'MLH1', 'H2AX', 'RPA2', 'ERCC3', 'MDC1', 'RAD1', 'PCNA', 'CDKN1A', 'ATR', 'RPA3', 'AR', 'CCNH', 'PMS2', 'PARP1', 'RPA1', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'TOP3A', 'CCND2', 'MNAT1', 'EXO1', 'BRCA1', 'CDK2', 'KAT5', 'BARD1', 'WRN', 'RMI2', 'CDK4', 'RMI1', 'TP53', 'ERCC2', 'CDK6', 'CCND1']
71	REAC	REAC:R-HSA-69278	Cell Cycle, Mitotic	1.8214877587166988e-15	True	Cell Cycle, Mitotic	546	98	31	10022	0.3163265306122449	0.0567765567765567	query_1	['REAC:R-HSA-1640170']	['RPA4', 'AKT1', 'POLD3', 'CDK7', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLE4', 'POLA1', 'PRIM1', 'PCNA', 'CDKN1A', 'RPA3', 'CCNH', 'RPA1', 'POLE3', 'CCND2', 'MNAT1', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'CDK4', 'POLE2', 'TP53', 'POLE', 'POLD2', 'CDK6', 'CCND1']
26	GO:CC	GO:0043231	intracellular membrane-bounded organelle	4.176124590806829e-15	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	11275	104	103	16420	0.9903846153846154	0.0091352549889135	query_1	['GO:0043227', 'GO:0043229']	['RBBP8', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'CDK7', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'WDR20', 'RPA2', 'ERCC3', 'MSH3', 'MDC1', 'OGG1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PHLPP1', 'PRIM1', 'RAD1', 'PCNA', 'CDKN1A', 'USP12', 'ATR', 'RPA3', 'AR', 'CCNH', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'CCND2', 'APEX1', 'MNAT1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'KAT5', 'POLD1', 'BARD1', 'POLB', 'WRN', 'RMI2', 'CDK4', 'POLE2', 'RMI1', 'TP53', 'PHLPP2', 'ERCC2', 'PNKP', 'NEIL1', 'KDM1A', 'POLE', 'POLD2', 'CDK6', 'CCND1', 'RNF8', 'MSH6']
72	REAC	REAC:R-HSA-73886	Chromosome Maintenance	5.039032628352364e-15	True	Chromosome Maintenance	138	98	18	10022	0.1836734693877551	0.1304347826086956	query_1	['REAC:R-HSA-1640170']	['POLD3', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'RPA1', 'BLM', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'WRN', 'POLD2']
74	REAC	REAC:R-HSA-69091	Polymerase switching	6.382804083793891e-15	True	Polymerase switching	14	98	9	10022	0.0918367346938775	0.6428571428571429	query_1	['REAC:R-HSA-69109', 'REAC:R-HSA-69186']	['POLD3', 'POLD4', 'POLA1', 'PRIM1', 'PCNA', 'PRIM2', 'POLA2', 'POLD1', 'POLD2']
73	REAC	REAC:R-HSA-69109	Leading Strand Synthesis	6.382804083793891e-15	True	Leading Strand Synthesis	14	98	9	10022	0.0918367346938775	0.6428571428571429	query_1	['REAC:R-HSA-69190']	['POLD3', 'POLD4', 'POLA1', 'PRIM1', 'PCNA', 'PRIM2', 'POLA2', 'POLD1', 'POLD2']
75	REAC	REAC:R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	7.013144267913382e-15	True	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	39	98	12	10022	0.1224489795918367	0.3076923076923077	query_1	['REAC:R-HSA-73893']	['POLD3', 'POLD4', 'RPA2', 'POLE4', 'PCNA', 'RPA3', 'RPA1', 'POLE3', 'POLD1', 'POLE2', 'POLE', 'POLD2']
76	REAC	REAC:R-HSA-1474165	Reproduction	7.054963440306461e-15	True	Reproduction	141	98	18	10022	0.1836734693877551	0.1276595744680851	query_1	['REAC:0000000']	['RBBP8', 'NBN', 'RAD50', 'MLH1', 'H2AX', 'RPA2', 'BRCA2', 'ATR', 'RPA3', 'RPA1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'TOP3A', 'BRCA1', 'CDK2', 'CDK4']
86	GO:BP	GO:0022616	DNA strand elongation	1.2084615366579178e-14	True	"""The DNA metabolic process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand."" [GOC:isa_complete, GOC:mah]"	37	103	11	15719	0.1067961165048543	0.2972972972972973	query_1	['GO:0006259']	['NBN', 'POLD3', 'RAD50', 'LIG3', 'LIG1', 'POLA1', 'PCNA', 'POLE3', 'MRE11', 'POLE', 'POLD2']
88	GO:BP	GO:0090305	nucleic acid phosphodiester bond hydrolysis	1.3417838014384816e-14	True	"""The nucleic acid metabolic process in which the phosphodiester bonds between nucleotides are cleaved by hydrolysis."" [GOC:dph, GOC:tb]"	228	103	19	15719	0.1844660194174757	0.0833333333333333	query_1	['GO:0090304']	['RBBP8', 'RAD50', 'APLF', 'FEN1', 'TDP1', 'RAD1', 'PMS2', 'APTX', 'ERCC4', 'ATRIP', 'RAD9A', 'MRE11', 'APEX1', 'EXO1', 'ERCC5', 'POLD1', 'WRN', 'PNKP', 'POLE']
87	GO:BP	GO:0071103	DNA conformation change	1.3417838014384816e-14	True	"""A cellular process that results in a change in the spatial configuration of a DNA molecule. A conformation change can bend DNA, or alter the, twist, writhe, or linking number of a DNA molecule."" [GOC:mah]"	88	103	14	15719	0.1359223300970873	0.1590909090909091	query_1	['GO:0051276']	['BRIP1', 'NBN', 'RAD50', 'XRCC6', 'ERCC3', 'XRCC5', 'RPA1', 'BLM', 'MRE11', 'RAD51', 'TOP3A', 'MNAT1', 'WRN', 'ERCC2']
89	GO:BP	GO:0008152	metabolic process	1.3896070750085248e-14	True	"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]"	10419	103	101	15719	0.9805825242718448	0.0096938285823975	query_1	['GO:0008150']	['RBBP8', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'CDK7', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'ERCC3', 'MSH3', 'MDC1', 'OGG1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'CDKN1A', 'USP12', 'ATR', 'RPA3', 'AR', 'CCNH', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'CCND2', 'APEX1', 'MNAT1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'KAT5', 'POLD1', 'BARD1', 'POLB', 'WRN', 'RMI2', 'CDK4', 'POLE2', 'RMI1', 'TP53', 'PHLPP2', 'ERCC2', 'PNKP', 'NEIL1', 'KDM1A', 'POLE', 'POLD2', 'CDK6', 'CCND1', 'RNF8', 'MSH6']
27	GO:CC	GO:1902554	serine/threonine protein kinase complex	3.983528717700168e-14	True	"""A protein complex which is capable of protein serine/threonine kinase activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]"	132	104	15	16420	0.1442307692307692	0.1136363636363636	query_1	['GO:1902911']	['CDK7', 'XRCC6', 'ERCC3', 'PCNA', 'CDKN1A', 'CCNH', 'XRCC5', 'CCND2', 'MNAT1', 'CDK2', 'PRKDC', 'CDK4', 'ERCC2', 'CDK6', 'CCND1']
91	GO:BP	GO:0032508	DNA duplex unwinding	4.743059810557493e-14	True	"""The process in which interchain hydrogen bonds between two strands of DNA are broken or 'melted', generating a region of unpaired single strands."" [GOC:isa_complete, GOC:mah]"	75	103	13	15719	0.1262135922330097	0.1733333333333333	query_1	['GO:0032392']	['BRIP1', 'NBN', 'RAD50', 'XRCC6', 'ERCC3', 'XRCC5', 'RPA1', 'BLM', 'MRE11', 'RAD51', 'MNAT1', 'WRN', 'ERCC2']
90	GO:BP	GO:0071480	cellular response to gamma radiation	4.743059810557493e-14	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:mah]"	29	103	10	15719	0.0970873786407767	0.3448275862068966	query_1	['GO:0010332', 'GO:0071479']	['XRCC6', 'H2AX', 'CDKN1A', 'ATR', 'XRCC5', 'ATM', 'RAD51', 'WRN', 'TP53', 'KDM1A']
92	GO:BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	5.322169877554757e-14	True	"""Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle, PMID:17329565]"	97	103	14	15719	0.1359223300970873	0.1443298969072164	query_1	['GO:0000086', 'GO:1901990', 'GO:1902749']	['RBBP8', 'HUS1', 'NBN', 'RAD50', 'CDKN1A', 'BLM', 'ATM', 'MRE11', 'HUS1B', 'BRCA1', 'CDK2', 'BARD1', 'CDK4', 'CCND1']
93	GO:BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	6.519730047270004e-14	True	"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]"	3725	103	62	15719	0.6019417475728155	0.0166442953020134	query_1	['GO:0006139', 'GO:0031323', 'GO:0051171', 'GO:0080090']	['RBBP8', 'BRIP1', 'AKT1', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD52', 'RAD51AP1', 'LIG3', 'CDK7', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'H2AX', 'RPA2', 'MSH3', 'OGG1', 'BRCA2', 'PCNA', 'CDKN1A', 'ATR', 'AR', 'CCNH', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'POLE3', 'MRE11', 'RAD51', 'APEX1', 'MNAT1', 'PRIM2', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'XRCC1', 'KAT5', 'BARD1', 'POLB', 'WRN', 'RMI2', 'CDK4', 'TP53', 'ERCC2', 'PNKP', 'NEIL1', 'KDM1A', 'CDK6', 'CCND1', 'RNF8', 'MSH6']
94	GO:BP	GO:0044839	cell cycle G2/M phase transition	1.1704261673958172e-13	True	"""The cell cycle process by which a cell in G2 phase commits to M phase."" [GOC:jl, GOC:mtg_cell_cycle]"	156	103	16	15719	0.1553398058252427	0.1025641025641025	query_1	['GO:0044770']	['RBBP8', 'HUS1', 'NBN', 'RAD50', 'PAXIP1', 'CDKN1A', 'BLM', 'ATM', 'MRE11', 'HUS1B', 'BRCA1', 'CDK2', 'BARD1', 'CDK4', 'TP53', 'CCND1']
95	GO:BP	GO:0032392	DNA geometric change	1.3052215124252104e-13	True	"""The process in which a transformation is induced in the geometry of a DNA double helix, resulting in a change in twist, writhe, or both, but with no change in linking number. Includes the unwinding of double-stranded DNA by helicases."" [GOC:mah]"	81	103	13	15719	0.1262135922330097	0.1604938271604938	query_1	['GO:0071103']	['BRIP1', 'NBN', 'RAD50', 'XRCC6', 'ERCC3', 'XRCC5', 'RPA1', 'BLM', 'MRE11', 'RAD51', 'MNAT1', 'WRN', 'ERCC2']
96	GO:BP	GO:2000779	regulation of double-strand break repair	1.316493238729695e-13	True	"""Any process that modulates the frequency, rate or extent of double-strand break repair."" [GOC:BHF]"	129	103	15	15719	0.145631067961165	0.1162790697674418	query_1	['GO:0006282', 'GO:0006302']	['RBBP8', 'TP53BP1', 'RAD51AP1', 'WDR48', 'RPA2', 'OGG1', 'ATR', 'PARP1', 'ATRIP', 'RAD51', 'PRKDC', 'KAT5', 'RMI2', 'PNKP', 'KDM1A']
28	GO:CC	GO:1902911	protein kinase complex	1.762795788860085e-13	True	"""A protein complex which is capable of protein kinase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24606918]"	146	104	15	16420	0.1442307692307692	0.1027397260273972	query_1	['GO:0061695']	['CDK7', 'XRCC6', 'ERCC3', 'PCNA', 'CDKN1A', 'CCNH', 'XRCC5', 'CCND2', 'MNAT1', 'CDK2', 'PRKDC', 'CDK4', 'ERCC2', 'CDK6', 'CCND1']
29	GO:CC	GO:0140535	intracellular protein-containing complex	2.091526172815411e-13	True	"""A protein-containing complex located intracellularly."" [GOC:pg]"	904	104	30	16420	0.2884615384615384	0.0331858407079646	query_1	['GO:0032991']	['POLD3', 'CDK7', 'XRCC6', 'LIG4', 'POLD4', 'ERCC3', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'CCNH', 'XRCC4', 'XRCC5', 'NHEJ1', 'POLE3', 'RAD51', 'MNAT1', 'PRIM2', 'BRCA1', 'PRKDC', 'CHRAC1', 'POLA2', 'KAT5', 'POLD1', 'BARD1', 'POLE2', 'ERCC2', 'POLE', 'POLD2', 'RNF8']
77	REAC	REAC:R-HSA-6783310	Fanconi Anemia Pathway	3.3398379907746863e-13	True	Fanconi Anemia Pathway	39	98	11	10022	0.1122448979591836	0.282051282051282	query_1	['REAC:R-HSA-73894']	['USP1', 'FANCI', 'WDR48', 'RPA2', 'ATR', 'RPA3', 'ERCC1', 'RPA1', 'ERCC4', 'ATRIP', 'FANCD2']
97	GO:BP	GO:0006271	DNA strand elongation involved in DNA replication	4.175659122201458e-13	True	"""The process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication."" [GOC:mah, ISBN:071673706X, ISBN:0815316194]"	15	103	8	15719	0.0776699029126213	0.5333333333333333	query_1	['GO:0006261', 'GO:0022616']	['POLD3', 'LIG3', 'LIG1', 'POLA1', 'PCNA', 'POLE3', 'POLE', 'POLD2']
30	GO:CC	GO:0070533	BRCA1-C complex	4.589481833008359e-13	True	"""A protein complex that contains the BRCA1-BARD1 heterodimer, CtIP and Mre11/Rad50/NBS1 (M/R/N) complex, and binds to DNA at DNA damage sites. BRCA1-C binding ta damaged DNA is required for DNA damage-induced Chk1 phosphorylation and the G2/M transition checkpoint."" [GOC:mah, PMID:15485915, PMID:16391231]"	6	104	6	16420	0.0576923076923076	1.0	query_1	['GO:0140513']	['RBBP8', 'NBN', 'RAD50', 'MRE11', 'BRCA1', 'BARD1']
98	GO:BP	GO:0044818	mitotic G2/M transition checkpoint	5.485878607868907e-13	True	"""A cell cycle checkpoint that detects and negatively regulates progression from G2 to M phase as part of a mitotic cell cycle."" [GOC:mtg_cell_cycle]"	51	103	11	15719	0.1067961165048543	0.2156862745098039	query_1	['GO:0007093', 'GO:0010972']	['RBBP8', 'HUS1', 'NBN', 'RAD50', 'CDKN1A', 'BLM', 'ATM', 'MRE11', 'HUS1B', 'BRCA1', 'BARD1']
99	GO:BP	GO:0002208	somatic diversification of immunoglobulins involved in immune response	8.430387976190837e-13	True	"""The somatic process that results in the generation of sequence diversity of immunoglobulins after induction, and contributes to an immune response."" [GOC:add, ISBN:0781735149, PMID:14991701]"	53	103	11	15719	0.1067961165048543	0.2075471698113207	query_1	['GO:0002381', 'GO:0016445']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'RNF8', 'MSH6']
100	GO:BP	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	8.430387976190837e-13	True	"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, also known as immunoglobulin gene segments, within a single locus following the induction of and contributing to an immune response."" [GOC:add, ISBN:0781735149]"	53	103	11	15719	0.1067961165048543	0.2075471698113207	query_1	['GO:0002208', 'GO:0016447']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'RNF8', 'MSH6']
101	GO:BP	GO:0045190	isotype switching	8.430387976190837e-13	True	"""The switching of activated B cells from IgM biosynthesis to biosynthesis of other isotypes of immunoglobulin, accomplished through a recombination process involving an intrachromosomal deletion involving switch regions that reside 5' of each constant region gene segment in the immunoglobulin heavy chain locus."" [ISBN:0781735149]"	53	103	11	15719	0.1067961165048543	0.2075471698113207	query_1	['GO:0002204', 'GO:0002312']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'RNF8', 'MSH6']
31	GO:CC	GO:0000794	condensed nuclear chromosome	8.523642823592943e-13	True	"""A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct nuclear chromosome."" [GOC:elh]"	81	104	12	16420	0.1153846153846153	0.1481481481481481	query_1	['GO:0000228', 'GO:0000793']	['HUS1', 'RAD9B', 'RAD50', 'MLH1', 'H2AX', 'BRCA2', 'RAD1', 'BLM', 'RAD9A', 'RAD51', 'HUS1B', 'BRCA1']
102	GO:BP	GO:1901991	negative regulation of mitotic cell cycle phase transition	9.596745146635629e-13	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	179	103	16	15719	0.1553398058252427	0.0893854748603352	query_1	['GO:0044772', 'GO:0045930', 'GO:1901988', 'GO:1901990']	['RBBP8', 'HUS1', 'NBN', 'RAD50', 'RPA2', 'CDKN1A', 'BLM', 'ATM', 'MRE11', 'HUS1B', 'BRCA1', 'CDK2', 'PRKDC', 'BARD1', 'TP53', 'CCND1']
103	GO:BP	GO:0002440	production of molecular mediator of immune response	1.0918998520826388e-12	True	"""The synthesis or release of any molecular mediator of the immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	215	103	17	15719	0.1650485436893204	0.0790697674418604	query_1	['GO:0002376', 'GO:0010467']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'PMS2', 'XRCC4', 'ERCC1', 'NHEJ1', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
