Ablepharon macrostomia syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
883	GO:BP	GO:0070542	response to fatty acid	0.0025818399528284	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."" [GOC:lp]"	61	99	4	15719	0.0404040404040404	0.0655737704918032	query_1	['GO:0033993', 'GO:1901700']	['SOX9', 'FOXO3', 'NR1H4', 'FOXO1']
884	GO:BP	GO:2001234	negative regulation of apoptotic signaling pathway	0.0026020986221493	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	228	99	7	15719	0.0707070707070707	0.0307017543859649	query_1	['GO:0009968', 'GO:0043066', 'GO:0097190', 'GO:2001233']	['AKT1', 'CTNNB1', 'HDAC1', 'AR', 'GATA4', 'YAP1', 'KDM1A']
150	REAC	REAC:R-HSA-452723	Transcriptional regulation of pluripotent stem cells	0.0026302565119526	True	Transcriptional regulation of pluripotent stem cells	20	91	3	10022	0.0329670329670329	0.15	query_1	['REAC:R-HSA-1266738']	['SMAD2', 'SMAD4', 'NR5A1']
885	GO:BP	GO:0065008	regulation of biological quality	0.0026366169801921	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	99	31	15719	0.3131313131313131	0.0112196887441187	query_1	['GO:0065007']	['REST', 'AKT1', 'CREBBP', 'NR1H2', 'CTNNB1', 'FLI1', 'TBL1X', 'TBX5', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'SUMO1', 'GPR37L1', 'SMAD2', 'SMAD4', 'EP300', 'MECP2', 'HDAC3', 'NR5A1', 'SENP2', 'NR1H4', 'ESR1', 'FOXO1', 'RARA', 'TP53', 'SMAD3', 'KDM1A', 'THRB', 'SRF', 'VDR']
886	GO:BP	GO:0019221	cytokine-mediated signaling pathway	0.0026502058804842	True	"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]"	457	99	10	15719	0.101010101010101	0.0218818380743982	query_1	['GO:0007166', 'GO:0071345']	['AKT1', 'FOXO3', 'NR1H2', 'NR1H3', 'SMAD4', 'GPS2', 'NR1H4', 'HIPK1', 'TP53', 'YAP1']
889	GO:BP	GO:2000756	regulation of peptidyl-lysine acetylation	0.0027220361933086	True	"""Any process that modulates the frequency, rate or extent of peptidyl-lysine acetylation."" [GOC:obol]"	62	99	4	15719	0.0404040404040404	0.064516129032258	query_1	['GO:0018394', 'GO:1901983']	['SMARCB1', 'SMAD4', 'HDAC2', 'MYOCD']
887	GO:BP	GO:0032374	regulation of cholesterol transport	0.0027220361933086	True	"""Any process that modulates the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	62	99	4	15719	0.0404040404040404	0.064516129032258	query_1	['GO:0030301', 'GO:0032371']	['RXRA', 'NR1H2', 'NR1H3', 'GPS2']
888	GO:BP	GO:0032371	regulation of sterol transport	0.0027220361933086	True	"""Any process that modulates the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	62	99	4	15719	0.0404040404040404	0.064516129032258	query_1	['GO:0015918', 'GO:0032368']	['RXRA', 'NR1H2', 'NR1H3', 'GPS2']
890	GO:BP	GO:0014015	positive regulation of gliogenesis	0.0027220361933086	True	"""Any process that activates or increases the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]"	62	99	4	15719	0.0404040404040404	0.064516129032258	query_1	['GO:0014013', 'GO:0042063', 'GO:0050769']	['HDAC1', 'MECP2', 'PRMT5', 'HDAC2']
891	GO:BP	GO:0009913	epidermal cell differentiation	0.0027220361933086	True	"""The process in which a relatively unspecialized cell acquires specialized features of an epidermal cell, any of the cells making up the epidermis."" [GOC:dph, GOC:go_curators, GOC:mtg_sensu, GOC:sdb_2009, GOC:tb]"	230	99	7	15719	0.0707070707070707	0.0304347826086956	query_1	['GO:0008544', 'GO:0030855']	['NCOA3', 'CTNNB1', 'HDAC1', 'ASAH1', 'HDAC2', 'YAP1', 'VDR']
893	GO:BP	GO:0002376	immune system process	0.0027483352520705	True	"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]"	2394	99	28	15719	0.2828282828282828	0.0116959064327485	query_1	['GO:0008150']	['SOX9', 'AKT1', 'CREBBP', 'NKX2-5', 'CBFB', 'FOXO3', 'NR1H2', 'CTNNB1', 'SMARCA4', 'SMARCA2', 'SIN3A', 'NR1H3', 'SMARCB1', 'RUNX1', 'EP300', 'GPS2', 'RUNX2', 'SMARCC2', 'RCOR1', 'NR1H4', 'ESR1', 'RARA', 'TP53', 'SMAD3', 'SMARCC1', 'SRF', 'SKIL', 'HIPK2']
892	GO:BP	GO:0006606	protein import into nucleus	0.0027483352520705	True	"""The directed movement of a protein from the cytoplasm to the nucleus."" [GOC:jl]"	166	99	6	15719	0.0606060606060606	0.036144578313253	query_1	['GO:0006886', 'GO:0034504', 'GO:0051170', 'GO:0072594']	['RANBP2', 'AKT1', 'SUMO1', 'HDAC3', 'TP53', 'SMAD3']
151	REAC	REAC:R-HSA-9013694	Signaling by NOTCH4	0.0027508270096892	True	Signaling by NOTCH4	80	91	5	10022	0.0549450549450549	0.0625	query_1	['REAC:R-HSA-157118']	['AKT1', 'CREBBP', 'EP300', 'KAT2B', 'SMAD3']
896	GO:BP	GO:0045815	transcription initiation-coupled chromatin remodeling	0.0027511987713246	True	"""An epigenetic mechanism of regulation of gene expression that involves chromatin remodeling to capacitate gene expression by either modifying the chromatin fiber, the nucleosomal histones, or the DNA."" [PMID:34414474]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0010628', 'GO:0040029']	['EP300', 'KAT2B', 'TP53']
895	GO:BP	GO:0060512	prostate gland morphogenesis	0.0027511987713246	True	"""The process in which the anatomical structures of a prostate gland are generated and organized."" [GOC:dph, PMID:18977204]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0003006', 'GO:0022612', 'GO:0030850']	['SOX9', 'AR', 'ESR1']
894	GO:BP	GO:0060333	type II interferon-mediated signaling pathway	0.0027511987713246	True	"""The series of molecular signals initiated by interferon-gamma binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Interferon gamma is the only member of the type II interferon found so far."" [GOC:add, GOC:dph, GOC:signaling, PMID:28901902]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0071346', 'GO:0140888']	['NR1H2', 'NR1H3', 'TP53']
897	GO:BP	GO:0031365	N-terminal protein amino acid modification	0.0027511987713246	True	"""The alteration of the N-terminal amino acid residue in a protein."" [GOC:mah]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0036211']	['CREBBP', 'EP300', 'KAT2B']
153	REAC	REAC:R-HSA-8935964	RUNX1 regulates expression of components of tight junctions	0.0027627613800782	True	RUNX1 regulates expression of components of tight junctions	5	91	2	10022	0.0219780219780219	0.4	query_1	['REAC:R-HSA-8878171']	['CBFB', 'RUNX1']
154	REAC	REAC:R-HSA-3656534	Loss of Function of TGFBR1 in Cancer	0.0027627613800782	True	Loss of Function of TGFBR1 in Cancer	5	91	2	10022	0.0219780219780219	0.4	query_1	['REAC:R-HSA-3304351']	['SMAD2', 'SMAD3']
155	REAC	REAC:R-HSA-8939247	RUNX1 regulates transcription of genes involved in interleukin signaling	0.0027627613800782	True	RUNX1 regulates transcription of genes involved in interleukin signaling	5	91	2	10022	0.0219780219780219	0.4	query_1	['REAC:R-HSA-8878171']	['CBFB', 'RUNX1']
152	REAC	REAC:R-HSA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	0.0027627613800782	True	SUMO is conjugated to E1 (UBA2:SAE1)	5	91	2	10022	0.0219780219780219	0.4	query_1	['REAC:R-HSA-3215018']	['SUMO1', 'SUMO2']
898	GO:BP	GO:0060560	developmental growth involved in morphogenesis	0.0027678225781338	True	"""The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape."" [GOC:dph]"	231	99	7	15719	0.0707070707070707	0.0303030303030303	query_1	['GO:0009653', 'GO:0048589']	['SOX9', 'CTNNB1', 'SIN3A', 'MED12', 'ESR1', 'YAP1', 'SRF']
900	GO:BP	GO:0042633	hair cycle	0.0028054165026178	True	"""The cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:go_curators, PMID:12230507]"	110	99	5	15719	0.0505050505050505	0.0454545454545454	query_1	['GO:0042303']	['SOX9', 'CTNNB1', 'HDAC1', 'SMAD4', 'HDAC2']
899	GO:BP	GO:0042303	molting cycle	0.0028054165026178	True	"""The periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin, etc."" [GOC:jl, ISBN:0198506732]"	110	99	5	15719	0.0505050505050505	0.0454545454545454	query_1	['GO:0032501']	['SOX9', 'CTNNB1', 'HDAC1', 'SMAD4', 'HDAC2']
901	GO:BP	GO:0009605	response to external stimulus	0.0028118245843473	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]"	2649	99	30	15719	0.303030303030303	0.0113250283125707	query_1	['GO:0050896']	['SOX9', 'RXRA', 'AKT1', 'CREBBP', 'FOXO3', 'NR1H2', 'CTNNB1', 'FOXG1', 'SIN3A', 'RXRB', 'NR1H3', 'SMAD4', 'EP300', 'MECP2', 'GPS2', 'RUNX2', 'SP1', 'NR1H4', 'ESR1', 'GATA4', 'FOXO1', 'RARA', 'TBL1XR1', 'TP53', 'SMAD3', 'HDAC2', 'MYOCD', 'SRF', 'NCOA1', 'VDR']
902	GO:BP	GO:0060675	ureteric bud morphogenesis	0.0028416805754538	True	"""The process in which the ureteric bud is generated and organized."" [GOC:dph, GOC:mtg_kidney_jan10]"	63	99	4	15719	0.0404040404040404	0.0634920634920634	query_1	['GO:0001657', 'GO:0072171']	['SOX9', 'CTNNB1', 'SMAD4', 'WT1']
903	GO:BP	GO:0034605	cellular response to heat	0.0028416805754538	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."" [GOC:mah]"	63	99	4	15719	0.0404040404040404	0.0634920634920634	query_1	['GO:0009408', 'GO:0033554']	['CREBBP', 'SUMO1', 'EP300', 'HDAC2']
904	GO:BP	GO:0072171	mesonephric tubule morphogenesis	0.0028416805754538	True	"""The process in which the anatomical structures of a mesonephric tubule are generated and organized. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]"	63	99	4	15719	0.0404040404040404	0.0634920634920634	query_1	['GO:0072078', 'GO:0072164']	['SOX9', 'CTNNB1', 'SMAD4', 'WT1']
905	GO:BP	GO:1905330	regulation of morphogenesis of an epithelium	0.0028416805754538	True	"""Any process that modulates the frequency, rate or extent of morphogenesis of an epithelium."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:25745997]"	63	99	4	15719	0.0404040404040404	0.0634920634920634	query_1	['GO:0002009', 'GO:0022603']	['SOX9', 'CTNNB1', 'AR', 'ESR1']
906	GO:BP	GO:0048663	neuron fate commitment	0.0028416805754538	True	"""The process in which the developmental fate of a cell becomes restricted such that it will develop into a neuron."" [GOC:dph]"	63	99	4	15719	0.0404040404040404	0.0634920634920634	query_1	['GO:0030182', 'GO:0045165']	['SOX9', 'CTNNB1', 'FOXG1', 'SMAD4']
907	GO:BP	GO:0050865	regulation of cell activation	0.0028416805754538	True	"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]"	638	99	12	15719	0.1212121212121212	0.018808777429467	query_1	['GO:0001775', 'GO:0050794', 'GO:0051239']	['AKT1', 'CBFB', 'FOXO3', 'CTNNB1', 'SMARCA4', 'SMARCA2', 'NR1H3', 'SMARCB1', 'RUNX1', 'SMARCC2', 'RARA', 'SMARCC1']
908	GO:BP	GO:0022407	regulation of cell-cell adhesion	0.0029564688738992	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]"	465	99	10	15719	0.101010101010101	0.021505376344086	query_1	['GO:0030155', 'GO:0098609']	['AKT1', 'CBFB', 'FOXO3', 'SMARCA4', 'SMARCA2', 'SMARCB1', 'RUNX1', 'SMARCC2', 'RARA', 'SMARCC1']
915	GO:BP	GO:0036474	cell death in response to hydrogen peroxide	0.0030070395180875	True	"""Any biological process that results in permanent cessation of all vital functions of a cell upon exposure to hydrogen peroxide (H2O2)."" [GOC:bf, GOC:PARL]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0036473', 'GO:0070301']	['GPR37L1', 'GPR37', 'PDE8A']
909	GO:BP	GO:0060441	epithelial tube branching involved in lung morphogenesis	0.0030070395180875	True	"""The process in which a highly ordered sequence of patterning events generates the branched epithelial tubes of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units."" [GOC:dph, GOC:mtg_lung]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0048754', 'GO:0060425']	['SOX9', 'CTNNB1', 'YAP1']
910	GO:BP	GO:0045669	positive regulation of osteoblast differentiation	0.0030070395180875	True	"""Any process that activates or increases the frequency, rate or extent of osteoblast differentiation."" [GOC:go_curators]"	64	99	4	15719	0.0404040404040404	0.0625	query_1	['GO:0001649', 'GO:0045597', 'GO:0045667']	['CTNNB1', 'WWTR1', 'RUNX2', 'YAP1']
911	GO:BP	GO:0010614	negative regulation of cardiac muscle hypertrophy	0.0030070395180875	True	"""Any process that decreases the rate, frequency or extent of the enlargement or overgrowth of all or part of the heart due to an increase in size (not length) of individual cardiac muscle fibers, without cell division."" [GOC:BHF, GOC:dph, GOC:tb]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0003300', 'GO:0010611', 'GO:0014741']	['SMAD4', 'FOXO1', 'SMAD3']
912	GO:BP	GO:0003171	atrioventricular valve development	0.0030070395180875	True	"""The progression of the atrioventricular valve over time, from its formation to the mature structure."" [GOC:mtg_heart]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0003170']	['TBX5', 'SMAD4', 'GATA4']
913	GO:BP	GO:0055023	positive regulation of cardiac muscle tissue growth	0.0030070395180875	True	"""Any process that activates, maintains or increases the frequency, rate or extent of cardiac muscle growth."" [GOC:vk]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0055017', 'GO:0055021', 'GO:0060421']	['TBX5', 'YAP1', 'ZFPM2']
914	GO:BP	GO:0002052	positive regulation of neuroblast proliferation	0.0030070395180875	True	"""Any process that activates or increases the rate of neuroblast proliferation."" [GOC:dph]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0007405', 'GO:0050769', 'GO:1902692', 'GO:2000179']	['CTNNB1', 'FOXG1', 'KDM1A']
916	GO:BP	GO:0031400	negative regulation of protein modification process	0.0030289695001696	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	467	99	10	15719	0.101010101010101	0.0214132762312633	query_1	['GO:0031399', 'GO:0036211', 'GO:0051248']	['AKT1', 'CTNNB1', 'WWTR1', 'SMARCB1', 'GPS2', 'SENP2', 'KAT2B', 'HDAC2', 'MYOCD', 'KDM1A']
53	GO:CC	GO:0098687	chromosomal region	0.0031183210520692	True	"""Any subdivision of a chromosome along its length."" [GOC:dos]"	393	99	9	16420	0.0909090909090909	0.0229007633587786	query_1	['GO:0005694', 'GO:0110165']	['SMARCA4', 'SIN3A', 'SMARCB1', 'SMARCC2', 'KAT2B', 'HDAC2', 'KDM1A', 'SMARCC1', 'RANGAP1']
918	GO:BP	GO:0051170	import into nucleus	0.0031236241664612	True	"""The directed movement of substances into the nucleus."" [GOC:ai]"	171	99	6	15719	0.0606060606060606	0.0350877192982456	query_1	['GO:0006913']	['RANBP2', 'AKT1', 'SUMO1', 'HDAC3', 'TP53', 'SMAD3']
917	GO:BP	GO:0009266	response to temperature stimulus	0.0031236241664612	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus."" [GOC:hb]"	171	99	6	15719	0.0606060606060606	0.0350877192982456	query_1	['GO:0009628']	['AKT1', 'CREBBP', 'SUMO1', 'EP300', 'FOXO1', 'HDAC2']
