Thanatophoric dysplasia type 1	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
264	GO:BP	GO:0016192	vesicle-mediated transport	1.0077708440415095e-06	True	"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]"	1519	98	27	17376	0.2755102040816326	0.0177748518762343	query_1	['GO:0006810']	['MET', 'RAPGEF1', 'EPS15L1', 'DOCK1', 'SRC', 'PLCG2', 'WASL', 'FYN', 'WAS', 'LAT', 'LYN', 'GRB2', 'ARL3', 'EGFR', 'AHI1', 'VAV1', 'SYK', 'FCGR1A', 'SH3KBP1', 'SH3GL2', 'RP2', 'HAP1', 'PTK2', 'DOCK2', 'ELMO1', 'CBL', 'ELMO2']
265	REAC	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	1.017595729478786e-06	True	Signaling by NTRK1 (TRKA)	110	98	8	17376	0.0816326530612244	0.0727272727272727	query_1	['REAC:R-HSA-166520']	['RAPGEF1', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PLCG1', 'SH3GL2', 'CRKL']
266	REAC	REAC:R-HSA-5673001	RAF/MAP kinase cascade	1.06739094474475e-06	True	RAF/MAP kinase cascade	256	98	11	17376	0.1122448979591836	0.04296875	query_1	['REAC:R-HSA-5684996']	['MET', 'SRC', 'PIK3R1', 'HGF', 'SHC1', 'SOS1', 'FYN', 'EGFR', 'ERBB2', 'PTK2', 'PDGFRA']
267	GO:BP	GO:0010952	positive regulation of peptidase activity	1.1387103470017997e-06	True	"""Any process that increases the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	175	98	10	17376	0.1020408163265306	0.0571428571428571	query_1	['GO:0045862', 'GO:0051345', 'GO:0052547']	['CYCS', 'APAF1', 'FYN', 'UACA', 'LYN', 'CASP9', 'SYK', 'HTRA2', 'DIABLO', 'LCK']
268	GO:BP	GO:0032956	regulation of actin cytoskeleton organization	1.3212559313073271e-06	True	"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:mah]"	342	98	13	17376	0.1326530612244898	0.0380116959064327	query_1	['GO:0030036', 'GO:0032970', 'GO:0051493']	['MET', 'LATS1', 'NCK1', 'PIK3R1', 'CRK', 'WASL', 'PXN', 'WAS', 'GRB2', 'CORO1B', 'PTK2B', 'PDGFRA', 'NCK2']
269	GO:BP	GO:0090218	positive regulation of lipid kinase activity	1.3562500808022535e-06	True	"""Any process that increases the frequency, rate or extent of lipid kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a simple or complex lipid."" [GOC:dph, GOC:tb]"	38	98	6	17376	0.0612244897959183	0.1578947368421052	query_1	['GO:0033674', 'GO:0043550', 'GO:0045834']	['SRC', 'LYN', 'FGFR3', 'PTK2B', 'PTK2', 'PDGFRA']
270	GO:BP	GO:0038179	neurotrophin signaling pathway	1.3562500808022535e-06	True	"""The series of molecular signals initiated by neurotrophin binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Neurotrophins are a family of secreted growth factors that induce the survival, development, and function of neurons."" [GOC:bf, GOC:jc, GOC:signaling, PMID:17466268, Wikipedia:Neurotrophin]"	38	98	6	17376	0.0612244897959183	0.1578947368421052	query_1	['GO:0007166', 'GO:0071363']	['RAPGEF1', 'BCAR1', 'SRC', 'SOS1', 'HAP1', 'PTPN11']
271	GO:BP	GO:0032502	developmental process	1.376716693964435e-06	True	"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]"	6020	98	60	17376	0.6122448979591837	0.0099667774086378	query_1	['GO:0008150']	['MET', 'RAPGEF1', 'LATS1', 'NCK1', 'DOCK1', 'SRC', 'PIK3R1', 'TMEM231', 'UNC119B', 'WIPF3', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'WAS', 'ZAP70', 'GSTK1', 'LYN', 'FGFR3', 'SHB', 'GRB2', 'DVL2', 'CORO1B', 'CASP9', 'ARL3', 'EGFR', 'AHI1', 'VAV1', 'NEK8', 'SYK', 'PLCG1', 'ERBB2', 'SH3KBP1', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'PKD1', 'RPGRIP1', 'PTK2', 'DOCK2', 'LCK', 'DOCK5', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'ANKS6']
272	GO:BP	GO:0097435	supramolecular fiber organization	1.413604959644917e-06	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]"	787	98	19	17376	0.1938775510204081	0.0241423125794155	query_1	['GO:0016043']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'WIPF3', 'WASL', 'WIPF1', 'PXN', 'WAS', 'GRB2', 'CORO1B', 'SH3KBP1', 'PTK2B', 'ELMO1', 'PDGFRA', 'NCK2', 'ELMO2']
273	GO:BP	GO:0002223	stimulatory C-type lectin receptor signaling pathway	1.4792517215157764e-06	True	"""The series of molecular signals initiated by the binding of C-type lectin to its receptor on the surface of a target cell, and resulting in cellular activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	20	98	5	17376	0.0510204081632653	0.25	query_1	['GO:0002220', 'GO:1990858']	['SRC', 'PLCG2', 'FYN', 'LYN', 'SYK']
274	GO:BP	GO:0071417	cellular response to organonitrogen compound	1.4792517215157764e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [GOC:mah]"	628	98	17	17376	0.173469387755102	0.0270700636942675	query_1	['GO:0010243', 'GO:0071310', 'GO:0071495', 'GO:1901699']	['RAPGEF1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PXN', 'FYN', 'LYN', 'GRB2', 'EGFR', 'CRKL', 'PTK2', 'PTPN11', 'PDGFRA']
275	GO:BP	GO:1990858	cellular response to lectin	1.4792517215157764e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	98	5	17376	0.0510204081632653	0.25	query_1	['GO:1990840']	['SRC', 'PLCG2', 'FYN', 'LYN', 'SYK']
276	GO:BP	GO:1990840	response to lectin	1.4792517215157764e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lectin stimulus. A lectin is a carbohydrate-binding protein, highly specific for binding sugar moieties."" [PMID:25996210, PMID:26306444]"	20	98	5	17376	0.0510204081632653	0.25	query_1	['GO:0009607']	['SRC', 'PLCG2', 'FYN', 'LYN', 'SYK']
277	GO:BP	GO:0010941	regulation of cell death	1.5001252649422566e-06	True	"""Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:dph, GOC:tb]"	1554	98	27	17376	0.2755102040816326	0.0173745173745173	query_1	['GO:0008219', 'GO:0050794']	['MET', 'LATS1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'APAF1', 'HGF', 'SHC1', 'PLCG2', 'FYN', 'LYN', 'CASP9', 'EGFR', 'APIP', 'AHI1', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'HTRA2', 'XIAP', 'DIABLO', 'PTK2', 'LCK', 'CBL', 'NCK2']
278	GO:BP	GO:0006955	immune response	1.582613018483158e-06	True	"""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."" [GO_REF:0000022, GOC:add]"	1665	98	28	17376	0.2857142857142857	0.0168168168168168	query_1	['GO:0002376', 'GO:0050896']	['RAPGEF1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'WAS', 'LAT', 'ZAP70', 'LYN', 'SHB', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2B', 'CRKL', 'XIAP', 'PTK2', 'DOCK2', 'LCK', 'CBL', 'PTPN11']
279	GO:BP	GO:0030334	regulation of cell migration	1.7025286813586746e-06	True	"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]"	885	98	20	17376	0.2040816326530612	0.0225988700564971	query_1	['GO:0016477', 'GO:2000145']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'WASL', 'DOCK4', 'LYN', 'CORO1B', 'EGFR', 'PLCG1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK5', 'PDGFRA']
280	GO:BP	GO:0045862	positive regulation of proteolysis	1.708186557717933e-06	True	"""Any process that activates or increases the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]"	352	98	13	17376	0.1326530612244898	0.0369318181818181	query_1	['GO:0006508', 'GO:0030162', 'GO:0051247']	['SRC', 'CYCS', 'APAF1', 'FYN', 'UACA', 'LYN', 'CASP9', 'SYK', 'PTK2B', 'HTRA2', 'DIABLO', 'PTK2', 'LCK']
281	GO:CC	GO:0015629	actin cytoskeleton	1.7757746910629193e-06	True	"""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes."" [GOC:jl, ISBN:0395825172, ISBN:0815316194]"	488	98	15	17376	0.1530612244897959	0.0307377049180327	query_1	['GO:0005856']	['BCAR1', 'SRC', 'WIPF3', 'CRK', 'WASL', 'WIPF1', 'PXN', 'ASAP1', 'WIPF2', 'FYN', 'WAS', 'CORO1B', 'HAP1', 'PTK2', 'DOCK5']
282	GO:BP	GO:0010631	epithelial cell migration	1.8773387840874e-06	True	"""The orderly movement of an epithelial cell from one site to another, often during the development of a multicellular organism."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:tb]"	294	98	12	17376	0.1224489795918367	0.0408163265306122	query_1	['GO:0001667', 'GO:0090132']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PLCG2', 'PXN', 'CORO1B', 'PLCG1', 'PTK2B', 'PTK2', 'DOCK5', 'PTPN11']
283	GO:BP	GO:0040012	regulation of locomotion	1.8783128524408623e-06	True	"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]"	981	98	21	17376	0.2142857142857142	0.0214067278287461	query_1	['GO:0040011', 'GO:0050789']	['MET', 'NCK1', 'BCAR1', 'DOCK1', 'SRC', 'PIK3R1', 'CRK', 'HGF', 'PLCG2', 'WASL', 'WAS', 'DOCK4', 'LYN', 'CORO1B', 'EGFR', 'PLCG1', 'PTK2B', 'CRKL', 'PTK2', 'DOCK5', 'PDGFRA']
284	REAC	REAC:R-HSA-9682385	FLT3 signaling in disease	1.922112426164546e-06	True	FLT3 signaling in disease	27	98	5	17376	0.0510204081632653	0.1851851851851851	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SOS1', 'GRB2', 'CBL', 'PTPN11']
285	GO:BP	GO:0043087	regulation of GTPase activity	1.9744352723406853e-06	True	"""Any process that modulates the rate of GTP hydrolysis by a GTPase."" [GOC:jl, GOC:mah]"	357	98	13	17376	0.1326530612244898	0.0364145658263305	query_1	['GO:0051336']	['MET', 'RAPGEF1', 'TBC1D13', 'CRK', 'SOS1', 'ASAP1', 'DVL2', 'VAV1', 'ERBB2', 'PTK2B', 'CRKL', 'RP2', 'PTK2']
286	GO:BP	GO:0090132	epithelium migration	1.9837072884705805e-06	True	"""The process in which the population of cells that make up an epithelium undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	296	98	12	17376	0.1224489795918367	0.0405405405405405	query_1	['GO:0090130']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PLCG2', 'PXN', 'CORO1B', 'PLCG1', 'PTK2B', 'PTK2', 'DOCK5', 'PTPN11']
287	GO:BP	GO:1901653	cellular response to peptide	2.0023516077120887e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]"	358	98	13	17376	0.1326530612244898	0.0363128491620111	query_1	['GO:0071417', 'GO:1901652', 'GO:1901701']	['NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PXN', 'FYN', 'LYN', 'GRB2', 'PTK2', 'PTPN11']
288	GO:BP	GO:2001056	positive regulation of cysteine-type endopeptidase activity	2.0023516077120887e-06	True	"""Any process that activates or increases the frequency, rate or extent of cysteine-type endopeptidase activity."" [GOC:obol]"	142	98	9	17376	0.0918367346938775	0.0633802816901408	query_1	['GO:0010950', 'GO:2000116']	['CYCS', 'APAF1', 'FYN', 'UACA', 'CASP9', 'SYK', 'HTRA2', 'DIABLO', 'LCK']
289	GO:BP	GO:0022008	neurogenesis	2.0076701800682066e-06	True	"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	1581	98	27	17376	0.2755102040816326	0.01707779886148	query_1	['GO:0007399', 'GO:0030154']	['MET', 'RAPGEF1', 'NCK1', 'CRK', 'NPHP4', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'ASAP1', 'FYN', 'LYN', 'DVL2', 'ARL3', 'EGFR', 'AHI1', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
290	GO:BP	GO:0071375	cellular response to peptide hormone stimulus	2.0084316410542707e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [GOC:mah]"	297	98	12	17376	0.1224489795918367	0.0404040404040404	query_1	['GO:0032870', 'GO:0043434', 'GO:1901653']	['NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PXN', 'LYN', 'GRB2', 'PTK2', 'PTPN11']
291	REAC	REAC:R-HSA-5620920	Cargo trafficking to the periciliary membrane	2.045098380560965e-06	True	Cargo trafficking to the periciliary membrane	51	98	6	17376	0.0612244897959183	0.1176470588235294	query_1	['REAC:R-HSA-5617833']	['CYS1', 'UNC119B', 'ASAP1', 'ARL3', 'RP2', 'PKD1']
292	GO:BP	GO:0072359	circulatory system development	2.0572021963126186e-06	True	"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]"	1082	98	22	17376	0.2244897959183673	0.0203327171903881	query_1	['GO:0048731']	['RAPGEF1', 'TMEM231', 'HGF', 'SHC1', 'SOS1', 'RPGRIP1L', 'B9D1', 'SHB', 'DVL2', 'EGFR', 'AHI1', 'NEK8', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'CRKL', 'PKD1', 'PTK2', 'PTPN11', 'PDGFRA', 'ANKS6']
293	GO:BP	GO:0048699	generation of neurons	2.0572021963126186e-06	True	"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]"	1376	98	25	17376	0.2551020408163265	0.0181686046511627	query_1	['GO:0022008']	['MET', 'RAPGEF1', 'NCK1', 'CRK', 'NPHP4', 'HGF', 'WASL', 'SOS1', 'RPGRIP1L', 'ASAP1', 'FYN', 'LYN', 'DVL2', 'ARL3', 'AHI1', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'RPGRIP1', 'PTK2', 'PTPN11', 'NCK2']
294	GO:BP	GO:0050870	positive regulation of T cell activation	2.124665074807813e-06	True	"""Any process that activates or increases the frequency, rate or extent of T cell activation."" [GOC:ai]"	242	98	11	17376	0.1122448979591836	0.0454545454545454	query_1	['GO:0042110', 'GO:0050863', 'GO:0051251', 'GO:1903039']	['NCK1', 'SRC', 'FYN', 'ZAP70', 'LYN', 'SHB', 'VAV1', 'SYK', 'LCK', 'PTPN11', 'NCK2']
295	GO:BP	GO:0090130	tissue migration	2.25956392456878e-06	True	"""The process in which the population of cells that make up a tissue undergo directed movement."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	301	98	12	17376	0.1224489795918367	0.0398671096345514	query_1	['GO:0032501']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PLCG2', 'PXN', 'CORO1B', 'PLCG1', 'PTK2B', 'PTK2', 'DOCK5', 'PTPN11']
296	GO:BP	GO:0048731	system development	2.25956392456878e-06	True	"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]"	3689	98	44	17376	0.4489795918367347	0.0119273515857956	query_1	['GO:0007275', 'GO:0048856']	['MET', 'RAPGEF1', 'NCK1', 'SRC', 'TMEM231', 'UNC119B', 'CRK', 'APAF1', 'NPHP4', 'HGF', 'SHC1', 'WASL', 'SOS1', 'RPGRIP1L', 'NPHP1', 'ASAP1', 'FYN', 'B9D1', 'LYN', 'FGFR3', 'SHB', 'DVL2', 'CASP9', 'ARL3', 'EGFR', 'AHI1', 'NEK8', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'HTRA2', 'GNAT1', 'SH3GL2', 'CRKL', 'HAP1', 'PKD1', 'RPGRIP1', 'PTK2', 'CBL', 'PTPN11', 'PDGFRA', 'NCK2', 'ANKS6']
297	REAC	REAC:R-HSA-9020558	Interleukin-2 signaling	2.278501633915876e-06	True	Interleukin-2 signaling	12	98	4	17376	0.0408163265306122	0.3333333333333333	query_1	['REAC:R-HSA-451927']	['SHC1', 'SYK', 'PTK2B', 'LCK']
298	GO:BP	GO:0051249	regulation of lymphocyte activation	2.311839196425551e-06	True	"""Any process that modulates the frequency, rate or extent of lymphocyte activation."" [GOC:ai]"	501	98	15	17376	0.1530612244897959	0.029940119760479	query_1	['GO:0002694', 'GO:0046649']	['NCK1', 'SRC', 'SOS1', 'FYN', 'LAT', 'ZAP70', 'LYN', 'SHB', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'LCK', 'PTPN11', 'NCK2']
299	GO:BP	GO:0010634	positive regulation of epithelial cell migration	2.3986311061097854e-06	True	"""Any process that activates or increases the frequency, rate or extent of epithelial cell migration."" [GOC:BHF, GOC:dph, GOC:tb]"	146	98	9	17376	0.0918367346938775	0.0616438356164383	query_1	['GO:0010631', 'GO:0010632', 'GO:0030335']	['MET', 'BCAR1', 'DOCK1', 'SRC', 'PLCG2', 'PLCG1', 'PTK2B', 'PTK2', 'DOCK5']
300	GO:BP	GO:0002861	regulation of inflammatory response to antigenic stimulus	2.4927807487282143e-06	True	"""Any process that modulates the frequency, rate, or extent of an inflammatory response to an antigenic stimulus."" [GOC:add]"	43	98	6	17376	0.0612244897959183	0.1395348837209302	query_1	['GO:0002437', 'GO:0050727', 'GO:0050776']	['SRC', 'FYN', 'LYN', 'SYK', 'PLCG1', 'FCGR1A']
301	GO:BP	GO:0009605	response to external stimulus	2.6183602562382505e-06	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]"	2654	98	36	17376	0.3673469387755102	0.0135644310474755	query_1	['GO:0050896']	['MET', 'NCK1', 'BCAR1', 'SRC', 'CRK', 'APAF1', 'HGF', 'SHC1', 'PLCG2', 'WASL', 'SOS1', 'WIPF1', 'FYN', 'WAS', 'DOCK4', 'ZAP70', 'LYN', 'CORO1B', 'CASP9', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'PTK2B', 'GNAT1', 'CRKL', 'XIAP', 'PKD1', 'PTK2', 'DOCK2', 'LCK', 'CBL', 'PTPN11', 'PDGFRA', 'ELMO2']
302	GO:CC	GO:1903958	nitric-oxide synthase complex	2.8358431671907506e-06	True	"""A protein complex which is capable of nitric-oxide synthase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:25417112]"	3	98	3	17376	0.0306122448979591	1.0	query_1	['GO:1990204']	['MTARC1', 'CYB5R3', 'CYB5B']
303	GO:CC	GO:0043293	apoptosome	2.8358431671907506e-06	True	"""A multisubunit protein complex involved in the signaling phase of the apoptotic process. In mammals it is typically composed of seven Apaf-1 subunits bound to cytochrome c and caspase-9. A similar complex to promote apoptosis is formed from homologous gene products in other eukaryotic organisms."" [GOC:mtg_apoptosis, PMID:10428850, PMID:11406413, PMID:12176339, PMID:15189137]"	3	98	3	17376	0.0306122448979591	1.0	query_1	['GO:0005829', 'GO:0032991']	['CYCS', 'APAF1', 'CASP9']
304	GO:CC	GO:0120206	photoreceptor distal connecting cilium	2.8358431671907506e-06	True	"""The distal region of the photoreceptor connecting cilium is structurally unique to the photoreceptor and is maintained by retina-specific protein, SPATA7, and its interacting partners RPGR and RPGRIP1. It is essential for photoreceptor sensory cilium stability."" [GOC:krc, PMID:29899041]"	3	98	3	17376	0.0306122448979591	1.0	query_1	['GO:0032391', 'GO:0110165']	['NPHP4', 'SPATA7', 'RPGRIP1']
305	GO:BP	GO:0031295	T cell costimulation	2.8408299165113844e-06	True	"""The process of providing, via surface-bound receptor-ligand pairs, a second, antigen-independent, signal in addition to that provided by the T cell receptor to augment T cell activation."" [ISBN:0781735149]"	44	98	6	17376	0.0612244897959183	0.1363636363636363	query_1	['GO:0031294', 'GO:0050870']	['SRC', 'FYN', 'LYN', 'VAV1', 'LCK', 'PTPN11']
306	GO:BP	GO:1901699	cellular response to nitrogen compound	2.951547289866164e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]"	666	98	17	17376	0.173469387755102	0.0255255255255255	query_1	['GO:0070887', 'GO:1901698']	['RAPGEF1', 'NCK1', 'BCAR1', 'SRC', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PXN', 'FYN', 'LYN', 'GRB2', 'EGFR', 'CRKL', 'PTK2', 'PTPN11', 'PDGFRA']
307	GO:BP	GO:0051493	regulation of cytoskeleton organization	3.1087780246794256e-06	True	"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]"	514	98	15	17376	0.1530612244897959	0.0291828793774319	query_1	['GO:0007010', 'GO:0033043']	['MET', 'LATS1', 'NCK1', 'PIK3R1', 'CRK', 'WASL', 'PXN', 'WAS', 'GRB2', 'CORO1B', 'PTK2B', 'PKD1', 'PTK2', 'PDGFRA', 'NCK2']
308	REAC	REAC:R-HSA-9674555	Signaling by CSF3 (G-CSF)	3.198363052356608e-06	True	Signaling by CSF3 (G-CSF)	30	98	5	17376	0.0510204081632653	0.1666666666666666	query_1	['REAC:R-HSA-1280215']	['SHC1', 'LYN', 'GRB2', 'SYK', 'PTPN11']
309	REAC	REAC:R-HSA-2029485	Role of phospholipids in phagocytosis	3.198363052356608e-06	True	Role of phospholipids in phagocytosis	30	98	5	17376	0.0510204081632653	0.1666666666666666	query_1	['REAC:R-HSA-2029480']	['PIK3R1', 'PLCG2', 'SYK', 'PLCG1', 'FCGR1A']
310	REAC	REAC:R-HSA-182971	EGFR downregulation	3.198363052356608e-06	True	EGFR downregulation	30	98	5	17376	0.0510204081632653	0.1666666666666666	query_1	['REAC:R-HSA-177929']	['EPS15L1', 'EGFR', 'SH3KBP1', 'SH3GL2', 'CBL']
