Pierpont syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1087	GO:BP	GO:0003272	endocardial cushion formation	0.0027869373341883	True	"""The developmental process pertaining to the initial formation of an endocardial cushion. The endocardial cushion is a specialized region of mesenchymal cells that will give rise to the heart septa and valves."" [GOC:mtg_heart, PMID:15797462]"	28	101	3	15719	0.0297029702970297	0.1071428571428571	query_1	['GO:0003203', 'GO:0048646']	['SMAD4', 'NOTCH1', 'RBPJ']
1088	GO:BP	GO:0098781	ncRNA transcription	0.0028109472421304	True	"""The transcription of non (protein) coding RNA from a DNA template."" [GOC:dos]"	64	101	4	15719	0.0396039603960396	0.0625	query_1	['GO:0006351']	['CDK7', 'SMARCA4', 'SMARCB1', 'TP53']
1089	GO:BP	GO:0051403	stress-activated MAPK cascade	0.0028109472421304	True	"""The series of molecular signals in which a stress-activated MAP kinase cascade relays a signal; MAP kinase cascades involve at least three protein kinase activities and culminate in the phosphorylation and activation of a MAP kinase."" [GOC:ai, PMID:15936270]"	233	101	7	15719	0.0693069306930693	0.0300429184549356	query_1	['GO:0000165', 'GO:0031098']	['DAXX', 'GPS2', 'NCOR1', 'HDAC3', 'FOXO1', 'SMAD3', 'HIPK2']
1090	GO:BP	GO:0001947	heart looping	0.0028109472421304	True	"""The tube morphogenesis process in which the primitive heart tube loops asymmetrically. This looping brings the primitive heart chambers into alignment preceding their future integration. Heart looping begins with dextral-looping and ends when the main regional divisions of the mature heart and primordium of the great arterial trunks become established preceeding septation."" [GOC:dph, PMID:12094232]"	64	101	4	15719	0.0396039603960396	0.0625	query_1	['GO:0003143', 'GO:0061371']	['NOTCH1', 'NOTCH2', 'FOXH1', 'SMAD3']
1091	GO:BP	GO:0010035	response to inorganic substance	0.002839851925933	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:sm]"	547	101	11	15719	0.1089108910891089	0.0201096892138939	query_1	['GO:0042221']	['AKT1', 'SUMO1', 'DAXX', 'FABP1', 'CDK2', 'FOXO1', 'PDE8A', 'CDKN1B', 'TP53', 'HDAC2', 'CCND1']
1092	GO:BP	GO:0043534	blood vessel endothelial cell migration	0.002854495600575	True	"""The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis."" [PMID:11166264]"	112	101	5	15719	0.0495049504950495	0.0446428571428571	query_1	['GO:0043542']	['AKT1', 'PPARG', 'NOTCH1', 'MECP2', 'SP1']
1093	GO:BP	GO:0032102	negative regulation of response to external stimulus	0.0028980378600934	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]"	382	101	9	15719	0.0891089108910891	0.0235602094240837	query_1	['GO:0009605', 'GO:0032101', 'GO:0048585']	['PPARG', 'NR1H2', 'RB1', 'PPARA', 'NR1H3', 'NOTCH1', 'GPS2', 'NR1H4', 'SMAD3']
1094	GO:BP	GO:0009267	cellular response to starvation	0.0029338696488676	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nourishment."" [GOC:jl]"	170	101	6	15719	0.0594059405940594	0.0352941176470588	query_1	['GO:0031669', 'GO:0033554', 'GO:0042594']	['FOXO3', 'PPARA', 'CDKN1A', 'SP1', 'FOXO1', 'TP53']
1096	GO:BP	GO:0071300	cellular response to retinoic acid	0.0029643224069915	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus."" [GOC:mah]"	65	101	4	15719	0.0396039603960396	0.0615384615384615	query_1	['GO:0032526', 'GO:0071396', 'GO:1901701']	['PPARG', 'SNW1', 'RARA', 'HDAC2']
1095	GO:BP	GO:0051568	histone H3-K4 methylation	0.0029643224069915	True	"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 4 of the histone."" [GOC:ai, GOC:pr]"	65	101	4	15719	0.0396039603960396	0.0615384615384615	query_1	['GO:0034968']	['CTNNB1', 'SMAD4', 'SNW1', 'KDM1A']
71	GO:CC	GO:0000779	condensed chromosome, centromeric region	0.0029866642869542	True	"""The region of a condensed chromosome that includes the centromere and associated proteins, including the kinetochore. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:elh, GOC:kmv]"	174	101	6	16420	0.0594059405940594	0.0344827586206896	query_1	['GO:0000775', 'GO:0000793']	['SMARCA4', 'SIN3A', 'SMARCB1', 'SMARCC2', 'KAT2B', 'SMARCC1']
1097	GO:BP	GO:0065003	protein-containing complex assembly	0.0030093957380755	True	"""The aggregation, arrangement and bonding together of a set of macromolecules to form a protein-containing complex."" [GOC:jl]"	1562	101	21	15719	0.2079207920792079	0.0134443021766965	query_1	['GO:0022607', 'GO:0043933']	['SMAD1', 'WDR77', 'CREBBP', 'MDM2', 'NR1H2', 'RB1', 'SMARCA4', 'SUMO1', 'SMAD2', 'DAXX', 'SMARCB1', 'SMAD4', 'EP300', 'MECP2', 'PRMT5', 'ESR1', 'CDKN1B', 'CLNS1A', 'TP53', 'SMAD3', 'PML']
1114	GO:BP	GO:0060674	placenta blood vessel development	0.0030457619095882	True	"""The process whose specific outcome is the progression of a blood vessel of the placenta over time, from its formation to the mature structure."" [GOC:dph, PMID:16916377]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0001568', 'GO:0001890']	['AKT1', 'RBPJ', 'NOTCH2']
1113	GO:BP	GO:0043697	cell dedifferentiation	0.0030457619095882	True	"""The process in which a specialized cell loses the structural or functional features that characterize it in the mature organism, or some other relatively stable phase of the organism's life history. Under certain conditions, these cells can revert back to the features of the stem cells that were their ancestors."" [GOC:dph, GOC:pg]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0043696', 'GO:0048869']	['NCOA3', 'CDK6']
1112	GO:BP	GO:2000138	positive regulation of cell proliferation involved in heart morphogenesis	0.0030457619095882	True	"""Any process that activates or increases the frequency, rate or extent of cell proliferation involved in heart morphogenesis."" [GOC:dph]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0008284', 'GO:0061323', 'GO:2000136']	['SMAD4', 'RBPJ']
1110	GO:BP	GO:1903943	regulation of hepatocyte apoptotic process	0.0030457619095882	True	"""Any process that modulates the frequency, rate or extent of hepatocyte apoptotic process."" [GO_REF:0000058, GOC:TermGenie, PMID:8649852]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0097284', 'GO:1904035']	['RB1', 'PPARA']
1109	GO:BP	GO:1904030	negative regulation of cyclin-dependent protein kinase activity	0.0030457619095882	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of cyclin-dependent protein kinase activity."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:22995177]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0006469', 'GO:1904029']	['CDKN1A', 'KAT2B', 'CDKN1B']
1098	GO:BP	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.0030457619095882	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cyclin-dependent protein serine/threonine kinase activity."" [GOC:go_curators, GOC:pr]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0000079', 'GO:0045786', 'GO:0071901', 'GO:1904030']	['CDKN1A', 'KAT2B', 'CDKN1B']
1099	GO:BP	GO:0038107	nodal signaling pathway involved in determination of left/right asymmetry	0.0030457619095882	True	"""The series of molecular signals initiated by a nodal protein binding of to an activin receptor on the surface of a target cell, which contributes to the establishment of an organism's body plan or part of an organism with respect to the left and right halves."" [GOC:BHF, GOC:vk, PMID:12857784, PMID:17287255, PMID:20413706]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0007368', 'GO:0038092']	['SMAD2', 'FOXH1']
1100	GO:BP	GO:0032369	negative regulation of lipid transport	0.0030457619095882	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0006869', 'GO:0032368', 'GO:0051051', 'GO:1905953']	['AKT1', 'NR1H2', 'NR1H3']
1111	GO:BP	GO:0043696	dedifferentiation	0.0030457619095882	True	"""The process in which a specialized structure (cell, tissue or organ) loses structural or functional features that characterize it in the mature organism, or some other relatively stable phase of the organism's life history. Under certain conditions, these structures can revert back to the features of their ancestors."" [GOC:dph, GOC:pg]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0032502']	['NCOA3', 'CDK6']
1102	GO:BP	GO:0048664	neuron fate determination	0.0030457619095882	True	"""The process in which a cell becomes capable of differentiating autonomously into a neuron regardless of its environment; upon determination, the cell fate cannot be reversed."" [GOC:dph]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0001709', 'GO:0048663']	['CTNNB1', 'FOXG1']
1103	GO:BP	GO:0033299	secretion of lysosomal enzymes	0.0030457619095882	True	"""The controlled release of lysosomal enzymes by a cell."" [GOC:mah]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0009306']	['NR1H2', 'NR1H3']
1104	GO:BP	GO:0090186	regulation of pancreatic juice secretion	0.0030457619095882	True	"""Any process that modulates the rate, frequency or extent of pancreatic juice secretion, the regulated release of pancreatic juice by the exocrine pancreas into the upper part of the intestine."" [GOC:dph, GOC:tb]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0030157', 'GO:0044058', 'GO:0050878', 'GO:0051046']	['NR1H2', 'NR1H3']
1105	GO:BP	GO:0060964	regulation of miRNA-mediated gene silencing	0.0030457619095882	True	"""A process that modulates the rate, frequency, or extent of the downregulation of gene expression through the action of microRNAs (miRNAs)."" [GOC:aruk, GOC:bc, GOC:dph, GOC:rl, GOC:tb, PMID:23985560, PMID:28379604]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0035195', 'GO:1900368']	['STAT3', 'PPARG', 'TP53']
1101	GO:BP	GO:1900164	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	0.0030457619095882	True	"""The series of molecular signals initiated by a nodal protein binding to an activin receptor on the surface of a target cell, which contributes to the establishment of lateral mesoderm with respect to the left and right halves."" [GOC:BHF, GOC:TermGenie, GOC:vk]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0003140', 'GO:0038107']	['SMAD2', 'FOXH1']
1106	GO:BP	GO:0045684	positive regulation of epidermis development	0.0030457619095882	True	"""Any process that activates or increases the frequency, rate or extent of epidermis development."" [GOC:go_curators]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0008544', 'GO:0045682', 'GO:0051094']	['NCOA3', 'NOTCH1', 'VDR']
1107	GO:BP	GO:0060390	regulation of SMAD protein signal transduction	0.0030457619095882	True	"""Any process that modulates the rate, frequency or extent of SMAD protein signal transduction. Pathway-restricted SMAD proteins and common-partner SMAD proteins are involved in the transforming growth factor beta receptor signaling pathways."" [GOC:BHF, GOC:dph, GOC:tb]"	29	101	3	15719	0.0297029702970297	0.1034482758620689	query_1	['GO:0060395', 'GO:1902531']	['PPARG', 'WWTR1', 'SMAD4']
1108	GO:BP	GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation	0.0030457619095882	True	"""Any process that modulates the frequency, rate, or extent of CD8-positive, alpha-beta T cell differentiation."" [GOC:add, ISBN:0781735149]"	7	101	2	15719	0.0198019801980198	0.2857142857142857	query_1	['GO:0043374', 'GO:0046637', 'GO:2001185']	['CBFB', 'RUNX1']
1115	GO:BP	GO:0007254	JNK cascade	0.0030595544081868	True	"""An intracellular protein kinase cascade containing at least a JNK (a MAPK), a JNKK (a MAPKK) and a JUN3K (a MAP3K). The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinases in the downstream tier to transmit a signal within a cell."" [GOC:bf, GOC:signaling, PMID:11790549, PMID:20811974]"	172	101	6	15719	0.0594059405940594	0.0348837209302325	query_1	['GO:0051403']	['DAXX', 'GPS2', 'NCOR1', 'HDAC3', 'SMAD3', 'HIPK2']
1116	GO:BP	GO:0035019	somatic stem cell population maintenance	0.0030839164411641	True	"""Any process by which an organism retains a population of somatic stem cells, undifferentiated cells in the embryo or adult which can undergo unlimited division and give rise to cell types of the body other than those of the germ-line."" [GOC:bf, ISBN:0582227089]"	66	101	4	15719	0.0396039603960396	0.0606060606060606	query_1	['GO:0019827']	['REST', 'STAT3', 'RBPJ', 'SKI']
1118	GO:BP	GO:0060538	skeletal muscle organ development	0.0032403916036341	True	"""The progression of a skeletal muscle organ over time from its initial formation to its mature state. A skeletal muscle organ includes the skeletal muscle tissue and its associated connective tissue."" [GOC:dph]"	174	101	6	15719	0.0594059405940594	0.0344827586206896	query_1	['GO:0007517']	['CTNNB1', 'RB1', 'NOTCH1', 'EP300', 'SKI', 'SKIL']
1117	GO:BP	GO:0043484	regulation of RNA splicing	0.0032403916036341	True	"""Any process that modulates the frequency, rate or extent of RNA splicing, the process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA."" [GOC:jl]"	174	101	6	15719	0.0594059405940594	0.0344827586206896	query_1	['GO:0008380', 'GO:0010468', 'GO:0051252']	['REST', 'WDR77', 'PRMT5', 'SNW1', 'KAT2B', 'CLNS1A']
1122	GO:BP	GO:1900076	regulation of cellular response to insulin stimulus	0.0032462510670661	True	"""Any process that modulates the frequency, rate or extent of cellular response to insulin stimulus."" [GOC:TermGenie, GOC:yaf]"	67	101	4	15719	0.0396039603960396	0.0597014925373134	query_1	['GO:0032869', 'GO:0048583', 'GO:0050794']	['PPARG', 'NCOA2', 'NR1H4', 'NCOA1']
1121	GO:BP	GO:0031098	stress-activated protein kinase signaling cascade	0.0032462510670661	True	"""The series of molecular signals in which a stress-activated protein kinase (SAPK) cascade relays a signal."" [GOC:mah]"	240	101	7	15719	0.0693069306930693	0.0291666666666666	query_1	['GO:0033554', 'GO:0035556']	['DAXX', 'GPS2', 'NCOR1', 'HDAC3', 'FOXO1', 'SMAD3', 'HIPK2']
1119	GO:BP	GO:0042246	tissue regeneration	0.0032462510670661	True	"""The regrowth of lost or destroyed tissues."" [GOC:curators]"	67	101	4	15719	0.0396039603960396	0.0597014925373134	query_1	['GO:0031099', 'GO:0048589']	['CDKN1A', 'NOTCH1', 'RUNX1', 'CDKN1B']
1120	GO:BP	GO:0031100	animal organ regeneration	0.0032462510670661	True	"""The regrowth of a lost or destroyed animal organ."" [GOC:mah]"	67	101	4	15719	0.0396039603960396	0.0597014925373134	query_1	['GO:0031099', 'GO:0048513']	['PPARG', 'NOTCH1', 'PRMT5', 'CCND1']
1123	GO:BP	GO:0021700	developmental maturation	0.0033014385358898	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	313	101	8	15719	0.0792079207920792	0.0255591054313099	query_1	['GO:0032502']	['WDR77', 'CBFB', 'PPARG', 'CTNNB1', 'RB1', 'RBPJ', 'MECP2', 'KDM1A']
1124	GO:BP	GO:0098813	nuclear chromosome segregation	0.0033670436426449	True	"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]"	314	101	8	15719	0.0792079207920792	0.0254777070063694	query_1	['GO:0007059']	['RB1', 'SMARCA4', 'SMARCA2', 'CCNE1', 'SMARCB1', 'SMARCC2', 'KAT2B', 'SMARCC1']
1125	GO:BP	GO:0071482	cellular response to light stimulus	0.0033743698803705	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:mah]"	117	101	5	15719	0.0495049504950495	0.0427350427350427	query_1	['GO:0009416', 'GO:0071478']	['CREBBP', 'CDKN1A', 'EP300', 'TP53', 'KDM1A']
