ALG8-CDG	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
286	GO:BP	GO:0034369	plasma lipoprotein particle remodeling	8.463722587228098e-06	True	"""The acquisition, loss or modification of a protein or lipid within a plasma lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase, with the subsequent loss of free fatty acid, and the esterification of cholesterol by phosphatidylcholine-sterol O-acyltransferase (lecithin cholesterol acyltransferase; LCAT)."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	29	97	5	17376	0.0515463917525773	0.1724137931034483	query_1	['GO:0034368', 'GO:0071827', 'GO:0097006']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
287	GO:BP	GO:0034368	protein-lipid complex remodeling	8.463722587228098e-06	True	"""The acquisition, loss or modification of a protein or lipid within a protein-lipid complex."" [GOC:BHF, GOC:mah, GOC:rl]"	29	97	5	17376	0.0515463917525773	0.1724137931034483	query_1	['GO:0034367', 'GO:0071825']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
288	GO:BP	GO:0032369	negative regulation of lipid transport	8.463722587228098e-06	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	29	97	5	17376	0.0515463917525773	0.1724137931034483	query_1	['GO:0006869', 'GO:0032368', 'GO:0051051', 'GO:1905953']	['APOC3', 'ITGAV', 'ITGB3', 'APOA2', 'APOC2']
289	GO:BP	GO:0033344	cholesterol efflux	8.686209380174512e-06	True	"""The directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle."" [GOC:sart]"	54	97	6	17376	0.0618556701030927	0.1111111111111111	query_1	['GO:0030301']	['APOC3', 'APOE', 'APOA1', 'LRP1', 'APOA2', 'APOC2']
290	GO:BP	GO:0030003	intracellular monoatomic cation homeostasis	8.802937725023417e-06	True	"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]"	490	97	14	17376	0.1443298969072164	0.0285714285714285	query_1	['GO:0006873', 'GO:0055080']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'FLNA', 'TFRC', 'APOE', 'HFE', 'BDKRB1', 'F2', 'TF', 'TFR2', 'GP5', 'HPX']
291	GO:BP	GO:0008015	blood circulation	9.416588603712883e-06	True	"""The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products."" [GOC:mtg_heart, ISBN:0192800825]"	493	97	14	17376	0.1443298969072164	0.0283975659229208	query_1	['GO:0003013']	['HBB', 'SRC', 'FGA', 'TJP1', 'BDKRB2', 'GJA1', 'FLNA', 'APOE', 'CRP', 'BDKRB1', 'FGB', 'FGG', 'KNG1', 'PRCP']
292	GO:BP	GO:0051208	sequestering of calcium ion	9.775370869755484e-06	True	"""The process of binding or confining calcium ions such that they are separated from other components of a biological system."" [GOC:ai]"	129	97	8	17376	0.0824742268041237	0.0620155038759689	query_1	['GO:0006874', 'GO:0051651']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'FLNA', 'BDKRB1', 'F2', 'GP5']
293	REAC	REAC:R-HSA-5673001	RAF/MAP kinase cascade	1.0175373255620558e-05	True	RAF/MAP kinase cascade	256	97	10	17376	0.1030927835051546	0.0390625	query_1	['REAC:R-HSA-5684996']	['FN1', 'SRC', 'FGA', 'ITGB3', 'VWF', 'ITGA2B', 'FGB', 'FGG', 'TLN1', 'PTK2']
294	GO:CC	GO:1990777	lipoprotein particle	1.0510180414989955e-05	True	"""A spherical particle containing non-covalently associated proteins and lipids. Examples are plasma lipoprotein particles which transport lipids in the blood or lymph."" [GOC:vesicles]"	37	97	5	17376	0.0515463917525773	0.1351351351351351	query_1	['GO:0032994']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
295	GO:CC	GO:0034358	plasma lipoprotein particle	1.0510180414989955e-05	True	"""A spherical particle with a hydrophobic core of triglycerides and/or cholesterol esters, surrounded by an amphipathic monolayer of phospholipids, cholesterol and apolipoproteins. Plasma lipoprotein particles transport lipids, which are non-covalently associated with the particles, in the blood or lymph."" [GOC:BHF, GOC:expert_pt, GOC:rl]"	37	97	5	17376	0.0515463917525773	0.1351351351351351	query_1	['GO:0005615', 'GO:1990777']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
296	GO:BP	GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	1.0539521361975868e-05	True	"""Any process that decreases the rate, frequency or extent of very-low-density lipoprotein particle remodeling. Very-low-density lipoprotein particle remodeling is the acquisition, loss or modification of a protein or lipid within a very-low-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase or lipoprotein lipase and the subsequent loss of free fatty acid."" [GOC:tb]"	4	97	3	17376	0.0309278350515463	0.75	query_1	['GO:0010901', 'GO:0034372', 'GO:0051129', 'GO:0051241']	['APOC3', 'APOA1', 'APOA2']
297	GO:BP	GO:0051919	positive regulation of fibrinolysis	1.0539521361975868e-05	True	"""Any process that activates, maintains or increases the frequency, rate or extent of fibrinolysis, an ongoing process that solubilizes fibrin, resulting in the removal of small blood clots."" [GOC:ai]"	4	97	3	17376	0.0309278350515463	0.75	query_1	['GO:0030195', 'GO:0042730', 'GO:0048518', 'GO:0051917']	['F12', 'F11', 'KLKB1']
298	GO:BP	GO:0006873	intracellular monoatomic ion homeostasis	1.0641458551138734e-05	True	"""A homeostatic process involved in the maintenance of a steady state level of monoatomic ions within a cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]"	499	97	14	17376	0.1443298969072164	0.0280561122244488	query_1	['GO:0050801', 'GO:0055082']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'FLNA', 'TFRC', 'APOE', 'HFE', 'BDKRB1', 'F2', 'TF', 'TFR2', 'GP5', 'HPX']
299	GO:BP	GO:0034367	protein-containing complex remodeling	1.1481306772714017e-05	True	"""The acquisition, loss, or modification of macromolecules within a complex, resulting in the alteration of an existing complex."" [GOC:BHF, GOC:mah, GOC:mtg_mpo, GOC:rl]"	31	97	5	17376	0.0515463917525773	0.1612903225806451	query_1	['GO:0043933']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
300	REAC	REAC:R-HSA-5684996	MAPK1/MAPK3 signaling	1.1917025303907867e-05	True	MAPK1/MAPK3 signaling	261	97	10	17376	0.1030927835051546	0.0383141762452107	query_1	['REAC:R-HSA-5683057']	['FN1', 'SRC', 'FGA', 'ITGB3', 'VWF', 'ITGA2B', 'FGB', 'FGG', 'TLN1', 'PTK2']
301	GO:BP	GO:0055082	intracellular chemical homeostasis	1.2080755705246196e-05	True	"""A homeostatic process involved in the maintenance of a steady state level of a chemical within a cell."" [GOC:isa_complete, GOC:jid]"	665	97	16	17376	0.1649484536082474	0.0240601503759398	query_1	['GO:0019725', 'GO:0048878']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'TJP1', 'FLNA', 'TFRC', 'APOE', 'HFE', 'BDKRB1', 'F2', 'TF', 'TFR2', 'FITM2', 'GP5', 'HPX']
302	GO:BP	GO:0007369	gastrulation	1.236978689107942e-05	True	"""A complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals. The details of gastrulation vary from species to species, but usually result in the formation of the three primary germ layers, ectoderm, mesoderm and endoderm."" [GOC:curators, ISBN:9780878933846]"	182	97	9	17376	0.0927835051546391	0.0494505494505494	query_1	['GO:0048598']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'GJA1', 'ITGA5', 'APOA1', 'VTN']
303	GO:BP	GO:2000145	regulation of cell motility	1.30811387117266e-05	True	"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]"	937	97	19	17376	0.1958762886597938	0.0202774813233724	query_1	['GO:0040012', 'GO:0048870', 'GO:0050794']	['RHOD', 'ITGB1', 'FN1', 'ITGAV', 'SRC', 'ITGB3', 'GP1BA', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'ITGA5', 'BDKRB1', 'LRP1', 'TF', 'VTN', 'PTK2', 'C1QBP', 'PRCP']
304	GO:BP	GO:0098771	inorganic ion homeostasis	1.3116087649572058e-05	True	"""Any process involved in the maintenance of an internal steady state of inorganic ions within an organism or cell."" [GOC:dos]"	509	97	14	17376	0.1443298969072164	0.0275049115913556	query_1	['GO:0048878']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'FLNA', 'TFRC', 'APOE', 'HFE', 'BDKRB1', 'F2', 'TF', 'TFR2', 'GP5', 'HPX']
305	GO:BP	GO:0034330	cell junction organization	1.4674747353979752e-05	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]"	676	97	16	17376	0.1649484536082474	0.0236686390532544	query_1	['GO:0016043']	['RHOD', 'C3', 'ITGB1', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'ITGA5', 'WHAMM', 'YWHAZ', 'TLN1', 'PTK2']
306	GO:BP	GO:0019725	cellular homeostasis	1.5305384802300362e-05	True	"""Any process involved in the maintenance of an internal steady state at the level of the cell."" [GOC:isa_complete, GOC:jl, ISBN:0395825172]"	765	97	17	17376	0.1752577319587628	0.0222222222222222	query_1	['GO:0042592']	['GP1BB', 'ITGB3', 'GP1BA', 'GP9', 'TJP1', 'FLNA', 'TFRC', 'APOE', 'HFE', 'NELL2', 'BDKRB1', 'F2', 'TF', 'TFR2', 'FITM2', 'GP5', 'HPX']
307	GO:CC	GO:0032994	protein-lipid complex	1.5372366365502393e-05	True	"""A macromolecular complex containing separate protein and lipid molecules. Separate in this context means not covalently bound to each other."" [GOC:mah]"	40	97	5	17376	0.0515463917525773	0.125	query_1	['GO:0032991']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
308	GO:BP	GO:0006641	triglyceride metabolic process	1.6122685094291328e-05	True	"""The chemical reactions and pathways involving triglyceride, any triester of glycerol. The three fatty acid residues may all be the same or differ in any permutation. Triglycerides are important components of plant oils, animal fats and animal plasma lipoproteins."" [ISBN:0198506732]"	96	97	7	17376	0.0721649484536082	0.0729166666666666	query_1	['GO:0006639']	['C3', 'APOC3', 'APOE', 'APOA1', 'APOA2', 'FITM2', 'APOC2']
309	GO:BP	GO:0035296	regulation of tube diameter	1.6984931852484616e-05	True	"""Any process that modulates the diameter of a tube."" [GOC:bf]"	140	97	8	17376	0.0824742268041237	0.0571428571428571	query_1	['GO:0035150']	['HBB', 'FGA', 'BDKRB2', 'APOE', 'CRP', 'FGB', 'FGG', 'KNG1']
310	GO:BP	GO:0097746	blood vessel diameter maintenance	1.6984931852484616e-05	True	"""Any process that modulates the diameter of blood vessels."" [GOC:pr]"	140	97	8	17376	0.0824742268041237	0.0571428571428571	query_1	['GO:0003018', 'GO:0008015', 'GO:0035296']	['HBB', 'FGA', 'BDKRB2', 'APOE', 'CRP', 'FGB', 'FGG', 'KNG1']
311	GO:BP	GO:0031347	regulation of defense response	1.7664756957579e-05	True	"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]"	687	97	16	17376	0.1649484536082474	0.0232896652110625	query_1	['GO:0006952', 'GO:0080134']	['C3', 'F12', 'SRC', 'FCN2', 'FCN3', 'COLEC11', 'APOE', 'COLEC10', 'A2M', 'CFH', 'APOA1', 'KLKB1', 'MBL2', 'FCN1', 'C1QBP', 'HPX']
312	GO:BP	GO:0032371	regulation of sterol transport	1.7698903737330758e-05	True	"""Any process that modulates the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	62	97	6	17376	0.0618556701030927	0.0967741935483871	query_1	['GO:0015918', 'GO:0032368']	['APOC3', 'APOE', 'APOA1', 'LRP1', 'APOA2', 'APOC2']
313	GO:BP	GO:0032374	regulation of cholesterol transport	1.7698903737330758e-05	True	"""Any process that modulates the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	62	97	6	17376	0.0618556701030927	0.0967741935483871	query_1	['GO:0030301', 'GO:0032371']	['APOC3', 'APOE', 'APOA1', 'LRP1', 'APOA2', 'APOC2']
314	GO:BP	GO:0035150	regulation of tube size	1.7698903737330758e-05	True	"""Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes."" [PMID:10887083]"	141	97	8	17376	0.0824742268041237	0.0567375886524822	query_1	['GO:0090066']	['HBB', 'FGA', 'BDKRB2', 'APOE', 'CRP', 'FGB', 'FGG', 'KNG1']
315	GO:BP	GO:0002699	positive regulation of immune effector process	1.7698903737330758e-05	True	"""Any process that activates or increases the frequency, rate, or extent of an immune effector process."" [GOC:add]"	248	97	10	17376	0.1030927835051546	0.0403225806451612	query_1	['GO:0002252', 'GO:0002684', 'GO:0002697']	['C3', 'FCN2', 'FCN3', 'TFRC', 'COLEC11', 'COLEC10', 'CD46', 'MBL2', 'FCN1', 'HPX']
316	GO:BP	GO:0002712	regulation of B cell mediated immunity	1.7698903737330758e-05	True	"""Any process that modulates the frequency, rate, or extent of B cell mediated immunity."" [GOC:add]"	62	97	6	17376	0.0618556701030927	0.0967741935483871	query_1	['GO:0002706', 'GO:0002822', 'GO:0019724']	['C3', 'TFRC', 'C4BPB', 'CD46', 'C4BPA', 'HPX']
317	GO:BP	GO:0002889	regulation of immunoglobulin mediated immune response	1.7698903737330758e-05	True	"""Any process that modulates the frequency, rate, or extent of an immunoglobulin mediated immune response."" [GOC:add]"	62	97	6	17376	0.0618556701030927	0.0967741935483871	query_1	['GO:0002712', 'GO:0016064']	['C3', 'TFRC', 'C4BPB', 'CD46', 'C4BPA', 'HPX']
318	REAC	REAC:R-HSA-3000480	Scavenging by Class A Receptors	1.9582829801615208e-05	True	Scavenging by Class A Receptors	19	97	4	17376	0.0412371134020618	0.2105263157894736	query_1	['REAC:R-HSA-2173782']	['MASP1', 'COLEC11', 'APOE', 'APOA1']
319	REAC	REAC:R-HSA-1566977	Fibronectin matrix formation	1.9582829801615208e-05	True	Fibronectin matrix formation	6	97	3	17376	0.0309278350515463	0.5	query_1	['REAC:R-HSA-1474244']	['ITGB1', 'FN1', 'ITGA5']
320	GO:BP	GO:0071704	organic substance metabolic process	1.968307964233089e-05	True	"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]"	9976	97	78	17376	0.8041237113402062	0.0078187650360866	query_1	['GO:0008152']	['MASP1', 'PTX3', 'C3', 'F12', 'GP1BB', 'MASP2', 'APOC3', 'FN1', 'ITGAV', 'HBB', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'TGFB3', 'FCN2', 'GP1BA', 'GP9', 'BDKRB2', 'FCN3', 'GJA1', 'FLNA', 'TFRC', 'F11', 'COLEC11', 'APOE', 'ITGA5', 'HFE', 'COLEC10', 'ENOPH1', 'CRP', 'A2M', 'INHBE', 'INHBC', 'SERPIND1', 'AGPAT4', 'CFH', 'ALG8', 'C4BPB', 'ZNF655', 'BDKRB1', 'CD46', 'APOA1', 'LRP1', 'F2', 'TF', 'F9', 'GALNT12', 'TFR2', 'KLKB1', 'UAP1', 'HP', 'YWHAZ', 'FGB', 'APOA2', 'FGG', 'FITM2', 'CFI', 'SERPINC1', 'CFB', 'C2', 'MBL2', 'C4BPA', 'SERPINA1', 'VTN', 'GP5', 'APOC2', 'FCN1', 'KNG1', 'PTK2', 'ITGB6', 'C1QBP', 'PRCP', 'VKORC1L1', 'HPX', 'ORM1', 'SC5D', 'AGPAT3']
321	GO:BP	GO:0034375	high-density lipoprotein particle remodeling	2.229563890744937e-05	True	"""The acquisition, loss or modification of a protein or lipid within a high-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase, with the subsequent loss of free fatty acid, and the transfer of cholesterol esters from LDL to a triglyceride-rich lipoprotein particle by cholesteryl ester transfer protein (CETP), with the simultaneous transfer of triglyceride to LDL."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	16	97	4	17376	0.0412371134020618	0.25	query_1	['GO:0034369']	['APOC3', 'APOE', 'APOA1', 'APOA2']
322	GO:BP	GO:0030334	regulation of cell migration	2.349868617394093e-05	True	"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]"	885	97	18	17376	0.1855670103092783	0.0203389830508474	query_1	['GO:0016477', 'GO:2000145']	['RHOD', 'ITGB1', 'FN1', 'ITGAV', 'SRC', 'ITGB3', 'GP1BA', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'ITGA5', 'BDKRB1', 'LRP1', 'VTN', 'PTK2', 'C1QBP', 'PRCP']
323	GO:BP	GO:0032103	positive regulation of response to external stimulus	2.3656766894082216e-05	True	"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]"	539	97	14	17376	0.1443298969072164	0.0259740259740259	query_1	['GO:0009605', 'GO:0032101', 'GO:0048584']	['C3', 'SRC', 'FCN2', 'FCN3', 'FLNA', 'COLEC11', 'COLEC10', 'F2', 'MBL2', 'VTN', 'FCN1', 'PTK2', 'C1QBP', 'HPX']
324	GO:BP	GO:0040012	regulation of locomotion	2.3656766894082216e-05	True	"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]"	981	97	19	17376	0.1958762886597938	0.019367991845056	query_1	['GO:0040011', 'GO:0050789']	['RHOD', 'ITGB1', 'FN1', 'ITGAV', 'SRC', 'ITGB3', 'GP1BA', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'ITGA5', 'BDKRB1', 'LRP1', 'TF', 'VTN', 'PTK2', 'C1QBP', 'PRCP']
325	GO:CC	GO:0070161	anchoring junction	2.5155323079970257e-05	True	"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]"	855	97	17	17376	0.1752577319587628	0.0198830409356725	query_1	['GO:0030054']	['ITGB1', 'SIGMAR1', 'ITGB5', 'ITGAV', 'SRC', 'ITGB3', 'TJP1', 'GJA1', 'FLNA', 'ITGA2B', 'ITGA5', 'CD46', 'LRP1', 'YWHAZ', 'TLN1', 'PTK2', 'ITGB6']
326	GO:BP	GO:0055090	acylglycerol homeostasis	2.5497718525531503e-05	True	"""Any process involved in the maintenance of an internal steady state of acylglycerol within an organism or cell."" [GOC:BHF, GOC:rl]"	37	97	5	17376	0.0515463917525773	0.1351351351351351	query_1	['GO:0055088']	['APOC3', 'APOE', 'APOA1', 'FITM2', 'APOC2']
327	GO:BP	GO:0070328	triglyceride homeostasis	2.5497718525531503e-05	True	"""Any process involved in the maintenance of an internal steady state of triglyceride within an organism or cell."" [GOC:BHF, GOC:mah]"	37	97	5	17376	0.0515463917525773	0.1351351351351351	query_1	['GO:0055090']	['APOC3', 'APOE', 'APOA1', 'FITM2', 'APOC2']
328	GO:BP	GO:0032501	multicellular organismal process	2.765823772282301e-05	True	"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]"	6818	97	61	17376	0.6288659793814433	0.0089469052508066	query_1	['GO:0008150']	['PTX3', 'C3', 'F12', 'GP1BB', 'ITGB1', 'SIGMAR1', 'APOC3', 'ITGB5', 'FN1', 'ITGAV', 'HBB', 'SRC', 'SPP1', 'FGA', 'ITGB3', 'VWF', 'TGFB3', 'GP1BA', 'GP9', 'TJP1', 'BDKRB2', 'GJA1', 'FLNA', 'TFRC', 'F11', 'APOE', 'ITGA2B', 'ITGA5', 'HFE', 'CRP', 'A2M', 'ROBO3', 'SERPIND1', 'C4BPB', 'BDKRB1', 'CD46', 'APOA1', 'LRP1', 'F2', 'TF', 'F9', 'KLKB1', 'YWHAZ', 'FGB', 'APOA2', 'PROS1', 'FGG', 'SERPINC1', 'SERPINA1', 'VTN', 'GP5', 'APOC2', 'FCN1', 'KNG1', 'TLN1', 'PTK2', 'ITGB6', 'C1QBP', 'ALB', 'PRCP', 'ORM1']
329	GO:BP	GO:0034381	plasma lipoprotein particle clearance	2.8952024965081807e-05	True	"""The process in which a lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:mah, GOC:tb]"	38	97	5	17376	0.0515463917525773	0.131578947368421	query_1	['GO:0032501', 'GO:0097006']	['APOC3', 'APOE', 'APOA1', 'APOA2', 'APOC2']
330	GO:CC	GO:0005581	collagen trimer	3.2287132956559964e-05	True	"""A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures."" [GOC:dos, GOC:mah, ISBN:0721639976, PMID:19693541, PMID:21421911]"	81	97	6	17376	0.0618556701030927	0.074074074074074	query_1	['GO:0032991']	['FCN2', 'FCN3', 'COLEC11', 'COLEC10', 'MBL2', 'FCN1']
