Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
20	GO:CC	GO:1902494	catalytic complex	2.293575764403724e-07	True	"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]"	1723	100	31	16420	0.31	0.0179918746372605	query_1	['GO:0032991']	['SHARPIN', 'TANK', 'GSK3B', 'BABAM2', 'UBE2V1', 'TRAF3', 'CASP10', 'CHUK', 'BRCC3', 'IKBKB', 'TBKBP1', 'IKBKE', 'RBX1', 'RBCK1', 'AZI2', 'BTRC', 'TBK1', 'RNF31', 'FADD', 'RIPK1', 'SKP1', 'CFLAR', 'FBXW11', 'IKBKG', 'TRAF2', 'MAP3K7', 'PYCARD', 'CASP8', 'CUL1', 'FBXW7', 'UBE2N']
285	GO:BP	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2.328994964053446e-07	True	"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]"	1963	100	34	15719	0.34	0.0173204279164544	query_1	['GO:0006139', 'GO:0019219', 'GO:0031325', 'GO:0051173']	['BAX', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'BABAM2', 'NFKBIB', 'UBE2V1', 'HSP90AB1', 'CHUK', 'BRCC3', 'TNFRSF1A', 'RELA', 'IKBKB', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'FADD', 'NFKB1', 'TNIP2', 'NLRP3', 'RIPK1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'FBXW11', 'IKBKG', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'BCL10', 'UBE2N']
94	REAC	REAC:R-HSA-5689896	Ovarian tumor domain proteases	2.452656060329252e-07	True	Ovarian tumor domain proteases	38	93	7	10022	0.075268817204301	0.1842105263157894	query_1	['REAC:R-HSA-5688426']	['TRAF3', 'TNIP2', 'RIPK1', 'TNIP1', 'IKBKG', 'TNFAIP3', 'TRAF6']
21	GO:CC	GO:0070552	BRISC complex	2.571829627176756e-07	True	"""A protein complex that contains the FAM175B/ABRO1, BRCC3/BRCC36, BRE/BRCC45 and MERIT40/NBA1 proteins, and specifically cleaves K63-linked polyubiquitin chains."" [GOC:mah, PMID:19214193]"	6	100	4	16420	0.04	0.6666666666666666	query_1	['GO:0140513']	['BABAM2', 'BRCC3', 'ABRAXAS2', 'SHMT2']
286	GO:BP	GO:0010822	positive regulation of mitochondrion organization	2.806400387157847e-07	True	"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a mitochondrion."" [GOC:dph, GOC:tb]"	75	100	8	15719	0.08	0.1066666666666666	query_1	['GO:0007005', 'GO:0010638', 'GO:0010821']	['BCL2L11', 'BAX', 'GSK3B', 'BID', 'BBC3', 'PYCARD', 'BAK1', 'BAD']
95	REAC	REAC:R-HSA-5676590	NIK-->noncanonical NF-kB signaling	3.144126162727998e-07	True	NIK-->noncanonical NF-kB signaling	59	93	8	10022	0.086021505376344	0.135593220338983	query_1	['REAC:R-HSA-5668541']	['MAP3K14', 'CHUK', 'BTRC', 'SKP1', 'NFKB2', 'FBXW11', 'RELB', 'CUL1']
287	GO:BP	GO:1901701	cellular response to oxygen-containing compound	3.291154894287692e-07	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1222	100	26	15719	0.26	0.0212765957446808	query_1	['GO:0070887', 'GO:1901700']	['BCL2L11', 'GSK3B', 'AKT1', 'TNFRSF1B', 'NFKBIB', 'CHUK', 'CARD8', 'RELA', 'TNF', 'NFKB1', 'TNIP2', 'NLRP3', 'RIPK1', 'CFLAR', 'MALT1', 'SHMT1', 'TNIP1', 'TRAF2', 'TNFAIP3', 'PYCARD', 'TRAF6', 'BCL2L1', 'NFKBIA', 'CASP1', 'BCL10', 'BAD']
288	GO:BP	GO:0042325	regulation of phosphorylation	3.298635069216631e-07	True	"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]"	1135	100	25	15719	0.25	0.0220264317180616	query_1	['GO:0016310', 'GO:0019220']	['BAX', 'AKT1', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'IKBKB', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'BAK1', 'FBXW7', 'BCL10', 'BAD', 'CDC37']
289	GO:BP	GO:0070661	leukocyte proliferation	3.332395879702303e-07	True	"""The expansion of a leukocyte population by cell division."" [GOC:add]"	338	100	14	15719	0.14	0.0414201183431952	query_1	['GO:0008283']	['CARD11', 'BAX', 'TNFRSF1B', 'BCL2', 'AZI2', 'TBK1', 'FADD', 'BID', 'TNFSF14', 'MALT1', 'TNFAIP3', 'PYCARD', 'TRAF6', 'BCL2L1']
290	GO:BP	GO:0009059	macromolecule biosynthetic process	3.4392397826295773e-07	True	"""The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	4375	100	54	15719	0.54	0.0123428571428571	query_1	['GO:0043170', 'GO:1901576']	['CARD11', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'NFKBIE', 'NFKBIB', 'UBE2V1', 'TRAF3', 'PYDC2', 'BCL2', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'RELA', 'IKBKB', 'NLRC4', 'FASLG', 'IKBKE', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'NLRP3', 'RIPK1', 'CFLAR', 'TRADD', 'MALT1', 'SHMT1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'SHMT2', 'BIRC2', 'NFKBIA', 'BCL10', 'UBE2N', 'NLRP2']
291	GO:BP	GO:0002819	regulation of adaptive immune response	3.645147576948484e-07	True	"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	189	100	11	15719	0.11	0.0582010582010582	query_1	['GO:0002250', 'GO:0050776']	['TNFRSF1B', 'TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6']
96	REAC	REAC:R-HSA-209560	NF-kB is activated and signals survival	3.823846781975601e-07	True	NF-kB is activated and signals survival	13	93	5	10022	0.053763440860215	0.3846153846153846	query_1	['REAC:R-HSA-193639']	['RELA', 'IKBKB', 'NFKB1', 'TRAF6', 'NFKBIA']
292	GO:BP	GO:0001775	cell activation	3.8426717957363196e-07	True	"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]"	1059	100	24	15719	0.24	0.0226628895184136	query_1	['GO:0009987', 'GO:0032501']	['CARD11', 'BAX', 'MAP3K8', 'AKT1', 'TNFRSF1B', 'BCL2', 'AZI2', 'TNF', 'FADD', 'TNIP2', 'BID', 'NLRP3', 'TNFSF14', 'MALT1', 'NFKB2', 'TNFAIP3', 'LTBR', 'RELB', 'PYCARD', 'TRAF6', 'BAK1', 'CASP8', 'BCL10', 'BAD']
293	GO:BP	GO:0016310	phosphorylation	3.982387050834293e-07	True	"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]"	1704	100	31	15719	0.31	0.0181924882629107	query_1	['GO:0006796']	['BAX', 'MAP3K8', 'GSK3B', 'AKT1', 'MAP3K14', 'BCL2', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'IKBKB', 'IKBKE', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'MALT1', 'HSP90AA1', 'IKBKG', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'BAK1', 'FBXW7', 'BCL10', 'BAD', 'CDC37']
294	GO:BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4.061984771166881e-07	True	"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]"	289	100	13	15719	0.13	0.0449826989619377	query_1	['GO:0002250']	['TNFRSF1B', 'TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'NFKB2', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'RELB', 'TRAF6', 'BCL10']
295	GO:BP	GO:0001782	B cell homeostasis	4.183544354034879e-07	True	"""The process of regulating the proliferation and elimination of B cells such that the total number of B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, ISBN:0781735149, PMID:12956429]"	31	100	6	15719	0.06	0.1935483870967742	query_1	['GO:0002260']	['BCL2L11', 'BAX', 'BCL2', 'TNFAIP3', 'BAK1', 'BCL10']
296	GO:BP	GO:0031098	stress-activated protein kinase signaling cascade	4.421879179995671e-07	True	"""The series of molecular signals in which a stress-activated protein kinase (SAPK) cascade relays a signal."" [GOC:mah]"	240	100	12	15719	0.12	0.05	query_1	['GO:0033554', 'GO:0035556']	['TRAF3', 'IKBKB', 'TNF', 'FAS', 'NFKB1', 'RIPK1', 'TRAF2', 'MAP3K7', 'LTBR', 'PYCARD', 'TRAF6', 'NLRP1']
297	GO:BP	GO:0031334	positive regulation of protein-containing complex assembly	4.431739521257247e-07	True	"""Any process that activates or increases the frequency, rate or extent of protein complex assembly."" [GOC:mah]"	193	100	11	15719	0.11	0.0569948186528497	query_1	['GO:0043254', 'GO:0044089', 'GO:0051130', 'GO:0065003']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'BRCC3', 'TNF', 'BID', 'BBC3', 'HSP90AA1', 'PYCARD', 'BAK1']
298	GO:BP	GO:0002821	positive regulation of adaptive immune response	4.596917000016487e-07	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	113	100	9	15719	0.09	0.079646017699115	query_1	['GO:0002250', 'GO:0002819', 'GO:0050778']	['TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'PYCARD', 'TRAF6']
299	GO:BP	GO:0044248	cellular catabolic process	4.69864199317169e-07	True	"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]"	1429	100	28	15719	0.28	0.0195941217634709	query_1	['GO:0009056', 'GO:0044237']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BCL2', 'TAB2', 'MCL1', 'IKBKE', 'TBK1', 'TNF', 'RNF31', 'SHMT1', 'HSP90AA1', 'TAX1BP1', 'SNX33', 'IKBKG', 'TRAF2', 'MAP3K7', 'MEFV', 'PYCARD', 'SHMT2', 'BCL2L1', 'TAB3', 'FBXW7', 'BAD', 'CDC37']
300	GO:BP	GO:0002718	regulation of cytokine production involved in immune response	4.915593356490204e-07	True	"""Any process that modulates the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]"	114	100	9	15719	0.09	0.0789473684210526	query_1	['GO:0001817', 'GO:0002367', 'GO:0002700']	['TNFRSF1B', 'TNF', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'PYCARD', 'TRAF6', 'BCL10']
301	GO:BP	GO:0002367	cytokine production involved in immune response	4.915593356490204e-07	True	"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus contributing to an immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	114	100	9	15719	0.09	0.0789473684210526	query_1	['GO:0001816', 'GO:0002440', 'GO:0006955']	['TNFRSF1B', 'TNF', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'PYCARD', 'TRAF6', 'BCL10']
302	GO:BP	GO:0043525	positive regulation of neuron apoptotic process	5.239572640930573e-07	True	"""Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process."" [GOC:go_curators, GOC:mtg_apoptosis]"	54	100	7	15719	0.07	0.1296296296296296	query_1	['GO:0043065', 'GO:0043523', 'GO:0051402', 'GO:1901216']	['BCL2L11', 'BAX', 'FASLG', 'MCL1', 'TNF', 'BBC3', 'FBXW7']
303	GO:BP	GO:0018105	peptidyl-serine phosphorylation	6.86626746525173e-07	True	"""The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine."" [RESID:AA0037]"	303	100	13	15719	0.13	0.0429042904290429	query_1	['GO:0006468', 'GO:0018209']	['BAX', 'GSK3B', 'AKT1', 'BCL2', 'HSP90AB1', 'CHUK', 'IKBKB', 'IKBKE', 'TBK1', 'TNF', 'RIPK1', 'HSP90AA1', 'BAK1']
97	REAC	REAC:R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	6.900300249366674e-07	True	TP53 Regulates Transcription of Cell Death Genes	44	93	7	10022	0.075268817204301	0.1590909090909091	query_1	['REAC:R-HSA-3700989']	['BAX', 'CASP10', 'NLRC4', 'FAS', 'BID', 'BBC3', 'CASP1']
304	GO:BP	GO:0032943	mononuclear cell proliferation	7.390498033128407e-07	True	"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]"	305	100	13	15719	0.13	0.0426229508196721	query_1	['GO:0070661']	['CARD11', 'BAX', 'TNFRSF1B', 'BCL2', 'AZI2', 'TBK1', 'FADD', 'BID', 'TNFSF14', 'MALT1', 'PYCARD', 'TRAF6', 'BCL2L1']
305	GO:BP	GO:0001961	positive regulation of cytokine-mediated signaling pathway	7.625690220271749e-07	True	"""Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway."" [GOC:hjd]"	57	100	7	15719	0.07	0.1228070175438596	query_1	['GO:0001959', 'GO:0009967', 'GO:0019221', 'GO:0060760']	['HSPA1A', 'IKBKE', 'TBK1', 'FADD', 'RIPK1', 'TRAF2', 'CASP1']
306	GO:BP	GO:0019220	regulation of phosphate metabolic process	7.868625118990429e-07	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	1280	100	26	15719	0.26	0.0203125	query_1	['GO:0006796', 'GO:0051174']	['BAX', 'GSK3B', 'AKT1', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'IKBKB', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'BAK1', 'FBXW7', 'BCL10', 'BAD', 'CDC37']
307	GO:BP	GO:0051174	regulation of phosphorus metabolic process	7.966626752363453e-07	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]"	1281	100	26	15719	0.26	0.0202966432474629	query_1	['GO:0006793', 'GO:0031323']	['BAX', 'GSK3B', 'AKT1', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'IKBKB', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'BAK1', 'FBXW7', 'BCL10', 'BAD', 'CDC37']
100	REAC	REAC:R-HSA-111447	Activation of BAD and translocation to mitochondria 	8.444079153844055e-07	True	Activation of BAD and translocation to mitochondria 	15	93	5	10022	0.053763440860215	0.3333333333333333	query_1	['REAC:R-HSA-114452']	['AKT1', 'BCL2', 'BID', 'SFN', 'BAD']
99	REAC	REAC:R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	8.444079153844055e-07	True	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	15	93	5	10022	0.053763440860215	0.3333333333333333	query_1	['REAC:R-HSA-975138']	['TAB2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3']
98	REAC	REAC:R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	8.444079153844055e-07	True	TRAF6-mediated induction of TAK1 complex within TLR4 complex	15	93	5	10022	0.053763440860215	0.3333333333333333	query_1	['REAC:R-HSA-937061']	['TAB2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3']
308	GO:BP	GO:0022409	positive regulation of cell-cell adhesion	9.503248749384904e-07	True	"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]"	312	100	13	15719	0.13	0.0416666666666666	query_1	['GO:0022407', 'GO:0045785', 'GO:0098609']	['CARD11', 'MAP3K8', 'AKT1', 'RELA', 'TNF', 'FADD', 'NLRP3', 'TNFSF14', 'MALT1', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
309	GO:BP	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	9.61261654547228e-07	True	"""Any process that activates or increases the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	59	100	7	15719	0.07	0.1186440677966101	query_1	['GO:0097193', 'GO:1902533', 'GO:2001235', 'GO:2001242']	['BCL2L11', 'BAX', 'MCL1', 'BID', 'BBC3', 'FBXW7', 'BAD']
310	GO:BP	GO:0006468	protein phosphorylation	9.82976385503466e-07	True	"""The process of introducing a phosphate group on to a protein."" [GOC:hb]"	1482	100	28	15719	0.28	0.0188933873144399	query_1	['GO:0016310', 'GO:0036211']	['BAX', 'MAP3K8', 'GSK3B', 'AKT1', 'MAP3K14', 'BCL2', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'IKBKB', 'IKBKE', 'TBK1', 'TNF', 'FAS', 'RIPK1', 'MALT1', 'HSP90AA1', 'TAB1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'PYCARD', 'TRAF6', 'SFN', 'BAK1', 'FBXW7', 'CDC37']
311	GO:BP	GO:0051249	regulation of lymphocyte activation	1.0100257224549975e-06	True	"""Any process that modulates the frequency, rate or extent of lymphocyte activation."" [GOC:ai]"	498	100	16	15719	0.16	0.0321285140562249	query_1	['GO:0002694', 'GO:0046649']	['CARD11', 'MAP3K8', 'AKT1', 'TNFRSF1B', 'BCL2', 'FADD', 'TNIP2', 'BID', 'NLRP3', 'TNFSF14', 'MALT1', 'TNFAIP3', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
312	GO:BP	GO:0043276	anoikis	1.020101981532361e-06	True	"""Apoptosis triggered by inadequate or inappropriate adherence to substrate e.g. after disruption of the interactions between normal epithelial cells and the extracellular matrix."" [GOC:jl, http://www.copewithcytokines.de/]"	36	100	6	15719	0.06	0.1666666666666666	query_1	['GO:0006915']	['AKT1', 'BCL2', 'MCL1', 'IKBKG', 'MAP3K7', 'BCL2L1']
313	GO:BP	GO:1901565	organonitrogen compound catabolic process	1.0809659658127747e-06	True	"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]"	1302	100	26	15719	0.26	0.0199692780337941	query_1	['GO:1901564', 'GO:1901575']	['SHARPIN', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'HSP90AB1', 'RELA', 'RBX1', 'RBCK1', 'BTRC', 'TNF', 'RIPK1', 'SKP1', 'MALT1', 'SHMT1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TRAF2', 'TNFAIP3', 'SHMT2', 'BIRC2', 'CASP8', 'CUL1', 'FBXW7', 'UBE2N']
315	GO:BP	GO:1903896	positive regulation of IRE1-mediated unfolded protein response	1.1248179445193744e-06	True	"""Any process that activates or increases the frequency, rate or extent of the IRE1-mediated unfolded protein response."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22013210]"	8	100	4	15719	0.04	0.5	query_1	['GO:0036498', 'GO:1900103', 'GO:1903894']	['BCL2L11', 'BAX', 'BBC3', 'BAK1']
314	GO:BP	GO:0071316	cellular response to nicotine	1.1248179445193744e-06	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nicotine stimulus."" [GOC:mah]"	8	100	4	15719	0.04	0.5	query_1	['GO:0035094', 'GO:0070887']	['RELA', 'TNF', 'NFKB1', 'BAD']
316	GO:BP	GO:0002369	T cell cytokine production	1.192262218094161e-06	True	"""Any process that contributes to cytokine production by a T cell."" [GOC:add, ISBN:0781735149]"	37	100	6	15719	0.06	0.1621621621621621	query_1	['GO:0002367', 'GO:0002456']	['TNFRSF1B', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
317	GO:BP	GO:0002724	regulation of T cell cytokine production	1.192262218094161e-06	True	"""Any process that modulates the frequency, rate, or extent of T cell cytokine production."" [GOC:add]"	37	100	6	15719	0.06	0.1621621621621621	query_1	['GO:0002369', 'GO:0002709', 'GO:0002718']	['TNFRSF1B', 'NLRP3', 'MALT1', 'TRAF2', 'MAP3K7', 'TRAF6']
101	REAC	REAC:R-HSA-193639	p75NTR signals via NF-kB	1.2072959596091653e-06	True	p75NTR signals via NF-kB	16	93	5	10022	0.053763440860215	0.3125	query_1	['REAC:R-HSA-193704']	['RELA', 'IKBKB', 'NFKB1', 'TRAF6', 'NFKBIA']
318	GO:BP	GO:0018209	peptidyl-serine modification	1.280510410242804e-06	True	"""The modification of peptidyl-serine."" [GOC:go_curators]"	321	100	13	15719	0.13	0.0404984423676012	query_1	['GO:0018193']	['BAX', 'GSK3B', 'AKT1', 'BCL2', 'HSP90AB1', 'CHUK', 'IKBKB', 'IKBKE', 'TBK1', 'TNF', 'RIPK1', 'HSP90AA1', 'BAK1']
319	GO:BP	GO:0002696	positive regulation of leukocyte activation	1.2907355911553893e-06	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	380	100	14	15719	0.14	0.0368421052631578	query_1	['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']	['CARD11', 'MAP3K8', 'AKT1', 'BCL2', 'TNF', 'FADD', 'TNIP2', 'NLRP3', 'TNFSF14', 'MALT1', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
320	GO:BP	GO:0032757	positive regulation of interleukin-8 production	1.4746351542362543e-06	True	"""Any process that activates or increases the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]"	63	100	7	15719	0.07	0.1111111111111111	query_1	['GO:0001819', 'GO:0032637', 'GO:0032677']	['HSPA1A', 'RELA', 'TNF', 'FADD', 'RIPK1', 'PYCARD', 'BCL10']
321	GO:BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.544732368939675e-06	True	"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	173	100	10	15719	0.1	0.0578034682080924	query_1	['GO:0002460', 'GO:0002819']	['TNFRSF1B', 'TNF', 'FADD', 'NLRP3', 'LTA', 'MALT1', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'TRAF6']
322	GO:BP	GO:0009057	macromolecule catabolic process	1.5972189910165336e-06	True	"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	1330	100	26	15719	0.26	0.0195488721804511	query_1	['GO:0043170', 'GO:1901575']	['SHARPIN', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'HSP90AB1', 'RELA', 'IKBKE', 'RBX1', 'RBCK1', 'BTRC', 'TNF', 'RIPK1', 'SKP1', 'MALT1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TRAF2', 'TNFAIP3', 'BIRC2', 'CASP8', 'CUL1', 'FBXW7', 'UBE2N']
323	GO:BP	GO:0002694	regulation of leukocyte activation	1.5972189910165336e-06	True	"""Any process that modulates the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	586	100	17	15719	0.17	0.0290102389078498	query_1	['GO:0002682', 'GO:0045321', 'GO:0050865']	['CARD11', 'MAP3K8', 'AKT1', 'TNFRSF1B', 'BCL2', 'TNF', 'FADD', 'TNIP2', 'BID', 'NLRP3', 'TNFSF14', 'MALT1', 'TNFAIP3', 'PYCARD', 'TRAF6', 'BCL10', 'BAD']
