Acral peeling skin syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
357	GO:BP	GO:0046483	heterocycle metabolic process	2.2310780306278445e-08	True	"""The chemical reactions and pathways involving heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198506732]"	8221	101	73	21110	0.7227722772277227	0.008879698333536	query_1	['GO:0044237']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'AKT1', 'CREBBP', 'SMURF2', 'CDON', 'SRC', 'PSEN1', 'KAT2A', 'VCP', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'ITGB3BP', 'CENPJ', 'ABL1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'RXRB', 'NR1H3', 'AR', 'SUMO1', 'SMAD2', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'GPS2', 'NCOR1', 'HDAC3', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'APP', 'FOXH1', 'JAG1', 'TBL1XR1', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'JUP']
358	GO:BP	GO:0043010	camera-type eye development	2.3459234272262294e-08	True	"""The process whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field."" [GOC:go_curators, GOC:mtg_sensu]"	351	101	16	21110	0.1584158415841584	0.0455840455840455	query_1	['GO:0001654']	['IHH', 'CDON', 'PSEN1', 'CTNNB1', 'HDAC1', 'DLL1', 'EGFR', 'NOTCH1', 'SHH', 'NOTCH2', 'SKI', 'RARA', 'JAG1', 'SMAD3', 'HDAC2', 'SKIL']
359	GO:MF	GO:0042826	histone deacetylase binding	2.3599361091648152e-08	True	"""Binding to histone deacetylase."" [GOC:jl]"	126	101	11	20195	0.1089108910891089	0.0873015873015873	query_1	['GO:0019899']	['NRIP1', 'KAT2A', 'HDAC1', 'NCOR2', 'NCOR1', 'HDAC3', 'SP1', 'KAT2B', 'RARA', 'TP53', 'HDAC2']
360	GO:BP	GO:0065008	regulation of biological quality	2.3950353634378827e-08	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2964	101	42	21110	0.4158415841584158	0.0141700404858299	query_1	['GO:0065007']	['CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'ADAM10', 'SRC', 'PSEN1', 'KAT2A', 'VCP', 'NR1H2', 'CTNNB1', 'NCSTN', 'ABL1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'PLK2', 'AMIGO1', 'NR1H3', 'AR', 'SUMO1', 'SMAD2', 'SEL1L', 'SIRT1', 'SMAD4', 'CDH2', 'SHH', 'EP300', 'MECP2', 'HDAC3', 'CDH1', 'ESR1', 'CTNNA2', 'FOXO1', 'RARA', 'APP', 'CTNND1', 'TP53', 'SMAD3', 'KDM1A', 'JUP']
361	GO:BP	GO:0040012	regulation of locomotion	2.5916153544573623e-08	True	"""Any process that modulates the frequency, rate or extent of locomotion of a cell or organism."" [GOC:ems]"	1033	101	25	21110	0.2475247524752475	0.0242013552758954	query_1	['GO:0040011', 'GO:0050789']	['UBE2I', 'AKT1', 'SMURF2', 'ADAM10', 'SRC', 'FOXO3', 'HDAC1', 'ADAM17', 'ABL1', 'SIN3A', 'PLK2', 'CTNNA1', 'EGFR', 'SIRT1', 'NOTCH1', 'SHH', 'MECP2', 'CDH1', 'SP1', 'CTNNA2', 'APP', 'JAG1', 'SMAD3', 'HDAC2', 'JUP']
362	KEGG	KEGG:05224	Breast cancer	2.5987451905918292e-08	True	Breast cancer	147	86	14	8161	0.1627906976744186	0.0952380952380952	query_1	['KEGG:00000']	['NOTCH3', 'NCOA3', 'AKT1', 'CTNNB1', 'DLL1', 'EGFR', 'NOTCH1', 'NOTCH2', 'SP1', 'ESR1', 'JAG1', 'TP53', 'NOTCH4', 'NCOA1']
363	GO:BP	GO:0030097	hemopoiesis	2.6124268271869934e-08	True	"""The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates."" [GOC:dgh, ISBN:0198506732]"	944	101	24	21110	0.2376237623762376	0.0254237288135593	query_1	['GO:0048468']	['IHH', 'SYVN1', 'SRC', 'PSEN1', 'KAT2A', 'FOXO3', 'CTNNB1', 'ADAM17', 'ABL1', 'SIN3A', 'DLL1', 'SIRT1', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'NOTCH2', 'GPS2', 'RCOR1', 'RARA', 'APP', 'JAG1', 'TP53', 'NOTCH4']
364	GO:BP	GO:0048754	branching morphogenesis of an epithelial tube	2.745295534399321e-08	True	"""The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder."" [GOC:dgh, GOC:dph, GOC:jid]"	157	101	12	21110	0.1188118811881188	0.0764331210191082	query_1	['GO:0035239', 'GO:0060562', 'GO:0061138']	['PTCH1', 'IHH', 'SRC', 'CTNNB1', 'ABL1', 'AR', 'SMAD4', 'NOTCH1', 'SHH', 'ESR1', 'HHIP', 'NOTCH4']
365	TF	TF:M00986_1	Factor: Churchill; motif: CGGGNN; match class: 1	2.7963264983071463e-08	True	Factor: Churchill; motif: CGGGNN; match class: 1	10654	101	86	20011	0.8514851485148515	0.0080720856016519	query_1	['TF:M00986']	['NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'CCDC51', 'TGIF1', 'IHH', 'AKT1', 'SYVN1', 'CDK8', 'CREBBP', 'SMURF2', 'BOC', 'ADAM10', 'DHH', 'YOD1', 'CDON', 'SRC', 'KAT2A', 'APH1B', 'FOXO3', 'TACC3', 'NR1H2', 'NCOA2', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'CENPJ', 'ABL1', 'OS9', 'FOXG1', 'UBE2J1', 'NCOR2', 'SIN3A', 'DLL1', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'AR', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'APH1A', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'RCOR1', 'SP1', 'KAT2B', 'CTNNA2', 'FOXO1', 'MAML3', 'DRAP1', 'RARA', 'HHIP', 'APP', 'FOXH1', 'JAG1', 'CTNND1', 'TBL1XR1', 'TP53', 'SMAD3', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'CDH10', 'JUP']
366	GO:BP	GO:0007155	cell adhesion	2.8328206594465877e-08	True	"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]"	1530	101	30	21110	0.297029702970297	0.0196078431372549	query_1	['GO:0009987']	['IHH', 'AKT1', 'BOC', 'ADAM10', 'CDON', 'SRC', 'PSEN1', 'FOXO3', 'CTNNB1', 'ADAM17', 'ITGB3BP', 'ABL1', 'DLL1', 'AMIGO1', 'CTNNA1', 'EGFR', 'NOTCH1', 'CDH2', 'SHH', 'CSTA', 'CDH1', 'CTNNA2', 'RARA', 'APP', 'JAG1', 'CTNND1', 'SMAD3', 'NOTCH4', 'CDH10', 'JUP']
367	KEGG	KEGG:05226	Gastric cancer	2.846342886700205e-08	True	Gastric cancer	148	86	14	8161	0.1627906976744186	0.0945945945945946	query_1	['KEGG:00000']	['RXRA', 'AKT1', 'CTNNB1', 'RXRB', 'CTNNA1', 'SMAD2', 'EGFR', 'SMAD4', 'SHH', 'CDH1', 'CTNNA2', 'TP53', 'SMAD3', 'JUP']
368	GO:BP	GO:0080135	regulation of cellular response to stress	2.955337731076939e-08	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	700	101	21	21110	0.2079207920792079	0.03	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['AKT1', 'SYVN1', 'CREBBP', 'KAT2A', 'NR1H2', 'CTNNB1', 'ABL1', 'NR1H3', 'EGFR', 'SIRT1', 'EP300', 'GPS2', 'NCOR1', 'HDAC3', 'KAT2B', 'FOXO1', 'PDE8A', 'APP', 'TP53', 'KDM1A', 'SKIL']
369	GO:BP	GO:0098609	cell-cell adhesion	2.981302023787742e-08	True	"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]"	950	101	24	21110	0.2376237623762376	0.0252631578947368	query_1	['GO:0007155']	['IHH', 'AKT1', 'BOC', 'CDON', 'SRC', 'PSEN1', 'FOXO3', 'CTNNB1', 'ABL1', 'AMIGO1', 'CTNNA1', 'EGFR', 'NOTCH1', 'CDH2', 'SHH', 'CSTA', 'CDH1', 'CTNNA2', 'RARA', 'JAG1', 'CTNND1', 'NOTCH4', 'CDH10', 'JUP']
370	GO:BP	GO:0051128	regulation of cellular component organization	2.997004072017841e-08	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	2462	101	38	21110	0.3762376237623762	0.0154346060113728	query_1	['GO:0016043', 'GO:0050794']	['AKT1', 'ADAM10', 'SRC', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'TACC3', 'NR1H2', 'CTNNB1', 'ADAM17', 'CENPJ', 'ABL1', 'SIN3A', 'DLL1', 'PLK2', 'AMIGO1', 'NR1H3', 'AR', 'SUMO1', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'EP300', 'MECP2', 'NOTCH2', 'CDH1', 'KAT2B', 'ESR1', 'CTNNA2', 'APP', 'TP53', 'SMAD3', 'HDAC2', 'KDM1A', 'SKIL']
371	GO:BP	GO:0043412	macromolecule modification	3.1309103078025944e-08	True	"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]"	3840	101	48	21110	0.4752475247524752	0.0125	query_1	['GO:0043170']	['MAML1', 'UBE2I', 'NCOA3', 'AKT1', 'SYVN1', 'CDK8', 'CREBBP', 'SMURF2', 'ADAM10', 'YOD1', 'CDON', 'SRC', 'PSEN1', 'KAT2A', 'VCP', 'CTNNB1', 'HDAC1', 'ADAM17', 'ABL1', 'OS9', 'UBE2J1', 'TBL1X', 'SIN3A', 'PLK2', 'TGM5', 'SUMO1', 'SMAD2', 'EGFR', 'SIRT1', 'SMAD4', 'SHH', 'EP300', 'CSTA', 'MECP2', 'GPS2', 'HDAC3', 'SNW1', 'RCOR1', 'KAT2B', 'FOXO1', 'PDE8A', 'RARA', 'APP', 'TBL1XR1', 'TP53', 'HDAC2', 'KDM1A', 'NCOA1']
372	GO:BP	GO:0006725	cellular aromatic compound metabolic process	3.1729596532415626e-08	True	"""The chemical reactions and pathways involving aromatic compounds, any organic compound characterized by one or more planar rings, each of which contains conjugated double bonds and delocalized pi electrons, as carried out by individual cells."" [GOC:ai, ISBN:0198506732]"	8273	101	73	21110	0.7227722772277227	0.0088238849268705	query_1	['GO:0044237']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'AKT1', 'CREBBP', 'SMURF2', 'CDON', 'SRC', 'PSEN1', 'KAT2A', 'VCP', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'ITGB3BP', 'CENPJ', 'ABL1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'RXRB', 'NR1H3', 'AR', 'SUMO1', 'SMAD2', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'GPS2', 'NCOR1', 'HDAC3', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'APP', 'FOXH1', 'JAG1', 'TBL1XR1', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'JUP']
373	WP	WP:WP560	TGF-beta receptor signaling	3.3780888908030325e-08	True	TGF-beta receptor signaling	55	87	10	8133	0.1149425287356321	0.1818181818181818	query_1	['WP:000000']	['TGIF1', 'CREBBP', 'CTNNB1', 'SMAD2', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'SMAD3', 'SKIL']
374	GO:BP	GO:0001568	blood vessel development	3.4664154906644586e-08	True	"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]"	706	101	21	21110	0.2079207920792079	0.0297450424929178	query_1	['GO:0001944', 'GO:0048856']	['NOTCH3', 'IHH', 'AKT1', 'PSEN1', 'CTNNB1', 'ABL1', 'DLL1', 'PLK2', 'SIRT1', 'NOTCH1', 'CDH2', 'SHH', 'RBPJ', 'MECP2', 'NOTCH2', 'SP1', 'FOXO1', 'FOXH1', 'JAG1', 'NOTCH4', 'JUP']
375	REAC	REAC:R-HSA-3899300	SUMOylation of transcription cofactors	3.4981539015588983e-08	True	SUMOylation of transcription cofactors	41	98	9	10790	0.0918367346938775	0.2195121951219512	query_1	['REAC:R-HSA-3108232']	['NRIP1', 'UBE2I', 'CREBBP', 'NCOA2', 'NCOR2', 'SIN3A', 'SUMO1', 'EP300', 'NCOA1']
376	GO:BP	GO:0040008	regulation of growth	3.541325970496146e-08	True	"""Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development."" [GOC:ems, GOC:mah]"	630	101	20	21110	0.198019801980198	0.0317460317460317	query_1	['GO:0040007', 'GO:0050789']	['PTCH1', 'IHH', 'AKT1', 'ADAM10', 'DERL2', 'ADAM17', 'ABL1', 'SIN3A', 'DLL1', 'AR', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'RBPJ', 'HDAC3', 'CDH1', 'APP', 'TP53', 'SMAD3']
377	CORUM	CORUM:1505	NCOR2 complex	3.7742889726244855e-08	True	NCOR2 complex	7	65	6	3383	0.0923076923076923	0.8571428571428571	query_1	['CORUM:0000000']	['HDAC1', 'NCOR2', 'SIN3A', 'NCOR1', 'HDAC3', 'HDAC2']
378	GO:BP	GO:1901360	organic cyclic compound metabolic process	3.888128092556968e-08	True	"""The chemical reactions and pathways involving organic cyclic compound."" [GOC:TermGenie]"	8514	101	74	21110	0.7326732673267327	0.0086915668311017	query_1	['GO:0071704']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'AKT1', 'CREBBP', 'SMURF2', 'DHH', 'CDON', 'SRC', 'PSEN1', 'KAT2A', 'VCP', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'ITGB3BP', 'CENPJ', 'ABL1', 'FOXG1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'RXRB', 'NR1H3', 'AR', 'SUMO1', 'SMAD2', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'GPS2', 'NCOR1', 'HDAC3', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'APP', 'FOXH1', 'JAG1', 'TBL1XR1', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'JUP']
379	GO:BP	GO:0006950	response to stress	4.042894855410891e-08	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	4017	101	49	21110	0.4851485148514851	0.0121981578292257	query_1	['GO:0050896']	['AKT1', 'SYVN1', 'CREBBP', 'YOD1', 'SRC', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'FOXO3', 'NR1H2', 'CTNNB1', 'ADAM17', 'ABL1', 'OS9', 'UBE2J1', 'SIN3A', 'PLK2', 'NR1H3', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'SNW1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'PDE8A', 'APP', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL']
380	REAC	REAC:R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	4.3014494545179187e-08	True	Regulation of FOXO transcriptional activity by acetylation	10	98	6	10790	0.0612244897959183	0.6	query_1	['REAC:R-HSA-9614085']	['CREBBP', 'FOXO3', 'SIRT1', 'EP300', 'KAT2B', 'FOXO1']
381	GO:BP	GO:0044238	primary metabolic process	4.513640574315657e-08	True	"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators, http://www.metacyc.org]"	12729	101	91	21110	0.900990099009901	0.0071490297745306	query_1	['GO:0008152']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'AKT1', 'SYVN1', 'CDK8', 'CREBBP', 'SMURF2', 'ADAM10', 'DHH', 'YOD1', 'CDON', 'SRC', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'APH1B', 'FOXO3', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'CENPJ', 'ABL1', 'OS9', 'FOXG1', 'UBE2J1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'PLK2', 'RXRB', 'NR1H3', 'TGM5', 'AR', 'PSENEN', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'CSTA', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'APP', 'FOXH1', 'JAG1', 'TBL1XR1', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'JUP']
382	GO:BP	GO:2000177	regulation of neural precursor cell proliferation	5.0390609714175646e-08	True	"""Any process that modulates the frequency, rate or extent of neural precursor cell proliferation."" [GOC:dph, GOC:yaf]"	93	101	10	21110	0.099009900990099	0.1075268817204301	query_1	['GO:0042127', 'GO:0061351']	['CDON', 'CTNNB1', 'FOXG1', 'CTNNA1', 'NOTCH1', 'CDH2', 'SHH', 'FOXO1', 'TP53', 'KDM1A']
383	REAC	REAC:R-HSA-1368082	RORA activates gene expression	5.2784382710886034e-08	True	RORA activates gene expression	18	98	7	10790	0.0714285714285714	0.3888888888888889	query_1	['REAC:R-HSA-400253']	['RXRA', 'CREBBP', 'NCOA2', 'TBL1X', 'EP300', 'TBL1XR1', 'NCOA1']
384	GO:BP	GO:0043588	skin development	5.4081909422337935e-08	True	"""The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue."" [GOC:jl, UBERON:0002097]"	313	101	15	21110	0.1485148514851485	0.047923322683706	query_1	['GO:0048513']	['NCOA3', 'PSEN1', 'CTNNB1', 'HDAC1', 'DLL1', 'EGFR', 'SMAD4', 'NOTCH1', 'SHH', 'RBPJ', 'CSTA', 'HDAC3', 'JAG1', 'HDAC2', 'JUP']
385	GO:CC	GO:0000118	histone deacetylase complex	5.6461887608388885e-08	True	"""A protein complex that possesses histone deacetylase activity."" [GOC:mah]"	85	101	9	22122	0.0891089108910891	0.1058823529411764	query_1	['GO:0005654', 'GO:0140513', 'GO:1902494']	['NRIP1', 'HDAC1', 'TBL1X', 'SIN3A', 'NCOR1', 'HDAC3', 'RCOR1', 'TBL1XR1', 'HDAC2']
386	GO:CC	GO:1902494	catalytic complex	6.182924936684504e-08	True	"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]"	1792	101	30	22122	0.297029702970297	0.0167410714285714	query_1	['GO:0032991']	['NRIP1', 'UBE2I', 'SYVN1', 'CREBBP', 'SMURF2', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'APH1B', 'CTNNB1', 'HDAC1', 'NCSTN', 'OS9', 'TBL1X', 'SIN3A', 'PSENEN', 'SEL1L', 'SIRT1', 'EP300', 'APH1A', 'NCOR1', 'HDAC3', 'SNW1', 'RCOR1', 'KAT2B', 'TBL1XR1', 'HDAC2', 'KDM1A', 'CCNC']
387	WP	WP:WP4816	TGF-beta receptor signaling in skeletal dysplasias	7.00905377145504e-08	True	TGF-beta receptor signaling in skeletal dysplasias	59	87	10	8133	0.1149425287356321	0.1694915254237288	query_1	['WP:000000']	['TGIF1', 'CREBBP', 'CTNNB1', 'SMAD2', 'SMAD4', 'EP300', 'SKI', 'FOXH1', 'SMAD3', 'SKIL']
388	GO:BP	GO:0031175	neuron projection development	7.016604268587373e-08	True	"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]"	990	101	24	21110	0.2376237623762376	0.0242424242424242	query_1	['GO:0048666', 'GO:0120036']	['PTCH1', 'NOTCH3', 'AKT1', 'BOC', 'PSEN1', 'CTNNB1', 'ABL1', 'FOXG1', 'SIN3A', 'AMIGO1', 'CTNNA1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'EP300', 'MECP2', 'NOTCH2', 'CDH1', 'CTNNA2', 'APP', 'HDAC2', 'KDM1A', 'SKIL']
389	GO:BP	GO:0061564	axon development	7.19780679956033e-08	True	"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]"	509	101	18	21110	0.1782178217821782	0.0353634577603143	query_1	['GO:0031175']	['PTCH1', 'NOTCH3', 'BOC', 'PSEN1', 'ABL1', 'FOXG1', 'SIN3A', 'AMIGO1', 'CTNNA1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'NOTCH2', 'CDH1', 'CTNNA2', 'APP', 'SKIL']
390	REAC	REAC:R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	7.545331618275076e-08	True	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	30	98	8	10790	0.0816326530612244	0.2666666666666666	query_1	['REAC:R-HSA-9614085']	['FOXO3', 'HDAC1', 'SIN3A', 'SMAD2', 'SMAD4', 'FOXO1', 'SMAD3', 'HDAC2']
391	REAC	REAC:R-HSA-9707564	Cytoprotection by HMOX1	7.63662900583759e-08	True	Cytoprotection by HMOX1	62	98	10	10790	0.1020408163265306	0.1612903225806451	query_1	['REAC:R-HSA-9711123']	['RXRA', 'CREBBP', 'NCOA2', 'TBL1X', 'NCOR2', 'SIN3A', 'NCOR1', 'HDAC3', 'TBL1XR1', 'NCOA1']
392	GO:BP	GO:0048870	cell motility	8.001844873566325e-08	True	"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]"	1705	101	31	21110	0.3069306930693069	0.0181818181818181	query_1	['GO:0009987']	['UBE2I', 'AKT1', 'SMURF2', 'ADAM10', 'SRC', 'PSEN1', 'FOXO3', 'CTNNB1', 'HDAC1', 'ADAM17', 'ABL1', 'FOXG1', 'SIN3A', 'PLK2', 'CTNNA1', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'MECP2', 'CDH1', 'SKI', 'SP1', 'CTNNA2', 'APP', 'JAG1', 'SMAD3', 'HDAC2', 'JUP']
393	GO:BP	GO:1902692	regulation of neuroblast proliferation	8.384529265611284e-08	True	"""Any process that modulates the frequency, rate or extent of neuroblast proliferation."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:21168496]"	45	101	8	21110	0.0792079207920792	0.1777777777777777	query_1	['GO:0007405', 'GO:2000177']	['CDON', 'CTNNB1', 'FOXG1', 'CTNNA1', 'NOTCH1', 'SHH', 'TP53', 'KDM1A']
394	WP	WP:WP2064	Neural crest differentiation	8.399608952346391e-08	True	Neural crest differentiation	101	87	12	8133	0.1379310344827586	0.1188118811881188	query_1	['WP:000000']	['NOTCH3', 'CTNNB1', 'HDAC1', 'DLL1', 'NOTCH1', 'CDH2', 'RBPJ', 'NOTCH2', 'HDAC3', 'CDH1', 'NOTCH4', 'HDAC2']
395	KEGG	KEGG:05165	Human papillomavirus infection	8.415372457021034e-08	True	Human papillomavirus infection	331	86	19	8161	0.2209302325581395	0.0574018126888217	query_1	['KEGG:00000']	['MAML1', 'MAML2', 'NOTCH3', 'AKT1', 'CREBBP', 'PSEN1', 'CTNNB1', 'HDAC1', 'EGFR', 'NOTCH1', 'EP300', 'RBPJ', 'NOTCH2', 'FOXO1', 'MAML3', 'JAG1', 'TP53', 'NOTCH4', 'HDAC2']
396	GO:BP	GO:0001756	somitogenesis	8.872759220749856e-08	True	"""The formation of mesodermal clusters that are arranged segmentally along the anterior posterior axis of an embryo."" [ISBN:0721662544]"	69	101	9	21110	0.0891089108910891	0.1304347826086956	query_1	['GO:0009952', 'GO:0035282', 'GO:0043009', 'GO:0048646', 'GO:0061053']	['PSEN1', 'KAT2A', 'DLL1', 'SMAD4', 'NOTCH1', 'EP300', 'RBPJ', 'TP53', 'SMAD3']
397	REAC	REAC:R-HSA-193692	Regulated proteolysis of p75NTR	9.394010137930592e-08	True	Regulated proteolysis of p75NTR	11	98	6	10790	0.0612244897959183	0.5454545454545454	query_1	['REAC:R-HSA-193704']	['PSEN1', 'APH1B', 'ADAM17', 'NCSTN', 'PSENEN', 'APH1A']
