Cockayne syndrome type 2	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
127	GO:BP	GO:0044237	cellular metabolic process	1.0242967213312304e-22	True	"""The chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:go_curators]"	8316	103	97	17376	0.941747572815534	0.0116642616642616	query_1	['GO:0008152', 'GO:0009987']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
128	GO:BP	GO:0002200	somatic diversification of immune receptors	1.2965333414592638e-22	True	"""The somatic process allowing for the production of immune receptors whose specificity is not encoded in the germline genomic sequences."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]"	78	103	18	17376	0.174757281553398	0.2307692307692307	query_1	['GO:0002376', 'GO:0002520']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'PMS2', 'XRCC4', 'ERCC1', 'NHEJ1', 'ATM', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
129	GO:BP	GO:0051726	regulation of cell cycle	1.8697460574079776e-22	True	"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]"	1084	103	42	17376	0.4077669902912621	0.0387453874538745	query_1	['GO:0007049', 'GO:0050794']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'BRIP1', 'AKT1', 'CUL4B', 'RAD9B', 'NBN', 'MSH2', 'TP53BP1', 'RAD50', 'RAD51AP1', 'PAXIP1', 'FEN1', 'H2AX', 'RPA2', 'DDB1', 'MDC1', 'BRCA2', 'RAD1', 'ATR', 'RPA3', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'HUS1B', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'COPS5', 'BARD1', 'RMI2', 'TP53', 'CUL4A']
130	REAC	REAC:R-HSA-174414	Processive synthesis on the C-strand of the telomere	3.9169788479255424e-22	True	Processive synthesis on the C-strand of the telomere	19	103	12	17376	0.116504854368932	0.631578947368421	query_1	['REAC:R-HSA-174417']	['POLD3', 'FEN1', 'POLD4', 'RPA2', 'LIG1', 'PCNA', 'RPA3', 'RPA1', 'BLM', 'POLD1', 'WRN', 'POLD2']
131	GO:BP	GO:0016445	somatic diversification of immunoglobulins	4.1822421701628253e-22	True	"""The somatic process that results in the generation of sequence diversity of immunoglobulins."" [GOC:add, GOC:ma, ISBN:0781735149]"	67	103	17	17376	0.1650485436893204	0.2537313432835821	query_1	['GO:0002200', 'GO:0002377']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'PMS2', 'XRCC4', 'ERCC1', 'NHEJ1', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
132	GO:BP	GO:0010165	response to X-ray	5.116494684941969e-22	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz)."" [GOC:sm, Wikipedia:X-ray]"	32	103	14	17376	0.1359223300970873	0.4375	query_1	['GO:0010212']	['MSH2', 'TP53BP1', 'XRCC6', 'LIG4', 'BRCA2', 'XRCC4', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'RAD51', 'ERCC6', 'ERCC8', 'TP53']
133	GO:BP	GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	1.1957793980645764e-21	True	"""The process in which immune receptor genes are diversified through recombination of the germline genetic elements within a single genetic locus."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]"	71	103	17	17376	0.1650485436893204	0.2394366197183098	query_1	['GO:0002200', 'GO:0016444']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'XRCC4', 'ERCC1', 'NHEJ1', 'ATM', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
134	GO:BP	GO:0016444	somatic cell DNA recombination	1.1957793980645764e-21	True	"""Recombination occurring within or between DNA molecules in somatic cells."" [GOC:ma]"	71	103	17	17376	0.1650485436893204	0.2394366197183098	query_1	['GO:0006310']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'XRCC4', 'ERCC1', 'NHEJ1', 'ATM', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
135	GO:BP	GO:0009416	response to light stimulus	1.5247497776740037e-21	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:go_curators, ISBN:0582227089]"	304	103	26	17376	0.2524271844660194	0.0855263157894736	query_1	['GO:0009314']	['HUS1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'MSH2', 'USP1', 'POLD3', 'FEN1', 'DDB1', 'OGG1', 'RBX1', 'BRCA2', 'PCNA', 'ATR', 'PARP1', 'ERCC1', 'ERCC4', 'ERCC6', 'ERCC5', 'ERCC8', 'POLD1', 'WRN', 'TP53', 'CUL4A', 'MSH6']
136	REAC	REAC:R-HSA-212436	Generic Transcription Pathway	3.301931863025852e-21	True	Generic Transcription Pathway	1151	103	41	17376	0.3980582524271844	0.0356211989574283	query_1	['REAC:R-HSA-73857']	['RBBP8', 'HUS1', 'BRIP1', 'AKT1', 'DDB2', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'FANCI', 'MLH1', 'H2AX', 'RPA2', 'MDC1', 'RBX1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'RPA1', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'TOP3A', 'EXO1', 'BRCA1', 'CDK2', 'KAT5', 'BARD1', 'WRN', 'RMI2', 'RMI1', 'CUL1', 'TP53']
137	GO:BP	GO:0051053	negative regulation of DNA metabolic process	4.4008606511997745e-21	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]"	136	103	20	17376	0.1941747572815534	0.1470588235294117	query_1	['GO:0006259', 'GO:0010605', 'GO:0045934', 'GO:0051052']	['NBN', 'MSH2', 'TP53BP1', 'RAD50', 'LIG3', 'MLH1', 'MSH3', 'OGG1', 'ATR', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'BLM', 'ATM', 'ERCC6', 'XRCC1', 'RMI2', 'TP53', 'MSH6']
138	GO:BP	GO:0016447	somatic recombination of immunoglobulin gene segments	4.625999894789019e-21	True	"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, as known as immunoglobulin gene segments, within a single locus."" [GOC:add, ISBN:0781735149]"	61	103	16	17376	0.1553398058252427	0.2622950819672131	query_1	['GO:0002562', 'GO:0016445']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'XRCC4', 'ERCC1', 'NHEJ1', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
139	GO:CC	GO:1990391	DNA repair complex	6.7129848030216454e-21	True	"""A protein complex involved in DNA repair processes including direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."" [GOC:bhm, PMID:17217467, PMID:20551348, PMID:22749910, PMID:24192350]"	22	103	12	17376	0.116504854368932	0.5454545454545454	query_1	['GO:1902494']	['TP53BP1', 'FANCI', 'XRCC6', 'LIG4', 'BRCA2', 'XRCC4', 'XRCC5', 'NHEJ1', 'FANCD2', 'ATM', 'BRCA1', 'PRKDC']
140	REAC	REAC:R-HSA-5696395	Formation of Incision Complex in GG-NER	1.4384905684942736e-20	True	Formation of Incision Complex in GG-NER	43	103	14	17376	0.1359223300970873	0.3255813953488372	query_1	['REAC:R-HSA-5696399']	['USP45', 'CUL4B', 'DDB2', 'XPA', 'RPA2', 'DDB1', 'RBX1', 'RPA3', 'PARP1', 'ERCC1', 'RPA1', 'ERCC4', 'ERCC5', 'CUL4A']
141	GO:BP	GO:0071704	organic substance metabolic process	1.4747194973550722e-20	True	"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]"	9976	103	101	17376	0.9805825242718448	0.0101242983159583	query_1	['GO:0008152']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'USP12', 'ATR', 'RPA3', 'AR', 'USP24', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
142	REAC	REAC:R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	1.7583777989375412e-20	True	HDR through MMEJ (alt-NHEJ)	12	103	10	17376	0.0970873786407767	0.8333333333333334	query_1	['REAC:R-HSA-5693538']	['RBBP8', 'NBN', 'RAD50', 'RAD52', 'LIG3', 'FEN1', 'BRCA2', 'PARP1', 'MRE11', 'XRCC1']
143	REAC	REAC:R-HSA-68962	Activation of the pre-replicative complex	2.0136256592246137e-20	True	Activation of the pre-replicative complex	33	103	13	17376	0.1262135922330097	0.3939393939393939	query_1	['REAC:R-HSA-69002', 'REAC:R-HSA-69206']	['RPA4', 'RPA2', 'POLE4', 'POLA1', 'PRIM1', 'RPA3', 'RPA1', 'POLE3', 'PRIM2', 'CDK2', 'POLA2', 'POLE2', 'POLE']
144	REAC	REAC:R-HSA-157579	Telomere Maintenance	2.0136256592246137e-20	True	Telomere Maintenance	111	103	18	17376	0.174757281553398	0.1621621621621621	query_1	['REAC:R-HSA-73886']	['POLD3', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'RPA1', 'BLM', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'WRN', 'POLD2']
145	GO:BP	GO:0045005	DNA-templated DNA replication maintenance of fidelity	2.8114547900264804e-20	True	"""A DNA metabolic process that prevents or corrects errors to ensure that DNA is replicated accurately. Errors can be corrected either by intrinsic DNA polymerase proofreading activity or via mismatch repair."" [GOC:mah, GOC:vw]"	53	103	15	17376	0.145631067961165	0.2830188679245283	query_1	['GO:0006259', 'GO:0006261']	['RBBP8', 'NBN', 'RAD50', 'BRCA2', 'PCNA', 'ATR', 'PARP1', 'BLM', 'MRE11', 'RAD51', 'BRCA1', 'POLD1', 'BARD1', 'WRN', 'POLE']
146	GO:BP	GO:0006266	DNA ligation	3.0665336877799125e-20	True	"""The re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase."" [ISBN:0815316194]"	16	103	11	17376	0.1067961165048543	0.6875	query_1	['GO:0006259']	['LIG3', 'XRCC6', 'LIG4', 'APLF', 'LIG1', 'XRCC4', 'NHEJ1', 'APTX', 'RAD51', 'XRCC1', 'PNKP']
147	GO:BP	GO:0000018	regulation of DNA recombination	3.123438397338377e-20	True	"""Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents."" [GOC:go_curators, ISBN:0198506732]"	126	103	19	17376	0.1844660194174757	0.1507936507936507	query_1	['GO:0006310', 'GO:0051052']	['RBBP8', 'MSH2', 'TP53BP1', 'RAD50', 'RAD51AP1', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'RPA2', 'MSH3', 'PARP1', 'BLM', 'MRE11', 'RAD51', 'ERCC6', 'KAT5', 'RMI2', 'MSH6']
148	GO:BP	GO:0080135	regulation of cellular response to stress	4.808504663877051e-20	True	"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]"	681	103	33	17376	0.3203883495145631	0.0484581497797356	query_1	['GO:0033554', 'GO:0050794', 'GO:0080134']	['RBBP8', 'AKT1', 'USP1', 'TP53BP1', 'RAD52', 'RAD51AP1', 'WDR48', 'H2AX', 'RPA2', 'OGG1', 'BRCA2', 'PCNA', 'ATR', 'PARP1', 'ERCC1', 'ERCC4', 'ATRIP', 'ATM', 'RAD9A', 'RAD51', 'ERCC6', 'BRCA1', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'BARD1', 'RMI2', 'TP53', 'PNKP', 'CUL4A', 'RNF8']
149	GO:BP	GO:0050896	response to stimulus	5.699803507066033e-20	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]"	7974	103	93	17376	0.9029126213592232	0.0116629044394281	query_1	['GO:0008150']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'BRCA2', 'POLA1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'HUS1B', 'EXO1', 'USP46', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
150	GO:CC	GO:1902494	catalytic complex	6.55552066926856e-20	True	"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]"	1713	103	47	17376	0.4563106796116505	0.0274372446001167	query_1	['GO:0032991']	['CUL3', 'CUL4B', 'DDB2', 'TP53BP1', 'POLD3', 'FANCI', 'LIG3', 'XRCC6', 'PAXIP1', 'LIG4', 'POLD4', 'DDB1', 'RBX1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'PCNA', 'XRCC4', 'XRCC5', 'NHEJ1', 'FANCD2', 'BLM', 'ATM', 'POLE3', 'RAD51', 'TOP3A', 'ERCC6', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'POLA2', 'ERCC8', 'KAT5', 'POLD1', 'BARD1', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8']
151	GO:BP	GO:0010332	response to gamma radiation	6.677041865998257e-20	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]"	56	103	15	17376	0.145631067961165	0.2678571428571428	query_1	['GO:0010212']	['XRCC6', 'LIG4', 'H2AX', 'BRCA2', 'ATR', 'PARP1', 'XRCC5', 'FANCD2', 'ATM', 'RAD51', 'ERCC6', 'PRKDC', 'POLB', 'WRN', 'TP53']
152	GO:CC	GO:0032993	protein-DNA complex	7.153700036410664e-20	True	"""A macromolecular complex containing both protein and DNA molecules."" [GOC:mah]"	226	103	22	17376	0.2135922330097087	0.0973451327433628	query_1	['GO:0032991']	['RPA4', 'XPA', 'POLD3', 'RAD52', 'XRCC6', 'POLD4', 'H2AX', 'RPA2', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'PARP1', 'XRCC5', 'RPA1', 'PRIM2', 'ERCC5', 'PRKDC', 'POLA2', 'KAT5', 'POLD1', 'POLD2']
153	GO:BP	GO:0006298	mismatch repair	9.641264310954482e-20	True	"""A system for the correction of errors in which an incorrect base, which cannot form hydrogen bonds with the corresponding base in the parent strand, is incorporated into the daughter strand. The mismatch repair system promotes genomic fidelity by repairing base-base mismatches, insertion-deletion loops and heterologies generated during DNA replication and recombination."" [ISBN:0198506732, PMID:11687886]"	33	103	13	17376	0.1262135922330097	0.3939393939393939	query_1	['GO:0006281']	['MSH2', 'POLD3', 'MLH1', 'RPA2', 'MSH3', 'LIG1', 'PCNA', 'RPA3', 'PMS2', 'ERCC1', 'RPA1', 'EXO1', 'MSH6']
154	REAC	REAC:R-HSA-73857	RNA Polymerase II Transcription	1.2474695614664825e-19	True	RNA Polymerase II Transcription	1272	103	41	17376	0.3980582524271844	0.0322327044025157	query_1	['REAC:R-HSA-74160']	['RBBP8', 'HUS1', 'BRIP1', 'AKT1', 'DDB2', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'FANCI', 'MLH1', 'H2AX', 'RPA2', 'MDC1', 'RBX1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'RPA1', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'TOP3A', 'EXO1', 'BRCA1', 'CDK2', 'KAT5', 'BARD1', 'WRN', 'RMI2', 'RMI1', 'CUL1', 'TP53']
155	REAC	REAC:R-HSA-912446	Meiotic recombination	2.3357579452767995e-19	True	Meiotic recombination	84	103	16	17376	0.1553398058252427	0.1904761904761904	query_1	['REAC:R-HSA-1500620']	['RBBP8', 'NBN', 'RAD50', 'MLH1', 'H2AX', 'RPA2', 'BRCA2', 'RPA3', 'RPA1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'TOP3A', 'BRCA1', 'CDK2']
156	GO:BP	GO:0007093	mitotic cell cycle checkpoint signaling	4.067366464975193e-19	True	"""A signaling process that ensures accurate chromosome replication and segregation by preventing progression through a mitotic cell cycle until conditions are suitable for the cell to proceed to the next stage."" [GOC:mtg_cell_cycle]"	144	103	19	17376	0.1844660194174757	0.1319444444444444	query_1	['GO:0000075', 'GO:0045930', 'GO:1903047']	['RBBP8', 'HUS1', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'RPA2', 'MDC1', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'HUS1B', 'BRCA1', 'CDK2', 'PRKDC', 'BARD1', 'TP53']
157	REAC	REAC:R-HSA-74160	Gene expression (Transcription)	6.105596349066064e-19	True	Gene expression (Transcription)	1407	103	42	17376	0.4077669902912621	0.0298507462686567	query_1	['REAC:0000000']	['RBBP8', 'HUS1', 'BRIP1', 'AKT1', 'DDB2', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'FANCI', 'MLH1', 'H2AX', 'RPA2', 'MDC1', 'RBX1', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'PMS2', 'PARP1', 'RPA1', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'EXO1', 'BRCA1', 'CDK2', 'KAT5', 'BARD1', 'WRN', 'RMI2', 'RMI1', 'CUL1', 'TP53']
158	GO:BP	GO:1903047	mitotic cell cycle process	7.448035616531579e-19	True	"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]"	746	103	33	17376	0.3203883495145631	0.0442359249329758	query_1	['GO:0000278', 'GO:0022402']	['RBBP8', 'CUL3', 'HUS1', 'AKT1', 'CUL4B', 'RAD9B', 'NBN', 'MSH2', 'RAD50', 'RPA2', 'DDB1', 'MDC1', 'LIG1', 'BRCA2', 'POLA1', 'PCNA', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'APEX1', 'HUS1B', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'BARD1', 'CUL1', 'TP53', 'CUL4A', 'POLE']
159	GO:BP	GO:0008152	metabolic process	7.448035616531579e-19	True	"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]"	10396	103	101	17376	0.9805825242718448	0.0097152751058099	query_1	['GO:0008150']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'USP12', 'ATR', 'RPA3', 'AR', 'USP24', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
160	GO:CC	GO:1990234	transferase complex	9.678626940413865e-19	True	"""A protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor)."" [GOC:bhm, PMID:16540464]"	846	103	34	17376	0.3300970873786408	0.0401891252955082	query_1	['GO:1902494']	['CUL3', 'CUL4B', 'DDB2', 'POLD3', 'XRCC6', 'PAXIP1', 'POLD4', 'DDB1', 'RBX1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'PCNA', 'XRCC5', 'POLE3', 'RAD51', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'POLA2', 'ERCC8', 'KAT5', 'POLD1', 'BARD1', 'POLE2', 'CUL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8']
161	GO:BP	GO:0002377	immunoglobulin production	1.0643250402365333e-18	True	"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]"	104	103	17	17376	0.1650485436893204	0.1634615384615384	query_1	['GO:0002440']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'MSH3', 'PMS2', 'XRCC4', 'ERCC1', 'NHEJ1', 'EXO1', 'PRKDC', 'POLB', 'RNF8', 'MSH6']
162	GO:BP	GO:0051321	meiotic cell cycle	1.0643250402365333e-18	True	"""Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."" [GOC:ai]"	277	103	23	17376	0.2233009708737864	0.0830324909747292	query_1	['GO:0007049', 'GO:0019953', 'GO:0022414']	['RBBP8', 'HUS1', 'BRIP1', 'NBN', 'RAD50', 'RAD51AP1', 'MLH1', 'H2AX', 'BRCA2', 'RAD1', 'ERCC1', 'RPA1', 'ERCC4', 'FANCD2', 'ATM', 'MRE11', 'RAD51', 'TOP3A', 'HUS1B', 'EXO1', 'CDK2', 'RMI1', 'MSH6']
163	REAC	REAC:R-HSA-73886	Chromosome Maintenance	1.1209606404331091e-18	True	Chromosome Maintenance	138	103	18	17376	0.174757281553398	0.1304347826086956	query_1	['REAC:R-HSA-1640170']	['POLD3', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'LIG1', 'POLA1', 'PRIM1', 'PCNA', 'RPA3', 'RPA1', 'BLM', 'PRIM2', 'CDK2', 'POLA2', 'POLD1', 'WRN', 'POLD2']
