Acquired partial lipodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
185	GO:BP	GO:0050794	regulation of cellular process	2.9760822127734256e-11	True	"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]"	9803	100	93	15719	0.93	0.0094868917678261	query_1	['GO:0009987', 'GO:0050789']	['MET', 'RAPGEF1', 'ITGB1', 'ITGA9', 'ITGB5', 'VEGFB', 'PLXNB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SPP1', 'SMAD7', 'ITGB3', 'TGFB3', 'PIK3R1', 'VEGFC', 'CRK', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'FLT4', 'CTNNB1', 'LRP4', 'LTBP1', 'SOS1', 'TGFBR2', 'LOX', 'ITGA2B', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'MEMO1', 'LAT', 'ZAP70', 'ADAM19', 'MADCAM1', 'LYN', 'FBLN5', 'GRB2', 'TNC', 'TGFB1', 'NRP2', 'LCP2', 'FBLN2', 'JAM3', 'EGFR', 'FBN1', 'ITGAE', 'KDR', 'VCL', 'VAV1', 'FBN2', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'SH3KBP1', 'AGRN', 'SH3GL2', 'ADAM12', 'CRKL', 'VTN', 'TLN1', 'VEGFD', 'VCAM1', 'TGFBR1', 'L1CAM', 'ITGB6', 'PTK2', 'NRP1', 'LCK', 'EMILIN1', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'PTPN11', 'ELN', 'JAM2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1', 'ITGA2', 'PGF', 'PLXNA1']
186	GO:BP	GO:0097529	myeloid leukocyte migration	3.1418160523436264e-11	True	"""The movement of a myeloid leukocyte within or between different tissues and organs of the body."" [GOC:cvs, PMID:22342843, PMID:24157461]"	234	100	16	15719	0.16	0.0683760683760683	query_1	['GO:0050900']	['ITGA9', 'VEGFB', 'PIK3R1', 'VEGFC', 'LYN', 'JAM3', 'VAV1', 'SYK', 'PTK2B', 'VEGFA', 'VEGFD', 'PTK2', 'EMILIN1', 'THBS1', 'FLT1', 'PGF']
187	GO:BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	3.3829725627563446e-11	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of a cell, leading to the activation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	277	100	17	15719	0.17	0.0613718411552346	query_1	['GO:0002757', 'GO:0002768']	['RAPGEF1', 'BCAR1', 'SRC', 'ITK', 'PLCG2', 'SOS1', 'FYN', 'ZAP70', 'LYN', 'GRB2', 'LCP2', 'VAV1', 'SYK', 'PLCG1', 'CRKL', 'PTK2', 'LCK']
188	GO:BP	GO:1901701	cellular response to oxygen-containing compound	3.4713863714831846e-11	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1222	100	32	15719	0.32	0.0261865793780687	query_1	['GO:0070887', 'GO:1901700']	['MET', 'RAPGEF1', 'BCAR1', 'SRC', 'SPP1', 'ITGB3', 'PIK3R1', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'CTNNB1', 'SOS1', 'PXN', 'FYN', 'ITGA4', 'LYN', 'FBLN5', 'GRB2', 'TGFB1', 'EGFR', 'FBN1', 'CDH1', 'PTK2B', 'AGRN', 'CRKL', 'VCAM1', 'PTK2', 'ADAM15', 'PTPN11', 'PDGFRA', 'ITGA2']
189	GO:BP	GO:0045321	leukocyte activation	3.565535318181375e-11	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]"	920	100	28	15719	0.28	0.0304347826086956	query_1	['GO:0001775', 'GO:0002376']	['ITGB1', 'FN1', 'SRC', 'SMAD7', 'PIK3R1', 'ITK', 'PLCG2', 'CTNNB1', 'SOS1', 'TGFBR2', 'FYN', 'ITGA4', 'LAT', 'ZAP70', 'LYN', 'TGFB1', 'LCP2', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'SH3KBP1', 'VCAM1', 'ITGB6', 'LCK', 'THBS1', 'PTPN11', 'CBL']
190	GO:BP	GO:0010595	positive regulation of endothelial cell migration	3.7413523062726464e-11	True	"""Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]"	102	100	12	15719	0.12	0.1176470588235294	query_1	['GO:0010594', 'GO:0010634', 'GO:0043542']	['MET', 'BCAR1', 'ITGB3', 'VEGFC', 'FLT4', 'NRP2', 'KDR', 'PLCG1', 'PTK2B', 'VEGFA', 'NRP1', 'THBS1']
191	GO:BP	GO:0002521	leukocyte differentiation	3.7556633354470834e-11	True	"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]"	592	100	23	15719	0.23	0.0388513513513513	query_1	['GO:0030097', 'GO:0030154']	['ITGB1', 'SRC', 'SMAD7', 'PIK3R1', 'ITK', 'PLCG2', 'CTNNB1', 'SOS1', 'TGFBR2', 'ITGA4', 'SH3PXD2A', 'ZAP70', 'LYN', 'TGFB1', 'FBN1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'VEGFA', 'VCAM1', 'ITGB6', 'LCK']
192	GO:BP	GO:0048008	platelet-derived growth factor receptor signaling pathway	3.772101598590691e-11	True	"""The series of molecular signals initiated by a ligand binding to a platelet-derived growth factor receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]"	56	100	10	15719	0.1	0.1785714285714285	query_1	['GO:0007169']	['RAPGEF1', 'BCAR1', 'SRC', 'ITGB3', 'LOX', 'VEGFA', 'NRP1', 'PTPN11', 'CBL', 'PDGFRA']
31	REAC	REAC:R-HSA-210990	PECAM1 interactions	3.800527185824968e-11	True	PECAM1 interactions	11	98	7	10022	0.0714285714285714	0.6363636363636364	query_1	['REAC:R-HSA-202733']	['ITGAV', 'ITGB3', 'FYN', 'LYN', 'PLCG1', 'LCK', 'PTPN11']
193	GO:BP	GO:0061564	axon development	3.895667443930188e-11	True	"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]"	478	100	21	15719	0.21	0.0439330543933054	query_1	['GO:0031175']	['ITGB1', 'PLXNB1', 'FN1', 'SPP1', 'LRP4', 'SOS1', 'FYN', 'ITGA4', 'TNC', 'NRP2', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'VEGFA', 'L1CAM', 'PTK2', 'NRP1', 'PTPN11', 'SEMA4D', 'PLXNA1']
194	GO:BP	GO:0050673	epithelial cell proliferation	4.00008624169819e-11	True	"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]"	425	100	20	15719	0.2	0.0470588235294117	query_1	['GO:0008283']	['VEGFB', 'ITGB3', 'VEGFC', 'HGF', 'FLT4', 'CTNNB1', 'ITGA4', 'TGFB1', 'NRP2', 'EGFR', 'KDR', 'PLCG1', 'ERBB2', 'VEGFA', 'VEGFD', 'TGFBR1', 'NRP1', 'THBS1', 'FLT1', 'PGF']
20	GO:CC	GO:0016020	membrane	4.160592391540706e-11	True	"""A lipid bilayer along with all the proteins and protein complexes embedded in it and attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]"	8365	101	85	16420	0.8415841584158416	0.0101613867304243	query_1	['GO:0110165']	['MET', 'RAPGEF1', 'ITGB1', 'ITGA9', 'ITGB5', 'VEGFB', 'PLXNB1', 'FN1', 'ITGAV', 'BCAR1', 'SRC', 'SMAD7', 'ITGB3', 'TGFB3', 'PIK3R1', 'VEGFC', 'CRK', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'FLT4', 'CTNNB1', 'LRP4', 'SOS1', 'TGFBR2', 'ITGA2B', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'MEMO1', 'LAT', 'ZAP70', 'ADAM19', 'MADCAM1', 'LYN', 'LMNB2', 'GRB2', 'TNC', 'MFAP3', 'NRP2', 'LCP2', 'JAM3', 'EGFR', 'ITGAE', 'KDR', 'VCL', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'SH3KBP1', 'AGRN', 'SH3GL2', 'ADAM12', 'CRKL', 'VTN', 'TLN1', 'VEGFD', 'VCAM1', 'TGFBR1', 'L1CAM', 'ITGB6', 'PTK2', 'NRP1', 'LCK', 'EMILIN1', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'JAM2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1', 'ITGA2', 'PGF', 'PLXNA1']
195	GO:BP	GO:0051336	regulation of hydrolase activity	4.8462684282094895e-11	True	"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]"	933	100	28	15719	0.28	0.030010718113612	query_1	['GO:0050790']	['MET', 'RAPGEF1', 'ITGB1', 'PLXNB1', 'SRC', 'CRK', 'HGF', 'ITK', 'SOS1', 'FYN', 'LYN', 'EGFR', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'VEGFA', 'AGRN', 'CRKL', 'VTN', 'PTK2', 'LCK', 'THBS1', 'PDGFRA', 'SEMA4D', 'FLT1', 'ITGA2', 'PLXNA1']
196	GO:BP	GO:0006909	phagocytosis	4.990552201599485e-11	True	"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]"	242	100	16	15719	0.16	0.0661157024793388	query_1	['GO:0006897']	['MET', 'RAPGEF1', 'ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'PLCG2', 'FYN', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'FCGR1A', 'PTK2', 'THBS1', 'ITGA2']
197	GO:BP	GO:0007409	axonogenesis	5.0940213859176005e-11	True	"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]"	431	100	20	15719	0.2	0.0464037122969837	query_1	['GO:0048667', 'GO:0048812', 'GO:0061564']	['ITGB1', 'PLXNB1', 'FN1', 'SPP1', 'LRP4', 'SOS1', 'FYN', 'ITGA4', 'NRP2', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'VEGFA', 'L1CAM', 'PTK2', 'NRP1', 'PTPN11', 'SEMA4D', 'PLXNA1']
198	GO:BP	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	5.474045802280468e-11	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the phosphatidylinositol 3-kinase cascade."" [GOC:ef]"	80	100	11	15719	0.11	0.1375	query_1	['GO:0014065', 'GO:0014066', 'GO:1902533']	['PLXNB1', 'FN1', 'SRC', 'HGF', 'KDR', 'VEGFA', 'PTK2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1']
199	GO:BP	GO:1901699	cellular response to nitrogen compound	5.59103262760809e-11	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]"	667	100	24	15719	0.24	0.0359820089955022	query_1	['GO:0070887', 'GO:1901698']	['RAPGEF1', 'BCAR1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'SHC1', 'CTNNB1', 'SOS1', 'PXN', 'FYN', 'ITGA4', 'LYN', 'GRB2', 'TGFB1', 'EGFR', 'FBN1', 'CDH1', 'AGRN', 'CRKL', 'VCAM1', 'PTK2', 'PTPN11', 'PDGFRA']
200	GO:BP	GO:0060284	regulation of cell development	6.266885167721651e-11	True	"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]"	803	100	26	15719	0.26	0.0323785803237858	query_1	['GO:0045595', 'GO:0048468']	['ITGB1', 'PLXNB1', 'FN1', 'SPP1', 'SMAD7', 'PIK3R1', 'VEGFC', 'CTNNB1', 'LRP4', 'SOS1', 'TGFBR2', 'LOX', 'ZAP70', 'LYN', 'TGFB1', 'FBN1', 'VCL', 'SYK', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'L1CAM', 'NRP1', 'SEMA4D', 'PLXNA1']
201	GO:BP	GO:0034113	heterotypic cell-cell adhesion	6.266885167721651e-11	True	"""The attachment of a cell to a cell of a different type via adhesion molecules."" [GOC:add]"	59	100	10	15719	0.1	0.1694915254237288	query_1	['GO:0098609']	['ITGB1', 'ITGAV', 'ITGB3', 'ITGA5', 'ITGA4', 'MADCAM1', 'JAM3', 'VCAM1', 'LCK', 'ITGB7']
202	GO:BP	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	7.008503139343053e-11	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the phosphatidylinositol 3-kinase cascade."" [GOC:ef]"	108	100	12	15719	0.12	0.1111111111111111	query_1	['GO:0014065', 'GO:1902531']	['PLXNB1', 'FN1', 'SRC', 'HGF', 'EGFR', 'KDR', 'VEGFA', 'PTK2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1']
203	GO:BP	GO:0007173	epidermal growth factor receptor signaling pathway	7.008503139343053e-11	True	"""The series of molecular signals initiated by binding of a ligand to the tyrosine kinase receptor EGFR (ERBB1) on the surface of a cell. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]"	108	100	12	15719	0.12	0.1111111111111111	query_1	['GO:0038127']	['BCAR1', 'SRC', 'SHC1', 'SOS1', 'GRB2', 'EGFR', 'PLCG1', 'ERBB2', 'PTK2B', 'PTK2', 'PTPN11', 'CBL']
204	GO:BP	GO:0048015	phosphatidylinositol-mediated signaling	7.495034386418359e-11	True	"""The series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives."" [GOC:bf, GOC:ceb, ISBN:0198506732]"	172	100	14	15719	0.14	0.0813953488372093	query_1	['GO:0048017']	['PLXNB1', 'FN1', 'SRC', 'PIK3R1', 'HGF', 'EGFR', 'KDR', 'ERBB2', 'VEGFA', 'PTK2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1']
205	GO:BP	GO:0120035	regulation of plasma membrane bounded cell projection organization	7.904138281881535e-11	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]"	616	100	23	15719	0.23	0.0373376623376623	query_1	['GO:0031344', 'GO:0120036']	['RAPGEF1', 'PLXNB1', 'FN1', 'SRC', 'SPP1', 'TGFB3', 'PIK3R1', 'CRK', 'HGF', 'LRP4', 'FYN', 'LYN', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'CRKL', 'TGFBR1', 'L1CAM', 'NRP1', 'ITGA3', 'SEMA4D', 'PLXNA1']
206	GO:BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	8.526509616111685e-11	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	342	100	18	15719	0.18	0.0526315789473684	query_1	['GO:0007167']	['ITGB5', 'SRC', 'SMAD7', 'TGFB3', 'LTBP1', 'TGFBR2', 'LOX', 'PXN', 'TGFB1', 'FBN1', 'KDR', 'FBN2', 'TGFBR1', 'ITGB6', 'PTK2', 'EMILIN1', 'THBS1', 'ITGA3']
207	GO:BP	GO:0034446	substrate adhesion-dependent cell spreading	8.580212272139426e-11	True	"""The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate."" [GOC:mah, GOC:pf, PMID:17050732]"	110	100	12	15719	0.12	0.109090909090909	query_1	['GO:0031589']	['FN1', 'ITGAV', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'PXN', 'ITGA4', 'CRKL', 'PTK2', 'NRP1', 'ITGB7']
32	REAC	REAC:R-HSA-4420097	VEGFA-VEGFR2 Pathway	8.70074267077619e-11	True	VEGFA-VEGFR2 Pathway	94	98	13	10022	0.1326530612244898	0.1382978723404255	query_1	['REAC:R-HSA-194138']	['ITGAV', 'BCAR1', 'ITGB3', 'PIK3R1', 'CRK', 'CTNNB1', 'PXN', 'FYN', 'KDR', 'VAV1', 'PLCG1', 'PTK2B', 'PTK2']
208	GO:BP	GO:0048017	inositol lipid-mediated signaling	1.0062764401306691e-10	True	"""The series of molecular signals in which a cell uses an inositol-containing lipid to convert a signal into a response. Inositol lipids include the phosphoinositides (phosphatidylinositol and its phosphorylated derivatives), ceramides containing inositol, and inositol glycolipids."" [GOC:bf, GOC:ceb, PMID:16088939]"	176	100	14	15719	0.14	0.0795454545454545	query_1	['GO:0035556']	['PLXNB1', 'FN1', 'SRC', 'PIK3R1', 'HGF', 'EGFR', 'KDR', 'ERBB2', 'VEGFA', 'PTK2', 'CBL', 'PDGFRA', 'SEMA4D', 'FLT1']
209	GO:BP	GO:0120039	plasma membrane bounded cell projection morphogenesis	1.0768558006312828e-10	True	"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]"	626	100	23	15719	0.23	0.0367412140575079	query_1	['GO:0048858']	['ITGB1', 'PLXNB1', 'FN1', 'SRC', 'SPP1', 'CTNNB1', 'LRP4', 'SOS1', 'FYN', 'ITGA4', 'NRP2', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'VEGFA', 'SH3GL2', 'L1CAM', 'PTK2', 'NRP1', 'PTPN11', 'SEMA4D', 'PLXNA1']
210	GO:BP	GO:0050918	positive chemotaxis	1.1939496487713104e-10	True	"""The directed movement of a motile cell or organism towards a higher concentration of a chemical."" [GOC:ai, GOC:bf, GOC:isa_complete]"	63	100	10	15719	0.1	0.1587301587301587	query_1	['GO:0006935']	['MET', 'VEGFB', 'VEGFC', 'HGF', 'KDR', 'VEGFA', 'VEGFD', 'NRP1', 'ITGA2', 'PGF']
211	GO:BP	GO:0048858	cell projection morphogenesis	1.2542042158266212e-10	True	"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]"	631	100	23	15719	0.23	0.0364500792393026	query_1	['GO:0000902', 'GO:0030030', 'GO:0032990']	['ITGB1', 'PLXNB1', 'FN1', 'SRC', 'SPP1', 'CTNNB1', 'LRP4', 'SOS1', 'FYN', 'ITGA4', 'NRP2', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'VEGFA', 'SH3GL2', 'L1CAM', 'PTK2', 'NRP1', 'PTPN11', 'SEMA4D', 'PLXNA1']
212	GO:BP	GO:0001952	regulation of cell-matrix adhesion	1.2885988245005179e-10	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix."" [GOC:hjd]"	114	100	12	15719	0.12	0.1052631578947368	query_1	['GO:0007160', 'GO:0010810']	['SRC', 'ITGB3', 'PIK3R1', 'KDR', 'VCL', 'PTK2B', 'VEGFA', 'TLN1', 'PTK2', 'NRP1', 'THBS1', 'ADAM15']
213	GO:BP	GO:0010941	regulation of cell death	1.495694995043296e-10	True	"""Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death."" [GOC:dph, GOC:tb]"	1554	100	35	15719	0.35	0.0225225225225225	query_1	['GO:0008219', 'GO:0050794']	['MET', 'ITGB1', 'VEGFB', 'ITGAV', 'BCAR1', 'SRC', 'ITGB3', 'TGFB3', 'PIK3R1', 'HGF', 'SHC1', 'PLCG2', 'FLT4', 'CTNNB1', 'LOX', 'ITGA5', 'FYN', 'ITGA4', 'LYN', 'TGFB1', 'EGFR', 'KDR', 'SYK', 'PLCG1', 'ERBB2', 'PTK2B', 'VEGFA', 'TGFBR1', 'PTK2', 'NRP1', 'LCK', 'EMILIN1', 'THBS1', 'CBL', 'SEMA4D']
214	GO:BP	GO:0002040	sprouting angiogenesis	1.573359610436863e-10	True	"""The extension of new blood vessels from existing vessels into avascular tissues, this process includes the specialization of endothelial cells into leading tip and stalk cells, proliferation and migration of the endothelial cells and cell adhesion resulting in angiogenic sprout fusion or lumen formation."" [PMID:16391003, PMID:23031691]"	116	100	12	15719	0.12	0.1034482758620689	query_1	['GO:0001525']	['ITGB1', 'VEGFB', 'VEGFC', 'FLT4', 'ITGA5', 'KDR', 'PTK2B', 'VEGFA', 'VEGFD', 'NRP1', 'THBS1', 'PGF']
215	GO:BP	GO:0007596	blood coagulation	1.5980480473094822e-10	True	"""The sequential process in which the multiple coagulation factors of the blood interact, ultimately resulting in the formation of an insoluble fibrin clot; it may be divided into three stages: stage 1, the formation of intrinsic and extrinsic prothrombin converting principle; stage 2, the formation of thrombin; stage 3, the formation of stable fibrin polymers."" [http://www.graylab.ac.uk/omd/, ISBN:0198506732]"	221	100	15	15719	0.15	0.0678733031674208	query_1	['GO:0007599', 'GO:0042060', 'GO:0050817']	['FN1', 'SRC', 'ITGB3', 'PLCG2', 'LYN', 'VCL', 'VAV1', 'SYK', 'VTN', 'TLN1', 'LCK', 'EMILIN1', 'THBS1', 'PDGFRA', 'ITGA2']
216	GO:BP	GO:0007399	nervous system development	1.709811197116935e-10	True	"""The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."" [GOC:dgh]"	2331	100	43	15719	0.43	0.0184470184470184	query_1	['GO:0048731']	['MET', 'RAPGEF1', 'ITGB1', 'PLXNB1', 'FN1', 'SRC', 'SPP1', 'VEGFC', 'CRK', 'HGF', 'CTNNB1', 'LRP4', 'SOS1', 'TGFBR2', 'FYN', 'ITGA4', 'LYN', 'TNC', 'TGFB1', 'NRP2', 'JAM3', 'EGFR', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'SH3GL2', 'CRKL', 'VTN', 'VEGFD', 'VCAM1', 'TGFBR1', 'L1CAM', 'PTK2', 'NRP1', 'ITGA3', 'PTPN11', 'JAM2', 'SEMA4D', 'PLXNA1']
217	GO:BP	GO:1903131	mononuclear cell differentiation	1.9175145999503495e-10	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]"	466	100	20	15719	0.2	0.0429184549356223	query_1	['GO:0002521']	['ITGB1', 'SMAD7', 'PIK3R1', 'ITK', 'PLCG2', 'CTNNB1', 'SOS1', 'TGFBR2', 'ITGA4', 'ZAP70', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'VEGFA', 'VCAM1', 'ITGB6', 'LCK']
218	GO:BP	GO:0050817	coagulation	2.0388245839119623e-10	True	"""The process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [ISBN:0198506732]"	225	100	15	15719	0.15	0.0666666666666666	query_1	['GO:0032501']	['FN1', 'SRC', 'ITGB3', 'PLCG2', 'LYN', 'VCL', 'VAV1', 'SYK', 'VTN', 'TLN1', 'LCK', 'EMILIN1', 'THBS1', 'PDGFRA', 'ITGA2']
219	GO:BP	GO:0032990	cell part morphogenesis	2.2709742799078607e-10	True	"""The process in which the anatomical structures of a cell part are generated and organized."" [GOC:mah]"	651	100	23	15719	0.23	0.0353302611367127	query_1	['GO:0032989']	['ITGB1', 'PLXNB1', 'FN1', 'SRC', 'SPP1', 'CTNNB1', 'LRP4', 'SOS1', 'FYN', 'ITGA4', 'NRP2', 'VCL', 'ERBB2', 'MUSK', 'CDH1', 'VEGFA', 'SH3GL2', 'L1CAM', 'PTK2', 'NRP1', 'PTPN11', 'SEMA4D', 'PLXNA1']
