Waardenburg syndrome type 2	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
265	GO:BP	GO:0051173	positive regulation of nitrogen compound metabolic process	1.1202949718043845e-07	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	3000	106	46	15719	0.4339622641509434	0.0153333333333333	query_1	['GO:0006807', 'GO:0009893', 'GO:0051171']	['MET', 'VEGFB', 'KITLG', 'SRC', 'SPP1', 'ITGB3', 'TGFB3', 'PIK3R1', 'MITF', 'HGF', 'SHC1', 'PLCG2', 'TFE3', 'EDN3', 'TGFBR2', 'ITGA5', 'FYN', 'LAT', 'SNAI2', 'SOX10', 'LYN', 'NEK7', 'TGFB1', 'LCP2', 'PLK1', 'EGFR', 'TFEB', 'POU3F1', 'SYK', 'FCGR1A', 'ERBB2', 'POU3F2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'CRKL', 'EDNRB', 'VTN', 'TGFBR1', 'PTK2', 'LCK', 'THBS1', 'PTPN11', 'FLT1', 'PGF']
266	GO:BP	GO:0001704	formation of primary germ layer	1.148114844244906e-07	True	"""The formation of the ectoderm, mesoderm and endoderm during gastrulation."" [GOC:go_curators]"	120	106	10	15719	0.0943396226415094	0.0833333333333333	query_1	['GO:0007369', 'GO:0048646']	['ITGB1', 'ITGB5', 'FN1', 'ITGAV', 'ITGB3', 'ITGA5', 'ITGA4', 'GRB2', 'VTN', 'ITGA3']
55	REAC	REAC:R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	1.161324791507715e-07	True	Fcgamma receptor (FCGR) dependent phagocytosis	89	96	10	10022	0.1041666666666666	0.1123595505617977	query_1	['REAC:R-HSA-168249']	['PIK3R1', 'CRK', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'PTK2']
20	GO:CC	GO:0031252	cell leading edge	1.1949835507579978e-07	True	"""The area of a motile cell closest to the direction of movement."" [GOC:pg]"	406	106	16	16420	0.1509433962264151	0.0394088669950738	query_1	['GO:0110165']	['ITGB1', 'ITGAV', 'BCAR1', 'CD2AP', 'KITLG', 'SRC', 'ITGB3', 'PLCG2', 'ITGA5', 'PXN', 'EGFR', 'PLCG1', 'ERBB2', 'CDH1', 'PTK2B', 'TLN1']
267	GO:BP	GO:0036293	response to decreased oxygen levels	1.293123445599002e-07	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]"	290	106	14	15719	0.1320754716981132	0.0482758620689655	query_1	['GO:0070482']	['VEGFB', 'SRC', 'EDNRA', 'TGFB3', 'TGFBR2', 'TGFB1', 'EDN1', 'PTK2B', 'VEGFA', 'VCAM1', 'THBS1', 'ADAM15', 'CBL', 'PGF']
56	REAC	REAC:R-HSA-449147	Signaling by Interleukins	1.294584374197424e-07	True	Signaling by Interleukins	467	96	20	10022	0.2083333333333333	0.0428265524625267	query_1	['REAC:R-HSA-1280215']	['RAPGEF1', 'ITGB1', 'FN1', 'PIK3R1', 'CRK', 'HGF', 'SHC1', 'SOS1', 'FYN', 'LYN', 'GRB2', 'VAV1', 'SYK', 'PTK2B', 'VEGFA', 'CRKL', 'VCAM1', 'LCK', 'CBL', 'PTPN11']
268	GO:BP	GO:0051493	regulation of cytoskeleton organization	1.314255718926467e-07	True	"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]"	514	106	18	15719	0.1698113207547169	0.0350194552529182	query_1	['GO:0007010', 'GO:0033043']	['MET', 'CD2AP', 'ITGB3', 'TGFB3', 'PIK3R1', 'CRK', 'EML3', 'PXN', 'GRB2', 'TGFB1', 'PLK1', 'JAM3', 'EDN1', 'PTK2B', 'EML2', 'TGFBR1', 'PTK2', 'PDGFRA']
269	GO:BP	GO:0038095	Fc-epsilon receptor signaling pathway	1.4264017972212185e-07	True	"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin E (IgE) to an Fc-epsilon receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:12413516, PMID:15048725]"	24	106	6	15719	0.0566037735849056	0.25	query_1	['GO:0038093']	['PLCG2', 'SOS1', 'LYN', 'VAV1', 'SYK', 'PLCG1']
270	GO:BP	GO:0014033	neural crest cell differentiation	1.446275624275715e-07	True	"""The process in which a relatively unspecialized cell acquires specialized features of a neural crest cell."" [GOC:dh, GOC:ef]"	91	106	9	15719	0.0849056603773584	0.0989010989010989	query_1	['GO:0048762', 'GO:0048863']	['FN1', 'KITLG', 'EDNRA', 'EDN3', 'SNAI2', 'SOX10', 'NRP2', 'EDN1', 'EDNRB']
271	GO:BP	GO:0019932	second-messenger-mediated signaling	1.4521544072407717e-07	True	"""Any intracellular signal transduction in which the signal is passed on within the cell via a second messenger; a small molecule or ion that can be quickly generated or released from intracellular stores, and can diffuse within the cell. Second-messenger signaling includes production or release of the second messenger, and effectors downstream of the second messenger that further transmit the signal within the cell."" [GOC:signaling, ISBN:0815316194, PMID:15221855, Wikipedia:Second_messenger_system]"	293	106	14	15719	0.1320754716981132	0.0477815699658703	query_1	['GO:0035556']	['EDN2', 'PLCG2', 'EDN3', 'LAT', 'EGFR', 'SYK', 'PLCG1', 'EDN1', 'PTK2B', 'VEGFA', 'GPR143', 'EDNRB', 'VCAM1', 'THBS1']
57	REAC	REAC:R-HSA-8876384	Listeria monocytogenes entry into host cells	1.649557560525913e-07	True	Listeria monocytogenes entry into host cells	19	96	6	10022	0.0625	0.3157894736842105	query_1	['REAC:R-HSA-5663205']	['MET', 'SRC', 'SH3KBP1', 'CDH1', 'SH3GL2', 'CBL']
272	GO:BP	GO:0071621	granulocyte chemotaxis	1.668721624170935e-07	True	"""The movement of a granulocyte in response to an external stimulus."" [GOC:rph]"	125	106	10	15719	0.0943396226415094	0.08	query_1	['GO:0030595', 'GO:0097530']	['ITGA9', 'EDN2', 'EDN3', 'JAM3', 'VAV1', 'SYK', 'EDN1', 'VEGFA', 'PTK2', 'THBS1']
58	REAC	REAC:R-HSA-8875555	MET activates RAP1 and RAC1	1.764792709713799e-07	True	MET activates RAP1 and RAC1	10	96	5	10022	0.0520833333333333	0.5	query_1	['REAC:R-HSA-8875878']	['MET', 'RAPGEF1', 'CRK', 'HGF', 'CRKL']
273	GO:BP	GO:0048871	multicellular organismal-level homeostasis	1.82144464809425e-07	True	"""Any process involved in the maintenance of an internal steady state at the level of the multicellular organism."" [GOC:isa_complete]"	725	106	21	15719	0.1981132075471698	0.0289655172413793	query_1	['GO:0032501', 'GO:0042592']	['ITGB1', 'EDN2', 'KITLG', 'SRC', 'SPP1', 'ITGB3', 'TFE3', 'SOS1', 'LAT', 'LYN', 'TGFB1', 'JAM3', 'VCL', 'SYK', 'PTK2B', 'VEGFA', 'SH3GL2', 'EDNRB', 'ITGB6', 'JAM2', 'PTPN11']
274	GO:BP	GO:0022407	regulation of cell-cell adhesion	1.852607241394117e-07	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]"	465	106	17	15719	0.160377358490566	0.0365591397849462	query_1	['GO:0030155', 'GO:0098609']	['KITLG', 'SRC', 'TGFBR2', 'FYN', 'ITGA4', 'ADAM19', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'ERBB2', 'CDH1', 'VEGFA', 'VCAM1', 'PTK2', 'LCK', 'PTPN11']
275	GO:BP	GO:0002690	positive regulation of leukocyte chemotaxis	1.895282595806905e-07	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte chemotaxis."" [GOC:add]"	94	106	9	15719	0.0849056603773584	0.0957446808510638	query_1	['GO:0002687', 'GO:0002688', 'GO:0030595', 'GO:0050921']	['EDN2', 'VEGFB', 'EDN3', 'EDN1', 'PTK2B', 'VEGFA', 'PTK2', 'THBS1', 'PGF']
276	GO:BP	GO:1903131	mononuclear cell differentiation	1.8984585832555495e-07	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]"	466	106	17	15719	0.160377358490566	0.0364806866952789	query_1	['GO:0002521']	['ITGB1', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'TGFBR2', 'ITGA4', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'VEGFA', 'VCAM1', 'ITGB6', 'LCK']
277	GO:BP	GO:0036211	protein modification process	1.9826322572003658e-07	True	"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:bf, GOC:jl]"	3399	106	49	15719	0.4622641509433962	0.0144160047072668	query_1	['GO:0019538', 'GO:0043412']	['MET', 'KLHDC10', 'VEGFB', 'FN1', 'KITLG', 'SRC', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'NEK9', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'EDN3', 'SOS1', 'TGFBR2', 'ITGA5', 'FYN', 'NEK6', 'LAT', 'SNAI2', 'LYN', 'NEK7', 'TGFB1', 'LCP2', 'PLK1', 'EGFR', 'SYK', 'FCGR1A', 'ERBB2', 'EDN1', 'PTK2B', 'VEGFA', 'MOGS', 'SH3GL2', 'CRKL', 'EDNRB', 'VTN', 'TGFBR1', 'PTK2', 'LCK', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA', 'FLT1', 'PGF']
59	REAC	REAC:R-HSA-2871796	FCERI mediated MAPK activation	2.036457426111468e-07	True	FCERI mediated MAPK activation	33	96	7	10022	0.0729166666666666	0.2121212121212121	query_1	['REAC:R-HSA-2454202']	['PLCG2', 'SOS1', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PLCG1']
278	GO:BP	GO:0060284	regulation of cell development	2.079774871997375e-07	True	"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]"	803	106	22	15719	0.2075471698113207	0.0273972602739726	query_1	['GO:0045595', 'GO:0048468']	['ITGB1', 'FN1', 'KITLG', 'SPP1', 'PIK3R1', 'MITF', 'TFE3', 'SOS1', 'TGFBR2', 'SNAI2', 'SOX10', 'LYN', 'TGFB1', 'VCL', 'SYK', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'EDNRB', 'L1CAM', 'PLXNA1']
60	REAC	REAC:R-HSA-9664565	Signaling by ERBB2 KD Mutants	2.2233767777862305e-07	True	Signaling by ERBB2 KD Mutants	20	96	6	10022	0.0625	0.3	query_1	['REAC:R-HSA-1227990']	['PIK3R1', 'SHC1', 'SOS1', 'EGFR', 'PLCG1', 'ERBB2']
279	GO:BP	GO:0050678	regulation of epithelial cell proliferation	2.3543338534346843e-07	True	"""Any process that modulates the frequency, rate or extent of epithelial cell proliferation."" [GOC:ai]"	358	106	15	15719	0.1415094339622641	0.0418994413407821	query_1	['GO:0042127', 'GO:0050673']	['VEGFB', 'ITGB3', 'ITGA4', 'SNAI2', 'TGFB1', 'NRP2', 'EGFR', 'PLCG1', 'ERBB2', 'VEGFA', 'EDNRB', 'TGFBR1', 'THBS1', 'FLT1', 'PGF']
280	GO:BP	GO:0032879	regulation of localization	2.3656334411029026e-07	True	"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]"	2021	106	36	15719	0.3396226415094339	0.0178129638792676	query_1	['GO:0050789', 'GO:0051179']	['RAPGEF1', 'KEL', 'ITGB1', 'ITGAV', 'CD2AP', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'PLCG2', 'EDN3', 'FYN', 'LYN', 'TGFB1', 'PLK1', 'EGFR', 'VCL', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'GPR143', 'CRKL', 'EDNRB', 'VTN', 'LCK', 'THBS1', 'ITGA3', 'CBL', 'PTPN11']
281	GO:BP	GO:0001558	regulation of cell growth	2.492814208399536e-07	True	"""Any process that modulates the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]"	416	106	16	15719	0.1509433962264151	0.0384615384615384	query_1	['GO:0016049', 'GO:0040008', 'GO:0051128']	['FN1', 'BCAR1', 'SPP1', 'CRK', 'TNC', 'TGFB1', 'EGFR', 'ERBB2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'CRKL', 'TGFBR1', 'L1CAM', 'ADAM15']
282	GO:BP	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	2.611823183685892e-07	True	"""Any process that modulates the frequency, rate or extent of phosphatidylinositol 3-kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to an inositol lipid at the 3' position of the inositol ring."" [GOC:bf]"	45	106	7	15719	0.0660377358490566	0.1555555555555555	query_1	['GO:0043550']	['SRC', 'PIK3R1', 'LYN', 'PTK2B', 'PTK2', 'PDGFRA', 'FLT1']
283	GO:BP	GO:0032103	positive regulation of response to external stimulus	2.6654402889894e-07	True	"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]"	540	106	18	15719	0.1698113207547169	0.0333333333333333	query_1	['GO:0009605', 'GO:0032101', 'GO:0048584']	['MET', 'EDN2', 'VEGFB', 'SRC', 'PLCG2', 'EDN3', 'FYN', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'EDN1', 'PTK2B', 'VEGFA', 'VTN', 'PTK2', 'THBS1', 'PGF']
284	GO:BP	GO:0065008	regulation of biological quality	2.866454788610999e-07	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	106	43	15719	0.4056603773584906	0.0155627940644227	query_1	['GO:0065007']	['KEL', 'ITGB1', 'EDN2', 'FN1', 'ITGAV', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'PIK3R1', 'CRK', 'PLCG2', 'EDN3', 'PYCR1', 'FYN', 'LYN', 'GRB2', 'NRP2', 'PLK1', 'JAM3', 'VCL', 'VAV1', 'SYK', 'ERBB2', 'EDN1', 'SH3KBP1', 'CDH1', 'PTK2B', 'VEGFA', 'ECE1', 'SH3GL2', 'EDNRB', 'VTN', 'ECE2', 'TLN1', 'L1CAM', 'PTK2', 'XK', 'LCK', 'THBS1', 'PTPN11', 'PDGFRA', 'PLXNA1']
61	REAC	REAC:R-HSA-1227990	Signaling by ERBB2 in Cancer	3.0389599916633965e-07	True	Signaling by ERBB2 in Cancer	21	96	6	10022	0.0625	0.2857142857142857	query_1	['REAC:R-HSA-5663202']	['PIK3R1', 'SHC1', 'SOS1', 'EGFR', 'PLCG1', 'ERBB2']
285	GO:BP	GO:0051345	positive regulation of hydrolase activity	3.295422356656199e-07	True	"""Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]"	548	106	18	15719	0.1698113207547169	0.0328467153284671	query_1	['GO:0043085', 'GO:0051336']	['RAPGEF1', 'ITGB1', 'EDNRA', 'CRK', 'ITK', 'SOS1', 'FYN', 'LYN', 'EGFR', 'VAV1', 'SYK', 'ERBB2', 'PTK2B', 'VEGFA', 'CRKL', 'LCK', 'PDGFRA', 'FLT1']
286	GO:BP	GO:0050853	B cell receptor signaling pathway	3.295422356656199e-07	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B cell."" [GOC:add]"	71	106	8	15719	0.0754716981132075	0.1126760563380281	query_1	['GO:0050851']	['BCAR1', 'ITK', 'PLCG2', 'SOS1', 'LYN', 'GRB2', 'SYK', 'LCK']
287	GO:BP	GO:0050673	epithelial cell proliferation	3.295422356656199e-07	True	"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]"	425	106	16	15719	0.1509433962264151	0.0376470588235294	query_1	['GO:0008283']	['VEGFB', 'ITGB3', 'HGF', 'ITGA4', 'SNAI2', 'TGFB1', 'NRP2', 'EGFR', 'PLCG1', 'ERBB2', 'VEGFA', 'EDNRB', 'TGFBR1', 'THBS1', 'FLT1', 'PGF']
288	GO:BP	GO:0001936	regulation of endothelial cell proliferation	3.3101247806501654e-07	True	"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]"	135	106	10	15719	0.0943396226415094	0.074074074074074	query_1	['GO:0001935', 'GO:0050678']	['VEGFB', 'ITGB3', 'ITGA4', 'NRP2', 'PLCG1', 'VEGFA', 'TGFBR1', 'THBS1', 'FLT1', 'PGF']
289	GO:BP	GO:0035987	endodermal cell differentiation	3.493553991008782e-07	True	"""The process in which a relatively unspecialized cell acquires the specialized features of an endoderm cell, a cell of the inner of the three germ layers of the embryo."" [CL:0000223, GOC:yaf, PMID:17624332]"	47	106	7	15719	0.0660377358490566	0.1489361702127659	query_1	['GO:0001706', 'GO:0030154']	['ITGB5', 'FN1', 'ITGAV', 'ITGA5', 'ITGA4', 'GRB2', 'VTN']
290	GO:BP	GO:0042552	myelination	3.528542916623278e-07	True	"""The process in which myelin sheaths are formed and maintained around neurons. Oligodendrocytes in the brain and spinal cord and Schwann cells in the peripheral nervous system wrap axons with compact layers of their plasma membrane. Adjacent myelin segments are separated by a non-myelinated stretch of axon called a node of Ranvier."" [GOC:dgh, GOC:mah]"	136	106	10	15719	0.0943396226415094	0.0735294117647058	query_1	['GO:0008366']	['KEL', 'HGF', 'SOX10', 'TGFB1', 'JAM3', 'POU3F1', 'ERBB2', 'POU3F2', 'XK', 'JAM2']
291	GO:BP	GO:0070482	response to oxygen levels	3.653599656402456e-07	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]"	317	106	14	15719	0.1320754716981132	0.0441640378548895	query_1	['GO:0009628']	['VEGFB', 'SRC', 'EDNRA', 'TGFB3', 'TGFBR2', 'TGFB1', 'EDN1', 'PTK2B', 'VEGFA', 'VCAM1', 'THBS1', 'ADAM15', 'CBL', 'PGF']
292	GO:BP	GO:0010595	positive regulation of endothelial cell migration	3.676725218565402e-07	True	"""Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]"	102	106	9	15719	0.0849056603773584	0.088235294117647	query_1	['GO:0010594', 'GO:0010634', 'GO:0043542']	['MET', 'BCAR1', 'ITGB3', 'NRP2', 'PLCG1', 'EDN1', 'PTK2B', 'VEGFA', 'THBS1']
293	GO:BP	GO:0065007	biological regulation	3.742435097512968e-07	True	"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	10874	106	97	15719	0.9150943396226416	0.0089203604929188	query_1	['GO:0008150']	['MET', 'RAPGEF1', 'KEL', 'ITGB1', 'ITGA9', 'EDN2', 'KLHDC10', 'ITGB5', 'VEGFB', 'FN1', 'ITGAV', 'BCAR1', 'CD2AP', 'KITLG', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'MITF', 'CRK', 'FLT3LG', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'TFE3', 'EDN3', 'EML3', 'SOS1', 'PYCR1', 'TGFBR2', 'ITGA2B', 'ITGA5', 'PXN', 'FYN', 'ITGA4', 'NEK6', 'LAT', 'ADAM19', 'MADCAM1', 'SNAI2', 'SOX10', 'LYN', 'NEK7', 'GRB2', 'TNC', 'TGFB1', 'NRP2', 'LCP2', 'PLK1', 'JAM3', 'EGFR', 'TFEB', 'ITGAE', 'POU3F1', 'VCL', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'POU3F2', 'EDN1', 'SH3KBP1', 'CDH1', 'PTK2B', 'VEGFA', 'ECE1', 'SH3GL2', 'ADAM12', 'EML2', 'GPR143', 'CRKL', 'EDNRB', 'VTN', 'ECE2', 'TLN1', 'VCAM1', 'TGFBR1', 'L1CAM', 'ITGB6', 'PTK2', 'XK', 'LCK', 'THBS1', 'ITGB7', 'ADAM15', 'ITGA3', 'CBL', 'JAM2', 'PTPN11', 'PDGFRA', 'FLT1', 'PGF', 'PLXNA1']
294	GO:BP	GO:0003100	regulation of systemic arterial blood pressure by endothelin	3.808370551881673e-07	True	"""The process in which endothelin modulates the force with which blood passes through the circulatory system. Endothelin is a hormone that is released by the endothelium, and it is a vasoconstrictor."" [GOC:mtg_cardio]"	6	106	4	15719	0.0377358490566037	0.6666666666666666	query_1	['GO:0001990']	['EDN2', 'EDN3', 'EDN1', 'ECE1']
295	GO:BP	GO:0007272	ensheathment of neurons	3.962905287636992e-07	True	"""The process in which glial cells envelop neuronal cell bodies and/or axons to form an insulating layer. This can take the form of myelinating or non-myelinating ensheathment."" [GOC:dgh, GOC:dph, GOC:tb]"	138	106	10	15719	0.0943396226415094	0.072463768115942	query_1	['GO:0007399', 'GO:0009987']	['KEL', 'HGF', 'SOX10', 'TGFB1', 'JAM3', 'POU3F1', 'ERBB2', 'POU3F2', 'XK', 'JAM2']
296	GO:BP	GO:0008366	axon ensheathment	3.962905287636992e-07	True	"""Any process in which the axon of a neuron is insulated, and that insulation maintained, thereby preventing dispersion of the electrical signal."" [GOC:jl, ISBN:0878932437]"	138	106	10	15719	0.0943396226415094	0.072463768115942	query_1	['GO:0007272']	['KEL', 'HGF', 'SOX10', 'TGFB1', 'JAM3', 'POU3F1', 'ERBB2', 'POU3F2', 'XK', 'JAM2']
297	GO:BP	GO:0046649	lymphocyte activation	3.962905287636992e-07	True	"""A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]"	762	106	21	15719	0.1981132075471698	0.0275590551181102	query_1	['GO:0045321']	['ITGB1', 'KITLG', 'SRC', 'PIK3R1', 'ITK', 'PLCG2', 'SOS1', 'TGFBR2', 'FYN', 'ITGA4', 'LAT', 'LYN', 'TGFB1', 'VAV1', 'SYK', 'ERBB2', 'SH3KBP1', 'PTK2B', 'VCAM1', 'LCK', 'PTPN11']
62	REAC	REAC:R-HSA-1643685	Disease	4.286835380036614e-07	True	Disease	1723	96	39	10022	0.40625	0.0226349390597794	query_1	['REAC:0000000']	['MET', 'ITGB1', 'FN1', 'SRC', 'ITGB3', 'PIK3R1', 'CRK', 'FLT3LG', 'HGF', 'SHC1', 'PLCG2', 'SOS1', 'TGFBR2', 'ITGA2B', 'FYN', 'ITGA4', 'LYN', 'GRB2', 'EGFR', 'VCL', 'VAV1', 'SYK', 'PLCG1', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'CDH1', 'EML4', 'MOGS', 'SH3GL2', 'TUBB2A', 'TLN1', 'TGFBR1', 'PTK2', 'LCK', 'THBS1', 'CBL', 'PTPN11', 'PDGFRA']
298	GO:BP	GO:0044087	regulation of cellular component biogenesis	4.4395639754148034e-07	True	"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]"	917	106	23	15719	0.2169811320754717	0.025081788440567	query_1	['GO:0044085', 'GO:0050794']	['MET', 'RAPGEF1', 'SRC', 'TGFB3', 'PIK3R1', 'PLCG2', 'EML3', 'PXN', 'SNAI2', 'NEK7', 'GRB2', 'PLK1', 'JAM3', 'VCL', 'SYK', 'PTK2B', 'VEGFA', 'EML2', 'TLN1', 'TGFBR1', 'PTK2', 'THBS1', 'PTPN11']
