Nicolaides-Baraitser syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
753	GO:BP	GO:0035107	appendage morphogenesis	0.0015057431590497	True	"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]"	143	100	6	15719	0.06	0.0419580419580419	query_1	['GO:0009653', 'GO:0048736']	['CREBBP', 'CTNNB1', 'HDAC1', 'SMAD4', 'SKI', 'HDAC2']
754	GO:BP	GO:0035108	limb morphogenesis	0.0015057431590497	True	"""The process in which the anatomical structures of a limb are generated and organized. A limb is a paired appendage of a tetrapod used for locomotion or grasping."" [UBERON:0002101]"	143	100	6	15719	0.06	0.0419580419580419	query_1	['GO:0035107', 'GO:0060173']	['CREBBP', 'CTNNB1', 'HDAC1', 'SMAD4', 'SKI', 'HDAC2']
756	GO:BP	GO:0055093	response to hyperoxia	0.0015145833489754	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating increased oxygen tension."" [GOC:kmv]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0006950', 'GO:0036296']	['PPARG', 'FOXO1', 'HDAC2']
757	GO:BP	GO:0002089	lens morphogenesis in camera-type eye	0.0015145833489754	True	"""The process in which the anatomical structures of the lens are generated and organized. The lens is a transparent structure in the eye through which light is focused onto the retina. An example of this process is found in Mus musculus."" [GOC:dph, GOC:mtg_sensu]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0002088', 'GO:0009653', 'GO:0048593']	['CTNNB1', 'SKI', 'HIPK2']
758	GO:BP	GO:0051571	positive regulation of histone H3-K4 methylation	0.0015145833489754	True	"""Any process that activates or increases the frequency, rate or extent of the covalent addition of a methyl group to the lysine at position 4 of histone H3."" [GOC:mah]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0031062', 'GO:0051568', 'GO:0051569']	['CTNNB1', 'SMAD4', 'SNW1']
760	GO:BP	GO:0051567	histone H3-K9 methylation	0.0015145833489754	True	"""The modification of histone H3 by addition of one or more methyl groups to lysine at position 9 of the histone."" [GOC:ai, GOC:pr]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0034968', 'GO:0061647']	['SMARCB1', 'MECP2', 'KDM1A']
761	GO:BP	GO:0071305	cellular response to vitamin D	0.0015145833489754	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus."" [GOC:mah]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0033280', 'GO:0071295', 'GO:0071396', 'GO:0071407', 'GO:1901701']	['RXRA', 'RXRB', 'SNW1']
759	GO:BP	GO:0010888	negative regulation of lipid storage	0.0015145833489754	True	"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	21	100	3	15719	0.03	0.1428571428571428	query_1	['GO:0010883', 'GO:0019915', 'GO:1905953']	['PPARG', 'NR1H2', 'NR1H3']
762	GO:BP	GO:0061008	hepaticobiliary system development	0.0015488793574272	True	"""The progression of the hepaticobiliary system over time, from its formation to the mature structure. The hepaticobiliary system is responsible for metabolic and catabolic processing of small molecules absorbed from the blood or gut, hormones and serum proteins, detoxification, storage of glycogen, triglycerides, metals and lipid soluble vitamins and excretion of bile. Included are the synthesis of albumin, blood coagulation factors, complement, and specific binding proteins."" [GOC:dph]"	144	100	6	15719	0.06	0.0416666666666666	query_1	['GO:0048731']	['CDKN2B', 'SMARCB1', 'PRMT5', 'RARA', 'SMAD3', 'CCND1']
763	GO:BP	GO:0072163	mesonephric epithelium development	0.0015518566687964	True	"""The process whose specific outcome is the progression of an epithelium in the mesonephros over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]"	93	100	5	15719	0.05	0.053763440860215	query_1	['GO:0001823', 'GO:0072073']	['CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
764	GO:BP	GO:0072164	mesonephric tubule development	0.0015518566687964	True	"""The progression of a mesonephric tubule over time, from its initial formation to the mature structure. A mesonephric tubule is an epithelial tube that is part of the mesonephros."" [GOC:mtg_kidney_jan10]"	93	100	5	15719	0.05	0.053763440860215	query_1	['GO:0035295', 'GO:0072163']	['CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
765	GO:BP	GO:0065008	regulation of biological quality	0.0015825019475509	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	100	32	15719	0.32	0.0115816141874773	query_1	['GO:0065007']	['REST', 'AKT1', 'CREBBP', 'CDK5', 'E2F4', 'PPARG', 'CDK7', 'NR1H2', 'CTNNB1', 'TBL1X', 'NCOR2', 'SIN3A', 'NR1H3', 'AR', 'SUMO1', 'CCNH', 'SMAD2', 'SMAD4', 'EP300', 'MECP2', 'E2F1', 'HDAC3', 'CDKN2A', 'ESR1', 'FOXO1', 'RARA', 'CLNS1A', 'TP53', 'SMAD3', 'KDM1A', 'THRB', 'CCND1']
203	REAC	REAC:R-HSA-5663205	Infectious disease	0.0015825475023846	True	Infectious disease	983	99	21	10022	0.2121212121212121	0.0213631739572736	query_1	['REAC:R-HSA-1643685']	['REST', 'UBE2I', 'AKT1', 'CREBBP', 'CDK7', 'CTNNB1', 'RB1', 'HDAC1', 'TBL1X', 'NCOR2', 'SUMO1', 'CCNH', 'SKP1', 'GPS2', 'NCOR1', 'HDAC3', 'MNAT1', 'RCOR1', 'TBL1XR1', 'HDAC2', 'KDM1A']
766	GO:BP	GO:0051603	proteolysis involved in protein catabolic process	0.0015866127024407	True	"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]"	762	100	14	15719	0.14	0.0183727034120734	query_1	['GO:0006508', 'GO:0030163']	['UBE2I', 'AKT1', 'CTNNB1', 'TBL1X', 'WWTR1', 'SUMO1', 'SKP1', 'CDKN2A', 'CDK2', 'SKP2', 'CUL1', 'TBL1XR1', 'SMARCC1', 'HIPK2']
768	GO:BP	GO:0030520	intracellular estrogen receptor signaling pathway	0.00162131348998	True	"""The series of molecular signals initiated by estrogen binding to an intracellular receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	52	100	4	15719	0.04	0.0769230769230769	query_1	['GO:0030518']	['AR', 'ESR1', 'SKP2', 'FOXH1']
767	GO:BP	GO:2000677	regulation of transcription regulatory region DNA binding	0.00162131348998	True	"""Any process that modulates the frequency, rate or extent of transcription regulatory region DNA binding."" [GOC:obol]"	52	100	4	15719	0.04	0.0769230769230769	query_1	['GO:0051101']	['CTNNB1', 'RB1', 'SIN3A', 'EP300']
769	GO:BP	GO:0043523	regulation of neuron apoptotic process	0.0016293851584105	True	"""Any process that modulates the occurrence or rate of cell death by apoptotic process in neurons."" [GOC:go_curators, GOC:mtg_apoptosis]"	205	100	7	15719	0.07	0.0341463414634146	query_1	['GO:0042981', 'GO:0051402', 'GO:1901214']	['CDK5', 'FOXO3', 'CTNNB1', 'MECP2', 'TP53', 'HIPK2', 'CCND1']
770	GO:BP	GO:1901215	negative regulation of neuron death	0.0016293851584105	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	205	100	7	15719	0.07	0.0341463414634146	query_1	['GO:0060548', 'GO:0070997', 'GO:1901214']	['REST', 'AKT1', 'CDK5', 'CTNNB1', 'MECP2', 'HIPK2', 'CCND1']
771	GO:BP	GO:0051223	regulation of protein transport	0.0016553144851307	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	501	100	11	15719	0.11	0.0219560878243512	query_1	['GO:0015031', 'GO:0051049', 'GO:0070201']	['REST', 'CDK5', 'PPARG', 'NR1H2', 'NR1H3', 'SUMO1', 'HDAC3', 'CDK1', 'CDKN2A', 'FOXO1', 'SMAD3']
773	GO:BP	GO:0060541	respiratory system development	0.0016715228179714	True	"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]"	206	100	7	15719	0.07	0.0339805825242718	query_1	['GO:0048731']	['CTNNB1', 'SMAD2', 'EP300', 'RBPJ', 'SKI', 'RARA', 'THRB']
772	GO:BP	GO:0045637	regulation of myeloid cell differentiation	0.0016715228179714	True	"""Any process that modulates the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]"	206	100	7	15719	0.07	0.0339805825242718	query_1	['GO:0030099', 'GO:1903706']	['FOXO3', 'CTNNB1', 'RB1', 'RUNX1', 'RCOR1', 'RARA', 'CDK6']
204	REAC	REAC:R-HSA-69620	Cell Cycle Checkpoints	0.0017016338790075	True	Cell Cycle Checkpoints	289	99	10	10022	0.101010101010101	0.0346020761245674	query_1	['REAC:R-HSA-1640170']	['CCNB1', 'CCNE2', 'CCNE1', 'CDKN1A', 'CCNA2', 'CDK1', 'CDKN2A', 'CDK2', 'CDKN1B', 'TP53']
212	REAC	REAC:R-HSA-211163	AKT-mediated inactivation of FOXO1A	0.0017030796659114	True	AKT-mediated inactivation of FOXO1A	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-210745']	['AKT1', 'FOXO1']
211	REAC	REAC:R-HSA-69560	Transcriptional activation of p53 responsive genes  	0.0017030796659114	True	Transcriptional activation of p53 responsive genes  	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-69563']	['CDKN1A', 'TP53']
209	REAC	REAC:R-HSA-2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0.0017030796659114	True	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-2644605']	['SKP1', 'CUL1']
208	REAC	REAC:R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0017030796659114	True	SMAD2/3 Phosphorylation Motif Mutants in Cancer	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-3304349']	['SMAD2', 'SMAD3']
207	REAC	REAC:R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0017030796659114	True	TGFBR1 KD Mutants in Cancer	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-3656534']	['SMAD2', 'SMAD3']
206	REAC	REAC:R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	0.0017030796659114	True	Transcriptional  activation of  cell cycle inhibitor p21 	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-69560']	['CDKN1A', 'TP53']
205	REAC	REAC:R-HSA-2644605	FBXW7 Mutants and NOTCH1 in Cancer	0.0017030796659114	True	FBXW7 Mutants and NOTCH1 in Cancer	4	99	2	10022	0.0202020202020202	0.5	query_1	['REAC:R-HSA-2644603']	['SKP1', 'CUL1']
210	REAC	REAC:R-HSA-8853884	Transcriptional Regulation by VENTX	0.0017030796659114	True	Transcriptional Regulation by VENTX	39	99	4	10022	0.0404040404040404	0.1025641025641025	query_1	['REAC:R-HSA-212436']	['CTNNB1', 'CDKN2A', 'TP53', 'CCND1']
775	GO:BP	GO:2000647	negative regulation of stem cell proliferation	0.0017097481530812	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of stem cell proliferation."" [GOC:dph]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0008285', 'GO:0072089', 'GO:0072091']	['RBPJ', 'CDKN2C', 'TP53']
777	GO:BP	GO:0003299	muscle hypertrophy in response to stress	0.0017097481530812	True	"""The enlargement or overgrowth of all or part of a muscle organ or tissue due to an increase in the size of its muscle cells as a result of a disturbance in organismal or cellular homeostasis."" [GOC:mtg_heart]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0006950', 'GO:0014896', 'GO:0043500']	['PPARG', 'FOXO1', 'SMAD3']
776	GO:BP	GO:0014887	cardiac muscle adaptation	0.0017097481530812	True	"""The process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:mtg_muscle]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0014888']	['PPARG', 'FOXO1', 'SMAD3']
774	GO:BP	GO:0014898	cardiac muscle hypertrophy in response to stress	0.0017097481530812	True	"""The physiological enlargement or overgrowth of all or part of the heart muscle due to an increase in size (not length) of individual cardiac muscle fibers, without cell division, as a result of a disturbance in organismal or cellular homeostasis."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:mtg_muscle]"	22	100	3	15719	0.03	0.1363636363636363	query_1	['GO:0003299', 'GO:0003300', 'GO:0014887']	['PPARG', 'FOXO1', 'SMAD3']
213	REAC	REAC:R-HSA-427413	NoRC negatively regulates rRNA expression	0.0017297266963739	True	NoRC negatively regulates rRNA expression	105	99	6	10022	0.0606060606060606	0.0571428571428571	query_1	['REAC:R-HSA-5250941']	['CDK7', 'HDAC1', 'SIN3A', 'CCNH', 'MNAT1', 'HDAC2']
778	GO:BP	GO:0051146	striated muscle cell differentiation	0.001737734982688	True	"""The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle."" [CL:0000737, GOC:ai]"	274	100	8	15719	0.08	0.0291970802919708	query_1	['GO:0042692']	['AKT1', 'RB1', 'SMAD4', 'RBPJ', 'HDAC3', 'CDK1', 'SKI', 'RARA']
779	GO:BP	GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.0017633744502793	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	96	100	5	15719	0.05	0.0520833333333333	query_1	['GO:0031400', 'GO:0070647', 'GO:1903320']	['AKT1', 'CDK5', 'CTNNB1', 'GPS2', 'CDKN2A']
780	GO:BP	GO:0042180	cellular ketone metabolic process	0.0018075419825819	True	"""The chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms, as carried out by individual cells. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:jl, ISBN:0787650153]"	209	100	7	15719	0.07	0.0334928229665071	query_1	['GO:0044237', 'GO:0044281', 'GO:0071704']	['REST', 'AKT1', 'PPARG', 'NR1H2', 'NCOR2', 'NR1H3', 'NCOR1']
784	GO:BP	GO:0062014	negative regulation of small molecule metabolic process	0.0018381444707623	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of a small molecule metabolic process."" [GOC:vw]"	97	100	5	15719	0.05	0.0515463917525773	query_1	['GO:0009892', 'GO:0044281', 'GO:0062012']	['REST', 'AKT1', 'EP300', 'NCOR1', 'TP53']
783	GO:BP	GO:0001823	mesonephros development	0.0018381444707623	True	"""The process whose specific outcome is the progression of the mesonephros over time, from its formation to the mature structure. In mammals, the mesonephros is the second of the three embryonic kidneys to be established and exists only transiently. In lower vertebrates such as fish and amphibia, the mesonephros will form the mature kidney."" [GOC:dph, ISBN:0124020607, ISBN:0721662544, PMID:10535314]"	97	100	5	15719	0.05	0.0515463917525773	query_1	['GO:0001822']	['CTNNB1', 'SMAD2', 'SMAD4', 'RARA', 'SMAD3']
782	GO:BP	GO:0043525	positive regulation of neuron apoptotic process	0.0018381444707623	True	"""Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process."" [GOC:go_curators, GOC:mtg_apoptosis]"	54	100	4	15719	0.04	0.074074074074074	query_1	['GO:0043065', 'GO:0043523', 'GO:0051402', 'GO:1901216']	['CDK5', 'FOXO3', 'CTNNB1', 'TP53']
781	GO:BP	GO:0010611	regulation of cardiac muscle hypertrophy	0.0018381444707623	True	"""Any process that modulates the rate, frequency or extent of the enlargement or overgrowth of all or part of the heart due to an increase in size (not length) of individual cardiac muscle fibers, without cell division."" [GOC:dph, GOC:tb]"	54	100	4	15719	0.04	0.074074074074074	query_1	['GO:0003300', 'GO:0014743', 'GO:0043502']	['PPARG', 'SMAD4', 'FOXO1', 'SMAD3']
785	GO:BP	GO:0006282	regulation of DNA repair	0.0018484238144581	True	"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]"	210	100	7	15719	0.07	0.0333333333333333	query_1	['GO:0006281', 'GO:0051052', 'GO:0080135']	['SMARCA4', 'SMARCA2', 'SMARCB1', 'SMARCC2', 'KAT2B', 'KDM1A', 'SMARCC1']
786	GO:BP	GO:0032446	protein modification by small protein conjugation	0.0018782356328158	True	"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein."" [GOC:mah]"	872	100	15	15719	0.15	0.0172018348623853	query_1	['GO:0070647']	['UBE2I', 'AKT1', 'CBFB', 'CDK5', 'CTNNB1', 'WWTR1', 'SUMO1', 'SKP1', 'GPS2', 'HDAC3', 'CDKN2A', 'SKP2', 'CDKN1B', 'CUL1', 'KDM1A']
