Vogt-Koyanagi-Harada disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
42	REAC	REAC:R-HSA-5260271	Diseases of Immune System	4.9497089810881654e-18	True	Diseases of Immune System	31	96	13	10022	0.1354166666666666	0.4193548387096774	query_1	['REAC:R-HSA-1643685']	['MYD88', 'TRAF3', 'CHUK', 'RELA', 'IKBKB', 'TLR4', 'IRAK4', 'NFKB1', 'NFKB2', 'IKBKG', 'NFKBIA', 'TICAM1', 'CD14']
44	REAC	REAC:R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	5.779066505047815e-18	True	Fc epsilon receptor (FCERI) signaling	132	96	20	10022	0.2083333333333333	0.1515151515151515	query_1	['REAC:R-HSA-168249']	['CARD11', 'UBE2V1', 'CHUK', 'TAB2', 'RELA', 'IKBKB', 'BTRC', 'NFKB1', 'SKP1', 'MALT1', 'FBXW11', 'IKBKG', 'TAB1', 'MAP3K7', 'TRAF6', 'NFKBIA', 'TAB3', 'CUL1', 'BCL10', 'UBE2N']
75	GO:BP	GO:0051247	positive regulation of protein metabolic process	6.3581169468767326e-18	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	1401	101	43	15719	0.4257425742574257	0.0306923625981441	query_1	['GO:0010604', 'GO:0019538', 'GO:0051173', 'GO:0051246']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'UBE2V1', 'CASP10', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'RELA', 'FASLG', 'RBX1', 'TLR4', 'BTRC', 'TBK1', 'TNF', 'FAS', 'FADD', 'PELI1', 'RIPK1', 'SKP1', 'CFLAR', 'IRAK1', 'MALT1', 'TNIP1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'FBXW7', 'BCL10', 'UBE2N', 'TNFAIP3']
76	GO:BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	7.045307025507754e-18	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of a cell, leading to the activation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	277	101	23	15719	0.2277227722772277	0.0830324909747292	query_1	['GO:0002757', 'GO:0002768']	['PTPN22', 'CARD11', 'CREBBP', 'RELA', 'IKBKB', 'TLR4', 'FYB1', 'RBCK1', 'RNF31', 'NFKB1', 'TNIP2', 'PELI1', 'IRAK1', 'MALT1', 'TICAM2', 'IKBKG', 'MAP3K7', 'TRAF6', 'NFKBIA', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
45	REAC	REAC:R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	7.339390659529617e-18	True	Downstream signaling events of B Cell Receptor (BCR)	80	96	17	10022	0.1770833333333333	0.2125	query_1	['REAC:R-HSA-983705']	['CARD11', 'NFKBIE', 'NFKBIB', 'CHUK', 'RELA', 'IKBKB', 'BTRC', 'NFKB1', 'SKP1', 'MALT1', 'FBXW11', 'IKBKG', 'MAP3K7', 'REL', 'NFKBIA', 'CUL1', 'BCL10']
46	REAC	REAC:R-HSA-202424	Downstream TCR signaling	1.0174679495916209e-17	True	Downstream TCR signaling	98	96	18	10022	0.1875	0.1836734693877551	query_1	['REAC:R-HSA-202403']	['CARD11', 'UBE2V1', 'CHUK', 'TAB2', 'RELA', 'IKBKB', 'BTRC', 'NFKB1', 'SKP1', 'MALT1', 'FBXW11', 'IKBKG', 'MAP3K7', 'TRAF6', 'NFKBIA', 'CUL1', 'BCL10', 'UBE2N']
77	GO:BP	GO:0071356	cellular response to tumor necrosis factor	1.0674026657405509e-17	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]"	215	101	21	15719	0.2079207920792079	0.0976744186046511	query_1	['GO:0034612', 'GO:0071345']	['SHARPIN', 'TANK', 'HSPA1A', 'TNFRSF1B', 'TRAF3', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'TNF', 'FAS', 'NFKB1', 'RIPK1', 'TRADD', 'BIRC3', 'TRAF2', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TNFAIP3']
78	GO:BP	GO:1903320	regulation of protein modification by small protein conjugation or removal	1.3132784744516328e-17	True	"""Any process that modulates the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	250	101	22	15719	0.2178217821782178	0.088	query_1	['GO:0031399', 'GO:0070647']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'UBE2V1', 'HSP90AB1', 'RELA', 'RBX1', 'BTRC', 'PELI1', 'SKP1', 'MALT1', 'TNIP1', 'HSP90AA1', 'BIRC3', 'TRAF6', 'BIRC2', 'TICAM1', 'FBXW7', 'BCL10', 'UBE2N', 'TNFAIP3']
47	REAC	REAC:R-HSA-9705671	SARS-CoV-2 activates/modulates innate and adaptive immune responses	1.3619141204408482e-17	True	SARS-CoV-2 activates/modulates innate and adaptive immune responses	118	96	19	10022	0.1979166666666666	0.1610169491525423	query_1	['REAC:R-HSA-9705683']	['CREBBP', 'UBE2V1', 'TRAF3', 'HSP90AB1', 'CHUK', 'TAB2', 'IKBKB', 'IKBKE', 'TBK1', 'IRAK2', 'IRF7', 'IRAK1', 'HSP90AA1', 'IKBKG', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3', 'UBE2N']
79	GO:BP	GO:0051716	cellular response to stimulus	2.0105289137932845e-17	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]"	6649	101	86	15719	0.8514851485148515	0.012934275830952	query_1	['GO:0009987', 'GO:0050896']	['CUL3', 'PTPN22', 'SHARPIN', 'CARD11', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'OPTN', 'MAP3K14', 'RAB8A', 'TRAF3', 'SARM1', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'TBKBP1', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'AZI2', 'BTRC', 'TBK1', 'SKAP2', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'TICAM2', 'HSP90AA1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TAB3', 'TICAM1', 'CUL1', 'PTGES3', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'UBE2N', 'TNFAIP3', 'CDC37']
80	GO:BP	GO:0001819	positive regulation of cytokine production	3.1567777207320463e-17	True	"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]"	464	101	27	15719	0.2673267326732673	0.0581896551724137	query_1	['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']	['PTPN22', 'CARD11', 'HSPA1A', 'MYD88', 'IRAK3', 'CHUK', 'RELA', 'TLR4', 'TBK1', 'TNF', 'FADD', 'IRF7', 'PELI1', 'LTA', 'RIPK1', 'IRAK1', 'MALT1', 'LTB', 'TICAM2', 'HSP90AA1', 'TRAF2', 'MAP3K7', 'TRAF6', 'CASP8', 'TICAM1', 'BCL10', 'CD14']
81	GO:BP	GO:0044093	positive regulation of molecular function	3.5636434197126176e-17	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1469	101	43	15719	0.4257425742574257	0.0292716133424098	query_1	['GO:0065009']	['CARD11', 'TANK', 'HSPA1A', 'GSK3B', 'MYD88', 'UBE2V1', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'RBCK1', 'BTRC', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'RIPK1', 'SKP1', 'CFLAR', 'TRADD', 'IRAK1', 'MALT1', 'HSP90AA1', 'IKBKG', 'TAB1', 'TRAF2', 'MAP3K7', 'TRAF6', 'CASP8', 'TBC1D17', 'TICAM1', 'PTGES3', 'FBXW7', 'BCL10', 'UBE2N']
82	GO:BP	GO:0006915	apoptotic process	3.798761477262117e-17	True	"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]"	1799	101	47	15719	0.4653465346534653	0.0261256253474152	query_1	['GO:0012501']	['CUL3', 'SHARPIN', 'CARD11', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'MYD88', 'TRAF3', 'SARM1', 'HTT', 'CASP10', 'HSP90AB1', 'TNFRSF1A', 'RELA', 'FASLG', 'IKBKE', 'RBCK1', 'TNF', 'FAS', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'LTA', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'HSP90AA1', 'TAX1BP1', 'IKBKG', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'CUL1', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'TNFAIP3']
83	GO:BP	GO:0097300	programmed necrotic cell death	4.5865981345211e-17	True	"""A necrotic cell death process that results from the activation of endogenous cellular processes, such as signaling involving death domain receptors or Toll-like receptors."" [GOC:mtg_apoptosis, PMID:21760595]"	46	101	13	15719	0.1287128712871287	0.2826086956521739	query_1	['GO:0012501', 'GO:0070265']	['FASLG', 'RBCK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'PELI1', 'RIPK1', 'CFLAR', 'BIRC3', 'TRAF2', 'BIRC2', 'CASP8']
84	GO:BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	5.576628947511962e-17	True	"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell capable of activating, perpetuating, or inhibiting an immune response."" [GOC:add, ISBN:0781735149, PMID:15771571]"	305	101	23	15719	0.2277227722772277	0.0754098360655737	query_1	['GO:0002764', 'GO:0007166']	['PTPN22', 'CARD11', 'CREBBP', 'RELA', 'IKBKB', 'TLR4', 'FYB1', 'RBCK1', 'RNF31', 'NFKB1', 'TNIP2', 'PELI1', 'IRAK1', 'MALT1', 'TICAM2', 'IKBKG', 'MAP3K7', 'TRAF6', 'NFKBIA', 'BCL10', 'CD14', 'UBE2N', 'TNFAIP3']
85	GO:BP	GO:0071222	cellular response to lipopolysaccharide	5.743307804514926e-17	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:mah]"	202	101	20	15719	0.198019801980198	0.099009900990099	query_1	['GO:0032496', 'GO:0071219', 'GO:0071396', 'GO:1901701']	['PTPN22', 'TNFRSF1B', 'MYD88', 'NFKBIB', 'RELA', 'TLR4', 'TNF', 'IRAK2', 'NFKB1', 'TNIP2', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'TRAF6', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
86	GO:BP	GO:0060255	regulation of macromolecule metabolic process	6.934174545048822e-17	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5751	101	80	15719	0.7920792079207921	0.0139106242392627	query_1	['GO:0019222', 'GO:0043170']	['CUL3', 'PTPN22', 'CARD11', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'NFKBIE', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'OPTN', 'TRAF3', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'HSPH1', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'RBCK1', 'SPOP', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'SKP1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'DNAJA4', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'SNX33', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'CAND1', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TICAM1', 'PTGES3', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'UBE2N', 'TNFAIP3', 'CDC37']
87	GO:BP	GO:0019222	regulation of metabolic process	7.132711521301147e-17	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	6245	101	83	15719	0.8217821782178217	0.0132906325060048	query_1	['GO:0008152', 'GO:0050789']	['CUL3', 'PTPN22', 'CARD11', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'NFKBIE', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'OPTN', 'RAB8A', 'TRAF3', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'HSPH1', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'RBCK1', 'SPOP', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'SKP1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'DNAJA4', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'SNX33', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'CAND1', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TAB3', 'TICAM1', 'PTGES3', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'LRSAM1', 'UBE2N', 'TNFAIP3', 'CDC37']
88	GO:BP	GO:0071216	cellular response to biotic stimulus	7.151599574036136e-17	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:mah]"	237	101	21	15719	0.2079207920792079	0.0886075949367088	query_1	['GO:0009607', 'GO:0051716']	['PTPN22', 'GSK3B', 'TNFRSF1B', 'MYD88', 'NFKBIB', 'RELA', 'TLR4', 'TNF', 'IRAK2', 'NFKB1', 'TNIP2', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'TRAF6', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
89	GO:BP	GO:0051173	positive regulation of nitrogen compound metabolic process	7.317139018458302e-17	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	3000	101	59	15719	0.5841584158415841	0.0196666666666666	query_1	['GO:0006807', 'GO:0009893', 'GO:0051171']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'CASP10', 'HSP90AB1', 'CHUK', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'RBX1', 'TLR4', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'FAS', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'RIPK1', 'SKP1', 'CFLAR', 'IRAK1', 'MALT1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'FBXW11', 'SNX33', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'CAND1', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TICAM1', 'PTGES3', 'FBXW7', 'BCL10', 'UBE2N', 'TNFAIP3']
48	REAC	REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	7.769669371214957e-17	True	RIPK1-mediated regulated necrosis	28	96	12	10022	0.125	0.4285714285714285	query_1	['REAC:R-HSA-5218859']	['FASLG', 'FAS', 'FADD', 'PELI1', 'RIPK1', 'TRADD', 'HSP90AA1', 'BIRC3', 'TRAF2', 'BIRC2', 'CASP8', 'CDC37']
49	REAC	REAC:R-HSA-5675482	Regulation of necroptotic cell death	7.769669371214957e-17	True	Regulation of necroptotic cell death	28	96	12	10022	0.125	0.4285714285714285	query_1	['REAC:R-HSA-5213460']	['FASLG', 'FAS', 'FADD', 'PELI1', 'RIPK1', 'TRADD', 'HSP90AA1', 'BIRC3', 'TRAF2', 'BIRC2', 'CASP8', 'CDC37']
90	GO:BP	GO:0050896	response to stimulus	8.580469829712357e-17	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]"	7975	101	92	15719	0.9108910891089108	0.0115360501567398	query_1	['GO:0008150']	['CUL3', 'PTPN22', 'SHARPIN', 'CARD11', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'CREBBP', 'MYD88', 'NFKBIB', 'UBE2V1', 'OPTN', 'MAP3K14', 'RAB8A', 'TRAF3', 'SARM1', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'CHUK', 'HSPH1', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'DNAJA2', 'FKBP5', 'TBKBP1', 'FASLG', 'IKBKE', 'RBX1', 'TLR4', 'FYB1', 'IRAK4', 'RBCK1', 'AZI2', 'BTRC', 'TBK1', 'SKAP2', 'TNF', 'FAS', 'RNF31', 'IRAK2', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'PELI1', 'LTA', 'RIPK1', 'CFLAR', 'TNFSF14', 'TRADD', 'IRAK1', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'DNAJA4', 'TICAM2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'LTBR', 'RELB', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'HSPA8', 'TAB3', 'TICAM1', 'CUL1', 'PTGES3', 'FBXW7', 'BCL10', 'CD14', 'CUL4A', 'LRSAM1', 'UBE2N', 'TNFAIP3', 'CDC37']
50	REAC	REAC:R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	1.1011610047905016e-16	True	TRAF6-mediated induction of TAK1 complex within TLR4 complex	15	96	10	10022	0.1041666666666666	0.6666666666666666	query_1	['REAC:R-HSA-937061']	['TAB2', 'TLR4', 'IRAK2', 'TICAM2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3', 'TICAM1', 'CD14']
51	REAC	REAC:R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	1.1011610047905016e-16	True	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	15	96	10	10022	0.1041666666666666	0.6666666666666666	query_1	['REAC:R-HSA-975138']	['TAB2', 'TLR4', 'IRAK2', 'TICAM2', 'TAB1', 'MAP3K7', 'TRAF6', 'TAB3', 'TICAM1', 'CD14']
91	GO:BP	GO:0071219	cellular response to molecule of bacterial origin	1.2813521021207334e-16	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:mah]"	211	101	20	15719	0.198019801980198	0.0947867298578199	query_1	['GO:0002237', 'GO:0071216']	['PTPN22', 'TNFRSF1B', 'MYD88', 'NFKBIB', 'RELA', 'TLR4', 'TNF', 'IRAK2', 'NFKB1', 'TNIP2', 'IRAK1', 'MALT1', 'TNIP1', 'TICAM2', 'TRAF6', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
92	GO:BP	GO:0060759	regulation of response to cytokine stimulus	2.0037557799290127e-16	True	"""Any process that modulates the rate, frequency, or extent of a response to cytokine stimulus."" [GOC:BHF, GOC:dph, GOC:tb]"	156	101	18	15719	0.1782178217821782	0.1153846153846153	query_1	['GO:0034097', 'GO:0048583']	['SHARPIN', 'HSPA1A', 'IRAK3', 'TNFRSF1A', 'IKBKB', 'IKBKE', 'TLR4', 'TBK1', 'IRAK2', 'FADD', 'IRF7', 'RIPK1', 'IRAK1', 'TICAM2', 'TRAF2', 'CASP8', 'TNFAIP3', 'CDC37']
52	REAC	REAC:R-HSA-5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	2.858524743746591e-16	True	MAP3K8 (TPL2)-dependent MAPK1/3 activation	16	96	10	10022	0.1041666666666666	0.625	query_1	['REAC:R-HSA-450294', 'REAC:R-HSA-9020702']	['MAP3K8', 'CHUK', 'IKBKB', 'BTRC', 'NFKB1', 'TNIP2', 'SKP1', 'FBXW11', 'IKBKG', 'CUL1']
93	GO:BP	GO:0070266	necroptotic process	2.866093007605867e-16	True	"""A programmed necrotic cell death process which begins when a cell receives a signal (e.g. a ligand binding to a death receptor or to a Toll-like receptor), and proceeds through a series of biochemical events (signaling pathways), characterized by activation of receptor-interacting serine/threonine-protein kinase 1 and/or 3 (RIPK1/3, also called RIP1/3) and by critical dependence on mixed lineage kinase domain-like (MLKL), and which typically lead to common morphological features of necrotic cell death. The process ends when the cell has died. The process is divided into a signaling phase, and an execution phase, which is triggered by the former."" [GOC:BHF, GOC:dph, GOC:mah, GOC:mtg_apoptosis, GOC:tb, PMID:18846107, PMID:20823910, PMID:21737330, PMID:21760595, PMID:21876153]"	39	101	12	15719	0.1188118811881188	0.3076923076923077	query_1	['GO:0097300']	['FASLG', 'RBCK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'PELI1', 'RIPK1', 'CFLAR', 'BIRC3', 'BIRC2', 'CASP8']
94	GO:BP	GO:1903322	positive regulation of protein modification by small protein conjugation or removal	4.989001245902594e-16	True	"""Any process that activates or increases the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	137	101	17	15719	0.1683168316831683	0.1240875912408759	query_1	['GO:0031401', 'GO:0070647', 'GO:1903320']	['CUL3', 'PTPN22', 'TANK', 'UBE2V1', 'RBX1', 'BTRC', 'PELI1', 'SKP1', 'MALT1', 'TNIP1', 'BIRC3', 'TRAF6', 'BIRC2', 'TICAM1', 'FBXW7', 'BCL10', 'UBE2N']
95	GO:BP	GO:0051246	regulation of protein metabolic process	5.4404438228676445e-16	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	2396	101	52	15719	0.5148514851485149	0.021702838063439	query_1	['GO:0019538', 'GO:0051171', 'GO:0060255', 'GO:0080090']	['CUL3', 'PTPN22', 'TANK', 'HSPA1A', 'GSK3B', 'TNFRSF1B', 'UBE2V1', 'TRAF3', 'HTT', 'CASP10', 'IRAK3', 'HSP90AB1', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FASLG', 'RBX1', 'TLR4', 'SPOP', 'BTRC', 'TBK1', 'TNF', 'FAS', 'FADD', 'NFKB1', 'PELI1', 'RIPK1', 'SKP1', 'CFLAR', 'TNFSF14', 'IRAK1', 'MALT1', 'TNIP1', 'HSP90AA1', 'FBXW11', 'SNX33', 'TAB1', 'BIRC3', 'TRAF2', 'MAP3K7', 'TRAF6', 'BIRC2', 'NFKBIA', 'CASP8', 'TICAM1', 'FBXW7', 'BCL10', 'CUL4A', 'UBE2N', 'TNFAIP3', 'CDC37']
53	REAC	REAC:R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	1.2602871707502873e-15	True	Caspase activation via extrinsic apoptotic signalling pathway	25	96	11	10022	0.1145833333333333	0.44	query_1	['REAC:R-HSA-109581']	['FASLG', 'TLR4', 'FAS', 'FADD', 'RIPK1', 'TRADD', 'TICAM2', 'TRAF2', 'CASP8', 'TICAM1', 'CD14']
96	GO:BP	GO:0001959	regulation of cytokine-mediated signaling pathway	1.3064726691111806e-15	True	"""Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]"	145	101	17	15719	0.1683168316831683	0.1172413793103448	query_1	['GO:0009966', 'GO:0019221', 'GO:0060759']	['SHARPIN', 'HSPA1A', 'IRAK3', 'TNFRSF1A', 'IKBKB', 'IKBKE', 'TBK1', 'IRAK2', 'FADD', 'IRF7', 'RIPK1', 'IRAK1', 'TICAM2', 'TRAF2', 'CASP8', 'TNFAIP3', 'CDC37']
97	GO:BP	GO:0031663	lipopolysaccharide-mediated signaling pathway	1.8552857988102023e-15	True	"""The series of molecular signals initiated by the binding of a lipopolysaccharide (LPS) to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Lipopolysaccharides are major components of the outer membrane of Gram-negative bacteria, making them prime targets for recognition by the immune system."" [GOC:mah, GOC:signaling, PMID:15379975]"	60	101	13	15719	0.1287128712871287	0.2166666666666666	query_1	['GO:0007166', 'GO:0071222']	['PTPN22', 'MYD88', 'TLR4', 'TNF', 'IRAK2', 'IRAK1', 'MALT1', 'TRAF6', 'NFKBIA', 'TICAM1', 'BCL10', 'CD14', 'TNFAIP3']
98	GO:BP	GO:0031396	regulation of protein ubiquitination	1.9574669897735504e-15	True	"""Any process that modulates the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]"	209	101	19	15719	0.1881188118811881	0.0909090909090909	query_1	['GO:0016567', 'GO:1903320']	['CUL3', 'PTPN22', 'HSPA1A', 'UBE2V1', 'HSP90AB1', 'RBX1', 'BTRC', 'PELI1', 'SKP1', 'MALT1', 'HSP90AA1', 'BIRC3', 'TRAF6', 'BIRC2', 'TICAM1', 'FBXW7', 'BCL10', 'UBE2N', 'TNFAIP3']
