Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
			REAC:R-HSA-166520	Signaling by NTRKs	60	REAC:R-HSA-166520	Signaling by NTRKs	187				REAC:R-HSA-166520	Signaling by NTRKs	67	REAC:R-HSA-166520	Signaling by NTRKs	77																			REAC:R-HSA-166520	Signaling by NTRKs	61	REAC:R-HSA-166520	Signaling by NTRKs	75							REAC:R-HSA-166520	Signaling by NTRKs	296	REAC:R-HSA-166520	Signaling by NTRKs	296										REAC:R-HSA-166520	Signaling by NTRKs	77	REAC:R-HSA-166520	Signaling by NTRKs	54	REAC:R-HSA-166520	Signaling by NTRKs	45										REAC:R-HSA-166520	Signaling by NTRKs	33	REAC:R-HSA-166520	Signaling by NTRKs	48				REAC:R-HSA-166520	Signaling by NTRKs	60				REAC:R-HSA-166520	Signaling by NTRKs	132							REAC:R-HSA-166520	Signaling by NTRKs	90				REAC:R-HSA-166520	Signaling by NTRKs	296							REAC:R-HSA-166520	Signaling by NTRKs	60				REAC:R-HSA-166520	Signaling by NTRKs	73	REAC:R-HSA-166520	Signaling by NTRKs	81	REAC:R-HSA-166520	Signaling by NTRKs	76																			REAC:R-HSA-166520	Signaling by NTRKs	76				REAC:R-HSA-166520	Signaling by NTRKs	61				REAC:R-HSA-166520	Signaling by NTRKs	74	REAC:R-HSA-166520	Signaling by NTRKs	54	REAC:R-HSA-166520	Signaling by NTRKs	54	REAC:R-HSA-166520	Signaling by NTRKs	187				REAC:R-HSA-166520	Signaling by NTRKs	124							REAC:R-HSA-166520	Signaling by NTRKs	23	REAC:R-HSA-166520	Signaling by NTRKs	179									
			REAC:R-HSA-1236394	Signaling by ERBB4	118	REAC:R-HSA-1236394	Signaling by ERBB4	134				REAC:R-HSA-1236394	Signaling by ERBB4	157	REAC:R-HSA-1236394	Signaling by ERBB4	144																			REAC:R-HSA-1236394	Signaling by ERBB4	153	REAC:R-HSA-1236394	Signaling by ERBB4	143																						REAC:R-HSA-1236394	Signaling by ERBB4	145	REAC:R-HSA-1236394	Signaling by ERBB4	127				REAC:R-HSA-1236394	Signaling by ERBB4	27							REAC:R-HSA-1236394	Signaling by ERBB4	153	REAC:R-HSA-1236394	Signaling by ERBB4	143				REAC:R-HSA-1236394	Signaling by ERBB4	118				REAC:R-HSA-1236394	Signaling by ERBB4	92							REAC:R-HSA-1236394	Signaling by ERBB4	139													REAC:R-HSA-1236394	Signaling by ERBB4	163				REAC:R-HSA-1236394	Signaling by ERBB4	152	REAC:R-HSA-1236394	Signaling by ERBB4	136	REAC:R-HSA-1236394	Signaling by ERBB4	156													REAC:R-HSA-1236394	Signaling by ERBB4	56				REAC:R-HSA-1236394	Signaling by ERBB4	156				REAC:R-HSA-1236394	Signaling by ERBB4	147							REAC:R-HSA-1236394	Signaling by ERBB4	164	REAC:R-HSA-1236394	Signaling by ERBB4	132	REAC:R-HSA-1236394	Signaling by ERBB4	134							REAC:R-HSA-1236394	Signaling by ERBB4	27				REAC:R-HSA-1236394	Signaling by ERBB4	154	REAC:R-HSA-1236394	Signaling by ERBB4	61									
			REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	87	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	177				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	92	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	100	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	322																REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	86	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	100	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	267				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	266	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	266										REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	99	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	70	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	51										REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	44	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	107	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	277	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	88				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	159							REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	127				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	266							REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	97	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	337	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	119	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	94	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	118																			REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	118				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	94				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	84	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	93	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	98	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	177				REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	111							REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	29	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	229	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	307						
			REAC:R-HSA-182971	EGFR downregulation	176							REAC:R-HSA-182971	EGFR downregulation	166	REAC:R-HSA-182971	EGFR downregulation	149																			REAC:R-HSA-182971	EGFR downregulation	155	REAC:R-HSA-182971	EGFR downregulation	148																						REAC:R-HSA-182971	EGFR downregulation	148	REAC:R-HSA-182971	EGFR downregulation	179	REAC:R-HSA-182971	EGFR downregulation	33										REAC:R-HSA-182971	EGFR downregulation	206	REAC:R-HSA-182971	EGFR downregulation	189				REAC:R-HSA-182971	EGFR downregulation	177				REAC:R-HSA-182971	EGFR downregulation	241				REAC:R-HSA-182971	EGFR downregulation	42	REAC:R-HSA-182971	EGFR downregulation	260													REAC:R-HSA-182971	EGFR downregulation	185				REAC:R-HSA-182971	EGFR downregulation	158	REAC:R-HSA-182971	EGFR downregulation	139	REAC:R-HSA-182971	EGFR downregulation	161	REAC:R-HSA-182971	EGFR downregulation	43																REAC:R-HSA-182971	EGFR downregulation	161				REAC:R-HSA-182971	EGFR downregulation	194	REAC:R-HSA-182971	EGFR downregulation	51				REAC:R-HSA-182971	EGFR downregulation	124	REAC:R-HSA-182971	EGFR downregulation	105																REAC:R-HSA-182971	EGFR downregulation	209												
			REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	153							REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	124	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	114																			REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	123	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	113																						REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	113	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	152	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	46										REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	182	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	149				REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	154										REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	33	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	219													REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	167				REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	130	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	103	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	130	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	35																REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	130				REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	176	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	37				REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	89	REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	110																REAC:R-HSA-8875360	InlB-mediated entry of Listeria monocytogenes into host cell	186												
			REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	279							REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	243	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	250																			REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	256	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	248																REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	171				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	247	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	287													REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	257	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	286				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	286				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	34							REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	185	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	205										REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	281				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	257	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	241	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	260				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	151							REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	236	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	171	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	260				REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	281							REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	222	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	223																REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	207	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	263									
			REAC:R-HSA-1433557	Signaling by SCF-KIT	44							REAC:R-HSA-1433557	Signaling by SCF-KIT	36	REAC:R-HSA-1433557	Signaling by SCF-KIT	59																			REAC:R-HSA-1433557	Signaling by SCF-KIT	44	REAC:R-HSA-1433557	Signaling by SCF-KIT	55																						REAC:R-HSA-1433557	Signaling by SCF-KIT	61	REAC:R-HSA-1433557	Signaling by SCF-KIT	46										REAC:R-HSA-1433557	Signaling by SCF-KIT	179	REAC:R-HSA-1433557	Signaling by SCF-KIT	53	REAC:R-HSA-1433557	Signaling by SCF-KIT	62				REAC:R-HSA-1433557	Signaling by SCF-KIT	44	REAC:R-HSA-1433557	Signaling by SCF-KIT	122	REAC:R-HSA-1433557	Signaling by SCF-KIT	71							REAC:R-HSA-1433557	Signaling by SCF-KIT	68													REAC:R-HSA-1433557	Signaling by SCF-KIT	52				REAC:R-HSA-1433557	Signaling by SCF-KIT	65	REAC:R-HSA-1433557	Signaling by SCF-KIT	58	REAC:R-HSA-1433557	Signaling by SCF-KIT	65																			REAC:R-HSA-1433557	Signaling by SCF-KIT	65				REAC:R-HSA-1433557	Signaling by SCF-KIT	49							REAC:R-HSA-1433557	Signaling by SCF-KIT	34	REAC:R-HSA-1433557	Signaling by SCF-KIT	46																REAC:R-HSA-1433557	Signaling by SCF-KIT	57	REAC:R-HSA-1433557	Signaling by SCF-KIT	295									
			REAC:R-HSA-187687	Signalling to ERKs	151							REAC:R-HSA-187687	Signalling to ERKs	91	REAC:R-HSA-187687	Signalling to ERKs	111																			REAC:R-HSA-187687	Signalling to ERKs	120	REAC:R-HSA-187687	Signalling to ERKs	111																						REAC:R-HSA-187687	Signalling to ERKs	108	REAC:R-HSA-187687	Signalling to ERKs	151													REAC:R-HSA-187687	Signalling to ERKs	49	REAC:R-HSA-187687	Signalling to ERKs	146				REAC:R-HSA-187687	Signalling to ERKs	151				REAC:R-HSA-187687	Signalling to ERKs	165							REAC:R-HSA-187687	Signalling to ERKs	108													REAC:R-HSA-187687	Signalling to ERKs	165				REAC:R-HSA-187687	Signalling to ERKs	125	REAC:R-HSA-187687	Signalling to ERKs	99	REAC:R-HSA-187687	Signalling to ERKs	126																			REAC:R-HSA-187687	Signalling to ERKs	126				REAC:R-HSA-187687	Signalling to ERKs	148							REAC:R-HSA-187687	Signalling to ERKs	151	REAC:R-HSA-187687	Signalling to ERKs	107										REAC:R-HSA-187687	Signalling to ERKs	78				REAC:R-HSA-187687	Signalling to ERKs	34												
			REAC:R-HSA-6807004	Negative regulation of MET activity	126							REAC:R-HSA-6807004	Negative regulation of MET activity	101	REAC:R-HSA-6807004	Negative regulation of MET activity	88																			REAC:R-HSA-6807004	Negative regulation of MET activity	97	REAC:R-HSA-6807004	Negative regulation of MET activity	91																						REAC:R-HSA-6807004	Negative regulation of MET activity	88	REAC:R-HSA-6807004	Negative regulation of MET activity	137	REAC:R-HSA-6807004	Negative regulation of MET activity	53										REAC:R-HSA-6807004	Negative regulation of MET activity	160	REAC:R-HSA-6807004	Negative regulation of MET activity	126				REAC:R-HSA-6807004	Negative regulation of MET activity	126				REAC:R-HSA-6807004	Negative regulation of MET activity	218				REAC:R-HSA-6807004	Negative regulation of MET activity	38	REAC:R-HSA-6807004	Negative regulation of MET activity	238													REAC:R-HSA-6807004	Negative regulation of MET activity	140				REAC:R-HSA-6807004	Negative regulation of MET activity	107	REAC:R-HSA-6807004	Negative regulation of MET activity	73	REAC:R-HSA-6807004	Negative regulation of MET activity	108	REAC:R-HSA-6807004	Negative regulation of MET activity	39																REAC:R-HSA-6807004	Negative regulation of MET activity	108				REAC:R-HSA-6807004	Negative regulation of MET activity	160	REAC:R-HSA-6807004	Negative regulation of MET activity	45				REAC:R-HSA-6807004	Negative regulation of MET activity	62	REAC:R-HSA-6807004	Negative regulation of MET activity	94																REAC:R-HSA-6807004	Negative regulation of MET activity	163												
			REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	48							REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	95	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	84																			REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	66	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	84																						REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	84	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	53										REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	156	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	65	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	76				REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	50				REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	209							REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	87													REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	62				REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	102	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	87	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	103																			REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	103				REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	54							REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	75	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	87																REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	71	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	237				REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	93			
			REAC:R-HSA-9669938	Signaling by KIT in disease	49							REAC:R-HSA-9669938	Signaling by KIT in disease	96	REAC:R-HSA-9669938	Signaling by KIT in disease	83																			REAC:R-HSA-9669938	Signaling by KIT in disease	67	REAC:R-HSA-9669938	Signaling by KIT in disease	85																						REAC:R-HSA-9669938	Signaling by KIT in disease	82	REAC:R-HSA-9669938	Signaling by KIT in disease	55										REAC:R-HSA-9669938	Signaling by KIT in disease	155	REAC:R-HSA-9669938	Signaling by KIT in disease	64	REAC:R-HSA-9669938	Signaling by KIT in disease	77				REAC:R-HSA-9669938	Signaling by KIT in disease	49				REAC:R-HSA-9669938	Signaling by KIT in disease	208							REAC:R-HSA-9669938	Signaling by KIT in disease	88													REAC:R-HSA-9669938	Signaling by KIT in disease	61				REAC:R-HSA-9669938	Signaling by KIT in disease	101	REAC:R-HSA-9669938	Signaling by KIT in disease	86	REAC:R-HSA-9669938	Signaling by KIT in disease	101																			REAC:R-HSA-9669938	Signaling by KIT in disease	101				REAC:R-HSA-9669938	Signaling by KIT in disease	55							REAC:R-HSA-9669938	Signaling by KIT in disease	74	REAC:R-HSA-9669938	Signaling by KIT in disease	88																REAC:R-HSA-9669938	Signaling by KIT in disease	70	REAC:R-HSA-9669938	Signaling by KIT in disease	236				REAC:R-HSA-9669938	Signaling by KIT in disease	92			
			REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	144							REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	116	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	155																			REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	159	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	152																						REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	156	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	149													REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	173	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	198				REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	144				REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	51							REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	151													REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	162				REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	164	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	149	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	166																			REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	166				REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	171							REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	142	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	147																REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	177	REAC:R-HSA-1963642	PI3K events in ERBB2 signaling	202									
			REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	106							REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	78	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	91	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	278																REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	101	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	94							REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	295	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	295										REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	92	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	114													REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	114	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	53				REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	106				REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	81							REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	93				REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	295							REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	92				REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	85	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	93	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	89																			REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	89				REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	83							REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	82	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	66																REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	113	REAC:R-HSA-9006115	Signaling by NTRK2 (TRKB)	247									
			REAC:R-HSA-169893	Prolonged ERK activation events	193							REAC:R-HSA-169893	Prolonged ERK activation events	177	REAC:R-HSA-169893	Prolonged ERK activation events	163																			REAC:R-HSA-169893	Prolonged ERK activation events	168	REAC:R-HSA-169893	Prolonged ERK activation events	159																						REAC:R-HSA-169893	Prolonged ERK activation events	162	REAC:R-HSA-169893	Prolonged ERK activation events	195													REAC:R-HSA-169893	Prolonged ERK activation events	57	REAC:R-HSA-169893	Prolonged ERK activation events	204				REAC:R-HSA-169893	Prolonged ERK activation events	195													REAC:R-HSA-169893	Prolonged ERK activation events	157													REAC:R-HSA-169893	Prolonged ERK activation events	197				REAC:R-HSA-169893	Prolonged ERK activation events	169	REAC:R-HSA-169893	Prolonged ERK activation events	155	REAC:R-HSA-169893	Prolonged ERK activation events	173																			REAC:R-HSA-169893	Prolonged ERK activation events	173				REAC:R-HSA-169893	Prolonged ERK activation events	208							REAC:R-HSA-169893	Prolonged ERK activation events	200	REAC:R-HSA-169893	Prolonged ERK activation events	152										REAC:R-HSA-169893	Prolonged ERK activation events	59				REAC:R-HSA-169893	Prolonged ERK activation events	61												
			REAC:R-HSA-5654741	Signaling by FGFR3	117							REAC:R-HSA-5654741	Signaling by FGFR3	90	REAC:R-HSA-5654741	Signaling by FGFR3	110																			REAC:R-HSA-5654741	Signaling by FGFR3	121	REAC:R-HSA-5654741	Signaling by FGFR3	110																						REAC:R-HSA-5654741	Signaling by FGFR3	110	REAC:R-HSA-5654741	Signaling by FGFR3	125													REAC:R-HSA-5654741	Signaling by FGFR3	72	REAC:R-HSA-5654741	Signaling by FGFR3	147				REAC:R-HSA-5654741	Signaling by FGFR3	117				REAC:R-HSA-5654741	Signaling by FGFR3	57							REAC:R-HSA-5654741	Signaling by FGFR3	106													REAC:R-HSA-5654741	Signaling by FGFR3	130				REAC:R-HSA-5654741	Signaling by FGFR3	126	REAC:R-HSA-5654741	Signaling by FGFR3	101	REAC:R-HSA-5654741	Signaling by FGFR3	127																			REAC:R-HSA-5654741	Signaling by FGFR3	127				REAC:R-HSA-5654741	Signaling by FGFR3	118							REAC:R-HSA-5654741	Signaling by FGFR3	127	REAC:R-HSA-5654741	Signaling by FGFR3	108																REAC:R-HSA-5654741	Signaling by FGFR3	77												
