source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
GO:CC	GO:1903561	extracellular vesicle	9.713151244030384e-05	True	"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]"	2044	141	36	16420	0.2553191489361702	0.0176125244618395	query_1	['GO:0031982', 'GO:0065010']	['NT5E', 'GDI2', 'RAB8A', 'RAB14', 'NCSTN', 'DICER1', 'RBSN', 'RAB3A', 'OSBPL1A', 'PPFIA3', 'SLC27A2', 'RAB35', 'EHD1', 'RAB1B', 'RAB5B', 'RHOG', 'ARHGDIB', 'APP', 'RAB5C', 'ARHGDIA', 'RAB4A', 'RAB7A', 'STXBP1', 'EHD2', 'RAB8B', 'YWHAE', 'RAB5A', 'RAB1A', 'EEA1', 'AGO2', 'RAB22A', 'RAB3GAP1', 'RAB13', 'RAB10', 'RAB6A', 'RAB34']	[['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['IDA'], ['HDA'], ['HDA'], ['HDA'], ['ISS'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['IDA', 'HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['IDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['IDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA'], ['HDA']]
GO:CC	GO:0042579	microbody	0.0001030719087529	True	"""Cytoplasmic organelles, spherical or oval in shape, that are bounded by a single membrane and contain oxidative enzymes, especially those utilizing hydrogen peroxide (H2O2)."" [ISBN:0198506732]"	132	141	8	16420	0.0567375886524822	0.0606060606060606	query_1	['GO:0005737', 'GO:0043231']	['ABCD3', 'PEX19', 'ABCD1', 'SLC27A2', 'PEX3', 'PEX16', 'RAB8B', 'ABCD2']	[['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IEA']]
GO:CC	GO:0005777	peroxisome	0.0001030719087529	True	"""A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism."" [GOC:pm, PMID:9302272, UniProtKB-KW:KW-0576]"	132	141	8	16420	0.0567375886524822	0.0606060606060606	query_1	['GO:0042579']	['ABCD3', 'PEX19', 'ABCD1', 'SLC27A2', 'PEX3', 'PEX16', 'RAB8B', 'ABCD2']	[['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IEA']]
GO:CC	GO:0030140	trans-Golgi network transport vesicle	0.0001104765492072	True	"""A vesicle that mediates transport between the trans-Golgi network and other parts of the cell."" [GOC:mah]"	39	141	5	16420	0.0354609929078014	0.1282051282051282	query_1	['GO:0005798', 'GO:0030133', 'GO:0030136']	['RAB8A', 'RAB14', 'RAB8B', 'RAB13', 'SORT1']	[['IBA', 'IEA'], ['ISS'], ['IBA'], ['IBA'], ['IEA']]
REAC	REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	0.0001198123320073	True	MAPK6/MAPK4 signaling	89	124	8	10022	0.064516129032258	0.0898876404494382	query_1	['REAC:R-HSA-5683057']	['MOV10', 'TNRC6B', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO2', 'AGO1', 'AGO3']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0000045	autophagosome assembly	0.0001206987865134	True	"""The formation of a double membrane-bounded structure, the autophagosome, that occurs when a specialized membrane sac, called the isolation membrane, starts to enclose a portion of the cytoplasm."" [GOC:autophagy, PMID:9412464]"	105	142	8	15719	0.056338028169014	0.0761904761904762	query_1	['GO:0070925', 'GO:1905037']	['PSEN1', 'RAB1B', 'RAB7A', 'RAB23', 'RAB3GAP2', 'RAB5A', 'RAB1A', 'RAB3GAP1']	[['IEA'], ['IMP', 'IBA'], ['IMP'], ['IMP', 'IBA'], ['IMP'], ['TAS'], ['IMP', 'IBA'], ['IMP']]
GO:BP	GO:0048499	synaptic vesicle membrane organization	0.0001379646339752	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the membrane surrounding a synaptic vesicle."" [GOC:dph, GOC:jl, GOC:mah, PMID:10620806]"	29	142	5	15719	0.0352112676056338	0.1724137931034483	query_1	['GO:0010256', 'GO:0061024']	['RAB3A', 'SNAP25', 'STXBP1', 'STX1A', 'SYT1']	[['ISS', 'IBA', 'IEA'], ['IBA'], ['TAS'], ['IBA', 'IEA'], ['IEA']]
GO:BP	GO:0099536	synaptic signaling	0.0001404516195002	True	"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]"	708	142	20	15719	0.1408450704225352	0.0282485875706214	query_1	['GO:0007267']	['RAB8A', 'NCSTN', 'APBA3', 'RAB3A', 'PPFIA3', 'PSEN1', 'NGF', 'BACE1', 'SNAP25', 'NGFR', 'APP', 'VAMP2', 'MECP2', 'STXBP1', 'STX1A', 'SYT1', 'RAB5A', 'NTRK1', 'EEA1', 'RAB3GAP1']	[['IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IGI'], ['ISS', 'TAS'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA'], ['IEA'], ['IEA'], ['ISS']]
GO:BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.0001446497090982	True	"""Any process that activates or increases the frequency, rate or extent of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay."" [GOC:mcc, GOC:TermGenie]"	14	142	4	15719	0.028169014084507	0.2857142857142857	query_1	['GO:0000288', 'GO:0061014', 'GO:1900151']	['TNRC6B', 'ZFP36', 'TNRC6C', 'AGO2']	[['IMP'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['ISS', 'IEA']]
GO:BP	GO:0009894	regulation of catabolic process	0.0001460167430855	True	"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]"	971	142	24	15719	0.1690140845070422	0.0247167868177136	query_1	['GO:0009056', 'GO:0019222']	['GGA1', 'RAB8A', 'RILP', 'HTT', 'ABCD1', 'MOV10', 'TNRC6B', 'PSEN1', 'ZFP36', 'TMEM9', 'AURKA', 'APP', 'TNRC6A', 'RAB7A', 'TNRC6C', 'GGA3', 'RAB3GAP2', 'MTDH', 'AGO2', 'ABCD2', 'RAB3GAP1', 'OPTN', 'SIRT2', 'AGO3']	[['IEA'], ['IMP'], ['IDA', 'IMP'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IMP', 'IBA'], ['IGI', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IGI'], ['IBA'], ['IMP'], ['IDA', 'IBA'], ['IEA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IEA']]
REAC	REAC:R-HSA-1912408	Pre-NOTCH Transcription and Translation	0.0001497714857341	True	Pre-NOTCH Transcription and Translation	92	124	8	10022	0.064516129032258	0.0869565217391304	query_1	['REAC:R-HSA-1912422']	['MOV10', 'TNRC6B', 'AGO4', 'TNRC6A', 'TNRC6C', 'AGO2', 'AGO1', 'AGO3']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-9609507	Protein localization	0.0001527021281654	True	Protein localization	152	124	10	10022	0.0806451612903225	0.0657894736842105	query_1	['REAC:0000000']	['ABCD3', 'PEX19', 'ABCD1', 'SLC27A2', 'PEX3', 'PEX16', 'APP', 'VAMP2', 'STX1A', 'ABCD2']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0140352	export from cell	0.0001618982739546	True	"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]"	844	142	22	15719	0.1549295774647887	0.0260663507109004	query_1	['GO:0006810', 'GO:0009987']	['RAB8A', 'RAB3A', 'PPFIA3', 'PSEN1', 'SNAP25', 'VAMP2', 'RAB3IP', 'MECP2', 'RAB7A', 'STXBP1', 'STX1A', 'RAB8B', 'YWHAE', 'SYT1', 'RAB5A', 'RAB1A', 'RAB3IL1', 'RABGEF1', 'RAB31', 'RAB3GAP1', 'RAB13', 'RAB10']	[['IDA', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'ISS', 'TAS'], ['IBA'], ['IEA'], ['IMP'], ['IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP'], ['IMP'], ['IBA'], ['IEA'], ['IMP'], ['ISS'], ['IBA'], ['IMP', 'IBA']]
GO:BP	GO:0048168	regulation of neuronal synaptic plasticity	0.0001677182174809	True	"""A process that modulates neuronal synaptic plasticity, the ability of neuronal synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:jid, PMID:11891290]"	52	142	6	15719	0.0422535211267605	0.1153846153846153	query_1	['GO:0048167']	['RAB8A', 'RAB3A', 'PPFIA3', 'APP', 'RAB5A', 'RAB3GAP1']	[['IEA'], ['ISS', 'IEA'], ['ISS'], ['IGI'], ['IBA'], ['ISS']]
GO:BP	GO:1905037	autophagosome organization	0.0001728063616619	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an autophagosome."" [GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22186024]"	111	142	8	15719	0.056338028169014	0.072072072072072	query_1	['GO:0007033', 'GO:0016236']	['PSEN1', 'RAB1B', 'RAB7A', 'RAB23', 'RAB3GAP2', 'RAB5A', 'RAB1A', 'RAB3GAP1']	[['IEA'], ['IMP', 'IBA'], ['IMP'], ['IMP', 'IBA'], ['IMP'], ['TAS'], ['IMP', 'IBA'], ['IMP']]
GO:CC	GO:0032593	insulin-responsive compartment	0.0001804040461661	True	"""A small membrane-bounded vesicle that releases its contents by exocytosis in response to insulin stimulation; the contents are enriched in GLUT4, IRAP and VAMP2."" [PMID:17644329]"	8	141	3	16420	0.0212765957446808	0.375	query_1	['GO:0030141']	['RAB4A', 'RAB13', 'RAB10']	[['IBA'], ['ISS'], ['IDA', 'IBA']]
GO:CC	GO:0061202	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	0.0001804040461661	True	"""The lipid bilayer surrounding a clathrin-sculpted gamma-aminobutyric acid transport vesicle."" [GOC:dph]"	8	141	3	16420	0.0212765957446808	0.375	query_1	['GO:0030665', 'GO:0061200']	['RAB3A', 'VAMP2', 'SYT1']	[['TAS'], ['TAS'], ['TAS']]
GO:CC	GO:0061200	clathrin-sculpted gamma-aminobutyric acid transport vesicle	0.0001804040461661	True	"""A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release and containing gamma-aminobutyric acid transport vesicle."" [GOC:dph]"	8	141	3	16420	0.0212765957446808	0.375	query_1	['GO:0060198']	['RAB3A', 'VAMP2', 'SYT1']	[['TAS'], ['TAS'], ['TAS']]
GO:BP	GO:0032940	secretion by cell	0.0001839804659234	True	"""The controlled release of a substance by a cell."" [GOC:mah]"	787	142	21	15719	0.1478873239436619	0.0266836086404066	query_1	['GO:0046903', 'GO:0140352']	['RAB8A', 'RAB3A', 'PPFIA3', 'PSEN1', 'SNAP25', 'VAMP2', 'RAB3IP', 'MECP2', 'RAB7A', 'STXBP1', 'STX1A', 'RAB8B', 'SYT1', 'RAB5A', 'RAB1A', 'RAB3IL1', 'RABGEF1', 'RAB31', 'RAB3GAP1', 'RAB13', 'RAB10']	[['IDA', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'ISS', 'TAS'], ['IBA'], ['IEA'], ['IMP'], ['IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP'], ['IMP'], ['IBA'], ['IEA'], ['IMP'], ['ISS'], ['IBA'], ['IMP', 'IBA']]
GO:BP	GO:0001956	positive regulation of neurotransmitter secretion	0.0001869642237678	True	"""Any process that activates or increases the frequency, rate or extent of the regulated release of a neurotransmitter."" [GOC:hjd]"	15	142	4	15719	0.028169014084507	0.2666666666666666	query_1	['GO:0007269', 'GO:0046928', 'GO:0050806', 'GO:0051590', 'GO:1903532']	['STXBP1', 'STX1A', 'SYT1', 'RAB3GAP1']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS']]
REAC	REAC:R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	0.0001975669431562	True	Translocation of SLC2A4 (GLUT4) to the plasma membrane	70	124	7	10022	0.0564516129032258	0.1	query_1	['REAC:R-HSA-199991']	['RAB8A', 'RAB14', 'VAMP2', 'RAB4A', 'YWHAE', 'RAB13', 'RAB10']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0031175	neuron projection development	0.0002126103783046	True	"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]"	928	142	23	15719	0.1619718309859155	0.0247844827586206	query_1	['GO:0048666', 'GO:0120036']	['RHOH', 'RAB8A', 'DICER1', 'RAB3A', 'MOV10', 'PSEN1', 'RAB35', 'NGF', 'EHD1', 'SNAP25', 'NGFR', 'RHOG', 'AURKA', 'APP', 'MECP2', 'STXBP1', 'GDI1', 'SYT1', 'MICALL1', 'NTRK1', 'RAB13', 'RAB10', 'RAB6A']	[['IBA'], ['ISS', 'IEA'], ['ISS'], ['IBA', 'IEA'], ['ISS'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IBA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['ISS'], ['TAS']]
GO:BP	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	0.0002126103783046	True	"""Shortening of the poly(A) tail of a nuclear-transcribed mRNA from full length to an oligo(A) length."" [GOC:krc]"	32	142	5	15719	0.0352112676056338	0.15625	query_1	['GO:0000288', 'GO:0000956']	['TNRC6B', 'ZFP36', 'TNRC6A', 'TNRC6C', 'AGO2']	[['IMP', 'IBA'], ['IDA', 'IMP', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['ISS', 'IEA']]
GO:CC	GO:0043005	neuron projection	0.0002178367917739	True	"""A prolongation or process extending from a nerve cell, e.g. an axon or dendrite."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]"	1302	141	26	16420	0.1843971631205673	0.0199692780337941	query_1	['GO:0120025']	['RAB8A', 'APBA3', 'HTT', 'RAB3A', 'PSEN1', 'NGF', 'BACE1', 'SNAP25', 'NGFR', 'AURKA', 'APP', 'VAMP2', 'RAB3IP', 'STXBP1', 'STX1A', 'GDI1', 'SYT1', 'RAB5A', 'NTRK1', 'EEA1', 'AGO2', 'RABGEF1', 'RIN3', 'RAB13', 'TPX2', 'SIRT2']	[['IBA', 'IEA'], ['IBA'], ['IDA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'IEA']]
REAC	REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	0.000230513104939	True	Activated NOTCH1 Transmits Signal to the Nucleus	30	124	5	10022	0.0403225806451612	0.1666666666666666	query_1	['REAC:R-HSA-1980143']	['NCSTN', 'PSEN1', 'APH1B', 'PSENEN', 'APH1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-9013408	RHOG GTPase cycle	0.000230513104939	True	RHOG GTPase cycle	72	124	7	10022	0.0564516129032258	0.0972222222222222	query_1	['REAC:R-HSA-9012999']	['ARHGDIG', 'KTN1', 'RHOG', 'ARHGDIB', 'ARHGDIA', 'ANKLE2', 'RAB7A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-1251985	Nuclear signaling by ERBB4	0.000230513104939	True	Nuclear signaling by ERBB4	30	124	5	10022	0.0403225806451612	0.1666666666666666	query_1	['REAC:R-HSA-1236394']	['NCSTN', 'PSEN1', 'APH1B', 'PSENEN', 'APH1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-112310	Neurotransmitter release cycle	0.000230513104939	True	Neurotransmitter release cycle	49	124	6	10022	0.0483870967741935	0.1224489795918367	query_1	['REAC:R-HSA-112315']	['RAB3A', 'PPFIA3', 'SNAP25', 'VAMP2', 'STX1A', 'SYT1']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:CC	GO:0042995	cell projection	0.0002422480888962	True	"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]"	2233	141	37	16420	0.2624113475177305	0.0165696372592924	query_1	['GO:0110165']	['RHOH', 'RAB8A', 'APBA3', 'RILP', 'HTT', 'RAB3A', 'PEX19', 'PSEN1', 'RAB35', 'NGF', 'BACE1', 'EHD1', 'SNAP25', 'NGFR', 'RHOG', 'AURKA', 'APP', 'VAMP2', 'RAB3IP', 'STXBP1', 'STX1A', 'GDI1', 'SYT1', 'RAB5A', 'BMX', 'NTRK1', 'EEA1', 'AGO2', 'RABGEF1', 'RAB22A', 'RIN3', 'RAB13', 'RAB10', 'TPX2', 'SIRT2', 'RAB34', 'EHD3']	[['IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA'], ['IBA'], ['IDA'], ['ISS', 'IBA', 'IEA'], ['ISS'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IBA'], ['IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['ISS'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA']]
GO:BP	GO:0033619	membrane protein proteolysis	0.0002481310035002	True	"""The proteolytic cleavage of a transmembrane protein leading to the release of its intracellular or ecto-domains."" [GOC:pde]"	56	142	6	15719	0.0422535211267605	0.1071428571428571	query_1	['GO:0006508']	['NCSTN', 'PSEN1', 'APH1B', 'BACE1', 'PSENEN', 'APH1A']	[['IDA', 'ISS'], ['IDA', 'IBA', 'IEA'], ['ISS'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS'], ['IDA', 'IMP', 'ISS']]
GO:BP	GO:0034249	negative regulation of amide metabolic process	0.0002593632569462	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving amides."" [GOC:mah]"	196	142	10	15719	0.0704225352112676	0.0510204081632653	query_1	['GO:0034248', 'GO:0043603', 'GO:0051172']	['MOV10', 'TNRC6B', 'ZFP36', 'AGO4', 'TNRC6A', 'TNRC6C', 'GGA3', 'AGO2', 'AGO1', 'AGO3']	[['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA'], ['IDA', 'IEA']]
REAC	REAC:R-HSA-1980145	Signaling by NOTCH2	0.0002670012037718	True	Signaling by NOTCH2	31	124	5	10022	0.0403225806451612	0.1612903225806451	query_1	['REAC:R-HSA-157118']	['NCSTN', 'PSEN1', 'APH1B', 'PSENEN', 'APH1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
REAC	REAC:R-HSA-205025	NADE modulates death signalling	0.0002685629047062	True	NADE modulates death signalling	6	124	3	10022	0.0241935483870967	0.5	query_1	['REAC:R-HSA-204998']	['NGF', 'NGFR', 'YWHAE']	[['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0000038	very long-chain fatty acid metabolic process	0.00028215863639	True	"""The chemical reactions and pathways involving a very long chain fatty acid, a fatty acid with an aliphatic tail of 22 or more carbons."" [GOC:hjd]"	34	142	5	15719	0.0352112676056338	0.1470588235294117	query_1	['GO:0006631']	['ABCD3', 'ELOVL2', 'ABCD1', 'SLC27A2', 'ABCD2']	[['IDA', 'IGI', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IGI', 'ISS', 'IBA', 'IEA']]
GO:BP	GO:0001845	phagolysosome assembly	0.0003071283090545	True	"""The process that results in the fusion of a phagosome, a vesicle formed by phagocytosis, with a lysosome."" [GOC:add, ISBN:0781735149]"	17	142	4	15719	0.028169014084507	0.2352941176470588	query_1	['GO:0006909', 'GO:0007040', 'GO:0016050', 'GO:0070925', 'GO:0090382']	['RAB14', 'RAB39A', 'RAB7A', 'RAB34']	[['IBA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IMP', 'IBA']]
GO:BP	GO:0099525	presynaptic dense core vesicle exocytosis	0.0003071283090545	True	"""The secretion of molecules (e.g. neuropeptides and neuromodulators such as serotonin and dopamine) contained within a membrane-bounced dense in response to increased presynaptic cytosolic calcium levels."" [PMID:17553987, PMID:24653208]"	6	142	3	15719	0.0211267605633802	0.5	query_1	['GO:0048791', 'GO:0099011']	['RAB3A', 'SNAP25', 'STXBP1']	[['IEA'], ['IEA'], ['IEA']]
GO:BP	GO:0090383	phagosome acidification	0.0003071283090545	True	"""Any process that reduces the pH of the phagosome, measured by the concentration of the hydrogen ion."" [GOC:kmv, GOC:tb]"	6	142	3	15719	0.0211267605633802	0.5	query_1	['GO:0051452', 'GO:0090382']	['RAB38', 'RAB39A', 'RAB7A']	[['IMP'], ['IMP'], ['IMP']]
GO:BP	GO:0031329	regulation of cellular catabolic process	0.0003071283090545	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	627	142	18	15719	0.1267605633802817	0.0287081339712918	query_1	['GO:0009894', 'GO:0031323', 'GO:0044248']	['RAB8A', 'HTT', 'ABCD1', 'MOV10', 'TNRC6B', 'PSEN1', 'ZFP36', 'APP', 'TNRC6A', 'TNRC6C', 'RAB3GAP2', 'MTDH', 'AGO2', 'ABCD2', 'RAB3GAP1', 'OPTN', 'SIRT2', 'AGO3']	[['IMP'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IMP', 'IBA'], ['IGI'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IGI'], ['IBA'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IMP'], ['IEA']]
GO:CC	GO:0042734	presynaptic membrane	0.0003115840108726	True	"""A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane."" [GOC:jl, ISBN:0815316194]"	156	141	8	16420	0.0567375886524822	0.0512820512820512	query_1	['GO:0097060', 'GO:0098793']	['NCSTN', 'PSEN1', 'SNAP25', 'PSENEN', 'STXBP1', 'STX1A', 'SYT1', 'APH1A']	[['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA']]
GO:BP	GO:0001505	regulation of neurotransmitter levels	0.0003518597408965	True	"""Any process that modulates levels of neurotransmitter."" [GOC:jl]"	204	142	10	15719	0.0704225352112676	0.0490196078431372	query_1	['GO:0065008']	['RAB3A', 'PPFIA3', 'PSEN1', 'SNAP25', 'VAMP2', 'STXBP1', 'STX1A', 'SYT1', 'RAB5A', 'RAB3GAP1']	[['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['ISS', 'TAS'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP'], ['ISS']]
GO:CC	GO:0031085	BLOC-3 complex	0.0003687767154951	True	"""A protein complex required for the biogenesis of specialized organelles of the endosomal-lysosomal system, such as melanosomes and platelet dense granules. The human complex contains the Hps1 and Hps4 proteins."" [PMID:12756248]"	2	141	2	16420	0.0141843971631205	1.0	query_1	['GO:0031082']	['HPS1', 'HPS4']	[['IPI', 'IBA'], ['IPI', 'IBA']]
GO:CC	GO:0070319	Golgi to plasma membrane transport vesicle	0.0003687767154951	True	"""A transport vesicle that mediates transport from the Golgi to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."" [GOC:kad, GOC:mah]"	2	141	2	16420	0.0141843971631205	1.0	query_1	['GO:0070382']	['RAB3IP', 'RAB3IL1']	[['IBA'], ['IBA']]
