Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
51	GO:CC	GO:0043227	membrane-bounded organelle	6.051919591942702e-06	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	12219	141	128	16420	0.9078014184397164	0.0104754889925525	query_1	['GO:0043226']	['GDI2', 'RAB10', 'ARHGDIB', 'CHML', 'HSD17B10', 'PPFIA3', 'RAB8A', 'GGA3', 'GGA2', 'TMEM120B', 'OSBPL1A', 'AURKA', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'DICER1', 'CHM', 'GDI1', 'SNAP25', 'PEX16', 'APH1A', 'ELOVL2', 'RAB32', 'SYT1', 'AGO2', 'RAB38', 'RAB6A', 'GOLGA7B', 'RIN3', 'EHD1', 'USP3', 'TARBP2', 'ARHGDIG', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'PAWR', 'RAB3A', 'RAB3GAP2', 'MTDH', 'KTN1', 'RAB13', 'STX1A', 'SUN2', 'NAT8', 'ANKLE2', 'ABCD2', 'BMX', 'RAB5A', 'PSENEN', 'ZFP36', 'NGF', 'RAB7A', 'RAB1A', 'PTDSS1', 'MOV10', 'APH1B', 'SALL1', 'RBSN', 'HPS1', 'TBC1D17', 'RAB4A', 'RAB5C', 'OPTN', 'PIGW', 'RAB3IP', 'PTP4A2', 'PRKRA', 'TMEM143', 'RABEP1', 'SCML1', 'SLC25A52', 'MECP2', 'AGO1', 'TRMT10C', 'RAB18', 'GGA1', 'GOLM1', 'RAB35', 'RAB31', 'GPAM', 'RHOH', 'TNRC6C', 'ABCD3', 'NT5E', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'VPS45', 'MICALL1', 'TMEM102', 'SALL2', 'TMEM9', 'RAB1B', 'RUFY1', 'RHOG', 'EHD2', 'SIRT2', 'VAMP2', 'RAB3IL1', 'PEX19', 'HTT', 'TPX2', 'RABGEF1', 'TNRC6B', 'PEX3', 'APP', 'RAB34', 'AGO3', 'B4GALT7', 'HPS4', 'ACOT13', 'NGFR', 'TNRC6A', 'RAB3GAP1', 'ARHGDIA', 'RILP', 'ABCD1', 'AGO4', 'YWHAE', 'DDX3Y']	['RAB3GAP2', 'PTDSS1', 'B4GALT7', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Lenz-Majewski hyperostotic dwarfism', 'B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
52	GO:CC	GO:0005886	plasma membrane	7.0629006683321445e-06	True	"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]"	4850	141	69	16420	0.4893617021276595	0.0142268041237113	query_1	['GO:0016020', 'GO:0071944']	['RAB10', 'HSD17B10', 'RAB8A', 'AURKA', 'STXBP1', 'SORT1', 'EEA1', 'RAB39A', 'SNAP25', 'APH1A', 'S1PR5', 'SYT1', 'RAB38', 'RAB6A', 'GOLGA7B', 'EHD1', 'ARHGDIG', 'RAB5B', 'RAB14', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'RAB23', 'NCSTN', 'PAWR', 'RAB3A', 'RAB3GAP2', 'MTDH', 'KTN1', 'RAB13', 'STX1A', 'BMX', 'RAB5A', 'PSENEN', 'RAB7A', 'APH1B', 'RBSN', 'RAB4A', 'RAB5C', 'PTP4A2', 'RAB18', 'GOLM1', 'RAB35', 'RAB31', 'HMMR', 'GPAM', 'RHOH', 'NT5E', 'SLC39A4', 'SLC27A2', 'RAB22A', 'EHD3', 'TMEM102', 'RABGGTB', 'RHOG', 'EHD2', 'SIRT2', 'VAMP2', 'PEX19', 'SLC6A8', 'APP', 'APBA3', 'TRIM4', 'RABGGTA', 'NGFR', 'ARHGDIA', 'SHROOM3', 'YWHAE']	['RAB3GAP2']	['Cataract-intellectual disability-hypogonadism syndrome']
28	REAC	REAC:R-HSA-4086398	Ca2+ pathway	7.954724533033992e-06	True	Ca2+ pathway	59	124	8	10022	0.064516129032258	0.135593220338983	query_1	['REAC:R-HSA-3858494']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
76	GO:BP	GO:0018344	protein geranylgeranylation	8.582786041845647e-06	True	"""The covalent attachment of a geranylgeranyl group to a protein."" [GOC:jl]"	7	142	4	15719	0.028169014084507	0.5714285714285714	query_1	['GO:0018342']	['CHML', 'CHM', 'RABGGTB', 'RABGGTA']	0	0
77	GO:BP	GO:0042760	very long-chain fatty acid catabolic process	8.582786041845647e-06	True	"""The chemical reactions and pathways resulting in the breakdown of a very long chain fatty acid, a fatty acid with an aliphatic tail of 22 or more carbons."" [PMID:7744868]"	7	142	4	15719	0.028169014084507	0.5714285714285714	query_1	['GO:0000038', 'GO:0009062']	['ABCD2', 'ABCD3', 'SLC27A2', 'ABCD1']	0	0
79	GO:BP	GO:0006612	protein targeting to membrane	9.218805426524192e-06	True	"""The process of directing proteins towards a membrane, usually using signals contained within the protein."" [GOC:curators]"	128	142	10	15719	0.0704225352112676	0.078125	query_1	['GO:0006605', 'GO:0090150']	['CHM', 'GDI1', 'PEX16', 'GOLGA7B', 'RAB8B', 'RAB3IP', 'MICALL1', 'PEX19', 'RABGEF1', 'PEX3']	0	0
78	GO:BP	GO:0006605	protein targeting	9.218805426524192e-06	True	"""The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif."" [GOC:ma]"	324	142	15	15719	0.1056338028169014	0.0462962962962962	query_1	['GO:0006886']	['GGA3', 'SORT1', 'CHM', 'GDI1', 'PEX16', 'GOLGA7B', 'RAB8B', 'RAB7A', 'RAB3IP', 'MICALL1', 'PEX19', 'RABGEF1', 'PEX3', 'HPS4', 'YWHAE']	0	0
29	REAC	REAC:R-HSA-5628897	TP53 Regulates Metabolic Genes	9.346522995430898e-06	True	TP53 Regulates Metabolic Genes	82	124	9	10022	0.0725806451612903	0.1097560975609756	query_1	['REAC:R-HSA-3700989']	['AGO2', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4', 'YWHAE']	0	0
30	REAC	REAC:R-HSA-392499	Metabolism of proteins	9.9723920548732e-06	True	Metabolism of proteins	1857	124	46	10022	0.3709677419354839	0.0247711362412493	query_1	['REAC:0000000']	['RAB10', 'CHML', 'RAB8A', 'GGA3', 'GGA2', 'AURKA', 'RAB39A', 'CHM', 'APH1A', 'RAB32', 'RAB38', 'RAB6A', 'USP3', 'RAB5B', 'RAB14', 'RAB8B', 'BACE1', 'RAB23', 'NCSTN', 'RAB3A', 'KTN1', 'RAB13', 'STX1A', 'NAT8', 'RAB5A', 'PSENEN', 'RAB7A', 'RAB1A', 'APH1B', 'RAB4A', 'RAB5C', 'PIGW', 'PTP4A2', 'RAB18', 'GGA1', 'GOLM1', 'RAB35', 'RAB31', 'RAB22A', 'RABGGTB', 'RAB1B', 'VAMP2', 'APP', 'RAB34', 'TRIM4', 'RABGGTA']	0	0
31	REAC	REAC:R-HSA-157118	Signaling by NOTCH	9.9723920548732e-06	True	Signaling by NOTCH	228	124	14	10022	0.1129032258064516	0.0614035087719298	query_1	['REAC:R-HSA-162582']	['APH1A', 'AGO2', 'RAB6A', 'PSEN1', 'NCSTN', 'PSENEN', 'MOV10', 'APH1B', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4']	0	0
53	GO:CC	GO:0030424	axon	1.061661809941805e-05	True	"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]"	617	141	19	16420	0.1347517730496454	0.0307941653160453	query_1	['GO:0043005']	['AURKA', 'STXBP1', 'EEA1', 'GDI1', 'SNAP25', 'SYT1', 'RIN3', 'PSEN1', 'BACE1', 'NTRK1', 'RAB3A', 'STX1A', 'RAB5A', 'NGF', 'SIRT2', 'HTT', 'TPX2', 'APP', 'NGFR']	0	0
32	REAC	REAC:R-HSA-977225	Amyloid fiber formation	1.0815071478697612e-05	True	Amyloid fiber formation	109	124	10	10022	0.0806451612903225	0.091743119266055	query_1	['REAC:R-HSA-392499']	['GGA3', 'GGA2', 'APH1A', 'BACE1', 'NCSTN', 'NAT8', 'PSENEN', 'APH1B', 'GGA1', 'APP']	0	0
54	GO:CC	GO:0030136	clathrin-coated vesicle	1.2349643738475562e-05	True	"""A vesicle with a coat formed of clathrin connected to the membrane via one of the clathrin adaptor complexes."" [GOC:mah, PMID:11252894]"	206	141	11	16420	0.0780141843971631	0.0533980582524271	query_1	['GO:0030135']	['RAB8A', 'GGA2', 'SORT1', 'SYT1', 'RAB14', 'RAB8B', 'RAB3A', 'RAB13', 'RAB5A', 'RAB35', 'VAMP2']	0	0
80	GO:BP	GO:0050435	amyloid-beta metabolic process	1.3281475531597808e-05	True	"""The chemical reactions and pathways involving amyloid-beta, a glycoprotein associated with Alzheimer's disease, and its precursor, amyloid precursor protein (APP)."" [GOC:ai]"	51	142	7	15719	0.0492957746478873	0.1372549019607843	query_1	['GO:0006518']	['GGA3', 'APH1A', 'PSEN1', 'BACE1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
81	GO:BP	GO:0016482	cytosolic transport	1.3307898897863325e-05	True	"""The directed movement of substances or organelles within the cytosol."" [GOC:ai]"	168	142	11	15719	0.0774647887323943	0.0654761904761904	query_1	['GO:0046907']	['SORT1', 'EEA1', 'RAB6A', 'RAB14', 'RAB5A', 'RAB7A', 'RBSN', 'TBC1D17', 'GGA1', 'EHD3', 'RILP']	0	0
82	GO:BP	GO:0120036	plasma membrane bounded cell projection organization	1.4479178078170318e-05	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]"	1435	142	33	15719	0.2323943661971831	0.0229965156794425	query_1	['GO:0030030']	['GDI2', 'RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SNAP25', 'SYT1', 'RAB6A', 'EHD1', 'PSEN1', 'NTRK1', 'RAB23', 'RAB3A', 'RAB13', 'ABCD2', 'RAB5A', 'NGF', 'MOV10', 'RAB3IP', 'MECP2', 'RAB35', 'RHOH', 'EHD3', 'MICALL1', 'RHOG', 'EHD2', 'HTT', 'APP', 'NGFR', 'RILP', 'ABCD1']	0	0
84	GO:BP	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	1.554726290900516e-05	True	"""The release of a neurotransmitter into the synaptic cleft by exocytosis of synaptic vesicles, where the release step is dependent on a rise in cytosolic calcium ion levels."" [GOC:curators]"	18	142	5	15719	0.0352112676056338	0.2777777777777778	query_1	['GO:0016079', 'GO:0017156']	['STXBP1', 'SNAP25', 'SYT1', 'RAB3A', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
83	GO:BP	GO:0030422	siRNA processing	1.554726290900516e-05	True	"""A process leading to the generation of a functional small interfering RNA (siRNA). Includes the cleavage of double-stranded RNA to form small interfering RNA molecules (siRNAs) of 21-23 nucleotides. May also include amplification of the siRNA by RNA-directed RNA polymerase."" [GOC:mah, PMID:11524674, PMID:19239886, PMID:20687832]"	8	142	4	15719	0.028169014084507	0.5	query_1	['GO:0070918']	['DICER1', 'AGO2', 'TARBP2', 'PRKRA']	0	0
85	GO:BP	GO:0048227	plasma membrane to endosome transport	1.554726290900516e-05	True	"""Transport of a vesicle from the plasma membrane to the endosome."" [GOC:jid]"	8	142	4	15719	0.028169014084507	0.5	query_1	['GO:0016192']	['SORT1', 'RAB5B', 'RAB5C', 'RAB35']	0	0
86	GO:BP	GO:0099643	signal release from synapse	1.58122570030306e-05	True	"""Any signal release from a synapse."" [GOC:dos]"	137	142	10	15719	0.0704225352112676	0.072992700729927	query_1	['GO:0023061', 'GO:0099536']	['PPFIA3', 'STXBP1', 'SNAP25', 'SYT1', 'PSEN1', 'RAB3A', 'STX1A', 'RAB5A', 'VAMP2', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
87	GO:BP	GO:0007269	neurotransmitter secretion	1.58122570030306e-05	True	"""The regulated release of neurotransmitter from the presynapse into the synaptic cleft via calcium-regulated exocytosis during synaptic transmission."" [GOC:dph]"	137	142	10	15719	0.0704225352112676	0.072992700729927	query_1	['GO:0001505', 'GO:0006836', 'GO:0007268', 'GO:0051649', 'GO:0099643']	['PPFIA3', 'STXBP1', 'SNAP25', 'SYT1', 'PSEN1', 'RAB3A', 'STX1A', 'RAB5A', 'VAMP2', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
33	REAC	REAC:R-HSA-888590	GABA synthesis, release, reuptake and degradation	1.6916464575740517e-05	True	GABA synthesis, release, reuptake and degradation	17	124	5	10022	0.0403225806451612	0.2941176470588235	query_1	['REAC:R-HSA-112310']	['SNAP25', 'SYT1', 'RAB3A', 'STX1A', 'VAMP2']	0	0
34	REAC	REAC:R-HSA-1369062	ABC transporters in lipid homeostasis	1.6916464575740517e-05	True	ABC transporters in lipid homeostasis	17	124	5	10022	0.0403225806451612	0.2941176470588235	query_1	['REAC:R-HSA-382556']	['ABCD2', 'ABCD3', 'PEX19', 'PEX3', 'ABCD1']	0	0
55	GO:CC	GO:0060203	clathrin-sculpted glutamate transport vesicle membrane	1.7852966005151706e-05	True	"""The lipid bilayer surrounding a clathrin-sculpted glutamate transport vesicle."" [GOC:dph]"	4	141	3	16420	0.0212765957446808	0.75	query_1	['GO:0030658', 'GO:0030665', 'GO:0060199']	['SYT1', 'RAB3A', 'VAMP2']	0	0
56	GO:CC	GO:0060199	clathrin-sculpted glutamate transport vesicle	1.7852966005151706e-05	True	"""A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release and containing glutamate."" [GOC:dph]"	4	141	3	16420	0.0212765957446808	0.75	query_1	['GO:0030133', 'GO:0060198']	['SYT1', 'RAB3A', 'VAMP2']	0	0
88	GO:BP	GO:0070925	organelle assembly	1.948356733010824e-05	True	"""The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]"	911	142	25	15719	0.176056338028169	0.0274423710208562	query_1	['GO:0006996', 'GO:0022607']	['GDI2', 'RAB8A', 'AURKA', 'RAB39A', 'RAB32', 'RAB38', 'EHD1', 'RAB14', 'PSEN1', 'RAB23', 'RAB3GAP2', 'RAB5A', 'RAB7A', 'RAB1A', 'HPS1', 'RAB3IP', 'EHD3', 'RAB1B', 'EHD2', 'HTT', 'TPX2', 'RAB34', 'HPS4', 'RAB3GAP1', 'RILP']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
89	GO:BP	GO:0042987	amyloid precursor protein catabolic process	2.0330406829638124e-05	True	"""The chemical reactions and pathways resulting in the breakdown of amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]"	55	142	7	15719	0.0492957746478873	0.1272727272727272	query_1	['GO:0042982']	['GGA3', 'APH1A', 'PSEN1', 'BACE1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
90	GO:BP	GO:0099003	vesicle-mediated transport in synapse	2.248108628156288e-05	True	"""Any vesicle-mediated transport that occurs in a synapse."" [GOC:dos]"	218	142	12	15719	0.0845070422535211	0.055045871559633	query_1	['GO:0016192']	['PPFIA3', 'RAB8A', 'STXBP1', 'SNAP25', 'SYT1', 'PSEN1', 'RAB3A', 'STX1A', 'RAB5A', 'VAMP2', 'RAB3GAP1', 'ARHGDIA']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
92	GO:BP	GO:0035279	miRNA-mediated gene silencing by mRNA destabilization	2.3751012000387795e-05	True	"""An RNA interference pathway in which microRNAs (miRNAs) direct the cleavage of target mRNAs. Once incorporated into a RNA-induced silencing complex (RISC), a miRNA base pairing with near-perfect complementarity to the target mRNA will typically direct targeted endonucleolytic cleavage of the mRNA. Many plant miRNAs downregulate gene expression through this mechanism."" [GOC:dph, GOC:mtg_lung, PMID:14744438, PMID:15196554, PMID:21118121, PMID:23209154]"	3	142	3	15719	0.0211267605633802	1.0	query_1	['GO:0035195', 'GO:0061157']	['AGO2', 'MOV10', 'AGO3']	0	0
91	GO:BP	GO:0097051	establishment of protein localization to endoplasmic reticulum membrane	2.3751012000387795e-05	True	"""The directed movement of a protein to a specific location in the endoplasmic reticulum membrane."" [GOC:rb, PMID:9388185]"	3	142	3	15719	0.0211267605633802	1.0	query_1	['GO:0072599', 'GO:0090150']	['RAB10', 'RAB3GAP2', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
93	GO:BP	GO:0010501	RNA secondary structure unwinding	2.5280127662247488e-05	True	"""The process in which a secondary structure of RNA are broken or 'melted'."" [PMID:17169986]"	9	142	4	15719	0.028169014084507	0.4444444444444444	query_1	['GO:0016070']	['AGO2', 'AGO1', 'AGO3', 'AGO4']	0	0
94	GO:BP	GO:0051640	organelle localization	2.554453168369221e-05	True	"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]"	565	142	19	15719	0.1338028169014084	0.0336283185840707	query_1	['GO:0051179']	['RAB10', 'PPFIA3', 'RAB8A', 'STXBP1', 'SNAP25', 'SYT1', 'RAB6A', 'PSEN1', 'RAB8B', 'RAB3A', 'RAB13', 'STX1A', 'SUN2', 'RAB7A', 'RAB1A', 'RAB3IP', 'HTT', 'RABGEF1', 'RAB34']	0	0
35	REAC	REAC:R-HSA-193704	p75 NTR receptor-mediated signalling	2.7290057847904348e-05	True	p75 NTR receptor-mediated signalling	95	124	9	10022	0.0725806451612903	0.0947368421052631	query_1	['REAC:R-HSA-73887']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'NGF', 'APH1B', 'NGFR', 'ARHGDIA', 'YWHAE']	0	0
96	GO:BP	GO:0065008	regulation of biological quality	2.7515737465951123e-05	True	"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]"	2763	142	49	15719	0.3450704225352112	0.0177343467245747	query_1	['GO:0065007']	['HSD17B10', 'PPFIA3', 'RAB8A', 'GGA3', 'AURKA', 'STXBP1', 'RAB39A', 'GDI1', 'SNAP25', 'SYT1', 'AGO2', 'RAB38', 'RIN3', 'USP3', 'PSEN1', 'RAB8B', 'NTRK1', 'NCSTN', 'RAB3A', 'STX1A', 'RAB5A', 'ZFP36', 'NGF', 'RAB7A', 'RAB1A', 'MOV10', 'PRKRA', 'MECP2', 'DTD2', 'RHOH', 'TNRC6C', 'RAB22A', 'EHD3', 'TMEM102', 'TMEM9', 'RHOG', 'VAMP2', 'PEX19', 'HTT', 'TNRC6B', 'APP', 'AGO3', 'HPS4', 'TNRC6A', 'RAB3GAP1', 'SHROOM3', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
95	GO:BP	GO:0050806	positive regulation of synaptic transmission	2.7515737465951123e-05	True	"""Any process that activates or increases the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]"	147	142	10	15719	0.0704225352112676	0.0680272108843537	query_1	['GO:0007268', 'GO:0010647', 'GO:0023056', 'GO:0050804']	['STXBP1', 'SNAP25', 'SYT1', 'NTRK1', 'NCSTN', 'STX1A', 'MECP2', 'VAMP2', 'APP', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
97	GO:BP	GO:0022607	cellular component assembly	2.792652680969378e-05	True	"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]"	2852	142	50	15719	0.352112676056338	0.017531556802244	query_1	['GO:0016043', 'GO:0044085']	['GDI2', 'HSD17B10', 'RAB8A', 'TMEM120B', 'AURKA', 'STXBP1', 'RAB39A', 'DICER1', 'SNAP25', 'RAB32', 'SYT1', 'AGO2', 'RAB38', 'EHD1', 'TARBP2', 'RAB14', 'PSEN1', 'NTRK1', 'RAB23', 'PAWR', 'RAB3A', 'RAB3GAP2', 'RAB13', 'STX1A', 'ANKLE2', 'RAB5A', 'RAB7A', 'RAB1A', 'HPS1', 'RAB3IP', 'MECP2', 'AGO1', 'RHOH', 'EHD3', 'TMEM9', 'RAB1B', 'RHOG', 'EHD2', 'SIRT2', 'VAMP2', 'HTT', 'TPX2', 'APP', 'RAB34', 'AGO3', 'HPS4', 'ACOT13', 'RAB3GAP1', 'RILP', 'AGO4']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
36	REAC	REAC:R-HSA-168799	Neurotoxicity of clostridium toxins	2.9207391858122285e-05	True	Neurotoxicity of clostridium toxins	9	124	4	10022	0.032258064516129	0.4444444444444444	query_1	['REAC:R-HSA-5339562']	['SNAP25', 'SYT1', 'STX1A', 'VAMP2']	0	0
57	GO:CC	GO:0005773	vacuole	3.311433465007289e-05	True	"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]"	800	141	21	16420	0.1489361702127659	0.02625	query_1	['GO:0005737', 'GO:0043231']	['GDI2', 'GGA3', 'SORT1', 'RAB39A', 'RAB38', 'RAB14', 'PSEN1', 'BACE1', 'RAB23', 'NCSTN', 'RAB3A', 'RAB7A', 'HPS1', 'TBC1D17', 'RAB5C', 'OPTN', 'TMEM9', 'HTT', 'HPS4', 'RILP', 'ABCD1']	0	0
98	GO:BP	GO:0044248	cellular catabolic process	3.41889631997249e-05	True	"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]"	1429	142	32	15719	0.2253521126760563	0.0223932820153953	query_1	['GO:0009056', 'GO:0044237']	['HSD17B10', 'RAB8A', 'RAB39A', 'DICER1', 'AGO2', 'PSEN1', 'RAB23', 'RAB3GAP2', 'MTDH', 'ABCD2', 'RAB5A', 'ZFP36', 'RAB7A', 'RAB1A', 'MOV10', 'TBC1D17', 'OPTN', 'AGO1', 'TNRC6C', 'ABCD3', 'NT5E', 'SLC27A2', 'RAB1B', 'SIRT2', 'HTT', 'TNRC6B', 'APP', 'AGO3', 'TNRC6A', 'RAB3GAP1', 'ABCD1', 'AGO4']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
37	REAC	REAC:R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	3.534287484618175e-05	True	Cell death signalling via NRAGE, NRIF and NADE	74	124	8	10022	0.064516129032258	0.1081081081081081	query_1	['REAC:R-HSA-193704']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'NGF', 'APH1B', 'NGFR', 'YWHAE']	0	0
99	GO:BP	GO:0032482	Rab protein signal transduction	3.991641816833093e-05	True	"""The series of molecular signals within the cell that are mediated by a member of the Rab family of proteins switching to a GTP-bound active state."" [GOC:mah]"	22	142	5	15719	0.0352112676056338	0.2272727272727272	query_1	['GO:0007265']	['RAB39A', 'GDI1', 'RAB12', 'RAB4A', 'RAB35']	0	0
59	GO:CC	GO:0070083	clathrin-sculpted monoamine transport vesicle membrane	4.213358104095418e-05	True	"""The lipid bilayer surrounding a clathrin-sculpted monoamine transport vesicle."" [GOC:mg2]"	5	141	3	16420	0.0212765957446808	0.6	query_1	['GO:0030658', 'GO:0030665', 'GO:0070081']	['SYT1', 'RAB3A', 'VAMP2']	0	0
58	GO:CC	GO:0070081	clathrin-sculpted monoamine transport vesicle	4.213358104095418e-05	True	"""A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release and containing monoamines."" [GOC:mg2]"	5	141	3	16420	0.0212765957446808	0.6	query_1	['GO:0030133', 'GO:0060198']	['SYT1', 'RAB3A', 'VAMP2']	0	0
100	GO:BP	GO:0006836	neurotransmitter transport	4.2873920066332015e-05	True	"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]"	193	142	11	15719	0.0774647887323943	0.0569948186528497	query_1	['GO:0006810']	['PPFIA3', 'STXBP1', 'SNAP25', 'SYT1', 'PSEN1', 'RAB3A', 'STX1A', 'RAB5A', 'VAMP2', 'SLC6A8', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
60	GO:CC	GO:0036464	cytoplasmic ribonucleoprotein granule	4.662715530373553e-05	True	"""A ribonucleoprotein granule located in the cytoplasm."" [GOC:bf, GOC:PARL, PMID:15121898]"	239	141	11	16420	0.0780141843971631	0.0460251046025104	query_1	['GO:0005737', 'GO:0035770']	['AGO2', 'USP3', 'ZFP36', 'MOV10', 'AGO1', 'TNRC6C', 'TNRC6B', 'AGO3', 'TNRC6A', 'AGO4', 'DDX3Y']	0	0
101	GO:BP	GO:0099504	synaptic vesicle cycle	4.696974116567955e-05	True	"""A biological process in which synaptic vesicles are loaded with neurotransmitters, move to the active zone, exocytose and are then recycled via endocytosis, ultimately leading to reloading with neurotransmitters."" [GOC:aruk, GOC:bc, PMID:15217342]"	195	142	11	15719	0.0774647887323943	0.0564102564102564	query_1	['GO:0051649', 'GO:0099003']	['PPFIA3', 'STXBP1', 'SNAP25', 'SYT1', 'PSEN1', 'RAB3A', 'STX1A', 'RAB5A', 'VAMP2', 'RAB3GAP1', 'ARHGDIA']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
38	REAC	REAC:R-HSA-2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	4.798111278013831e-05	True	NOTCH2 Activation and Transmission of Signal to the Nucleus	21	124	5	10022	0.0403225806451612	0.238095238095238	query_1	['REAC:R-HSA-1980145']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
