Representing term id	Representing term name	Representing term rank	cluster_1 term id	cluster_1 term name	cluster_1 term rank	cluster_2 term id	cluster_2 term name	cluster_2 term rank	cluster_3 term id	cluster_3 term name	cluster_3 term rank	cluster_4 term id	cluster_4 term name	cluster_4 term rank	cluster_5 term id	cluster_5 term name	cluster_5 term rank	cluster_6 term id	cluster_6 term name	cluster_6 term rank
									GO:0031098	stress-activated protein kinase signaling cascade	1773	GO:0031098	stress-activated protein kinase signaling cascade	217	GO:0031098	stress-activated protein kinase signaling cascade	493			
									GO:0051403	stress-activated MAPK cascade	1724	GO:0051403	stress-activated MAPK cascade	239	GO:0051403	stress-activated MAPK cascade	565			
									GO:0007254	JNK cascade	1534	GO:0007254	JNK cascade	244	GO:0007254	JNK cascade	1143			
			GO:0062197	cellular response to chemical stress	600	GO:0062197	cellular response to chemical stress	331	GO:0062197	cellular response to chemical stress	522	GO:0062197	cellular response to chemical stress	284	GO:0062197	cellular response to chemical stress	620			
						GO:0034599	cellular response to oxidative stress	313	GO:0034599	cellular response to oxidative stress	512	GO:0034599	cellular response to oxidative stress	511	GO:0034599	cellular response to oxidative stress	528			
			GO:2000772	regulation of cellular senescence	318	GO:2000772	regulation of cellular senescence	1010	GO:2000772	regulation of cellular senescence	1054									
												GO:0046330	positive regulation of JNK cascade	339						
									GO:0046328	regulation of JNK cascade	1809	GO:0046328	regulation of JNK cascade	357	GO:0046328	regulation of JNK cascade	1213			
			GO:2000773	negative regulation of cellular senescence	362				GO:2000773	negative regulation of cellular senescence	948									
												GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	368						
									GO:0032872	regulation of stress-activated MAPK cascade	1920	GO:0032872	regulation of stress-activated MAPK cascade	378	GO:0032872	regulation of stress-activated MAPK cascade	592			
									GO:0070302	regulation of stress-activated protein kinase signaling cascade	1963	GO:0070302	regulation of stress-activated protein kinase signaling cascade	381	GO:0070302	regulation of stress-activated protein kinase signaling cascade	551			
												GO:0032874	positive regulation of stress-activated MAPK cascade	392	GO:0032874	positive regulation of stress-activated MAPK cascade	1576			
												GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	398	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	1338			
												GO:1903209	positive regulation of oxidative stress-induced cell death	420						
						GO:0071218	cellular response to misfolded protein	426												
						GO:0070301	cellular response to hydrogen peroxide	494	GO:0070301	cellular response to hydrogen peroxide	866				GO:0070301	cellular response to hydrogen peroxide	1306			
												GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	515						
						GO:0009267	cellular response to starvation	522				GO:0009267	cellular response to starvation	1184						
												GO:1903894	regulation of IRE1-mediated unfolded protein response	529						
									GO:0036473	cell death in response to oxidative stress	712	GO:0036473	cell death in response to oxidative stress	545	GO:0036473	cell death in response to oxidative stress	1305			
			GO:1900034	regulation of cellular response to heat	551	GO:1900034	regulation of cellular response to heat	1044	GO:1900034	regulation of cellular response to heat	1517	GO:1900034	regulation of cellular response to heat	1094						
			GO:0036294	cellular response to decreased oxygen levels	625	GO:0036294	cellular response to decreased oxygen levels	599	GO:0036294	cellular response to decreased oxygen levels	567	GO:0036294	cellular response to decreased oxygen levels	730						
			GO:0034605	cellular response to heat	570	GO:0034605	cellular response to heat	809	GO:0034605	cellular response to heat	1043	GO:0034605	cellular response to heat	718						
						GO:0034614	cellular response to reactive oxygen species	578	GO:0034614	cellular response to reactive oxygen species	913	GO:0034614	cellular response to reactive oxygen species	1040	GO:0034614	cellular response to reactive oxygen species	690			
												GO:0036498	IRE1-mediated unfolded protein response	589						
									GO:1903201	regulation of oxidative stress-induced cell death	718	GO:1903201	regulation of oxidative stress-induced cell death	598	GO:1903201	regulation of oxidative stress-induced cell death	1307			
						GO:0035967	cellular response to topologically incorrect protein	651	GO:0035967	cellular response to topologically incorrect protein	1100	GO:0035967	cellular response to topologically incorrect protein	637						
									GO:1900407	regulation of cellular response to oxidative stress	818	GO:1900407	regulation of cellular response to oxidative stress	639	GO:1900407	regulation of cellular response to oxidative stress	1181			
						GO:0071456	cellular response to hypoxia	746	GO:0071456	cellular response to hypoxia	640	GO:0071456	cellular response to hypoxia	845						
															GO:0070570	regulation of neuron projection regeneration	671			
						GO:1903202	negative regulation of oxidative stress-induced cell death	1022	GO:1903202	negative regulation of oxidative stress-induced cell death	674				GO:1903202	negative regulation of oxidative stress-induced cell death	1185			
												GO:1900101	regulation of endoplasmic reticulum unfolded protein response	677	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	1572			
												GO:1903203	regulation of oxidative stress-induced neuron death	678						
												GO:0006983	ER overload response	682						
									GO:0034620	cellular response to unfolded protein	1128	GO:0034620	cellular response to unfolded protein	703						
												GO:0036475	neuron death in response to oxidative stress	708						
												GO:1905898	positive regulation of response to endoplasmic reticulum stress	734						
									GO:0034976	response to endoplasmic reticulum stress	819	GO:0034976	response to endoplasmic reticulum stress	759						
															GO:0048679	regulation of axon regeneration	789			
												GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	791						
									GO:1905897	regulation of response to endoplasmic reticulum stress	1845	GO:1905897	regulation of response to endoplasmic reticulum stress	801						
												GO:0006984	ER-nucleus signaling pathway	807						
												GO:0071470	cellular response to osmotic stress	817						
															GO:0031102	neuron projection regeneration	864			
												GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	874						
						GO:0071712	ER-associated misfolded protein catabolic process	908												
												GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	919						
												GO:0098779	positive regulation of mitophagy in response to mitochondrial depolarization	937						
									GO:0030968	endoplasmic reticulum unfolded protein response	1155	GO:0030968	endoplasmic reticulum unfolded protein response	958						
												GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	962	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1293			
															GO:0031103	axon regeneration	973			
												GO:1904925	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	1009						
												GO:1904923	regulation of autophagy of mitochondrion in response to mitochondrial depolarization	1025						
									GO:0030433	ubiquitin-dependent ERAD pathway	1051									
						GO:0042149	cellular response to glucose starvation	1090				GO:0042149	cellular response to glucose starvation	1100						
												GO:0098780	response to mitochondrial depolarisation	1141						
															GO:0070572	positive regulation of neuron projection regeneration	1223			
									GO:0036503	ERAD pathway	1254									
									GO:1903205	regulation of hydrogen peroxide-induced cell death	1279									
															GO:1903897	regulation of PERK-mediated unfolded protein response	1302			
									GO:0032873	negative regulation of stress-activated MAPK cascade	1376									
									GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	1386									
									GO:0036474	cell death in response to hydrogen peroxide	1388									
									GO:1901031	regulation of response to reactive oxygen species	1473				GO:1901031	regulation of response to reactive oxygen species	1636			
									GO:1901032	negative regulation of response to reactive oxygen species	1516				GO:1901032	negative regulation of response to reactive oxygen species	1611			
